Hybridization REF	TCGA-12-1096-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.2230625
CREB3L1	-1.047
RPS11	-0.198
PNMA1	0.6072
MMP2	-1.772875
C10orf90	1.9086
ZHX3	1.046
ERCC5	0.4136
GPR98	0.235363636363636
RXFP3	0.287333333333333
APBB2	0.886
PRO0478	0.220363636363636
KLHL13	0.29
PRSSL1	-1.215125
PDCL3	-0.6545
DECR1	0.4963
SALL1	2.1505
CADM4	1.912875
RPS18	-0.582263157894737
HNRPD	-0.603866666666667
CFHR5	0.271
SLC10A7	0.637545454545455
OR2K2	0.501666666666667
LMAN1	-2.48709090909091
SUHW1	-3.8206
CHD8	-0.229384615384615
SUMO1	-0.521538461538462
GP1BA	0.504307692307692
DDB1	-0.22625
MYO9B	0.287142857142857
MMP7	4.4306
CRNKL1	0.0642
C9orf45	-0.56925
XAB2	-1.118
RTN1	3.2087
KLHL14	-1.2439
TBX10	-1.377
CENPQ	-0.7872
UTY	0.472052631578947
ZBTB12	-0.732666666666667
DTNBP1	0.4904
KBTBD8	0.606875
ZEB1	2.370375
ZG16	-2.2016
MIER1	0.307384615384615
ADAM5P	-1.05633333333333
CHD9	0.886
STK16	-1.2496
KIAA1486	0.211666666666667
TOB2	0.3430625
BANK1	3.6364
OR2V2	0.291
GRM2	-0.325375
PROSC	0.2588
SPIN2B	-0.1428
PIR	-0.812454545454545
IPO9	0.0285
EVC	-0.07625
CXCL13	2.3905
KIAA1199	-0.500461538461539
SORL1	3.2606
NAT10	-0.5604
CHD1	0.0632
SYN3	0.512
SLC22A2	-0.9414
SERPINF1	0.30175
WDR34	-0.9568
OR7A17	0.3958
C9orf11	0.595333333333333
RNF216L	1.13191666666667
LHB	-0.0673333333333333
STK25	-1.1074
TAOK3	0.9057
LOC152573	0.1818
C3orf39	0.4169
C14orf108	-0.339615384615385
CDC25B	-1.17192857142857
BMP3	-0.416666666666667
TMEM180	0.115666666666667
MAP1LC3C	1.5164
CRYGC	-1.212
POU3F1	-0.597538461538461
C20orf32	0.347666666666667
CCDC95	-0.0755
HIGD1B	5.2338
USP6NL	0.0421
ABCD4	0.47375
DIMT1L	0.0564375
TEK	0.7894
SLC25A46	0.1014
LARP7	-1.06221428571429
CD160	0.352142857142857
MT1JP	3.48457142857143
PHF20	-0.144571428571429
CPNE4	1.9754
GTPBP1	-0.765947368421053
RAB33B	1.331125
ALDOC	0.539
ZNF212	0.00139999999999998
NUDT1	0.288125
RFPL2	-0.264333333333333
ZNF83	0.3085
GDPD5	-1.1042
PDCD4	-0.0877692307692308
CEP350	0.7842
OR10A2	-0.2228
CST7	1.0766
CIAO1	-0.872
SELL	2.19381818181818
OR8J3	-0.992
LTBP4	-0.769875
SIRT6	-0.591
CCL19	3.6552
PPIL1	0.191375
GBP7	0.91125
STK17A	0.153846153846154
ABR	2.3372
OR9G1	-1.0815
FOXE1	-1.2457
CNGA3	3.51433333333333
GML	0.109333333333333
CD38	0.2988
ZDHHC6	-0.165375
NEFH	-1.0468
CTDSP2	0.6109375
PGBD5	0.439111111111111
CCNY	0.0537777777777778
RMND5B	-0.2140625
ZNF257	-0.6504
FLJ22167	0.3005
EXOSC7	-0.995625
ROR2	-0.6655
MAOA	2.08345454545455
TNNT3	-0.253875
GYPC	-1.9685
C7orf33	0.558
PLIN	0.949625
LOC90826	0.3544
RNF4	0.256538461538461
F8A1	0.36
PLEKHG4	-4.5346
GRB2	0.510037037037037
HIST1H2AD	-0.4978
DUS3L	-1.115125
EIF1	0.146125
RP5-1077B9.4	-1.69755555555556
FPGT	1.1222
GDF10	1.736625
COQ9	-0.3582
GCC2	0.134666666666667
RARRES3	3.04554545454545
PLXNA1	-0.2995
KIAA0100	-0.0978571428571428
PMF1	-0.618
FNDC1	1.9138
HS2ST1	0.01425
CRELD2	-0.0958
C8G	-2.01833333333333
CD82	0.7716
LIM2	-1.30566666666667
UNQ6490	-0.188333333333333
MMP16	1.64583333333333
DRD3	0.407333333333333
C5orf26	-0.4228
C11orf73	-0.4578
PTP4A2	0.6823
OR4M2	0.646
HPCA	-2.24825
SEC14L1	0.594625
CHFR	0.705454545454546
EMILIN1	0.172
NDUFS4	0.5152
COL18A1	-0.9528
PDZD3	0.154230769230769
C9orf16	-0.151875
ERBB2IP	1.11371428571429
EMX2	5.4388
FUS	-4.0716
TF	0.138461538461538
CLCN4	2.23025
CXorf56	-0.2642
C11orf72	0.0846666666666667
ELAC2	-1.07266666666667
NPR1	-1.7166
