Hybridization REF	TCGA-19-2621-01B-01R-0918-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.1784375
CREB3L1	1.78666666666667
RPS11	0.2039
PNMA1	2.159
MMP2	0.5065
C10orf90	-0.2448
ZHX3	2.09825
ERCC5	-0.5668
GPR98	2.72181818181818
RXFP3	0.0996666666666666
APBB2	1.812
PRO0478	0.472909090909091
KLHL13	0.5764
PRSSL1	-0.9195
PDCL3	0.21425
DECR1	0.0702
SALL1	2.579625
CADM4	1.7495
RPS18	-0.649315789473684
HNRPD	0.270666666666667
CFHR5	0.394666666666667
SLC10A7	0.411090909090909
OR2K2	0.4945
LMAN1	-1.47809090909091
SUHW1	-2.6298
CHD8	-0.308846153846154
SUMO1	0.335230769230769
GP1BA	0.731230769230769
DDB1	-0.260375
MYO9B	0.0506428571428571
MMP7	1.9724
CRNKL1	-0.1039
C9orf45	-1.689375
XAB2	-0.6448
RTN1	0.815444444444444
KLHL14	-0.2561
TBX10	-1.20466666666667
CENPQ	-0.4948
UTY	1.51711111111111
ZBTB12	0.573333333333333
DTNBP1	0.8343
KBTBD8	0.0405
ZEB1	1.629875
ZG16	-1.7276
MIER1	-0.126384615384615
ADAM5P	-0.032
CHD9	1.03019047619048
STK16	-0.3482
KIAA1486	-0.293
TOB2	0.5983125
BANK1	2.5932
OR2V2	0.0578
GRM2	0.047
PROSC	0.0712
SPIN2B	1.2632
PIR	-2.14863636363636
IPO9	0.382
EVC	0.72
CXCL13	0.190125
KIAA1199	-1.08923076923077
SORL1	2.8204
NAT10	-0.541
CHD1	-0.597
SYN3	-0.3324
SLC22A2	-0.99775
SERPINF1	-0.287375
WDR34	-0.585
OR7A17	0.3032
C9orf11	0.854333333333333
RNF216L	0.140583333333333
LHB	0.139
STK25	-0.1733
TAOK3	2.36
LOC152573	-1.8938
C3orf39	1.216
C14orf108	0.316230769230769
CDC25B	-0.872642857142857
BMP3	0.635
TMEM180	0.722
MAP1LC3C	1.227
CRYGC	-1.232
POU3F1	0.431230769230769
C20orf32	-0.870666666666667
CCDC95	-0.271
HIGD1B	4.9464
USP6NL	-0.4307
ABCD4	1.37
DIMT1L	-0.1941875
TEK	0.0150909090909091
SLC25A46	0.0014
LARP7	-1.03764285714286
CD160	0.031375
MT1JP	2.99671428571429
PHF20	-0.59
CPNE4	0.2846
GTPBP1	-0.229157894736842
RAB33B	1.684875
ALDOC	1.41972727272727
ZNF212	0.6014
NUDT1	-1.111875
RFPL2	0.451666666666667
ZNF83	0.74425
GDPD5	-3.1102
PDCD4	0.464730769230769
CEP350	-0.2116
OR10A2	0.5602
CST7	-0.2622
CIAO1	-1.1666
SELL	0.121333333333333
OR8J3	0.703
LTBP4	-1.03575
SIRT6	-0.485
CCL19	0.1054
PPIL1	0.22575
GBP7	1.583125
STK17A	-0.0473846153846154
ABR	1.6768
OR9G1	-0.096
FOXE1	-0.629
CNGA3	4.86933333333333
GML	-0.113666666666667
CD38	-0.6974
ZDHHC6	-0.16725
NEFH	-3.8896
CTDSP2	0.5335625
PGBD5	-0.136555555555556
CCNY	0.0147222222222222
RMND5B	-0.227125
ZNF257	-2.1286
FLJ22167	0.6621
EXOSC7	-0.8535
ROR2	-0.8093
MAOA	2.02281818181818
TNNT3	0.37025
GYPC	-1.14316666666667
C7orf33	-0.072
PLIN	0.461
LOC90826	0.6182
RNF4	0.175230769230769
F8A1	0.42575
PLEKHG4	-4.8852
GRB2	-0.434925925925926
HIST1H2AD	-1.9416
DUS3L	-0.88425
EIF1	-0.17475
RP5-1077B9.4	-1.434
FPGT	0.9162
GDF10	-1.58425
COQ9	0.7718
GCC2	-0.0454444444444444
RARRES3	2.93790909090909
PLXNA1	-1.12421428571429
KIAA0100	0.0223571428571429
PMF1	0.347
FNDC1	-0.105
HS2ST1	0.5938125
CRELD2	0.6346
C8G	-2.10433333333333
CD82	0.7952
LIM2	-0.591
UNQ6490	0.2495
MMP16	0.493166666666667
DRD3	-0.184
C5orf26	0.084
C11orf73	0.3679
PTP4A2	0.6281
OR4M2	0.181
HPCA	-2.06875
SEC14L1	0.956625
CHFR	0.338181818181818
EMILIN1	0.8862
NDUFS4	0.2814
COL18A1	-2.3436
PDZD3	0.0468461538461538
C9orf16	0.124375
ERBB2IP	1.83771428571429
EMX2	5.9578
FUS	-1.5338
TF	-3.85984615384615
CLCN4	1.51925
CXorf56	0.3642
C11orf72	0.224833333333333
ELAC2	-0.960333333333333
NPR1	0.8476
ASS1	-3.63411111111111
USP42	-0.348
POLR2J	0.376666666666667
SEC23IP	-0.963875
UQCRC1	-0.1292
LOC729603	-0.3868
C1orf71	-1.0702
POLG	-1.8595
ADAM23	-0.966
TFR2	-0.8076
RICTOR	-0.560461538461538
MGC39606	0.8902
C19orf55	-0.394090909090909
SNAPC1	-0.850375
GNA11	0.808727272727273
CCDC52	-1.416
FSIP1	0.808666666666667
UPF3A	0.0293
IGSF11	1.87525
LAGE3	-0.1778
CHST6	3.06933333333333
UNC13B	1.06027272727273
TTLL4	-0.638181818181818
ZNF687	-0.152
SDC2	1.02735714285714
COX7A2	0.3902
LAMB4	1.0256
FAM24A	1.113
LRRTM3	1.746125
GPHB5	-0.2666
OR4C13	0.0726666666666667
EIF3EIP	-0.345388888888889
HABP4	0.962666666666667
TMEM125	-2.3172
CNTN2	1.30463636363636
ASNSD1	0.3424
FUT4	-0.4985
ACF	-3.3472
LOC158381	0.684
CDH8	-0.207
AGPS	-1.101625
C4orf18	2.04218181818182
PECI	0.953142857142857
UNG	0.243272727272727
GSTP1	-0.0754545454545455
DCUN1D5	-0.8435
DKFZP564J0863	-1.5914
SLC9A3R1	-2.01927272727273
BCDO2	-0.183181818181818
CHMP7	-0.3524
REM2	0.319333333333333
DNHD1	-0.000499999999999956
FKBP4	-2.67036363636364
ZNF350	0.9402
MGC11102	0.0916363636363636
BST1	-0.6636
KISS1R	0.284666666666667
NCR2	0.17
DEFB125	-0.265
UBE2W	3.78485122031303e-18
KRT15	-4.51527272727273
C10orf99	0.0593333333333333
SCN11A	0.5394
GFI1	-2.4822
RDHE2	-0.384666666666667
FHL1	1.96825
OSGEP	0.997
GATA1	-4.367375
SMC6	-0.3146
TTTY14	1.3255
LPIN3	-0.086
RPL4	-1.51128571428571
RBPMS	-0.8015
PRPF3	-0.7625
EMR1	-2.1035
SPATA19	0.2962
XCR1	-0.0753333333333333
IRX3	-1.02207692307692
RBM6	0.476
KLF4	-1.40507692307692
UNC5CL	0.2848
SEBOX	-0.081
BTK	-0.4096
KRCC1	1.5052
C6orf27	0.529333333333333
SYTL5	-0.258333333333333
PRND	0.335727272727273
LOC653319	0.266
PIGL	-0.543636363636364
HUS1	-0.305125
SFRS6	-0.20075
C17orf77	0.277666666666667
UIMC1	0.609625
FXYD2	-1.598
LOC283152	0.0772
ZNF667	1.0992
ZCCHC12	0.7922
TFEC	1.30146153846154
ATP7B	-1.338
POLD2	-2.08275
RG9MTD1	-1.285
ACOT2	0.5755
HIST1H4I	-1.22281818181818
PPARGC1A	2.21084615384615
ETFA	-0.841428571428572
POLRMT	-0.707
ZNF146	-0.248454545454545
MIA2	-1.478
KLHL6	-1.707
HOXB5	0.816454545454546
NENF	0.916125
CUGBP1	0.0334
PRSS22	-1.425125
CASC4	1.31530769230769
CUL4B	0.075
CENPJ	-2.31864285714286
PITX1	-3.394
FLJ31033	1.26385714285714
CELSR3	-0.786375
ZNF568	1.6342
ITSN1	-0.862533333333333
EHBP1L1	-1.72925
C19orf2	-0.6008
DCTN1	-0.9866
LIN28B	-3.829
TNKS2	-0.087
C1QBP	-0.3212
CADPS2	1.3792
SRMS	-0.0426
GJA9	0.49625
MGC24975	0.154125
