Hybridization REF	TCGA-74-6577-01A-11R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.4800625
CREB3L1	-0.0821666666666667
RPS11	-0.2349
PNMA1	1.8774
MMP2	0.0385
C10orf90	0.724
ZHX3	1.179125
ERCC5	0.1302
GPR98	0.327333333333333
RXFP3	0.403
APBB2	1.2354
PRO0478	-0.337181818181818
KLHL13	1.2052
PRSSL1	-1.32025
PDCL3	-0.403625
DECR1	0.1601
SALL1	2.32825
CADM4	1.883625
RPS18	-0.946684210526315
HNRPD	-0.1184
CFHR5	-0.217857142857143
SLC10A7	0.343363636363636
OR2K2	0.00733333333333335
LMAN1	-0.863727272727273
SUHW1	-3.016
CHD8	-0.380923076923077
SUMO1	0.0787692307692307
GP1BA	0.0864615384615385
DDB1	-0.02925
MYO9B	0.263357142857143
MMP7	4.7088
CRNKL1	0.265
C9orf45	-0.790125
XAB2	-0.2153
RTN1	3.4303
KLHL14	-0.4501
TBX10	-1.643
CENPQ	-0.2378
UTY	1.67047368421053
ZBTB12	0.216
DTNBP1	-0.0351
KBTBD8	-0.075
ZEB1	1.30775
ZG16	-2.516
MIER1	-0.475692307692308
ADAM5P	0.3475
CHD9	0.305571428571429
STK16	0.2012
KIAA1486	0.683333333333333
TOB2	0.70475
BANK1	2.8916
OR2V2	0.0676
GRM2	0.00337500000000001
PROSC	0.591
SPIN2B	0.0606
PIR	-1.778
IPO9	0.0602857142857143
EVC	0.463875
CXCL13	7.121875
KIAA1199	1.61430769230769
SORL1	1.9584
NAT10	-0.961
CHD1	-0.5584
SYN3	1.3124
SLC22A2	-0.7696
SERPINF1	0.134625
WDR34	-1.4228
OR7A17	-0.0708
C9orf11	0.304333333333333
RNF216L	0.920666666666667
LHB	0.0986666666666667
STK25	-0.3139
TAOK3	2.1149
LOC152573	-0.7976
C3orf39	0.6407
C14orf108	0.964076923076923
CDC25B	-0.158714285714286
BMP3	-0.429333333333333
TMEM180	0.127666666666667
MAP1LC3C	1.1334
CRYGC	-1.60466666666667
POU3F1	-0.285230769230769
C20orf32	-0.934333333333333
CCDC95	-0.747
HIGD1B	5.6138
USP6NL	-0.3021
ABCD4	0.991125
DIMT1L	-0.2684375
TEK	0.512
SLC25A46	0.1154
LARP7	-1.4215
CD160	0.019
MT1JP	2.98685714285714
PHF20	-0.400047619047619
CPNE4	-0.4034
GTPBP1	-0.366789473684211
RAB33B	0.8125
ALDOC	2.049
ZNF212	0.8748
NUDT1	0.33925
RFPL2	0.124666666666667
ZNF83	0.355125
GDPD5	-1.4015
PDCD4	-0.289961538461538
CEP350	0.306
OR10A2	-0.274
CST7	-0.973
CIAO1	-1.0042
SELL	0.445818181818182
OR8J3	0.588666666666667
LTBP4	0.801125
SIRT6	-0.5072
CCL19	2.9824
PPIL1	-0.375875
GBP7	0.041125
STK17A	0.830153846153846
ABR	1.2582
OR9G1	0.00900000000000001
FOXE1	-0.7648
CNGA3	3.16266666666667
GML	-0.0603333333333333
CD38	-0.8288
ZDHHC6	-0.122125
NEFH	-2.3722
CTDSP2	1.4340625
PGBD5	0.330888888888889
CCNY	-0.0146111111111111
RMND5B	-0.3256875
ZNF257	-3.965
FLJ22167	0.7368
EXOSC7	-1.254125
ROR2	0.0027
MAOA	0.781090909090909
TNNT3	0.13175
GYPC	-0.807666666666667
C7orf33	0.378333333333333
PLIN	0.458375
LOC90826	0.3602
RNF4	0.449230769230769
F8A1	0.4485
PLEKHG4	-4.5196
GRB2	0.113148148148148
HIST1H2AD	-1.314
DUS3L	-0.416625
EIF1	0.1775
RP5-1077B9.4	-1.05522222222222
FPGT	0.6518
GDF10	-0.326375
COQ9	-0.1116
GCC2	-0.152555555555556
RARRES3	2.01154545454545
PLXNA1	-0.0954285714285714
KIAA0100	-0.315714285714286
PMF1	-0.4818
FNDC1	1.7472
HS2ST1	0.49325
CRELD2	0.0326
C8G	-1.95166666666667
CD82	0.03
LIM2	-1.40533333333333
UNQ6490	0.196333333333333
MMP16	1.924
DRD3	0.037
C5orf26	-0.2226
C11orf73	0.1703
PTP4A2	0.4691
OR4M2	1.018
HPCA	-1.30075
SEC14L1	0.007625
CHFR	0.700272727272727
EMILIN1	1.2561
NDUFS4	-0.3172
COL18A1	-0.4829
PDZD3	-0.134076923076923
C9orf16	-0.540875
ERBB2IP	0.778428571428571
EMX2	4.3814
FUS	-1.0174
