Hybridization REF	TCGA-14-1402-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.452
CREB3L1	0.432
RPS11	1.5046
PNMA1	1.5262
MMP2	-0.901125
C10orf90	0.533
ZHX3	1.081
ERCC5	-0.461
GPR98	-0.6195
RXFP3	0.801333333333333
APBB2	1.3776
PRO0478	-0.649545454545455
KLHL13	-0.1916
PRSSL1	-0.41325
PDCL3	-0.19275
DECR1	-0.0622
SALL1	3.121125
CADM4	2.630625
RPS18	0.134315789473684
HNRPD	-0.961
CFHR5	0.504428571428571
SLC10A7	0.106909090909091
OR2K2	0.243333333333333
LMAN1	-2.26490909090909
SUHW1	-3.6508
CHD8	-0.847
SUMO1	0.300384615384615
GP1BA	-0.0596923076923077
DDB1	-0.927875
MYO9B	0.462642857142857
MMP7	5.4688
CRNKL1	0.763
C9orf45	-2.288875
XAB2	0.2033
RTN1	3.2168
KLHL14	-1.3251
TBX10	-1.044
CENPQ	-0.0058
UTY	-1.72742105263158
ZBTB12	-0.471333333333333
DTNBP1	0.1137
KBTBD8	0.519
ZEB1	2.34525
ZG16	-1.8588
MIER1	0.327461538461538
ADAM5P	2.229
CHD9	0.471619047619048
STK16	-0.107
KIAA1486	-1.08533333333333
TOB2	-0.24825
BANK1	0.8026
OR2V2	0.117
GRM2	0.17425
PROSC	0.0945
SPIN2B	0.9124
PIR	-1.52972727272727
IPO9	-0.312714285714286
EVC	-0.56625
CXCL13	2.213
KIAA1199	-0.799846153846154
SORL1	0.8926
NAT10	-0.5938
CHD1	-0.9516
SYN3	-0.8972
SLC22A2	-0.4082
SERPINF1	0.593
WDR34	-0.9752
OR7A17	0.0122
C9orf11	0.661
RNF216L	0.677083333333333
LHB	0.517
STK25	-0.7079
TAOK3	0.6351
LOC152573	-3.0376
C3orf39	1.0369
C14orf108	-0.132
CDC25B	-1.15828571428571
BMP3	0.218666666666667
TMEM180	1.02766666666667
MAP1LC3C	1.3242
CRYGC	-1.68933333333333
POU3F1	0.0989230769230769
C20orf32	-0.635
CCDC95	0.5345
HIGD1B	6.4602
USP6NL	-0.2134
ABCD4	1.267
DIMT1L	-0.0149375
TEK	0.506545454545455
SLC25A46	0.0648
LARP7	-1.02178571428571
CD160	0.010375
MT1JP	3.22057142857143
PHF20	-0.595904761904762
CPNE4	4.6222
GTPBP1	-0.989157894736842
RAB33B	1.81
ALDOC	0.974272727272727
ZNF212	-0.5874
NUDT1	-0.781125
RFPL2	-1.26933333333333
ZNF83	0.414
GDPD5	-1.7967
PDCD4	-0.186038461538462
CEP350	-0.3206
OR10A2	0.186
CST7	-0.4258
CIAO1	-1.2252
