Hybridization REF	TCGA-19-1787-01B-01R-0918-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.1476875
CREB3L1	-1.36233333333333
RPS11	-0.6069
PNMA1	1.1838
MMP2	-1.749
C10orf90	1.376
ZHX3	0.7525
ERCC5	0.812
GPR98	-1.09825
RXFP3	0.336666666666667
APBB2	0.582
PRO0478	-0.278909090909091
KLHL13	1.66
PRSSL1	-0.680125
PDCL3	0.0195
DECR1	0.4433
SALL1	2.160875
CADM4	1.68925
RPS18	-0.776421052631579
HNRPD	-0.338333333333333
CFHR5	0.118166666666667
SLC10A7	-0.0886363636363636
OR2K2	0.0686666666666667
LMAN1	-1.19918181818182
SUHW1	-2.4944
CHD8	-0.449692307692308
SUMO1	-0.231230769230769
GP1BA	0.119384615384615
DDB1	-0.39175
MYO9B	0.255714285714286
MMP7	5.2132
CRNKL1	-0.1188
C9orf45	-1.39775
XAB2	-0.0077
RTN1	2.6775
KLHL14	-1.28966666666667
TBX10	-0.919666666666667
CENPQ	-0.543
UTY	1.976
ZBTB12	0.257333333333333
DTNBP1	0.2977
KBTBD8	-0.09
ZEB1	1.438
ZG16	-1.9434
MIER1	0.145538461538462
ADAM5P	0.375333333333333
CHD9	0.259857142857143
STK16	-0.919
KIAA1486	0.342
TOB2	0.7671875
BANK1	4.3464
OR2V2	0.0654
GRM2	0.148875
PROSC	0.1046
SPIN2B	0.4704
PIR	-0.718454545454545
IPO9	0.2535
EVC	-0.327125
CXCL13	1.33675
KIAA1199	-1.25569230769231
SORL1	2.5662
NAT10	-1.0446
CHD1	0.0268
SYN3	0.5364
SLC22A2	-0.1854
SERPINF1	0.237125
WDR34	-0.0056
OR7A17	0.2392
C9orf11	-0.128333333333333
RNF216L	-0.10625
LHB	0.0766666666666667
STK25	-0.514
TAOK3	1.4652
LOC152573	-0.3382
C3orf39	2.021
C14orf108	0.464076923076923
CDC25B	-0.386285714285714
BMP3	0.666
TMEM180	0.107666666666667
MAP1LC3C	1.3102
CRYGC	-0.574333333333333
