Hybridization REF	TCGA-08-0348-01A-01R-0300-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.0371250000000001
CREB3L1	0.00900000000000004
RPS11	-0.3631
PNMA1	2.2636
MMP2	-0.9905
C10orf90	0.2782
ZHX3	1.036375
ERCC5	0.231
GPR98	0.5575
RXFP3	0.236666666666667
APBB2	1.421
PRO0478	0.125181818181818
KLHL13	0.6664
PRSSL1	-0.59875
PDCL3	-0.117625
DECR1	0.4261
SALL1	1.1555
CADM4	1.353625
RPS18	-0.514105263157895
HNRPD	-0.252466666666667
CFHR5	-0.296875
SLC10A7	-0.167909090909091
OR2K2	0.319333333333333
LMAN1	-1.83981818181818
SUHW1	-1.879
CHD8	-0.491
SUMO1	-0.175076923076923
GP1BA	0.268153846153846
DDB1	-0.531375
MYO9B	0.301785714285714
MMP7	2.68
CRNKL1	-0.6206
C9orf45	-0.651125
XAB2	-0.7139
RTN1	1.963
KLHL14	-0.4647
TBX10	0.0366666666666667
CENPQ	-0.3662
UTY	0.710315789473684
ZBTB12	0.188
DTNBP1	0.2958
KBTBD8	0.44525
ZEB1	1.396
ZG16	-0.723
MIER1	0.0596153846153846
ADAM5P	0.0766666666666667
CHD9	-0.0948571428571429
STK16	-0.0178
KIAA1486	0.729333333333333
TOB2	0.337875
BANK1	1.4974
OR2V2	0.4164
GRM2	0.393875
PROSC	-0.414
SPIN2B	1.0258
PIR	-1.36072727272727
IPO9	0.0213571428571428
EVC	-0.5435
CXCL13	0.4575
KIAA1199	-1.09723076923077
SORL1	2.3286
NAT10	-0.3222
CHD1	-0.9838
SYN3	1.2492
SLC22A2	0.023
SERPINF1	-1.3145
WDR34	-0.702
OR7A17	0.2076
C9orf11	0.611666666666667
RNF216L	1.11575
LHB	0.326333333333333
STK25	-0.3451
TAOK3	1.0608
LOC152573	-0.8804
C3orf39	1.6184
C14orf108	-0.205461538461538
CDC25B	-1.10378571428571
BMP3	0.0413333333333333
TMEM180	0.303
MAP1LC3C	0.2424
CRYGC	-0.180666666666667
POU3F1	-0.152076923076923
C20orf32	-0.025
CCDC95	0.0575
HIGD1B	4.6138
USP6NL	-0.4834
ABCD4	1.11975
DIMT1L	0.3101875
TEK	0.632181818181818
SLC25A46	-0.1904
LARP7	-0.556642857142857
CD160	0.00450000000000001
MT1JP	1.97814285714286
PHF20	-0.435761904761905
CPNE4	0.5326
GTPBP1	-0.398315789473684
RAB33B	0.6105
ALDOC	1.31627272727273
ZNF212	0.0806
NUDT1	0.296125
RFPL2	0.484833333333333
ZNF83	-1.495
GDPD5	-0.5745
PDCD4	-0.642615384615385
CEP350	-0.1948
OR10A2	0.285
CST7	-1.4064
CIAO1	-1.0064
SELL	0.13
OR8J3	0.0166666666666667
LTBP4	-0.495375
SIRT6	-0.2026
CCL19	0.1756
PPIL1	0.26125
GBP7	0.0575
STK17A	0.0628461538461539
ABR	1.142
OR9G1	0.6165
FOXE1	-0.0101
CNGA3	3.408
GML	0.430666666666667
CD38	-0.7998
ZDHHC6	-0.774875
NEFH	-1.9828
CTDSP2	-0.42275
PGBD5	0.419777777777778
CCNY	-0.0541666666666667
RMND5B	-0.5159375
ZNF257	-1.1826
FLJ22167	0.6707
EXOSC7	-0.699375
ROR2	-0.1632
MAOA	1.23427272727273
TNNT3	0.038375
GYPC	-0.9675
C7orf33	0.592333333333333
PLIN	0.141625
LOC90826	0.0392
RNF4	0.304923076923077
F8A1	0.19375
PLEKHG4	-3.0382
GRB2	-0.0912962962962963
HIST1H2AD	-1.401
DUS3L	-0.819875
EIF1	0.03575
RP5-1077B9.4	-0.858444444444444
FPGT	-0.0284
GDF10	0.68675
COQ9	-0.1616
GCC2	-0.471277777777778
RARRES3	1.67872727272727
PLXNA1	0.0501428571428571
KIAA0100	-0.241071428571429
PMF1	-0.1132
FNDC1	0.5546
HS2ST1	0.3663125
CRELD2	0.5896
C8G	-1.34833333333333
CD82	0.1052
LIM2	-0.143666666666667
UNQ6490	-0.0423333333333333
MMP16	0.9475
DRD3	-0.00816666666666666
C5orf26	-0.0382
C11orf73	0.6894
PTP4A2	0.0747
OR4M2	-0.008
HPCA	-1.699375
SEC14L1	-0.26375
CHFR	0.428545454545455
EMILIN1	0.2589
NDUFS4	0.7066
COL18A1	-0.0675
PDZD3	0.154692307692308
C9orf16	-0.163125
ERBB2IP	1.08428571428571
EMX2	2.6192
FUS	-2.3154
TF	-0.264692307692308
CLCN4	1.5785
CXorf56	-0.1764
C11orf72	0.31
ELAC2	-1.00253333333333
NPR1	-0.796
ASS1	-3.19711111111111
USP42	0.8603
POLR2J	0.574666666666667
SEC23IP	-0.31225
UQCRC1	-0.251
LOC729603	-0.1792
C1orf71	-1.0649
POLG	-2.4005
ADAM23	-0.088
TFR2	-0.8286
RICTOR	-0.356615384615385
MGC39606	2.0562
C19orf55	-0.127363636363636
SNAPC1	-0.879
GNA11	0.487363636363636
CCDC52	-0.845125
FSIP1	0.054
UPF3A	-0.6222
IGSF11	2.10025
LAGE3	0.498
CHST6	3.02566666666667
UNC13B	0.0824545454545454
TTLL4	-1.21181818181818
ZNF687	-0.3458
SDC2	-1.33964285714286
COX7A2	1.0522
LAMB4	0.7822
FAM24A	0.459
LRRTM3	1.377375
GPHB5	0.196
OR4C13	-0.164
EIF3EIP	-0.213777777777778
HABP4	0.636333333333333
TMEM125	1.5248
CNTN2	2.86745454545455
ASNSD1	0.4598
FUT4	-0.6984
ACF	-2.1872
LOC158381	-0.853
CDH8	0.7912
AGPS	-0.603
C4orf18	2.33945454545455
PECI	0.234428571428571
UNG	-0.840272727272727
GSTP1	-0.173636363636364
DCUN1D5	-0.89075
DKFZP564J0863	-0.8734
SLC9A3R1	-1.60527272727273
BCDO2	-0.230818181818182
CHMP7	-0.6507
REM2	0.334
DNHD1	-0.0455
FKBP4	-1.92718181818182
ZNF350	0.7528
MGC11102	-0.419818181818182
BST1	0.6182
KISS1R	0.095
NCR2	0.213
DEFB125	0.361
UBE2W	0.419363636363636
KRT15	-2.95981818181818
C10orf99	0.233666666666667
SCN11A	0.203909090909091
GFI1	-2.0156
RDHE2	-0.26175
FHL1	1.609625
OSGEP	0.403
GATA1	-2.9935
SMC6	-0.433
TTTY14	0.672166666666667
LPIN3	0.0088
RPL4	-1.89778571428571
RBPMS	-2.01342857142857
PRPF3	-0.7725
EMR1	0.572
SPATA19	0.318
XCR1	0.256333333333333
IRX3	-1.47969230769231
RBM6	-0.2088
KLF4	-1.18823076923077
UNC5CL	-0.6856
SEBOX	0.246333333333333
BTK	-0.00939999999999997
KRCC1	1.4556
C6orf27	0.734
SYTL5	-0.0573333333333333
PRND	0.385545454545455
LOC653319	0.0763333333333333
PIGL	-0.853363636363636
HUS1	0.460875
SFRS6	-1.144875
C17orf77	0.551333333333333
UIMC1	-0.0125
FXYD2	-1.20861538461538
LOC283152	-0.119
ZNF667	0.5946
ZCCHC12	2.335
TFEC	1.79292307692308
ATP7B	-0.750375
POLD2	-1.371625
RG9MTD1	0.0122
ACOT2	-0.33875
HIST1H4I	-0.0241818181818182
PPARGC1A	0.536461538461538
ETFA	-1.43421428571429
POLRMT	-0.2662
ZNF146	-0.427363636363636
MIA2	-0.765
KLHL6	-0.324375
HOXB5	-0.584545454545455
NENF	1.1175
CUGBP1	0.5728
PRSS22	-0.621875
CASC4	0.426
CUL4B	0.108846153846154
CENPJ	-1.06214285714286
PITX1	-1.82075
FLJ31033	0.272714285714286
CELSR3	1.054125
ZNF568	0.2878
ITSN1	-0.0642
EHBP1L1	-1.998125
C19orf2	-0.444
DCTN1	-0.7316
LIN28B	-2.53175
TNKS2	-0.3212
C1QBP	-0.1348
CADPS2	-0.9626
SRMS	0.2116
GJA9	0.184
MGC24975	0.016375
TRIM45	-0.597375
TSP50	-0.0664
TCP1	-0.487
TMED7	0.02975
CMA1	0.653666666666667
CENPL	-1.085625
PTCRA	0.819333333333333
FST	-3.9222
VWCE	-0.7444
PAWR	-3.1342
ABCC12	0.315375
LDLR	-2.52546153846154
ASTN2	2.73842857142857
LOC441212	1.19609090909091
GPATCH8	-0.139166666666667
TANC2	0.1095625
KIF4A	-0.9386
C18orf18	0.2138
PGM1	-0.163
KIAA0258	-0.1128
CPD	-0.5019
SNCAIP	0.969
DCT	-2.90311111111111
HLA-DOA	1.83848387096774
OR11L1	0.655
UPK1B	0.196375
DNAJB4	-0.9346
UGT1A8	0.0428
HIST1H4L	0.938
PECR	-1.077875
HSPA2	2.0588
WFIKKN1	-0.525
SERP1	-0.7123
SYDE2	-1.45316666666667
TACR2	0.585666666666667
NUP85	-0.7528
CD177	-0.0791111111111111
LGR5	-0.48475
PIGG	-0.0123125
PTHR1	-0.4145
RAB5A	0.380846153846154
FLJ13224	0.473
USP9Y	0.142125
C7orf53	0.0463333333333333
LRP1B	3.68
XAF1	0.0946666666666667
ABCG8	-0.414
ANKDD1A	-0.045875
DAND5	-0.301333333333333
SPAG6	0.45525
LINCR	1.3286
ZDHHC22	2.3761
CCDC60	0.0283333333333333
THOC7	-1.44825
TCTA	0.611153846153846
OR8K3	0.1292
NY-REN-7	-0.1106
B2M	0.92175
C6orf141	-1.9405
LPPR4	3.69433333333333
SQLE	-1.253
SEPHS1	-1.0908
BTBD14B	0.455166666666667
PLRG1	0.0916
SPG7	-0.823809523809524
ZNF614	-0.958666666666667
PARD6G	1.522
INPP5B	-0.848307692307692
GRPEL2	-0.2325
PPID	-0.606769230769231
TRIM56	-0.8692
UBE2J1	-0.106636363636364
IL20RA	0.5376
LOC387856	0.4534
C1orf107	-0.621375
UTS2R	0.8134
C19orf22	-0.3072
SAFB2	0.3085
KIAA0652	-0.516
KLRG1	0.089125
MS4A8B	0.532625
FRAG1	-0.3692
KIAA1546	0.7156
E2F4	-1.34161538461538
CLEC4M	0.224
BTBD14A	0.4996
KIAA0999	0.982076923076923
GYPA	-2.375875
TAC1	0.666
TRAIP	-1.04425
KIAA0232	0.922538461538462
ERCC8	-0.4064
