Hybridization REF	TCGA-06-0155-01B-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.3564375
CREB3L1	0.7025
RPS11	0.4065
PNMA1	-0.0052
MMP2	0.3825
C10orf90	-0.8406
ZHX3	0.9155
ERCC5	0.303
GPR98	0.910166666666667
RXFP3	0.05
APBB2	0.4318
PRO0478	0.463363636363636
KLHL13	0.0756
PRSSL1	-1.39425
PDCL3	-0.0345
DECR1	-0.4189
SALL1	1.247375
CADM4	1.761375
RPS18	-0.479
HNRPD	-0.0547333333333333
CFHR5	0.013
SLC10A7	-0.0174545454545454
OR2K2	0.223
LMAN1	-1.22772727272727
SUHW1	-3.1608
CHD8	-0.349769230769231
SUMO1	0.0584615384615385
GP1BA	0.309692307692308
DDB1	-0.326875
MYO9B	1.14392857142857
MMP7	5.3784
CRNKL1	-0.2339
C9orf45	-1.876125
XAB2	-0.2689
RTN1	2.7707
KLHL14	-0.3614
TBX10	-1.322
CENPQ	-1.2422
UTY	1.31642105263158
ZBTB12	0.228
DTNBP1	0.1207
KBTBD8	0.53525
ZEB1	2.461375
ZG16	-2.5022
MIER1	0.113769230769231
ADAM5P	0.222666666666667
CHD9	1.36138095238095
STK16	-0.6862
KIAA1486	-1.062
TOB2	0.2755625
BANK1	1.2272
OR2V2	0.535
GRM2	0.118125
PROSC	-0.2157
SPIN2B	-0.131
PIR	-3.18209090909091
IPO9	0.247214285714286
EVC	0.933875
CXCL13	2.38825
KIAA1199	0.600076923076923
SORL1	1.5994
NAT10	-0.5596
CHD1	-0.1724
SYN3	-0.0858
SLC22A2	-0.654
SERPINF1	0.867375
WDR34	-1.3118
OR7A17	0.0078
C9orf11	0.333666666666667
RNF216L	0.926666666666667
LHB	0.257333333333333
STK25	-0.0825
TAOK3	1.0319
LOC152573	2.8318
C3orf39	0.3895
C14orf108	-0.326461538461539
CDC25B	-1.157
BMP3	-0.0503333333333333
TMEM180	0.003
MAP1LC3C	3.2864
CRYGC	-1.01133333333333
POU3F1	0.228076923076923
C20orf32	-1.31766666666667
CCDC95	0.2515
HIGD1B	5.3064
USP6NL	-0.7622
ABCD4	0.050625
DIMT1L	-0.419625
TEK	0.675545454545455
