Hybridization REF	TCGA-32-1987-01A-01R-1231-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.1571875
CREB3L1	-0.337166666666667
RPS11	0.9516
PNMA1	1.488
MMP2	-0.569125
C10orf90	0.7594
ZHX3	1.67525
ERCC5	-0.0644
GPR98	-0.436916666666667
RXFP3	0.849333333333333
APBB2	0.3538
PRO0478	-0.641090909090909
KLHL13	-0.0824
PRSSL1	-0.414875
PDCL3	0.196875
DECR1	0.104
SALL1	1.193625
CADM4	1.05225
RPS18	0.632315789473684
HNRPD	-0.276066666666667
CFHR5	0.131857142857143
SLC10A7	0.0612727272727272
OR2K2	0.476333333333333
LMAN1	-2.39336363636364
SUHW1	-2.3076
CHD8	-0.749769230769231
SUMO1	0.226538461538462
GP1BA	0.228615384615385
DDB1	-0.623875
MYO9B	1.06242857142857
MMP7	3.167
CRNKL1	0.2419
C9orf45	-2.053125
XAB2	0.2089
RTN1	3.2051
KLHL14	-0.6905
TBX10	-0.730666666666667
CENPQ	-0.2928
UTY	-1.42352941176471
ZBTB12	-0.27
DTNBP1	0.188
KBTBD8	1.1435
ZEB1	1.83675
ZG16	-1.5828
MIER1	0.309769230769231
ADAM5P	-0.352333333333333
CHD9	-0.592190476190476
STK16	-0.1492
KIAA1486	-0.209
TOB2	0.9588125
BANK1	3.0938
OR2V2	0.1276
GRM2	0.404625
PROSC	0.4326
SPIN2B	-0.1386
PIR	-2.722
IPO9	0.228714285714286
EVC	0.405375
CXCL13	1.1745
KIAA1199	-2.527
SORL1	3.6114
NAT10	-0.6086
CHD1	-0.621
SYN3	0.3606
SLC22A2	-0.3178
SERPINF1	0.00825
WDR34	-0.3272
OR7A17	0.1822
C9orf11	0.798
RNF216L	0.39675
LHB	0.200333333333333
STK25	-0.0109
TAOK3	1.7093
LOC152573	-0.807
C3orf39	1.6154
C14orf108	0.0637692307692308
CDC25B	-0.284
BMP3	0.0743333333333333
TMEM180	0.336666666666667
MAP1LC3C	2.553
CRYGC	-0.641333333333333
POU3F1	0.397538461538462
C20orf32	-0.277333333333333
CCDC95	-0.2865
HIGD1B	5.5246
USP6NL	-0.4936
ABCD4	0.724625
DIMT1L	-0.269125
TEK	0.446545454545455
SLC25A46	-0.808
LARP7	-0.821857142857143
CD160	0.0905
MT1JP	2.21185714285714
PHF20	-0.459809523809524
CPNE4	2.2828
GTPBP1	-0.252736842105263
RAB33B	1.2675
ALDOC	-1.05872727272727
ZNF212	0.6504
NUDT1	-0.428625
RFPL2	-0.7155
ZNF83	-0.6435
GDPD5	-0.9843
PDCD4	0.466923076923077
CEP350	-0.3444
OR10A2	0.1262
CST7	0.2106
CIAO1	-0.7712
SELL	1.14781818181818
OR8J3	0.944666666666667
LTBP4	0.38125
SIRT6	0.2068
CCL19	1.3772
PPIL1	-0.45
GBP7	-0.00542857142857141
STK17A	0.212
ABR	2.1786
OR9G1	0.2395
FOXE1	-0.2103
CNGA3	4.921
GML	0.27
CD38	-0.6338
ZDHHC6	-0.1725
NEFH	-2.3124
CTDSP2	0.82075
PGBD5	1.17511111111111
CCNY	0.321722222222222
RMND5B	-0.3525
ZNF257	-2.3036
FLJ22167	0.1326
EXOSC7	-0.998625
ROR2	-0.0079
MAOA	1.28963636363636
TNNT3	-0.068875
GYPC	-0.955166666666667
C7orf33	0.696
PLIN	0.46225
LOC90826	0.2418
RNF4	0.172769230769231
F8A1	-0.16225
PLEKHG4	-4.1688
GRB2	-0.239592592592593
HIST1H2AD	-1.855
DUS3L	-0.057875
EIF1	0.479
RP5-1077B9.4	-0.824666666666667
FPGT	1.4238
GDF10	-1.05325
COQ9	-1.0048
GCC2	-0.157555555555556
RARRES3	2.953
PLXNA1	-0.172071428571429
KIAA0100	-0.105214285714286
PMF1	0.5352
FNDC1	0.5512
HS2ST1	1.332
CRELD2	0.1534
C8G	-1.52766666666667
CD82	1.188
LIM2	-0.313666666666667
UNQ6490	-0.142
MMP16	0.223833333333333
DRD3	-0.0155
C5orf26	-0.4594
C11orf73	0.2484
PTP4A2	1.6119
OR4M2	0.101333333333333
HPCA	-1.602125
SEC14L1	-0.324375
CHFR	0.221363636363636
EMILIN1	1.358
NDUFS4	-0.3164
COL18A1	-0.9216
PDZD3	0.0165384615384616
C9orf16	-0.074875
ERBB2IP	1.49842857142857
EMX2	6.976
FUS	-1.6002
TF	-4.31092307692308
CLCN4	1.15075
CXorf56	0.3792
C11orf72	0.0668333333333333
ELAC2	-0.597866666666667
NPR1	-1.8888
ASS1	-3.10277777777778
USP42	0.5123
POLR2J	-0.568666666666667
SEC23IP	-0.034875
UQCRC1	-0.2026
LOC729603	-0.4638
C1orf71	-0.365
POLG	-1.97
ADAM23	-1.27283333333333
TFR2	-0.3848
RICTOR	-1.14830769230769
MGC39606	1.3828
C19orf55	-0.0958181818181818
SNAPC1	-0.568875
GNA11	1.33954545454545
CCDC52	-0.841375
FSIP1	1.448
UPF3A	-0.3096
IGSF11	1.152625
LAGE3	0.0406
CHST6	0.307
UNC13B	1.21918181818182
TTLL4	-0.252272727272727
ZNF687	0.2709
SDC2	0.362142857142857
COX7A2	-0.4992
LAMB4	0.0202
FAM24A	0.204333333333333
LRRTM3	-0.70425
GPHB5	0.2108
OR4C13	-0.205
EIF3EIP	0.240166666666667
HABP4	0.451
TMEM125	0.7778
CNTN2	3.62127272727273
ASNSD1	0.2052
FUT4	-0.3181
