Hybridization REF	TCGA-15-1447-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.76175
CREB3L1	-1.1495
RPS11	0.0958
PNMA1	2.1266
MMP2	-0.80275
C10orf90	0.9674
ZHX3	1.257125
ERCC5	-0.1378
GPR98	0.177333333333333
RXFP3	0.181
APBB2	0.087
PRO0478	0.255818181818182
KLHL13	1.703
PRSSL1	-1.349
PDCL3	-0.043
DECR1	0.0565
SALL1	3.497625
CADM4	2.1365
RPS18	-0.755684210526316
HNRPD	-0.0746
CFHR5	0.2865
SLC10A7	-0.132818181818182
OR2K2	0.265
LMAN1	-2.67136363636364
SUHW1	-2.7956
CHD8	-0.491769230769231
SUMO1	-0.257153846153846
GP1BA	0.295384615384615
DDB1	-0.222375
MYO9B	1.03607142857143
MMP7	2.132
CRNKL1	0.3619
C9orf45	0.042625
XAB2	-0.1769
RTN1	3.6142
KLHL14	-1.1391
TBX10	-1.509
CENPQ	-1.0738
UTY	0.712894736842105
ZBTB12	-0.0216666666666667
DTNBP1	0.9379
KBTBD8	0.054375
ZEB1	2.353875
ZG16	-3.3052
MIER1	-0.0451538461538461
ADAM5P	-0.131333333333333
CHD9	1.30714285714286
STK16	-1.0946
KIAA1486	1.09866666666667
TOB2	0.8668125
BANK1	3.315
OR2V2	0.1458
GRM2	0.09575
PROSC	-0.6198
SPIN2B	0.6884
PIR	-0.468272727272727
IPO9	0.3935
EVC	0.502875
CXCL13	2.944
KIAA1199	-0.962692307692308
SORL1	1.6226
NAT10	-1.212
CHD1	0.3958
SYN3	0.7858
SLC22A2	-0.5672
SERPINF1	-1.294625
WDR34	-0.7566
OR7A17	-0.1314
C9orf11	2.22733333333333
RNF216L	0.72125
LHB	0.0973333333333333
STK25	-0.4337
TAOK3	1.3354
LOC152573	-0.4522
C3orf39	1.0879
C14orf108	0.164692307692308
CDC25B	-0.41
BMP3	0.108666666666667
TMEM180	0.430333333333333
MAP1LC3C	-0.1524
CRYGC	-1.03633333333333
POU3F1	0.517923076923077
C20orf32	-1.426
CCDC95	-0.029
HIGD1B	5.4874
USP6NL	0.012
ABCD4	0.783
DIMT1L	0.129875
TEK	0.841545454545455
SLC25A46	0.0466
LARP7	-1.15514285714286
CD160	0.66925
MT1JP	1.85414285714286
PHF20	0.191904761904762
CPNE4	2.6238
GTPBP1	-0.139736842105263
RAB33B	1.263375
ALDOC	1.33681818181818
ZNF212	0.256
NUDT1	0.226375
RFPL2	2.8695
ZNF83	0.421875
GDPD5	-0.5673
PDCD4	0.452846153846154
CEP350	0.4884
OR10A2	0.1286
CST7	-0.8354
CIAO1	-1.2012
SELL	0.606363636363636
OR8J3	-0.129666666666667
LTBP4	-0.51325
SIRT6	-0.4486
CCL19	2.2948
PPIL1	-0.096625
GBP7	0.166375
STK17A	1.08030769230769
ABR	2.3044
OR9G1	-0.16
FOXE1	2.0353
CNGA3	3.81866666666667
GML	0.532666666666667
CD38	-1.0088
ZDHHC6	-0.00424999999999999
NEFH	1.3186
CTDSP2	-0.221
PGBD5	1.28811111111111
CCNY	0.155333333333333
RMND5B	-0.5899375
ZNF257	-1.8788
FLJ22167	0.9687
EXOSC7	-1.687125
ROR2	-1.0548
MAOA	0.980727272727273
TNNT3	-0.014125
GYPC	-2.86433333333333
C7orf33	1.98366666666667
PLIN	0.517125
LOC90826	0.1378
RNF4	0.582230769230769
F8A1	0.41925
PLEKHG4	0.385
GRB2	-0.294185185185185
HIST1H2AD	-1.707
DUS3L	-1.178
EIF1	-0.46525
RP5-1077B9.4	-0.985
FPGT	1.085
GDF10	1.950375
COQ9	0.334
GCC2	0.211666666666667
RARRES3	1.27254545454545
PLXNA1	-0.251571428571429
KIAA0100	-0.475428571428571
PMF1	-0.3278
FNDC1	2.2776
HS2ST1	0.32575
CRELD2	0.4382
C8G	-1.60766666666667
CD82	-1.2538
LIM2	-1.45733333333333
UNQ6490	0.995666666666667
MMP16	0.1595
DRD3	-0.339666666666667
C5orf26	-0.4388
C11orf73	0.1271
PTP4A2	0.3579
OR4M2	0.179333333333333
HPCA	-0.9915
SEC14L1	-0.308125
CHFR	0.276363636363636
EMILIN1	-0.2684
NDUFS4	0.3336
COL18A1	-1.4628
PDZD3	-0.101923076923077
C9orf16	-0.096875
ERBB2IP	1.12685714285714
EMX2	5.8004
FUS	-2.4724
TF	-0.902384615384615
CLCN4	3.5735
CXorf56	0.8528
C11orf72	0.091
ELAC2	-1.02026666666667
NPR1	-1.4734
ASS1	-3.25366666666667
USP42	0.6763
POLR2J	0.850666666666667
SEC23IP	-0.133375
UQCRC1	-0.5888
LOC729603	-0.401
C1orf71	0.5579
POLG	-1.4435
ADAM23	-1.29666666666667
TFR2	-1.2822
RICTOR	-0.266307692307692
MGC39606	2.7508
C19orf55	-0.205818181818182
SNAPC1	-0.595
GNA11	0.594181818181818
CCDC52	-1.49275
FSIP1	0.216666666666667
UPF3A	0.3166
IGSF11	1.793875
LAGE3	0.5174
CHST6	2.52833333333333
UNC13B	-0.125363636363636
TTLL4	-2.01136363636364
ZNF687	-0.0232
SDC2	-1.39085714285714
COX7A2	1.2774
LAMB4	1.0612
FAM24A	0.354333333333333
LRRTM3	3.131375
GPHB5	-0.5946
OR4C13	-0.119666666666667
EIF3EIP	0.143277777777778
HABP4	1.24433333333333
TMEM125	2.1966
CNTN2	3.40518181818182
ASNSD1	0.1604
FUT4	-1.1019
ACF	-4.0882
LOC158381	-0.414
CDH8	3.6734
AGPS	-0.9935
C4orf18	1.94036363636364
PECI	0.208357142857143
UNG	-0.469818181818182
GSTP1	-0.302909090909091
DCUN1D5	-0.79075
DKFZP564J0863	-1.4416
SLC9A3R1	-0.758909090909091
BCDO2	0.252818181818182
CHMP7	-0.6208
REM2	-0.167666666666667
DNHD1	0.102
FKBP4	-1.56263636363636
ZNF350	1.2658
MGC11102	0.0822727272727273
BST1	0.9746
KISS1R	-0.521333333333333
NCR2	0.516666666666667
DEFB125	0.106333333333333
UBE2W	0.432272727272727
KRT15	-4.19672727272727
C10orf99	-0.014
SCN11A	0.310363636363636
GFI1	-3.0294
RDHE2	0.9385
FHL1	3.18975
OSGEP	0.383875
GATA1	-3.849875
SMC6	-0.7238
TTTY14	0.262
LPIN3	-0.2444
RPL4	-2.06085714285714
RBPMS	-2.22028571428571
PRPF3	0.38475
EMR1	-2.719
SPATA19	1.1204
XCR1	0.354666666666667
IRX3	-0.717769230769231
RBM6	0.4484
KLF4	-2.14207692307692
UNC5CL	0.1912
SEBOX	-0.087
BTK	-1.4516
KRCC1	0.8212
C6orf27	0.653
SYTL5	0.136666666666667
PRND	6.10309090909091
LOC653319	0.974
PIGL	-0.821363636363636
HUS1	0.065625
SFRS6	-0.78775
C17orf77	1.05733333333333
UIMC1	0.010125
FXYD2	-2.21853846153846
LOC283152	-0.7628
ZNF667	1.2334
ZCCHC12	2.361
TFEC	1.73153846153846
ATP7B	-0.634
POLD2	-1.746625
RG9MTD1	-0.8368
ACOT2	-1.256875
HIST1H4I	-0.654090909090909
PPARGC1A	1.87969230769231
ETFA	-1.36342857142857
POLRMT	-0.7038
ZNF146	0.150090909090909
MIA2	-1.754
KLHL6	-1.265375
HOXB5	-2.02845454545455
NENF	0.555
CUGBP1	0.2398
PRSS22	-1.554125
CASC4	1.399
CUL4B	0.588615384615385
CENPJ	-1.22907142857143
PITX1	-2.532
FLJ31033	-0.161142857142857
CELSR3	0.353625
ZNF568	1.2086
ITSN1	0.664
EHBP1L1	-1.9875
C19orf2	0.2982
DCTN1	-0.5554
LIN28B	-4.32975
TNKS2	0.225
C1QBP	-0.7755
CADPS2	-0.2872
SRMS	-0.217
GJA9	0.110125
MGC24975	-0.018125
TRIM45	0.412
TSP50	-0.1128
TCP1	-0.0186
TMED7	-0.473166666666667
CMA1	-0.447
CENPL	-0.675875
PTCRA	0.631
FST	-4.9448
VWCE	-1.3576
PAWR	-2.0192
ABCC12	3.31225
LDLR	-2.86269230769231
ASTN2	1.44642857142857
LOC441212	0.553909090909091
GPATCH8	0.0675
TANC2	-0.1503125
KIF4A	-0.3262
C18orf18	0.8448
PGM1	0.4626
KIAA0258	-0.4878
CPD	-0.3846
SNCAIP	4.2
DCT	-3.75133333333333
HLA-DOA	1.80932258064516
OR11L1	0.575666666666667
UPK1B	-0.26875
DNAJB4	0.5767
UGT1A8	-2.1228
HIST1H4L	1.15433333333333
PECR	-2.297625
HSPA2	2.5432
WFIKKN1	1.231
SERP1	-0.8033
SYDE2	-1.72316666666667
TACR2	0.15
NUP85	-0.656
CD177	-0.657888888888889
LGR5	-1.9485
PIGG	-0.206875
PTHR1	-0.238625
RAB5A	0.368846153846154
FLJ13224	-0.967666666666667
USP9Y	0.27075
C7orf53	1.39
LRP1B	6.1378
XAF1	1.73226666666667
ABCG8	-0.608666666666667
ANKDD1A	0.2165
DAND5	0.675333333333333
SPAG6	3.87225
LINCR	0.4728
ZDHHC22	2.6873
CCDC60	0.0273333333333333
THOC7	-1.64225
TCTA	0.145230769230769
OR8K3	-0.1278
NY-REN-7	1.5768
B2M	0.27075
C6orf141	-3.2092
LPPR4	6.68616666666667
SQLE	-1.20236363636364
SEPHS1	-0.3624
BTBD14B	0.467222222222222
PLRG1	-0.228
SPG7	-0.114809523809524
ZNF614	-0.0442222222222222
PARD6G	0.53275
INPP5B	-0.708153846153846
GRPEL2	-1.0221
PPID	-0.720384615384615
TRIM56	-1.4854
UBE2J1	0.217454545454545
IL20RA	2.2876
LOC387856	0.7664
C1orf107	0.48625
UTS2R	-0.3682
C19orf22	0.2196
SAFB2	0.524
KIAA0652	-0.5651
KLRG1	0.45775
MS4A8B	0.744
FRAG1	-0.5552
KIAA1546	0.5624
E2F4	-1.43392307692308
CLEC4M	-0.133444444444444
BTBD14A	-0.3526
KIAA0999	0.968615384615385
GYPA	-4.0075
TAC1	3.36892857142857
TRAIP	-1.54175
KIAA0232	1.36492307692308
ERCC8	-0.5925
GPX4	0.446818181818182
KIAA0368	0.8406
GPR157	-2.154875
CTAGE4	-2.09
C9orf30	-0.486125
OR52A1	-0.445
HSP90B3P	-0.778
ALG9	0.115538461538462
BTBD10	0.9588
SDK2	-0.0325
BAIAP3	-0.0652
RABGGTB	-0.5646
ANKRD40	-0.377625
KRT74	1.021
CALCOCO2	-0.4615
SNCA	-0.2778
TMSL8	3.15336363636364
C2orf53	-0.242666666666667
ESRRB	-0.4278
ARHGAP26	1.4491
TDRD9	-1.3678
HRAS	-0.883625
KLRC4	-2.67
JAGN1	-0.724
BSDC1	1.404
RNF43	-2.06823076923077
NDUFAF1	0.0436
PHF12	0.547833333333333
OR1L3	-0.2306
FOLR2	1.59966666666667
LYZL6	0.00124999999999998
tcag7.1260	-0.431333333333333
WSB1	0.952
PROS1	-1.32930769230769
OSTN	0.233
PSMB8	-0.431
SOCS4	-0.245818181818182
DDIT4L	2.3754
MAS1	0.631333333333333
MGC34796	-1.543
CSHL1	-0.110125
TBCCD1	-0.03425
ZBTB7C	-0.555333333333333
AP2S1	-0.573
P15RS	0.2
VAT1	-0.923230769230769
SHANK3	1.36425
TUFM	-0.40375
THEG	-0.6174
KRT34	-2.336
SGSM3	-0.6869
TOMM22	-0.1445
SOCS3	0.053125
CPO	0.813
POP4	0.5918
BHLHB3	1.9462
MALL	-0.878833333333333
OR1B1	-0.0606666666666667
PARK2	1.49966666666667
GPR124	-0.6611
LCE1E	-1.11633333333333
RUVBL2	-1.2506
CGRRF1	0.850692307692308
ACPL2	2.4854
WNT10B	0.309818181818182
BAIAP2L2	-0.376363636363636
ISCA1	0.7885
C1orf125	-0.113818181818182
RPAP1	-0.8186
RAI16	-0.540375
RPL27	-0.763818181818182
NLRP9	1.41066666666667
EPN1	0.176666666666667
LOC388610	-0.6554
SLC35A1	0.542
GAL	-4.1874
SLC14A2	0.2425
RDH11	0.201125
FAM138F	-1.02533333333333
AUH	-0.3416
FLJ40243	-0.1975
C14orf129	-0.18175
MBD2	0.172875
ABHD14B	-1.7181
PIGT	0.164363636363636
ALS2CR4	0.796909090909091
ALAS1	-0.771076923076923
FOXO1	0.508625
CRLF3	-0.646818181818182
C20orf107	-0.67
FARS2	-0.1416
CCDC28A	0.3036
NPHP3	-0.085
OR13F1	0.135333333333333
TSEN54	-1.5656
DEFB106B	-0.286615384615385
OR8B4	-0.0926666666666667
STH	3.3752
ZC3H14	-0.4479
CBX2	-0.126333333333333
TMEM49	-2.0306
C6orf21	0.180333333333333
FLJ20920	-2.10309090909091
CRTAP	-0.814
DDX50	0.0834
STYXL1	-0.818
BLVRB	-1.904
LOC147650	0.167875
MMP24	0.571166666666667
GRID1	3.180875
BANF1	0.014625
CTAGEP	-1.478
HMBS	-1.7994
SLC25A24	-3.108625
C14orf50	1.8458
MRO	1.677625
SLC25A15	-1.1766
FAM84B	-0.642785714285714
TDP1	-0.709
C16orf78	-0.080875
C11orf57	0.4204
RFK	-0.1645
ZFYVE9	0.0283636363636363
STCH	-0.160153846153846
WIBG	-0.3426
LOC283871	-0.52625
GBA2	-0.519642857142857
NDUFB3	0.123
HSD17B13	-0.0865
GRIN3A	4.07425
FMNL1	-2.144
SEPT7	1.53246153846154
GNLY	2.78533333333333
GRAMD1C	0.6285
ZNF165	-1.7974
USP38	0.8684
FAM83A	-4.254375
C14orf24	0.679625
ARMCX3	1.501
ARHGDIB	-1.26725
AK1	0.360636363636364
KIAA1045	4.3826
DNAJB13	-0.549875
NEU2	-0.375666666666667
HIST1H4B	0.20025
FAM20B	-0.827384615384615
HES2	-1.399
FAM73B	-0.533230769230769
LOC388381	-0.0612
INTS7	-0.669857142857143
AMPH	3.94
ZNF775	0.0101
UCKL1	-0.7495
C10orf97	0.586
C1orf161	-0.253666666666667
ALDH1L1	2.7988
FLJ39378	0.977090909090909
SLC23A1	-4.13533333333333
RBM4B	0.685
THAP4	-0.678875
OGFRL1	-0.2142
KIAA0831	0.0727272727272727
PPP1R15A	-1.403625
C1orf96	1.16157894736842
C12orf11	-0.15
BMF	-0.123
MAN1A1	-3.0718
KIAA1600	1.009375
NLGN4X	4.382
ALOX12	-1.48725
RB1CC1	0.868928571428571
NEIL2	0.593769230769231
EIF4E	-0.0869655172413793
ABHD5	-0.938
EXOC4	0.135125
CIP29	0.498625
BATF2	-0.0626
SLC29A4	0.314454545454545
HTR4	2.09633333333333
EMB	-3.0424
TRAF6	1.1608
LMNB1	0.3928
FAM19A5	1.18954545454545
SHE	1.4442
PIK3C2B	0.7506
C15orf15	-1.16378571428571
USP15	0.180384615384615
TCEAL2	4.6702
C5orf39	0.592857142857143
PTGER2	-3.2072
SLC31A1	-1.14785714285714
IFT172	0.4566
ADAM29	-0.0798
GFOD1	1.6214
ST7L	0.862875
C15orf26	-1.6818
PKN3	-2.3916
CNTD1	0.939625
COMMD1	0.0455
NTRK2	6.28075
FOXN3	1.32809090909091
MFGE8	-1.11384615384615
PFKFB2	1.493375
TAS2R4	0.2186
ENTHD1	-0.508875
PRMT5	-1.6178
MGC16384	0.374363636363636
LOC442229	-0.833
TSKU	-1.99290909090909
KRTCAP3	-2.00972727272727
PDLIM1	0.192384615384615
KCNS2	1.57133333333333
RNF126	-0.6015
CEP63	-0.0926
CLIC4	0.3324
hCG_1990170	0.9944
ACR	0.736769230769231
KLK7	1.224
ALOX5AP	2.61663636363636
RIPK3	1.1834
TAS2R9	0.0283333333333333
C19orf18	2.438
BIRC6	-0.146631578947368
ZNF16	-0.0423333333333333
RFT1	-2.106
SLC8A2	0.9828
TACC1	0.606363636363636
ITGAD	0.663333333333333
SAMHD1	0.7075
SH3PXD2B	0.677461538461538
EPC2	0.9438
C20orf85	1.3012
ATP13A2	0.258125
KRT4	0.0392727272727273
CAPNS1	-0.2102
MDM2	-0.4474375
PCDH20	5.2272
KCNK9	0.116333333333333
OR2C1	-0.181333333333333
KLHDC3	-0.150875
IPPK	-0.367666666666667
EFHD2	-0.5889
GALR3	-0.4942
NBEA	2.435625
ABCA6	0.955384615384615
CLDN3	-2.954375
AKT2	-1.17247368421053
EGFR	1.07771428571429
RBM16	0.5856
ZDHHC3	-0.677153846153846
SLC25A4	0.88525
CYB5B	-0.963875
CPXM1	-0.9278
NDRG1	-1.092125
FLJ43826	0.00940000000000001
OR5L2	0.163125
FARP2	-0.308076923076923
MRPL46	-0.81825
LDHAL6B	0.471125
MAPKAPK3	-1.790375
NCAM2	0.8918
PRKD2	-1.584625
ZFP36L1	0.678923076923077
CYSLTR1	-1.7798
OR4C3	-0.087
HIST1H2AJ	-1.929
CCNB2	-1.60145454545455
ZNF10	0.8099
TMEM175	0.344666666666667
FAM134A	0.449
TIGD4	1.82033333333333
PCNP	-0.0912
MGC39715	2.8385
LQK1	-1.2826
CREB1	0.621384615384615
TMPRSS3	-3.034
C4orf32	-2.2221
LAT	-1.29986666666667
KCNA3	0.706
SKIV2L2	-0.5102
ROPN1B	-3.573
tcag7.23	-0.8745
CDT1	-2.7017
ZHX2	1.12254545454545
CD28	-6.3876
ZNF624	1.4608
SEPT2	0.1138
SOHLH2	1.169
MCOLN3	-1.8347
UNQ1945	0.0746666666666667
MASP2	-1.68033333333333
ZNRF3	0.606076923076923
GPATCH3	-0.496
AGL	1.11836363636364
QRICH2	0.266333333333333
PSD4	-2.7355
CCNB1IP1	-0.4408
ENPP7	-0.0944
OBFC1	-1.4234
KCNG3	-1.4765
C14orf79	-0.674733333333333
ENPEP	2.747625
SCT	0.527
SKI	0.845909090909091
SEC61G	-0.0912
CAPN11	-0.365
ATXN7L3	-0.8514
DBNDD1	0.151625
FAIM	0.4494
ANKRD36	0.290333333333333
GABRP	-1.67622222222222
TACSTD2	-4.049875
EIF3J	-0.5804
PPP2R2A	-0.4742
TEKT4	0.00612499999999998
PVALB	-1.97375
F10	-2.281625
FAM134C	-0.370384615384615
COMP	2.5399
EFCBP1	1.20140909090909
SCLT1	1.492
TAL1	0.142384615384615
ACSL1	0.623
ABCC5	1.09946666666667
ABL1	-0.55544
RBBP7	0.75
PTPRG	0.4242
NCOR1	-0.0683846153846154
SPINK4	-3.18375
TXNRD1	-1.168
TNRC15	0.8059
C9orf138	0.333363636363636
UBE2H	0.66125
BRDT	-0.903
C8orf31	0.8902
CCNE2	-0.00542857142857141
SLC6A8	-0.9411
CALCR	-5.24
PPP1CB	1.1424
ABHD8	0.2664
ARF5	-1.18338461538462
SLC24A4	3.3388
CCT3	-0.2528
ZNF121	0.335727272727273
SLC3A2	-1.51707142857143
OR13A1	-0.0516666666666667
SLC5A10	-1.0588
RAD50	0.2431
IER5	-0.0764
MTHFD1L	-1.30572727272727
MBTPS2	0.1545
MVK	-0.749636363636364
NCL	-0.474076923076923
PSMD10	-0.1606
MOBP	3.57454545454545
FLJ32894	0.489
HRH1	-0.568
C5orf30	0.5758
NUDT16L1	0.546153846153846
RASGRP3	4.539
PRKRIP1	0.408
CCDC75	1.0228
LOC253970	2.1728
KIAA1239	3.9624
MED21	-0.4382
SYT11	4.5326875
NTSR2	4.78933333333333
EGFL11	0.699333333333333
CXorf59	0.447
OR2A25	-0.2865
SPTBN2	-0.4564
LRMP	-0.749375
RNF111	0.487
PTH	0.0226666666666667
LOC619208	2.263
KIAA0895	1.7332
RANBP5	-0.4859
P2RY10	-1.668125
NME5	4.126625
DDX21	-0.847666666666667
LRSAM1	-0.333333333333333
HDAC11	-1.05625
VMO1	1.3466
NOLA2	-0.393625
ADAR	-0.347
MTO1	-0.42175
SF4	-0.3975
P2RX1	-0.277375
HBM	2.1584
EN2	0.528666666666667
C14orf172	-0.482333333333333
TM9SF2	-0.524153846153846
INHBE	-1.3425
TCTE3	1.68526666666667
TOX2	0.3182
CTAGE3	-0.6092
HBB	5.64769230769231
MED15	-0.87825
CASR	0.062
C6orf66	0.158625
MTPN	1.2031
UNC50	-0.1382
C21orf33	0.0378
IRF2	0.0827
PGR	-3.299
GPR84	1.5036
CROCCL1	-0.031
SRPX	0.3552
BRE	-0.276625
FGF10	0.517166666666667
SDC3	1.14075
ZRSR1	0.588
DKFZP434P211	-0.2797
SOX6	1.51966666666667
RPUSD2	-0.801
C14orf173	-1.27733333333333
MAPK11	0.20875
TBC1D22A	-0.8
FAM123A	5.529
COL4A6	0.065875
TOMM70A	-0.2122
NAB1	0.8429
MGC16385	0.294090909090909
TSPAN18	-0.792
MED31	0.3826
PLG	0.2762
CAPSL	-0.0406666666666667
ZNF532	1.99630769230769
ASB14	-0.157166666666667
CA8	-0.218
NUDT16P	-0.705375
SLFN11	-2.3975
LRRIQ2	0.7813
NOL7	-0.32925
BRMS1L	0.1502
JARID1A	0.852285714285714
PANK2	-0.2046
ICAM3	-2.3648
MDS1	0.176
TAF8	-0.4096
RNF139	0.3824
ZNF594	1.357
ADAM8	-0.0240909090909091
SFTPC	0.945
MAN2B2	-0.0631818181818182
RGS12	1.39885714285714
EIF1AY	-1.2133125
LRRIQ1	-1.190125
GPR150	-0.1668
CCDC21	-1.794375
PRRG3	1.9678
SAA4	-4.971
RAPGEF5	3.4182
ZCCHC2	-0.3835625
MGC39372	-0.247333333333333
PPP4R2	-0.764777777777778
CDCA2	-1.62614285714286
OR4D5	0.107375
PTGFRN	1.80492307692308
SIGLEC5	1.4095
C19orf61	-1.375
NMUR2	-0.167
KIAA1586	0.889375
DAGLA	1.801625
CHCHD6	-0.1658
GPR32	0.0606666666666667
NEUROD6	2.255
SLC2A4RG	-0.4594
CA5B	1.41683333333333
FBXL3	0.8752
MPHOSPH9	-0.9718
HMG2L1	0.4862
HCN4	-0.366875
CEACAM19	0.356166666666667
SH2D4B	1.055
HFE2	-1.324
TGM4	-0.1835
LYPD2	0.1008
TBC1D15	-0.2214
MRPS21	0.0106923076923077
NONO	-0.78
CLEC5A	1.32472727272727
ITCH	0.142142857142857
MGAT3	1.51175
MBP	2.268
RPP25	-0.8588
SOSTDC1	0.1196
HRC	-1.1798
TRIM48	-0.163
TMEM133	3.4704
ECEL1P2	-1.0704
HOXC11	-0.369666666666667
DOK5	4.4664
HELZ	0.14625
LOC348180	-0.9104
MGC33894	-0.1012
ADRB3	-0.184
DMD	1.313375
PTRH2	-1.281
MPEG1	2.326125
NDUFA12	0.64775
KRTAP2-4	-0.256333333333333
STAMBPL1	-1.210375
ADCY2	3.206375
UNQ6125	0.600666666666667
KLHL20	1.187
SRM	-1.7064
OTC	1.0242
TMIE	2.60075
SNX8	-0.8102
LIPK	-0.684666666666667
CHURC1	0.1993125
KLC2	0.03275
HDAC1	-0.84675
FAM128A	-0.443375
FNDC3B	-1.3915
MTCP1	0.379375
WFDC10B	-0.258
PCDHGB3	1.786
ATRNL1	3.93992307692308
CAV2	-0.0230909090909091
MED26	0.12275
DUS1L	-1.5826
CHRM3	0.1602
NEK9	-0.383166666666667
WARS2	-1.4826
TBX22	-0.700333333333333
