Hybridization REF	TCGA-74-6575-01A-11R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	1.0186875
CREB3L1	-0.852
RPS11	-0.1126
PNMA1	2.0796
MMP2	-1.084375
C10orf90	1.4556
ZHX3	1.050125
ERCC5	0.0622
GPR98	1.6395
RXFP3	0.414
APBB2	1.0704
PRO0478	-0.388727272727273
KLHL13	0.4972
PRSSL1	-1.729125
PDCL3	-0.1475
DECR1	-0.1121
SALL1	2.69475
CADM4	1.954625
RPS18	-0.468842105263158
HNRPD	-0.187266666666667
CFHR5	1.115375
SLC10A7	0.106272727272727
OR2K2	-0.139333333333333
LMAN1	-1.74736363636364
SUHW1	-2.0614
CHD8	-0.946461538461538
SUMO1	-0.0166923076923077
GP1BA	0.555230769230769
DDB1	0.010125
MYO9B	0.595428571428571
MMP7	8.1884
CRNKL1	1.0048
C9orf45	-0.196625
XAB2	-0.5037
RTN1	4.1795
KLHL14	-1.9401
TBX10	-2.69433333333333
CENPQ	-0.7116
UTY	-2.19833333333333
ZBTB12	-0.117333333333333
DTNBP1	0.3431
KBTBD8	0.917
ZEB1	1.414875
ZG16	-3.3214
MIER1	-0.450923076923077
ADAM5P	0.258
CHD9	0.389761904761905
STK16	0.5136
KIAA1486	0.315333333333333
TOB2	-0.27775
BANK1	3.733
OR2V2	0.52425
GRM2	0.28025
PROSC	0.9124
SPIN2B	0.5168
PIR	-1.608
IPO9	-0.213071428571429
EVC	0.260625
CXCL13	1.545875
KIAA1199	-0.179230769230769
SORL1	2.5962
NAT10	-0.6934
CHD1	0.0698
SYN3	0.5962
SLC22A2	-0.516
SERPINF1	-0.62
WDR34	-1.6232
OR7A17	0.4932
C9orf11	0.363666666666667
RNF216L	0.486333333333333
LHB	-0.0896666666666667
STK25	-0.4761
TAOK3	1.8724
LOC152573	-0.5556
C3orf39	1.001
C14orf108	1.01261538461538
CDC25B	-0.512571428571429
BMP3	-0.348666666666667
TMEM180	0.434
MAP1LC3C	2.7928
CRYGC	-2.01266666666667
POU3F1	-0.185538461538461
C20orf32	-1.10166666666667
CCDC95	-1.239
HIGD1B	6.1074
USP6NL	0.2568
ABCD4	1.424875
DIMT1L	-0.1169375
TEK	0.558272727272727
SLC25A46	-0.2432
LARP7	-1.33528571428571
CD160	0.2215
MT1JP	2.84814285714286
PHF20	0.0826190476190476
CPNE4	3.0266
GTPBP1	-0.999052631578948
RAB33B	1.29775
ALDOC	-0.402727272727273
ZNF212	0.2006
NUDT1	-0.63125
RFPL2	2.6395
ZNF83	0.800125
GDPD5	-1.3425
PDCD4	0.00803846153846154
CEP350	0.2522
OR10A2	0.0708
CST7	-0.2256
CIAO1	-0.7548
SELL	2.19209090909091
OR8J3	-0.48
LTBP4	-0.60975
SIRT6	-0.7766
CCL19	2.8456
PPIL1	-0.0615
GBP7	0.824285714285714
STK17A	0.831230769230769
ABR	2.1526
OR9G1	-0.801
FOXE1	-1.2365
CNGA3	4.53366666666667
GML	0.000666666666666667
CD38	-0.6104
ZDHHC6	-0.01875
NEFH	1.4286
CTDSP2	0.7609375
PGBD5	1.53533333333333
CCNY	0.199166666666667
RMND5B	-0.495125
ZNF257	-1.7276
FLJ22167	0.9732
EXOSC7	-1.2365
ROR2	-1.2657
MAOA	0.643818181818182
TNNT3	0.11525
GYPC	-0.913
C7orf33	0.658333333333333
PLIN	0.3475
LOC90826	0.6438
RNF4	0.556846153846154
F8A1	0.706375
PLEKHG4	-3.9468
GRB2	0.382222222222222
HIST1H2AD	-1.118
DUS3L	-0.234875
EIF1	0.238
RP5-1077B9.4	-1.56044444444444
FPGT	0.7292
GDF10	0.74675
COQ9	0.2044
GCC2	0.232055555555556
RARRES3	2.78054545454545
PLXNA1	0.708285714285714
KIAA0100	-0.109285714285714
PMF1	-0.818
FNDC1	3.2978
HS2ST1	0.9205625
CRELD2	-0.2248
C8G	-2.285
CD82	0.8568
LIM2	-2.30033333333333
UNQ6490	-0.812
MMP16	1.14183333333333
DRD3	0.175333333333333
C5orf26	-0.2734
C11orf73	-0.1211
PTP4A2	0.3266
OR4M2	-0.764333333333333
HPCA	-0.908375
SEC14L1	0.181125
CHFR	0.310727272727273
EMILIN1	0.7019
NDUFS4	-0.077
COL18A1	-1.0137
PDZD3	-0.22
C9orf16	0.198
ERBB2IP	0.941142857142857
EMX2	6.2108
FUS	-1.3698
TF	-0.558769230769231
CLCN4	2.4095
CXorf56	0.9772
C11orf72	0.368833333333333
ELAC2	-0.667
NPR1	-2.6142
ASS1	-2.69466666666667
USP42	0.2449
POLR2J	0.601666666666667
SEC23IP	-0.00175
UQCRC1	-0.4926
LOC729603	-1.6416
C1orf71	-0.4002
POLG	-1.539
ADAM23	-0.931
TFR2	-0.6348
RICTOR	-0.217538461538462
MGC39606	2.7976
C19orf55	-0.538181818181818
SNAPC1	-1.15675
GNA11	0.363272727272727
CCDC52	-0.77975
FSIP1	1.648
UPF3A	0.3245
IGSF11	1.96425
LAGE3	0.0286
CHST6	2.62033333333333
UNC13B	-0.0618181818181818
TTLL4	-0.192454545454545
ZNF687	-0.2215
SDC2	0.287642857142857
COX7A2	-0.3214
LAMB4	1.0468
FAM24A	-0.067
LRRTM3	1.8175
GPHB5	-0.3112
OR4C13	0.690666666666667
EIF3EIP	-0.280444444444444
HABP4	1.47566666666667
TMEM125	0.7896
CNTN2	3.875
ASNSD1	0.2058
FUT4	-0.4533
ACF	-4.676
LOC158381	0.845
CDH8	2.0158
AGPS	-0.492125
C4orf18	1.94472727272727
PECI	0.518285714285714
UNG	-0.510727272727273
GSTP1	-0.279818181818182
DCUN1D5	-1.19875
DKFZP564J0863	-1.787
SLC9A3R1	-1.39518181818182
BCDO2	1.56609090909091
CHMP7	-0.0258
REM2	0.179666666666667
DNHD1	-0.0489
FKBP4	-1.96572727272727
ZNF350	1.0138
MGC11102	0.0669090909090909
BST1	1.7782
KISS1R	-0.294
NCR2	0.066
DEFB125	1.096
UBE2W	0.807090909090909
KRT15	-4.84327272727273
C10orf99	-0.23
SCN11A	0.347818181818182
GFI1	-2.8858
RDHE2	1.185
FHL1	2.06725
OSGEP	0.0985
GATA1	-5.325875
SMC6	-1.382
TTTY14	-1.83
LPIN3	-0.6814
RPL4	-0.623714285714286
RBPMS	-1.46107142857143
PRPF3	-0.99425
EMR1	0.6695
SPATA19	1.6042
XCR1	-0.214666666666667
IRX3	-2.52223076923077
RBM6	-0.0418
KLF4	-1.17569230769231
UNC5CL	-1.1252
SEBOX	0.248
BTK	0.6472
KRCC1	1.041
C6orf27	0.197666666666667
SYTL5	-1.44066666666667
PRND	0.390090909090909
LOC653319	-0.370666666666667
PIGL	-1.91363636363636
HUS1	-0.206875
SFRS6	0.0216875
C17orf77	0.485
UIMC1	0.0855
FXYD2	-2.27384615384615
LOC283152	-0.0832
ZNF667	1.7438
ZCCHC12	3.2414
TFEC	3.69623076923077
ATP7B	-0.904
POLD2	-1.780375
RG9MTD1	-0.1274
ACOT2	-0.261375
HIST1H4I	-1.54372727272727
PPARGC1A	0.591230769230769
ETFA	-1.47628571428571
POLRMT	-0.658
ZNF146	-0.169818181818182
MIA2	-1.903
KLHL6	0.1475
HOXB5	-1.99327272727273
NENF	0.69125
CUGBP1	-0.9894
PRSS22	-1.913625
CASC4	1.568
CUL4B	-0.230846153846154
CENPJ	-1.16264285714286
PITX1	-3.315
FLJ31033	0.787285714285714
CELSR3	-0.7035
ZNF568	1.4824
ITSN1	0.0189999999999999
EHBP1L1	-0.7975
C19orf2	-0.00099999999999999
DCTN1	-0.6316
LIN28B	-4.18714285714286
TNKS2	0.433
C1QBP	-0.7697
CADPS2	0.7724
SRMS	-0.322
GJA9	0.16375
MGC24975	-1.291375
TRIM45	-1.689375
TSP50	-0.1936
TCP1	-0.9696
TMED7	0.76575
CMA1	-0.108666666666667
CENPL	-0.81175
PTCRA	1.88933333333333
FST	-5.0996
VWCE	-2.1508
PAWR	-3.0258
ABCC12	2.077125
LDLR	-3.98846153846154
ASTN2	1.32771428571429
LOC441212	0.246272727272727
GPATCH8	0.178166666666667
TANC2	-0.3193125
KIF4A	-1.5888
C18orf18	-0.5126
PGM1	-0.3968
KIAA0258	-0.685
CPD	1.6246
SNCAIP	0.6558
DCT	-4.93544444444444
HLA-DOA	3.52238709677419
OR11L1	0.447
UPK1B	-0.207625
DNAJB4	0.8671
UGT1A8	-1.2282
HIST1H4L	-2.01366666666667
PECR	-1.133625
HSPA2	1.7612
WFIKKN1	-0.685666666666667
SERP1	0.3131
SYDE2	-1.448
TACR2	-0.25
NUP85	-0.7648
CD177	-1.07611111111111
LGR5	-2.13475
PIGG	0.362375
PTHR1	-0.130125
RAB5A	1.41969230769231
FLJ13224	0.0133333333333333
USP9Y	-2.758
C7orf53	0.086
LRP1B	5.6622
XAF1	1.5114
ABCG8	-1.18066666666667
ANKDD1A	0.94425
DAND5	-0.570333333333333
SPAG6	1.912
LINCR	0.8492
ZDHHC22	1.5734
CCDC60	0.253666666666667
THOC7	-1.423125
TCTA	0.937153846153846
OR8K3	0.4874
NY-REN-7	0.6124
B2M	1.459
C6orf141	-0.4779
LPPR4	6.17316666666667
SQLE	-1.97581818181818
SEPHS1	-1.5932
BTBD14B	0.268944444444444
PLRG1	-0.1122
SPG7	-0.351619047619048
ZNF614	-0.045
PARD6G	-0.3085
INPP5B	-0.935461538461539
GRPEL2	-0.5155
PPID	-0.659692307692308
TRIM56	0.2584
UBE2J1	0.147818181818182
IL20RA	3.8652
LOC387856	3.291
C1orf107	0.3808125
UTS2R	-0.1966
C19orf22	-0.7836
SAFB2	0.0138
KIAA0652	-0.0592
KLRG1	0.708875
MS4A8B	0.8395
FRAG1	0.8274
KIAA1546	0.5268
E2F4	-1.00053846153846
CLEC4M	0.216777777777778
BTBD14A	0.5038
KIAA0999	1.16530769230769
GYPA	-4.343125
TAC1	5.80935714285714
TRAIP	-1.632125
KIAA0232	1.47069230769231
ERCC8	-0.2315
GPX4	0.174272727272727
KIAA0368	0.5521
GPR157	-1.517375
CTAGE4	-1.903
C9orf30	-0.189375
OR52A1	-0.329333333333333
HSP90B3P	-0.3285
ALG9	0.0128461538461538
BTBD10	1.3808
SDK2	0.136
BAIAP3	-0.3284
RABGGTB	-1.1179
ANKRD40	-0.054625
KRT74	1.25833333333333
CALCOCO2	0.134388888888889
SNCA	0.0404
TMSL8	-1.76727272727273
C2orf53	-0.596333333333333
ESRRB	-0.2146
ARHGAP26	0.466
TDRD9	-1.3332
HRAS	-0.2745
KLRC4	-2.506
JAGN1	-0.0175
BSDC1	0.2638
RNF43	-1.47784615384615
NDUFAF1	0.6328
PHF12	0.415333333333333
OR1L3	-0.1356
FOLR2	3.7638
LYZL6	0.318375
tcag7.1260	-0.357
WSB1	-0.056625
PROS1	1.85030769230769
OSTN	0.513666666666667
PSMB8	0.5404
SOCS4	0.407454545454545
DDIT4L	4.1384
MAS1	0.713
MGC34796	-0.596
CSHL1	-0.190875
TBCCD1	-0.006125
ZBTB7C	-0.558666666666667
AP2S1	-0.011
P15RS	1.17284615384615
VAT1	-0.492923076923077
SHANK3	1.41125
TUFM	-0.936
THEG	-1.7172
KRT34	-1.9378
SGSM3	-0.9816
TOMM22	-0.8719
SOCS3	1.915
CPO	1.13
POP4	-0.0058
BHLHB3	4.0428
MALL	-0.150166666666667
OR1B1	-0.388666666666667
PARK2	1.12655555555556
GPR124	0.0354
LCE1E	-0.266666666666667
RUVBL2	-1.01
CGRRF1	1.06038461538462
ACPL2	2.4976
WNT10B	-0.819454545454545
BAIAP2L2	-2.42927272727273
ISCA1	0.942
C1orf125	0.156545454545455
RPAP1	-0.3516
RAI16	-0.036375
RPL27	-0.660363636363636
NLRP9	0.396
EPN1	-0.208333333333333
LOC388610	-0.8643
SLC35A1	0.604461538461538
GAL	-3.6066
SLC14A2	0.0085
RDH11	0.086
FAM138F	-0.169
AUH	0.0734
FLJ40243	0.4244
C14orf129	0.3435
MBD2	-1.258875
ABHD14B	-0.9593
PIGT	0.762545454545455
ALS2CR4	0.476
ALAS1	0.145384615384615
FOXO1	1.582875
CRLF3	-0.129272727272727
C20orf107	-0.819
