Hybridization REF	TCGA-15-1446-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.1765
CREB3L1	-0.185166666666667
RPS11	-0.1876
PNMA1	1.8596
MMP2	-1.4055
C10orf90	0.3042
ZHX3	1.675625
ERCC5	0.1348
GPR98	0.821333333333333
RXFP3	0.421333333333333
APBB2	1.0892
PRO0478	0.249636363636364
KLHL13	0.3084
PRSSL1	-0.733
PDCL3	-0.188625
DECR1	0.4065
SALL1	2.18975
CADM4	1.921875
RPS18	-0.475421052631579
HNRPD	-0.426533333333333
CFHR5	0.4655
SLC10A7	0.372363636363636
OR2K2	0.650333333333333
LMAN1	-2.49927272727273
SUHW1	-3.4288
CHD8	0.0617692307692307
SUMO1	-0.138153846153846
GP1BA	0.418384615384615
DDB1	0.19625
MYO9B	0.352642857142857
MMP7	3.4604
CRNKL1	0.2198
C9orf45	-1.232375
XAB2	0.04
RTN1	3.3173
KLHL14	-0.5507
TBX10	-1.27433333333333
CENPQ	-0.7804
UTY	1.427
ZBTB12	-0.543333333333333
DTNBP1	0.1019
KBTBD8	-0.329125
ZEB1	2.785625
ZG16	-2.2352
MIER1	-0.196461538461538
ADAM5P	0.201
CHD9	0.488238095238095
STK16	-0.2706
KIAA1486	0.997666666666667
TOB2	1.7783125
BANK1	4.9326
OR2V2	0.1928
GRM2	-0.164875
PROSC	0.1677
SPIN2B	0.5612
PIR	-1.41645454545455
IPO9	0.501357142857143
EVC	0.022125
CXCL13	0.365
KIAA1199	-1.07584615384615
SORL1	3.866
NAT10	-0.9058
CHD1	-0.7048
SYN3	0.9952
SLC22A2	-0.6036
SERPINF1	-0.30625
WDR34	-0.7644
OR7A17	0.201
C9orf11	0.438333333333333
RNF216L	0.635666666666667
LHB	0.175
STK25	-0.2492
TAOK3	1.5446
LOC152573	-1.1276
C3orf39	1.3123
C14orf108	0.185
CDC25B	-1.0555
BMP3	0.124
TMEM180	0.16
MAP1LC3C	2.6312
CRYGC	-0.304666666666667
POU3F1	0.129692307692308
C20orf32	-1.275
CCDC95	-0.195
HIGD1B	4.6368
USP6NL	-0.261
ABCD4	1.31775
DIMT1L	-0.3518125
TEK	0.140090909090909
SLC25A46	-0.3704
LARP7	-0.398857142857143
CD160	0.34275
MT1JP	2.86871428571429
PHF20	-0.19752380952381
CPNE4	3.0688
GTPBP1	-0.424263157894737
RAB33B	0.959625
ALDOC	1.74881818181818
ZNF212	0.3274
NUDT1	-0.201625
RFPL2	1.30583333333333
ZNF83	0.43525
GDPD5	-1.7434
PDCD4	0.250615384615385
CEP350	0.2498
OR10A2	0.288
CST7	-0.804
CIAO1	-1.1624
SELL	0.716636363636364
OR8J3	0.025
LTBP4	1.35625
SIRT6	-0.1752
CCL19	3.1396
PPIL1	-0.077625
GBP7	0.776125
STK17A	0.511615384615385
ABR	2.8738
OR9G1	0.08
FOXE1	-0.8686
CNGA3	3.84566666666667
GML	0.137
CD38	0.8884
ZDHHC6	-0.337625
NEFH	-1.675
CTDSP2	0.234125
PGBD5	0.907888888888889
CCNY	-0.180277777777778
RMND5B	-0.60625
ZNF257	-0.541
