Hybridization REF	TCGA-08-0245-01A-01R-0300-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.4646875
CREB3L1	-0.318833333333333
RPS11	0.8863
PNMA1	1.5278
MMP2	-0.485125
C10orf90	0.0442
ZHX3	0.23525
ERCC5	-0.3774
GPR98	0.789333333333333
RXFP3	0.130666666666667
APBB2	2.2974
PRO0478	-0.185545454545455
KLHL13	1.5676
PRSSL1	-0.456875
PDCL3	0.61675
DECR1	0.1854
SALL1	3.982375
CADM4	1.49775
RPS18	0.360631578947368
HNRPD	0.440266666666667
CFHR5	1.1535
SLC10A7	0.529363636363636
OR2K2	0.366333333333333
LMAN1	-1.98718181818182
SUHW1	-1.3064
CHD8	-0.0159230769230769
SUMO1	0.806769230769231
GP1BA	0.172923076923077
DDB1	-1.00825
MYO9B	-0.0234285714285714
MMP7	0.7748
CRNKL1	-0.592
C9orf45	-0.72725
XAB2	-0.1201
RTN1	2.9778
KLHL14	-0.7935
TBX10	0.086
CENPQ	0.4988
UTY	-1.18768421052632
ZBTB12	-0.119666666666667
DTNBP1	-0.1189
KBTBD8	0.21225
ZEB1	3.777
ZG16	-1.1978
MIER1	0.406538461538462
ADAM5P	0.228666666666667
CHD9	1.15495238095238
STK16	0.415
KIAA1486	0.0323333333333333
TOB2	-0.161875
BANK1	1.1082
OR2V2	0.359
GRM2	0.180875
PROSC	-0.1583
SPIN2B	0.4644
PIR	-0.163272727272727
IPO9	0.508857142857143
EVC	-1.057375
CXCL13	1.1975
KIAA1199	-1.17184615384615
SORL1	1.363
NAT10	-1.082
CHD1	-0.2444
SYN3	0.308
SLC22A2	0.0692
SERPINF1	-2.48175
WDR34	-0.7892
OR7A17	0.2438
C9orf11	0.429
RNF216L	1.03916666666667
LHB	0.270666666666667
STK25	-0.0802
TAOK3	0.5689
LOC152573	0.9864
C3orf39	1.0591
C14orf108	0.0868461538461539
CDC25B	-1.25107142857143
BMP3	0.349
TMEM180	0.564666666666667
MAP1LC3C	0.1512
CRYGC	-0.193333333333333
POU3F1	0.296923076923077
C20orf32	-0.252
CCDC95	0.2485
HIGD1B	4.5176
USP6NL	0.2928
ABCD4	0.5625
DIMT1L	0.2341875
TEK	1.252
SLC25A46	0.2502
LARP7	-0.0636428571428573
CD160	-0.02525
MT1JP	3.263
PHF20	-0.882809523809524
CPNE4	1.4866
GTPBP1	-0.913736842105263
RAB33B	0.9325
ALDOC	-0.151909090909091
ZNF212	0.0856
NUDT1	0.461375
RFPL2	-0.520333333333333
ZNF83	-0.380125
GDPD5	-1.2052
PDCD4	-0.442
CEP350	0.267
OR10A2	0.1864
CST7	-1.1066
CIAO1	-0.5652
SELL	0.0383636363636364
OR8J3	0.144333333333333
LTBP4	-0.6485
SIRT6	0.0516
CCL19	0.1916
PPIL1	0.9715
GBP7	1.05225
STK17A	1.39430769230769
ABR	0.674
OR9G1	-0.051
FOXE1	-0.0533
CNGA3	2.74966666666667
GML	0.268333333333333
CD38	-1.9538
ZDHHC6	-0.445125
NEFH	-1.6856
CTDSP2	-0.1434375
PGBD5	-0.619555555555556
CCNY	0.266277777777778
RMND5B	-0.5373125
ZNF257	0.093
FLJ22167	0.5692
EXOSC7	-1.234375
ROR2	-0.5194
MAOA	1.87327272727273
TNNT3	-0.10275
GYPC	-0.865
C7orf33	1.226
PLIN	-0.158375
LOC90826	0.6294
RNF4	0.62
F8A1	0.104875
PLEKHG4	-1.7918
GRB2	-0.281296296296296
HIST1H2AD	-0.1078
DUS3L	-0.13525
EIF1	-0.530625
RP5-1077B9.4	-0.658555555555556
FPGT	1.8516
GDF10	-0.083875
COQ9	1.0066
GCC2	-0.541055555555556
RARRES3	0.859454545454545
PLXNA1	-0.0687857142857143
KIAA0100	-0.609785714285714
PMF1	0.3098
FNDC1	0.6374
HS2ST1	0.218875
CRELD2	-0.2078
C8G	-1.02533333333333
CD82	0.4006
LIM2	-0.175666666666667
UNQ6490	0.202
MMP16	1.14116666666667
DRD3	0.042
C5orf26	-0.4258
C11orf73	0.1278
PTP4A2	0.1644
OR4M2	0.016
HPCA	-1.83775
SEC14L1	0.0235
CHFR	0.292909090909091
EMILIN1	-0.3391
NDUFS4	1.436
COL18A1	-1.2299
PDZD3	0.0488461538461538
C9orf16	-0.0465
ERBB2IP	0.523142857142857
EMX2	1.3046
FUS	-1.2528
TF	-2.09176923076923
CLCN4	1.511875
CXorf56	-0.2318
C11orf72	0.084
ELAC2	-1.4892
NPR1	-0.7802
ASS1	-3.35433333333333
USP42	1.011
POLR2J	0.068
SEC23IP	-0.571625
UQCRC1	0.15
LOC729603	-0.18
C1orf71	-0.3761
POLG	-0.6365
ADAM23	-0.403
TFR2	-0.95
RICTOR	-0.620076923076923
MGC39606	1.07
C19orf55	-0.259090909090909
SNAPC1	-1.24775
GNA11	0.732090909090909
CCDC52	-0.107375
FSIP1	0.982333333333333
UPF3A	-0.4193
IGSF11	2.13725
LAGE3	0.1116
CHST6	1.73
UNC13B	-0.973818181818182
TTLL4	-0.625181818181818
ZNF687	-0.1191
SDC2	-1.60278571428571
COX7A2	1.6146
LAMB4	0.0292
FAM24A	0.436
LRRTM3	2.859875
GPHB5	0.2548
OR4C13	-0.125333333333333
EIF3EIP	-0.366611111111111
HABP4	0.845333333333333
TMEM125	-2.488
CNTN2	0.635090909090909
ASNSD1	0.6542
FUT4	-0.5332
ACF	-1.94
LOC158381	0.6605
CDH8	0.3608
AGPS	-0.622875
C4orf18	0.669363636363636
PECI	0.759642857142857
UNG	-0.844727272727273
GSTP1	-0.915090909090909
DCUN1D5	-1.286875
DKFZP564J0863	-1.1154
SLC9A3R1	-1.93618181818182
BCDO2	0.769909090909091
CHMP7	-0.0983
REM2	-0.115
DNHD1	-0.3202
FKBP4	-1.23309090909091
ZNF350	0.0774
MGC11102	-0.359454545454546
BST1	0.7276
KISS1R	-0.814333333333333
NCR2	0.064
DEFB125	0.486666666666667
UBE2W	0.425272727272727
KRT15	-2.98090909090909
C10orf99	0.031
SCN11A	0.466363636363636
GFI1	-1.8964
RDHE2	-0.169125
FHL1	2.158125
OSGEP	1.34775
GATA1	-2.9175
SMC6	-1.2338
TTTY14	-0.5195
LPIN3	-0.0596
RPL4	-1.15728571428571
RBPMS	-1.62457142857143
PRPF3	-0.390375
EMR1	-0.5355
SPATA19	0.2838
XCR1	0.159
IRX3	-2.44207692307692
RBM6	-0.0414
KLF4	-1.28053846153846
UNC5CL	-0.6068
SEBOX	0.0513333333333333
BTK	-0.537
KRCC1	1.6184
C6orf27	0.328333333333333
SYTL5	-0.0413333333333333
PRND	1.40427272727273
LOC653319	0.51
PIGL	-1.40754545454545
HUS1	0.288125
SFRS6	-1.669875
C17orf77	0.482333333333333
UIMC1	0.644875
FXYD2	-1.21892307692308
LOC283152	-0.8084
ZNF667	1.166
ZCCHC12	2.2826
TFEC	1.73523076923077
ATP7B	-1.337625
POLD2	-1.008875
RG9MTD1	0.126
ACOT2	-0.85325
HIST1H4I	0.811181818181818
PPARGC1A	1.04615384615385
ETFA	-0.760071428571429
POLRMT	-0.8794
ZNF146	-0.104636363636364
MIA2	-0.706666666666667
KLHL6	-1.45375
HOXB5	-0.636181818181818
NENF	0.8295
CUGBP1	0.3508
PRSS22	-0.679875
CASC4	1.735
CUL4B	0.485615384615385
CENPJ	-0.743642857142857
PITX1	-2.045875
FLJ31033	0.872428571428571
CELSR3	-1.11125
ZNF568	0.6452
ITSN1	-0.506733333333333
EHBP1L1	-2.330625
C19orf2	-0.5474
DCTN1	-0.8806
LIN28B	-2.681375
TNKS2	-0.1784
C1QBP	-0.5413
CADPS2	0.7586
SRMS	-0.03
GJA9	0.31525
MGC24975	-0.03175
TRIM45	0.163125
TSP50	0.1306
TCP1	-0.2666
TMED7	0.51025
CMA1	0.0893333333333333
CENPL	0.3205
PTCRA	0.537333333333333
FST	-3.2662
VWCE	-2.7614
PAWR	-2.8538
ABCC12	2.005125
LDLR	-2.54015384615385
ASTN2	1.6595
LOC441212	1.15509090909091
GPATCH8	0.0405
TANC2	0.111625
KIF4A	0.1016
C18orf18	2.32
PGM1	-0.4678
KIAA0258	-0.2874
CPD	-0.9125
SNCAIP	1.9682
DCT	-3.02733333333333
HLA-DOA	1.37067741935484
OR11L1	0.503666666666667
UPK1B	0.13875
DNAJB4	0.4584
UGT1A8	0.071
HIST1H4L	2.35133333333333
PECR	-0.678875
HSPA2	2.0956
WFIKKN1	-1.02333333333333
SERP1	-0.2009
SYDE2	-1.804
TACR2	-0.02
NUP85	-0.1756
CD177	-0.0817777777777777
LGR5	-0.9905
PIGG	-0.1594375
PTHR1	-0.371375
RAB5A	0.978846153846154
FLJ13224	0.244666666666667
USP9Y	-1.55025
C7orf53	-0.637
LRP1B	4.1014
XAF1	1.62913333333333
ABCG8	-0.509666666666667
ANKDD1A	0.329
DAND5	-1.41533333333333
SPAG6	0.06025
LINCR	0.2546
ZDHHC22	1.2581
CCDC60	-0.001
THOC7	-2.15875
TCTA	-0.304615384615385
OR8K3	0.108
NY-REN-7	-0.2292
B2M	1.2385
C6orf141	-2.1315
LPPR4	4.91016666666667
SQLE	-0.913818181818182
SEPHS1	-0.1942
BTBD14B	0.122166666666667
PLRG1	0.695
SPG7	-0.125
ZNF614	-0.249
PARD6G	0.021125
INPP5B	-0.443153846153846
GRPEL2	0.7593
PPID	-0.215769230769231
TRIM56	-1.338
UBE2J1	0.200363636363636
IL20RA	-0.1642
LOC387856	0.5646
C1orf107	-0.1483125
UTS2R	-0.4332
C19orf22	-0.1314
SAFB2	0.6144
KIAA0652	-0.7567
KLRG1	0.924875
