Hybridization REF	TCGA-76-4932-01A-01R-1484-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.152125
CREB3L1	0.5995
RPS11	0.3285
PNMA1	1.9122
MMP2	-0.23425
C10orf90	-0.7736
ZHX3	1.5395
ERCC5	-0.0946
GPR98	1.79558333333333
RXFP3	0.600333333333333
APBB2	2.0856
PRO0478	-0.893
KLHL13	0.923
PRSSL1	-0.554625
PDCL3	-0.109625
DECR1	0.2924
SALL1	3.11375
CADM4	2.193375
RPS18	-0.468894736842105
HNRPD	-0.257933333333333
CFHR5	0.579
SLC10A7	-0.207636363636364
OR2K2	0.791333333333333
LMAN1	-1.76590909090909
SUHW1	-2.3886
CHD8	-0.293692307692308
SUMO1	-0.111538461538462
GP1BA	0.0369230769230769
DDB1	-0.3095
MYO9B	0.657214285714286
MMP7	1.1494
CRNKL1	-0.0426
C9orf45	-1.945625
XAB2	0.0652
RTN1	2.0257
KLHL14	-1.3418
TBX10	-0.596333333333333
CENPQ	-0.05
UTY	-1.10444444444444
ZBTB12	-0.0456666666666667
DTNBP1	-0.1633
KBTBD8	-0.48825
ZEB1	2.2855
ZG16	-1.4964
MIER1	0.668846153846154
ADAM5P	-0.721
CHD9	0.217238095238095
STK16	0.3596
KIAA1486	0.0743333333333333
TOB2	0.8975
BANK1	0.8546
OR2V2	0.2236
GRM2	0.23925
PROSC	0.7705
SPIN2B	0.5968
PIR	-1.82818181818182
IPO9	0.502357142857143
EVC	-0.419125
CXCL13	0.54
KIAA1199	-0.479230769230769
SORL1	2.0526
NAT10	-0.225
CHD1	-0.4204
SYN3	0.8246
SLC22A2	-0.5214
SERPINF1	-1.875125
WDR34	-0.666
OR7A17	0.3104
C9orf11	0.371333333333333
RNF216L	0.79325
LHB	0.596
STK25	0.1891
TAOK3	1.8589
LOC152573	-2.2782
C3orf39	1.6919
C14orf108	0.0145384615384615
CDC25B	-0.9595
BMP3	0.0353333333333333
TMEM180	0.954
MAP1LC3C	1.4362
CRYGC	-0.930333333333333
POU3F1	0.998846153846154
C20orf32	-0.663666666666667
CCDC95	0.2245
HIGD1B	5.832
USP6NL	0.5103
ABCD4	0.585
DIMT1L	-0.1393125
TEK	-0.0524545454545455
SLC25A46	-0.7058
LARP7	-1.53421428571429
CD160	-0.357375
MT1JP	3.64371428571429
PHF20	-0.649142857142857
CPNE4	5.3518
GTPBP1	-0.409842105263158
RAB33B	1.1695
ALDOC	0.540363636363636
ZNF212	0.309
NUDT1	0.1605
RFPL2	-0.769166666666667
ZNF83	-0.49375
GDPD5	-1.6009
PDCD4	-0.604769230769231
CEP350	0.0746
OR10A2	0.2538
CST7	-0.9022
CIAO1	-0.7218
SELL	0.198727272727273
OR8J3	0.371666666666667
LTBP4	-0.710625
SIRT6	0.138
CCL19	0.4574
PPIL1	0.107
GBP7	0.047125
STK17A	1.24246153846154
ABR	1.0714
OR9G1	-0.3285
FOXE1	-0.396
CNGA3	4.796
GML	0.163666666666667
CD38	-1.9148
ZDHHC6	-0.265
NEFH	-2.6428
CTDSP2	0.7370625
PGBD5	-0.468555555555556
CCNY	0.147
RMND5B	-0.4033125
ZNF257	-3.21
FLJ22167	1.0616
EXOSC7	-0.93975
ROR2	-0.9436
MAOA	1.49972727272727
TNNT3	0.111125
GYPC	-2.1035
C7orf33	-0.0146666666666667
PLIN	0.277125
LOC90826	-0.1008
RNF4	0.201307692307692
F8A1	0.06075
PLEKHG4	-3.926
GRB2	-0.143777777777778
HIST1H2AD	-0.5484
DUS3L	0.01125
EIF1	-0.061125
RP5-1077B9.4	-0.697555555555556
FPGT	1.5856
GDF10	-0.87475
COQ9	0.6484
GCC2	-0.623
RARRES3	2.01281818181818
PLXNA1	0.297857142857143
KIAA0100	-0.293214285714286
PMF1	0.603
FNDC1	-0.17
HS2ST1	1.5878125
CRELD2	0.5774
C8G	-1.98633333333333
CD82	0.8106
LIM2	-0.372333333333333
UNQ6490	-0.0576666666666667
MMP16	1.24266666666667
DRD3	0.0291666666666667
C5orf26	-0.6396
C11orf73	0.1917
PTP4A2	1.5687
OR4M2	0.205
HPCA	-1.45875
SEC14L1	0.265375
CHFR	0.460272727272727
EMILIN1	0.9126
NDUFS4	-0.2436
COL18A1	-1.314
PDZD3	0.261307692307692
C9orf16	0.600625
ERBB2IP	1.45957142857143
EMX2	6.5216
FUS	-1.3968
TF	-3.83461538461539
CLCN4	1.63775
CXorf56	-0.473
C11orf72	-0.0251666666666667
ELAC2	-0.887
NPR1	-1.2234
ASS1	-2.49844444444444
USP42	0.4529
POLR2J	1.07533333333333
SEC23IP	-0.931625
UQCRC1	0.4438
LOC729603	-1.0402
C1orf71	-0.4044
POLG	-1.496
ADAM23	-0.0811666666666667
TFR2	-0.000999999999999956
RICTOR	-1.02466666666667
MGC39606	0.374
C19orf55	-0.308090909090909
SNAPC1	-1.00275
GNA11	0.799272727272727
CCDC52	-0.744875
FSIP1	0.968333333333333
UPF3A	0.186
IGSF11	2.49275
LAGE3	-0.066
CHST6	2.902
UNC13B	0.899272727272727
TTLL4	-0.200090909090909
ZNF687	0.4958
SDC2	-1.44371428571429
COX7A2	0.33
LAMB4	0.8426
FAM24A	-0.101333333333333
LRRTM3	2.42825
GPHB5	0.3008
OR4C13	-0.045
EIF3EIP	0.0303333333333334
HABP4	1.78166666666667
TMEM125	-3.7932
CNTN2	2.16918181818182
ASNSD1	0.253
FUT4	-0.3794
ACF	-3.3138
LOC158381	0.6525
CDH8	-0.0626
AGPS	-1.053125
C4orf18	0.00690909090909091
PECI	0.787214285714286
UNG	-0.337090909090909
GSTP1	-0.406909090909091
DCUN1D5	-1.400625
DKFZP564J0863	-1.7088
SLC9A3R1	-3.19272727272727
BCDO2	0.925363636363636
CHMP7	0.3109
REM2	0.166333333333333
DNHD1	-0.3542
FKBP4	-1.79427272727273
ZNF350	0.806
MGC11102	0.311181818181818
BST1	0.4562
KISS1R	0.792
NCR2	0.498
DEFB125	-0.164666666666667
UBE2W	0.308545454545455
KRT15	-3.97972727272727
C10orf99	0.305666666666667
SCN11A	0.0581818181818182
GFI1	-3.428
RDHE2	-0.698857142857143
FHL1	2.683
OSGEP	0.577125
GATA1	-3.639875
SMC6	-1.3882
TTTY14	-1.20533333333333
LPIN3	0.0674
RPL4	-1.05342857142857
RBPMS	-2.37285714285714
PRPF3	-0.42625
EMR1	-1.8375
SPATA19	0.5714
XCR1	-0.0273333333333333
IRX3	-2.56492307692308
RBM6	-0.5224
KLF4	-1.13646153846154
UNC5CL	-1.1516
SEBOX	0.0563333333333333
BTK	0.2358
KRCC1	1.4086
C6orf27	0.955333333333333
SYTL5	-0.491666666666667
PRND	0.240818181818182
LOC653319	-1.12333333333333
PIGL	-1.36590909090909
HUS1	0.588875
SFRS6	-0.5213125
C17orf77	0.765
UIMC1	0.30575
FXYD2	-1.42338461538462
LOC283152	-0.2458
ZNF667	1.0892
ZCCHC12	0.8948
TFEC	1.41792307692308
ATP7B	-0.591375
POLD2	-0.89575
RG9MTD1	-0.322
ACOT2	0.1865
HIST1H4I	-0.188727272727273
PPARGC1A	1.08607692307692
ETFA	-0.875714285714286
POLRMT	-0.2896
ZNF146	-0.408818181818182
MIA2	-1.08233333333333
KLHL6	-1.191375
HOXB5	0.0130909090909091
NENF	1.51325
CUGBP1	0.3396
PRSS22	-0.769625
CASC4	1.07169230769231
CUL4B	-0.105307692307692
CENPJ	-1.43171428571429
PITX1	-1.4555
FLJ31033	0.326285714285714
CELSR3	-0.41725
ZNF568	1.3506
ITSN1	-0.321333333333333
EHBP1L1	-1.224
C19orf2	-0.9806
DCTN1	-0.6084
LIN28B	-3.16875
TNKS2	0.3598
C1QBP	-0.0499
CADPS2	-0.1418
SRMS	0.2292
GJA9	0.42275
MGC24975	-0.686125
TRIM45	-1.01375
TSP50	0.3462
TCP1	-0.981
TMED7	0.439
CMA1	0.378333333333333
CENPL	-0.128125
PTCRA	0.884
FST	-5.1848
VWCE	-3.226
PAWR	-4.103
ABCC12	0.373857142857143
LDLR	-1.18984615384615
ASTN2	2.56228571428571
LOC441212	1.681
GPATCH8	-0.0511666666666667
TANC2	0.2599375
KIF4A	-1.1018
C18orf18	0.0932
PGM1	0.3768
KIAA0258	-0.0596
CPD	0.1026
SNCAIP	0.8816
DCT	-4.09666666666667
HLA-DOA	2.23854838709677
OR11L1	0.933333333333333
UPK1B	-0.1215
DNAJB4	0.55
UGT1A8	-0.00460000000000002
HIST1H4L	-0.089
PECR	-0.6555
HSPA2	2.4324
WFIKKN1	-2.532
SERP1	-0.3861
SYDE2	-1.77316666666667
TACR2	0.0393333333333333
NUP85	-0.527
CD177	-0.441222222222222
LGR5	-1.47716666666667
PIGG	-0.28125
PTHR1	-0.198125
RAB5A	1.01476923076923
FLJ13224	0.163
USP9Y	-1.01
C7orf53	-0.642666666666667
LRP1B	2.6366
XAF1	1.0628
ABCG8	0.103
ANKDD1A	0.29075
DAND5	-1.102
SPAG6	0.075875
LINCR	0.6908
ZDHHC22	1.525
CCDC60	-0.615
THOC7	-1.56325
TCTA	1.01661538461538
OR8K3	0.3816
NY-REN-7	-1.144
B2M	0.974875
C6orf141	-1.2504
LPPR4	4.02466666666667
SQLE	-1.60063636363636
SEPHS1	-1.0586
BTBD14B	0.433777777777778
PLRG1	-0.3788
SPG7	-0.35452380952381
ZNF614	0.412888888888889
PARD6G	0.61275
INPP5B	-0.499692307692308
GRPEL2	0.328
PPID	-1.46392307692308
TRIM56	-0.173
UBE2J1	0.284272727272727
IL20RA	-0.3975
LOC387856	1.6652
C1orf107	0.5216875
UTS2R	1.1106
C19orf22	-0.2366
SAFB2	0.485
KIAA0652	0.0227
KLRG1	0.4215
MS4A8B	0.662428571428571
FRAG1	0.0174
KIAA1546	0.5616
E2F4	-1.407
CLEC4M	0.337111111111111
BTBD14A	0.104
KIAA0999	0.589076923076923
GYPA	-2.9075
TAC1	2.59257142857143
TRAIP	-1.162375
KIAA0232	0.744769230769231
ERCC8	-0.6035
GPX4	0.312818181818182
KIAA0368	-0.3454
GPR157	-1.087375
CTAGE4	-1.8215
C9orf30	-0.068875
OR52A1	0.424
HSP90B3P	-0.5475
ALG9	-0.0220769230769231
BTBD10	1.248
SDK2	0.0336666666666667
BAIAP3	-0.1426
RABGGTB	-0.4278
ANKRD40	0.5375
KRT74	0.623
CALCOCO2	-0.169777777777778
SNCA	-1.755
TMSL8	-1.338
C2orf53	0.596
ESRRB	-0.0056
ARHGAP26	-0.00210000000000001
TDRD9	-2.7266
HRAS	0.518875
KLRC4	-1.3215
JAGN1	0.151875
BSDC1	1.8314
RNF43	-3.29615384615385
NDUFAF1	0.9182
PHF12	0.176166666666667
OR1L3	0.0752
FOLR2	0.6602
LYZL6	0.178285714285714
tcag7.1260	-0.700666666666667
WSB1	-0.544
PROS1	0.822230769230769
OSTN	0.647
PSMB8	0.8026
SOCS4	-0.00827272727272728
DDIT4L	3.2344
MAS1	0.463333333333333
MGC34796	-0.8614
CSHL1	0.35225
TBCCD1	-0.04875
ZBTB7C	0.388666666666667
AP2S1	-0.145272727272727
P15RS	0.214692307692308
VAT1	-0.331076923076923
SHANK3	0.80625
TUFM	0.1335
THEG	-0.3456
KRT34	-1.0622
SGSM3	-0.5082
TOMM22	0.1677
SOCS3	1.762375
CPO	0.706
POP4	0.2072
BHLHB3	3.7674
MALL	-0.163166666666667
OR1B1	0.415333333333333
PARK2	0.549111111111111
GPR124	-0.4927
LCE1E	-0.572
RUVBL2	-1.0538
CGRRF1	1.63492307692308
ACPL2	2.5968
WNT10B	-2.50618181818182
BAIAP2L2	-1.93654545454545
ISCA1	0.92
C1orf125	-0.106181818181818
RPAP1	-0.4708
RAI16	-0.44375
RPL27	-0.325909090909091
NLRP9	0.0833333333333333
EPN1	0.307
LOC388610	-1.8829
SLC35A1	0.0984615384615385
GAL	-4.6136
SLC14A2	0.5965
RDH11	0.34
FAM138F	-0.108
AUH	-0.384
FLJ40243	0.145
C14orf129	-0.47825
MBD2	-1.264125
ABHD14B	-0.6393
PIGT	-0.281818181818182
ALS2CR4	0.446454545454545
ALAS1	-0.0749230769230769
FOXO1	2.350875
CRLF3	-0.988272727272727
C20orf107	0.1415
FARS2	0.2548
CCDC28A	0.2464
NPHP3	-0.0756
OR13F1	0.513333333333333
TSEN54	-1.4736
DEFB106B	0.240538461538462
OR8B4	0.127666666666667
STH	0.7072
ZC3H14	-0.3627
CBX2	-0.331666666666667
TMEM49	-1.3352
C6orf21	0.783666666666667
FLJ20920	-0.152363636363636
CRTAP	-0.165105263157895
DDX50	-1.0316
STYXL1	0.2046
BLVRB	-0.84225
LOC147650	-0.521125
MMP24	0.338333333333333
GRID1	3.1885
BANF1	0.168625
CTAGEP	-1.039
HMBS	-1.4026
SLC25A24	-2.6785
C14orf50	1.1792
MRO	2.023875
SLC25A15	-0.036
FAM84B	-0.509285714285714
TDP1	-0.853
C16orf78	-0.00649999999999999
C11orf57	0.2971
RFK	-0.089
ZFYVE9	0.0369090909090909
STCH	-0.202230769230769
WIBG	0.2904
LOC283871	-0.431125
GBA2	-0.563142857142857
NDUFB3	-0.1696
HSD17B13	0.0141666666666667
GRIN3A	0.42075
FMNL1	-1.547375
SEPT7	2.07584615384615
GNLY	1.38266666666667
GRAMD1C	1.727875
ZNF165	-2.5282
USP38	0.717
FAM83A	-2.86575
C14orf24	0.508875
ARMCX3	1.6501
ARHGDIB	-0.660375
AK1	0.776636363636364
KIAA1045	2.4498
DNAJB13	-0.05325
NEU2	0.619333333333333
HIST1H4B	-0.270875
FAM20B	-0.630769230769231
HES2	-0.206277777777778
FAM73B	-0.316307692307692
LOC388381	-0.5316
INTS7	-0.634
AMPH	0.165
ZNF775	0.9152
UCKL1	-0.66525
C10orf97	-0.5958
C1orf161	-0.0945
ALDH1L1	5.2054
FLJ39378	0.690727272727273
SLC23A1	-1.33333333333333
RBM4B	0.3954
THAP4	0.045875
OGFRL1	0.6404
KIAA0831	0.372090909090909
PPP1R15A	-0.799
C1orf96	2.04652631578947
C12orf11	-1.2772
BMF	-0.723090909090909
MAN1A1	-2.29045454545455
KIAA1600	-0.585125
NLGN4X	4.9082
ALOX12	-0.3665
RB1CC1	-0.00678571428571428
NEIL2	1.34923076923077
EIF4E	0.538172413793103
ABHD5	0.0362
EXOC4	0.37025
CIP29	0.00125
BATF2	1.6266
SLC29A4	1.26754545454545
HTR4	1.00216666666667
EMB	-2.7966
TRAF6	1.5692
LMNB1	-0.669
FAM19A5	0.0812727272727273
SHE	0.5996
PIK3C2B	0.4002
C15orf15	-0.307928571428571
USP15	-0.407692307692308
TCEAL2	4.4628
C5orf39	0.545714285714286
PTGER2	-2.5198
SLC31A1	-0.73152380952381
IFT172	0.2032
ADAM29	0.0506
GFOD1	-1.1374
ST7L	0.76025
C15orf26	-1.231
PKN3	-1.6492
CNTD1	0.466375
COMMD1	0.2464
NTRK2	3.0280625
FOXN3	0.404818181818182
MFGE8	0.0249230769230769
PFKFB2	1.105375
TAS2R4	-0.0508
ENTHD1	0.233125
PRMT5	-0.5334
MGC16384	-1.27090909090909
LOC442229	-0.305
TSKU	0.0610909090909091
KRTCAP3	-2.98572727272727
PDLIM1	-1.40769230769231
KCNS2	0.787
RNF126	-0.1205
CEP63	-0.2747
CLIC4	2.2071
hCG_1990170	-0.0278
ACR	0.351307692307692
KLK7	0.108
ALOX5AP	5.12418181818182
RIPK3	1.7036
TAS2R9	0.318
C19orf18	2.073
BIRC6	-0.374052631578947
ZNF16	0.461666666666667
RFT1	-1.046
SLC8A2	-0.2948
TACC1	0.701181818181818
ITGAD	0.2548
SAMHD1	1.04783333333333
SH3PXD2B	1.71907692307692
EPC2	1.6092
C20orf85	0.5125
ATP13A2	-0.93925
KRT4	0.538727272727273
CAPNS1	-0.5602
MDM2	-0.1955
PCDH20	4.426
KCNK9	0.723
OR2C1	0.226333333333333
KLHDC3	-0.289625
IPPK	-0.140333333333333
EFHD2	-0.6147
GALR3	0.7786
NBEA	2.05875
ABCA6	0.242
CLDN3	-3.114625
AKT2	-0.253894736842105
EGFR	4.05764285714286
RBM16	0.5757
ZDHHC3	-0.338538461538462
SLC25A4	1.204125
CYB5B	-0.26675
CPXM1	0.1082
