Hybridization REF	TCGA-12-1092-01B-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.3579375
CREB3L1	-0.718833333333333
RPS11	0.6171
PNMA1	0.408
MMP2	-0.253375
C10orf90	0.2368
ZHX3	0.6825
ERCC5	-0.4666
GPR98	-0.962166666666667
RXFP3	0.475666666666667
APBB2	1.0024
PRO0478	-0.840454545454545
KLHL13	0.648
PRSSL1	-0.520625
PDCL3	-0.218375
DECR1	0.1028
SALL1	1.5975
CADM4	1.723625
RPS18	0.25
HNRPD	-0.830733333333333
CFHR5	0.285125
SLC10A7	0.189545454545455
OR2K2	0.167
LMAN1	-1.31136363636364
SUHW1	-2.8092
CHD8	-1.46715384615385
SUMO1	0.202769230769231
GP1BA	0.123230769230769
DDB1	-1.241375
MYO9B	0.439357142857143
MMP7	6.7364
CRNKL1	0.185
C9orf45	-0.951125
XAB2	-0.5728
RTN1	2.9983
KLHL14	-1.1089
TBX10	-1.15833333333333
CENPQ	0.091
UTY	1.05747368421053
ZBTB12	-0.538
DTNBP1	0.2486
KBTBD8	-0.031375
ZEB1	2.548375
ZG16	-2.0118
MIER1	0.268384615384615
ADAM5P	0.211666666666667
CHD9	0.0877142857142857
STK16	0.0326
KIAA1486	0.198666666666667
TOB2	0.3188125
BANK1	3.7354
OR2V2	-0.023
GRM2	0.113875
PROSC	0.0348
SPIN2B	0.7302
PIR	-0.556454545454545
IPO9	0.0277857142857143
EVC	-0.286
CXCL13	7.53575
KIAA1199	0.0624615384615385
SORL1	1.9876
NAT10	-1.0698
CHD1	-0.3256
SYN3	0.833
SLC22A2	-0.916
SERPINF1	-0.019375
WDR34	-0.8268
OR7A17	0.2694
C9orf11	1.06
RNF216L	0.391
LHB	0.232333333333333
STK25	-0.9134
TAOK3	0.5643
LOC152573	-0.8524
C3orf39	0.5158
C14orf108	-0.540538461538462
CDC25B	-1.68021428571429
BMP3	0.301333333333333
TMEM180	0.337
MAP1LC3C	1.8018
CRYGC	-0.600666666666667
POU3F1	-0.168846153846154
C20orf32	0.0383333333333333
CCDC95	-0.146
HIGD1B	5.8012
USP6NL	0.0238
ABCD4	0.090375
DIMT1L	-0.04875
TEK	1.27054545454545
SLC25A46	0.222
LARP7	-1.0465
CD160	1.082
MT1JP	3.03114285714286
PHF20	-0.423
CPNE4	0.9944
GTPBP1	-0.574736842105263
RAB33B	1.662875
ALDOC	-0.536090909090909
ZNF212	-0.6852
NUDT1	-0.342875
RFPL2	-0.594333333333333
ZNF83	-0.352625
GDPD5	-1.184
PDCD4	0.543461538461538
CEP350	-0.2188
OR10A2	0.3692
CST7	1.9688
CIAO1	-1.007
SELL	2.03881818181818
OR8J3	-0.021
LTBP4	-0.034875
SIRT6	-0.5414
CCL19	4.3978
PPIL1	0.463375
GBP7	0.7475
STK17A	0.088
ABR	1.1278
OR9G1	0.072
FOXE1	-0.609
CNGA3	3.74166666666667
GML	0.158666666666667
CD38	0.0524
ZDHHC6	-0.11675
NEFH	-1.726
CTDSP2	0.3291875
PGBD5	-0.0287777777777778
CCNY	0.467333333333333
RMND5B	-0.5704375
ZNF257	-3.4584
FLJ22167	1.1348
EXOSC7	-1.005375
ROR2	-0.3269
MAOA	2.38354545454545
TNNT3	0.149375
GYPC	-0.781833333333333
C7orf33	-0.0913333333333333
PLIN	1.7835
LOC90826	-0.0398
RNF4	0.0314615384615385
F8A1	-0.399125
PLEKHG4	-4.3902
GRB2	0.165814814814815
HIST1H2AD	-0.4598
DUS3L	-1.36125
EIF1	0.197625
RP5-1077B9.4	-1.29355555555556
FPGT	1.602
GDF10	0.992875
COQ9	-0.1936
GCC2	-0.333833333333333
RARRES3	3.14772727272727
PLXNA1	-0.823285714285714
KIAA0100	-0.937214285714286
PMF1	-0.1642
FNDC1	3.2586
HS2ST1	0.516375
CRELD2	0.15
C8G	-2.084
CD82	-0.5854
LIM2	-0.775333333333333
UNQ6490	-0.103
MMP16	1.54833333333333
DRD3	0.0896666666666667
C5orf26	-0.5272
C11orf73	0.5674
PTP4A2	0.1657
OR4M2	0.717666666666667
HPCA	-1.348625
SEC14L1	-0.302125
CHFR	-0.126181818181818
EMILIN1	0.6332
NDUFS4	0.3656
COL18A1	-0.6496
PDZD3	-0.148538461538462
C9orf16	0.52725
ERBB2IP	0.743428571428571
EMX2	5.4248
FUS	-3.7378
TF	-1.61453846153846
CLCN4	1.621625
CXorf56	0.35
C11orf72	0.103333333333333
ELAC2	-1.27553333333333
NPR1	-0.8624
ASS1	-2.65066666666667
USP42	-0.00289999999999999
POLR2J	-0.0976666666666667
SEC23IP	-0.327
UQCRC1	-0.0388
LOC729603	-0.761
C1orf71	-0.8225
POLG	-1.714
ADAM23	-0.34
TFR2	-0.3928
RICTOR	-0.769923076923077
MGC39606	1.3608
C19orf55	-0.478727272727273
SNAPC1	-1.005375
GNA11	-0.355727272727273
CCDC52	-0.7465
FSIP1	2.22033333333333
UPF3A	-0.7257
IGSF11	1.781625
LAGE3	0.0824
CHST6	3.16833333333333
UNC13B	0.167818181818182
TTLL4	-1.46772727272727
ZNF687	-0.4072
SDC2	0.814714285714286
COX7A2	1.1968
LAMB4	0.6798
FAM24A	-0.112333333333333
LRRTM3	0.6035
GPHB5	0.6088
OR4C13	-0.0146666666666667
EIF3EIP	0.337777777777778
HABP4	0.0433333333333333
TMEM125	-0.0848
CNTN2	2.515
ASNSD1	0.6748
FUT4	-0.6182
ACF	-3.391
LOC158381	0.332
CDH8	1.7334
AGPS	-0.7885
C4orf18	3.58654545454545
PECI	0.150785714285714
UNG	-0.505454545454545
GSTP1	0.298181818181818
DCUN1D5	-0.924875
DKFZP564J0863	-0.9112
SLC9A3R1	-0.234090909090909
BCDO2	0.145272727272727
CHMP7	-0.4384
REM2	0.584666666666667
DNHD1	-0.2997
FKBP4	-1.82109090909091
ZNF350	0.7828
MGC11102	-0.0264545454545454
BST1	1.726
KISS1R	0.743
NCR2	0.128333333333333
DEFB125	0.501666666666667
UBE2W	1.09990909090909
KRT15	-3.68872727272727
C10orf99	0.0563333333333333
SCN11A	0.582818181818182
GFI1	-1.8088
RDHE2	-1.00475
FHL1	2.043
OSGEP	-0.761875
GATA1	-3.232
SMC6	-0.8646
TTTY14	1.28316666666667
LPIN3	-0.1718
RPL4	-1.19035714285714
RBPMS	-1.05235714285714
PRPF3	-0.46
EMR1	0.0775
SPATA19	0.7308
XCR1	0.797333333333333
IRX3	-0.720923076923077
RBM6	-0.73
KLF4	-1.09353846153846
UNC5CL	-1.1026
SEBOX	0.699
BTK	-0.3038
KRCC1	1.5944
C6orf27	0.388333333333333
SYTL5	-0.523333333333333
PRND	0.718
LOC653319	-0.844666666666667
PIGL	-1.12509090909091
HUS1	0.401625
SFRS6	-0.6936875
C17orf77	0.163
UIMC1	-0.29775
FXYD2	-1.63761538461538
LOC283152	1.1922
ZNF667	0.6586
ZCCHC12	1.8106
TFEC	3.80853846153846
ATP7B	-1.686875
POLD2	-1.193375
RG9MTD1	-0.2462
ACOT2	-1.27125
HIST1H4I	-0.238272727272728
PPARGC1A	-0.228846153846154
ETFA	-0.863214285714285
POLRMT	-1.3368
ZNF146	-1.43563636363636
MIA2	-1.34066666666667
KLHL6	0.163
HOXB5	-1.78027272727273
NENF	1.1895
CUGBP1	-0.1204
PRSS22	-1.10975
CASC4	1.86092307692308
CUL4B	0.0926923076923077
CENPJ	-1.01221428571429
PITX1	-2.205
FLJ31033	0.320285714285714
CELSR3	-0.275875
ZNF568	1.2092
ITSN1	0.504733333333333
EHBP1L1	-1.3745
C19orf2	-0.5266
DCTN1	-0.749
LIN28B	-3.750125
TNKS2	-0.5332
C1QBP	-0.2559
CADPS2	0.926
SRMS	0.0352
GJA9	0.165875
MGC24975	-1.100875
TRIM45	-1.273625
TSP50	0.1718
TCP1	-0.5752
TMED7	0.771166666666667
CMA1	0.173666666666667
CENPL	-0.591625
PTCRA	1.66733333333333
FST	-4.429
VWCE	-1.583
PAWR	-2.7338
ABCC12	0.474
LDLR	-3.47069230769231
ASTN2	2.40678571428571
LOC441212	0.135454545454545
GPATCH8	-0.075
TANC2	-0.3598125
KIF4A	-1.1002
C18orf18	0.716
PGM1	0.7938
KIAA0258	0.5304
CPD	1.2405
SNCAIP	1.5754
DCT	-3.795
HLA-DOA	3.70116129032258
OR11L1	0.571
UPK1B	-0.73275
DNAJB4	0.81
