Hybridization REF	TCGA-06-6698-01A-11R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.9381875
CREB3L1	-0.764833333333333
RPS11	-0.0500999999999999
PNMA1	1.9986
MMP2	-1.35325
C10orf90	1.8706
ZHX3	1.9985
ERCC5	0.1268
GPR98	1.3116
RXFP3	0.393
APBB2	0.9644
PRO0478	-0.630909090909091
KLHL13	1.203
PRSSL1	-1.10925
PDCL3	-0.399
DECR1	-0.1437
SALL1	2.9035
CADM4	2.32025
RPS18	-0.747947368421052
HNRPD	-0.495266666666667
CFHR5	0.332333333333333
SLC10A7	0.379636363636364
OR2K2	-1.55333333333333
LMAN1	-0.809181818181818
SUHW1	-3.6064
CHD8	-0.55
SUMO1	-0.166076923076923
GP1BA	0.133
DDB1	0.07425
MYO9B	0.0850714285714286
MMP7	6.3858
CRNKL1	1.1315
C9orf45	-1.16475
XAB2	-0.71
RTN1	3.3206
KLHL14	-0.1824
TBX10	-1.54833333333333
CENPQ	0.0308
UTY	-1.7050625
ZBTB12	-0.373333333333333
DTNBP1	-0.0539
KBTBD8	0.197875
ZEB1	0.830375
ZG16	-3.1932
MIER1	-0.333538461538462
ADAM5P	-0.0826666666666667
CHD9	-0.163571428571429
STK16	0.007
KIAA1486	-0.121
TOB2	0.546125
BANK1	5.42
OR2V2	0.5168
GRM2	0.638875
PROSC	0.568
SPIN2B	1.2392
PIR	0.259727272727273
IPO9	0.408357142857143
EVC	0.768125
CXCL13	3.314875
KIAA1199	0.294230769230769
SORL1	2.8964
NAT10	-0.8824
CHD1	-0.3424
SYN3	1.0986
SLC22A2	-0.78
SERPINF1	-0.168875
WDR34	-0.8082
OR7A17	0.1612
C9orf11	-1.08066666666667
RNF216L	0.61425
LHB	0.23
STK25	-0.6515
TAOK3	2.1061
LOC152573	1.5486
C3orf39	0.5853
C14orf108	1.03115384615385
CDC25B	-0.301714285714286
BMP3	0.310666666666667
TMEM180	-0.0936666666666667
MAP1LC3C	3.5562
CRYGC	-1.62966666666667
POU3F1	-0.107615384615385
C20orf32	-1.20566666666667
CCDC95	-0.841
HIGD1B	5.557
USP6NL	0.3545
ABCD4	1.223375
DIMT1L	-0.4141875
TEK	0.899909090909091
SLC25A46	0.0426
LARP7	-1.45207142857143
CD160	0.26
MT1JP	2.59528571428571
PHF20	0.0853333333333333
CPNE4	3.7874
GTPBP1	-0.665736842105263
RAB33B	1.03775
ALDOC	0.111636363636364
ZNF212	0.6788
NUDT1	-0.6745
RFPL2	-1.374
ZNF83	0.662875
GDPD5	-1.7767
PDCD4	0.069423076923077
CEP350	0.8986
OR10A2	-0.2212
CST7	0.0238
CIAO1	-1.0182
SELL	1.66554545454545
OR8J3	0.123
LTBP4	-0.353625
SIRT6	-0.6368
CCL19	2.0784
PPIL1	-0.54125
GBP7	-0.1755
STK17A	0.838
ABR	1.5118
OR9G1	-1.137
FOXE1	2.02
CNGA3	4.42566666666667
GML	0.114666666666667
CD38	0.0676
ZDHHC6	0.43475
NEFH	-0.4478
CTDSP2	0.931875
PGBD5	1.24388888888889
CCNY	0.366555555555556
RMND5B	-0.7605625
ZNF257	-2.5428
FLJ22167	1.0757
EXOSC7	-1.49625
ROR2	-0.4954
MAOA	2.40563636363636
TNNT3	-0.148
GYPC	-1.35866666666667
C7orf33	-0.1465
PLIN	1.37375
LOC90826	0.3194
RNF4	0.428692307692308
F8A1	1.49
PLEKHG4	-2.9956
GRB2	-0.12162962962963
HIST1H2AD	0.6098
DUS3L	-0.89075
EIF1	-0.40775
RP5-1077B9.4	-1.21155555555556
FPGT	2.0342
GDF10	0.324125
COQ9	-0.187
GCC2	-0.135888888888889
RARRES3	2.63245454545455
PLXNA1	0.240642857142857
KIAA0100	-0.0351428571428571
PMF1	-0.3998
FNDC1	3.1428
HS2ST1	0.2759375
CRELD2	0.6028
C8G	-2.40333333333333
CD82	-0.2674
LIM2	-1.39
UNQ6490	1.9285
MMP16	0.529666666666667
DRD3	0.00766666666666666
C5orf26	-1.0688
C11orf73	-0.1749
PTP4A2	0.5222
OR4M2	-0.271666666666667
HPCA	-1.507
SEC14L1	-0.302125
CHFR	0.0757272727272727
EMILIN1	0.5834
NDUFS4	-0.3718
COL18A1	-1.6549
PDZD3	-0.138230769230769
C9orf16	-0.678625
ERBB2IP	1.55057142857143
EMX2	7.3242
FUS	-1.3386
TF	-2.78730769230769
CLCN4	2.855875
CXorf56	1.072
C11orf72	-0.193333333333333
ELAC2	-0.7986
NPR1	-1.8072
ASS1	-2.44566666666667
USP42	0.4523
POLR2J	1.19266666666667
SEC23IP	0.327125
UQCRC1	-0.7032
LOC729603	-1.3636
C1orf71	-0.6614
POLG	-1.0255
ADAM23	-2.21883333333333
TFR2	-0.8314
RICTOR	-0.94775
MGC39606	2.2436
C19orf55	-0.695727272727273
SNAPC1	-0.94425
GNA11	0.175818181818182
CCDC52	0.304
FSIP1	2.09166666666667
UPF3A	0.509
IGSF11	2.838625
LAGE3	0.8938
CHST6	2.117
UNC13B	0.407272727272727
TTLL4	-0.522090909090909
ZNF687	0.5828
SDC2	0.214571428571429
COX7A2	-0.3992
LAMB4	1.749
FAM24A	0.565666666666667
LRRTM3	3.048375
GPHB5	-0.4178
OR4C13	-1.20533333333333
EIF3EIP	0.0229444444444444
HABP4	1.18633333333333
TMEM125	-2.353
CNTN2	2.592
ASNSD1	0.1408
FUT4	-0.3799
ACF	-3.908
LOC158381	0.82
CDH8	-0.5014
AGPS	-0.307875
C4orf18	3.16436363636364
PECI	0.00192857142857143
UNG	-0.158909090909091
GSTP1	-0.295181818181818
DCUN1D5	-1.380875
DKFZP564J0863	-1.8772
SLC9A3R1	-0.0332727272727273
BCDO2	2.17454545454545
CHMP7	-0.4396
REM2	0.296666666666667
DNHD1	0.2976
FKBP4	-1.70927272727273
ZNF350	2.0358
MGC11102	-0.160272727272727
BST1	2.3528
KISS1R	-0.832333333333333
NCR2	0.205
DEFB125	0.68
UBE2W	0.455727272727273
KRT15	-4.59172727272727
C10orf99	-0.321333333333333
SCN11A	0.246444444444444
GFI1	-2.5192
RDHE2	-1.60957142857143
FHL1	3.28425
OSGEP	0.768125
GATA1	-4.471625
SMC6	-0.9832
TTTY14	-1.46466666666667
LPIN3	0.2208
RPL4	-1.38257142857143
RBPMS	-1.65164285714286
PRPF3	-0.740125
EMR1	-1.133
SPATA19	1.0998
XCR1	-0.231333333333333
IRX3	-1.05915384615385
RBM6	-0.8448
KLF4	-1.5975
UNC5CL	-0.7322
SEBOX	0.0763333333333333
BTK	0.8728
KRCC1	1.5432
C6orf27	0.186666666666667
SYTL5	-0.000666666666666672
PRND	-0.2489
LOC653319	-1.33133333333333
PIGL	-1.45963636363636
HUS1	0.505125
SFRS6	-0.907375
C17orf77	0.953333333333333
UIMC1	0.092
FXYD2	-2.06423076923077
LOC283152	-0.2042
ZNF667	1.7522
ZCCHC12	2.652
TFEC	4.54846153846154
ATP7B	-1.68225
POLD2	-1.3435
RG9MTD1	-0.4084
ACOT2	0.099
HIST1H4I	0.0522727272727273
PPARGC1A	0.125692307692308
ETFA	-1.36485714285714
POLRMT	-1.0872
ZNF146	-0.150636363636364
MIA2	-1.725
KLHL6	-0.025375
HOXB5	-1.30936363636364
NENF	1.150375
CUGBP1	-0.5098
PRSS22	-1.680125
CASC4	1.59707692307692
CUL4B	0.562384615384615
CENPJ	-1.18785714285714
PITX1	-2.196375
FLJ31033	0.947285714285714
CELSR3	-1.134125
ZNF568	1.2222
ITSN1	-0.273133333333333
EHBP1L1	-1.299875
C19orf2	-0.2188
DCTN1	-1.1228
LIN28B	-3.993
TNKS2	0.6146
C1QBP	-1.0711
CADPS2	0.8038
SRMS	0.0304
GJA9	0.683125
MGC24975	-1.061125
TRIM45	1.252125
TSP50	0.0712
TCP1	-0.9644
TMED7	0.425666666666667
CMA1	0.864333333333333
CENPL	0.117875
PTCRA	0.468
FST	-3.173
VWCE	-1.7698
PAWR	-1.3644
ABCC12	0.092125
LDLR	-2.30107692307692
ASTN2	2.85121428571429
LOC441212	0.437363636363636
GPATCH8	0.0655
TANC2	-0.453
KIF4A	-1.0426
C18orf18	0.9126
PGM1	-0.2684
KIAA0258	-0.397
CPD	0.3884
SNCAIP	2.3086
DCT	-4.55788888888889
HLA-DOA	3.53487096774194
OR11L1	0.486666666666667
UPK1B	-1.05775
DNAJB4	1.1949
UGT1A8	0.3442
HIST1H4L	-3.15733333333333
PECR	-0.989875
HSPA2	2.6386
WFIKKN1	-1.07333333333333
SERP1	-0.1124
SYDE2	-0.813333333333333
TACR2	-0.259666666666667
NUP85	-0.4232
CD177	-0.564333333333333
LGR5	-2.45
PIGG	0.087
PTHR1	-1.20625
RAB5A	1.03815384615385
FLJ13224	0.256666666666667
USP9Y	-2.46657142857143
C7orf53	0.536333333333333
LRP1B	5.029
XAF1	1.51813333333333
ABCG8	0.781333333333333
ANKDD1A	0.486625
DAND5	0.185
SPAG6	2.631125
LINCR	2.8218
ZDHHC22	0.9883
CCDC60	0.0865
THOC7	-1.487375
TCTA	1.16530769230769
OR8K3	0.4786
NY-REN-7	-0.8664
B2M	1.5085
C6orf141	-0.015
LPPR4	5.47433333333333
SQLE	-1.78572727272727
SEPHS1	-0.959
BTBD14B	0.0336111111111111
PLRG1	0.1854
SPG7	-0.99352380952381
ZNF614	0.624666666666667
PARD6G	0.303375
INPP5B	-1.07853846153846
GRPEL2	-0.2508
PPID	-0.773230769230769
TRIM56	0.537
UBE2J1	0.269909090909091
IL20RA	2.3708
LOC387856	2.348
C1orf107	1.46775
UTS2R	-0.761
C19orf22	-1.4674
SAFB2	-0.00430000000000001
KIAA0652	-0.3282
KLRG1	0.54625
MS4A8B	-0.8375
FRAG1	0.1986
KIAA1546	0.6836
E2F4	-1.54923076923077
CLEC4M	-0.735777777777778
BTBD14A	0.4016
KIAA0999	0.842307692307692
GYPA	-3.838625
TAC1	-0.2245
TRAIP	-1.323
KIAA0232	1.268
ERCC8	-0.6501
GPX4	0.690818181818182
KIAA0368	0.5202
GPR157	-1.619875
CTAGE4	-1.5845
C9orf30	-0.2245
OR52A1	-0.0516666666666667
HSP90B3P	-0.4305
ALG9	-0.0293076923076923
BTBD10	0.9164
SDK2	-0.110166666666667
BAIAP3	-1.3192
RABGGTB	-1.009
ANKRD40	-0.16975
KRT74	0.773333333333333
CALCOCO2	0.370611111111111
SNCA	-0.4064
TMSL8	-0.405818181818182
C2orf53	0.0786666666666666
ESRRB	-0.2698
ARHGAP26	1.1717
TDRD9	-0.454
HRAS	-0.78925
KLRC4	-1.5755
JAGN1	0.009125
BSDC1	0.9908
RNF43	-2.22884615384615
NDUFAF1	0.416
PHF12	0.24
OR1L3	0.0974
FOLR2	2.92306666666667
LYZL6	0.311
tcag7.1260	-0.11
WSB1	-0.789125
PROS1	1.77276923076923
OSTN	0.506333333333333
PSMB8	0.4306
SOCS4	0.787818181818182
DDIT4L	6.9852
MAS1	0.158666666666667
MGC34796	-0.436
CSHL1	0.253375
TBCCD1	0.3295
ZBTB7C	0.239333333333333
AP2S1	0.129363636363636
P15RS	1.55076923076923
VAT1	0.353769230769231
SHANK3	0.6885
TUFM	-0.65025
THEG	-1.285
KRT34	-1.9956
SGSM3	-1.1981
TOMM22	-0.9266
SOCS3	0.6275
CPO	0.114666666666667
POP4	-0.1196
BHLHB3	3.6528
MALL	0.106666666666667
OR1B1	0.205333333333333
PARK2	0.467444444444444
GPR124	-0.7568
LCE1E	0.298333333333333
RUVBL2	-1.2464
CGRRF1	0.468615384615385
ACPL2	0.8896
WNT10B	-2.94527272727273
BAIAP2L2	-2.21754545454545
ISCA1	0.905
C1orf125	-0.102545454545455
RPAP1	-0.4358
RAI16	-1.048375
RPL27	-0.790181818181818
NLRP9	0.037
EPN1	0.088
LOC388610	-0.1688
SLC35A1	0.703846153846154
GAL	-3.5872
SLC14A2	0.305666666666667
RDH11	0.2395
FAM138F	-0.276666666666667
AUH	-0.7422
FLJ40243	0.223
C14orf129	-0.24825
MBD2	-0.6495
ABHD14B	-1.2895
PIGT	1.22718181818182
ALS2CR4	0.409
ALAS1	-0.0063846153846154
FOXO1	2.476375
CRLF3	0.0162727272727273
C20orf107	-0.2185
FARS2	-0.0976
CCDC28A	-0.241
NPHP3	-0.5708
OR13F1	0.382666666666667
TSEN54	-1.6632
DEFB106B	-0.57375
OR8B4	1.271
STH	0.8716
ZC3H14	-0.4989
CBX2	-0.045
TMEM49	-0.5898
C6orf21	0.242666666666667
FLJ20920	-1.05209090909091
CRTAP	0.200684210526316
DDX50	-0.1322
STYXL1	0.288
BLVRB	-0.3345
LOC147650	0.421625
MMP24	0.7325
GRID1	3.85475
BANF1	-0.369375
CTAGEP	-1.193
HMBS	-1.6016
SLC25A24	-0.666125
C14orf50	1.3564
MRO	4.512625
SLC25A15	-1.1184
FAM84B	-0.472642857142857
TDP1	-1.38666666666667
C16orf78	-0.253375
C11orf57	-0.1839
RFK	0.5493
ZFYVE9	0.496545454545455
STCH	0.200615384615385
WIBG	-0.7022
LOC283871	-1.11425
GBA2	-0.7195
NDUFB3	-0.0806
HSD17B13	-0.451833333333333
GRIN3A	1.726
FMNL1	-0.8395
SEPT7	1.49338461538462
GNLY	2.32366666666667
GRAMD1C	1.4095
ZNF165	-1.2478
USP38	1.6228
