Hybridization REF	TCGA-28-1745-01B-01R-0598-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.032125
CREB3L1	-0.64
RPS11	-0.0103
PNMA1	0.4862
MMP2	-0.051875
C10orf90	0.1148
ZHX3	0.95325
ERCC5	0.1982
GPR98	-0.451916666666667
RXFP3	0.218333333333333
APBB2	-0.7752
PRO0478	0.571636363636363
KLHL13	-0.0108
PRSSL1	0.368875
PDCL3	-0.296625
DECR1	-0.5809
SALL1	-0.209625
CADM4	0.872375
RPS18	-0.640368421052632
HNRPD	-1.31933333333333
CFHR5	0.165875
SLC10A7	-0.130909090909091
OR2K2	0.430666666666667
LMAN1	-2.30863636363636
SUHW1	-0.2208
CHD8	-0.743
SUMO1	-0.224846153846154
GP1BA	0.151923076923077
DDB1	0.200875
MYO9B	-0.0617857142857143
MMP7	0.2888
CRNKL1	-0.612
C9orf45	-0.575125
XAB2	0.0885
RTN1	1.1585
KLHL14	0.5317
TBX10	0.118
CENPQ	-1.7952
UTY	0.30078947368421
ZBTB12	0.408
DTNBP1	-0.4922
KBTBD8	-0.546375
ZEB1	0.306
ZG16	-0.1088
MIER1	-0.822
ADAM5P	0.0463333333333333
CHD9	-0.0462380952380953
STK16	0.541
KIAA1486	0.200333333333333
TOB2	0.387125
BANK1	1.9744
OR2V2	0.3384
GRM2	0.185125
PROSC	0.365
SPIN2B	0.048
PIR	-0.679727272727273
IPO9	-0.110357142857143
EVC	-0.251125
CXCL13	0.527
KIAA1199	0.516461538461538
SORL1	3.6312
NAT10	-1.2766
CHD1	-2.3382
SYN3	0.3476
SLC22A2	0.4262
SERPINF1	-0.0715
WDR34	0.365
OR7A17	-0.025
C9orf11	0.279333333333333
RNF216L	-0.297
LHB	-0.533
STK25	-0.996
TAOK3	0.6172
LOC152573	-0.6656
C3orf39	0.712
C14orf108	-0.721538461538461
CDC25B	-2.24885714285714
BMP3	0.357666666666667
TMEM180	0.333333333333333
MAP1LC3C	0.6294
CRYGC	0.361
POU3F1	-0.00915384615384615
C20orf32	0.428666666666667
CCDC95	-0.5615
HIGD1B	1.5096
USP6NL	-0.8424
