Hybridization REF	TCGA-14-1043-01B-11R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.6555625
CREB3L1	0.489
RPS11	0.1535
PNMA1	1.4882
MMP2	-1.22225
C10orf90	1.9462
ZHX3	2.091625
ERCC5	0.2808
GPR98	0.194636363636364
RXFP3	0.615
APBB2	0.6152
PRO0478	0.265636363636364
KLHL13	-1.5898
PRSSL1	-1.7085
PDCL3	-0.00025
DECR1	-0.6728
SALL1	2.349375
CADM4	3.036
RPS18	-0.800263157894737
HNRPD	-0.888133333333333
CFHR5	0.03825
SLC10A7	-0.427909090909091
OR2K2	-0.1315
LMAN1	-1.10218181818182
SUHW1	-3.1014
CHD8	-0.0698461538461539
SUMO1	0.417461538461539
GP1BA	0.647615384615384
DDB1	-0.435625
MYO9B	0.710071428571429
MMP7	4.4322
CRNKL1	0.7285
C9orf45	-1.1755
XAB2	-1.0353
RTN1	3.2766
KLHL14	-1.8147
TBX10	-1.736
CENPQ	-1.0874
UTY	1.45852631578947
ZBTB12	0.199666666666667
DTNBP1	0.328
KBTBD8	-0.457375
ZEB1	2.7295
ZG16	-1.7908
MIER1	0.314692307692308
ADAM5P	-0.829
CHD9	0.788333333333333
STK16	1.0396
KIAA1486	-0.866666666666667
TOB2	0.5229375
BANK1	1.3586
OR2V2	0.2046
GRM2	-0.3345
PROSC	0.4329
SPIN2B	-0.0646
PIR	-1.00854545454545
IPO9	-0.167071428571429
EVC	0.3985
CXCL13	0.105125
KIAA1199	1.21041666666667
SORL1	3.544
NAT10	-0.4944
CHD1	-0.8526
SYN3	0.2038
SLC22A2	-0.6806
SERPINF1	-1.004125
WDR34	-1.736
OR7A17	-0.2222
C9orf11	0.542666666666667
RNF216L	0.5615
LHB	0.00433333333333334
STK25	-0.3079
TAOK3	1.6277
LOC152573	-1.5564
C3orf39	0.5213
C14orf108	0.220384615384615
CDC25B	0.247785714285714
BMP3	-0.578666666666667
TMEM180	-0.372
MAP1LC3C	-0.3944
CRYGC	-2.00033333333333
POU3F1	0.213
C20orf32	-0.697
CCDC95	-1.092
HIGD1B	5.7802
USP6NL	0.0141
ABCD4	1.019625
DIMT1L	-0.655375
TEK	1.23390909090909
SLC25A46	-0.586
LARP7	-0.810571428571428
CD160	-0.0725
MT1JP	2.78414285714286
PHF20	0.472
CPNE4	6.4688
GTPBP1	-0.885210526315789
RAB33B	1.266125
ALDOC	-0.151363636363636
ZNF212	0.3182
NUDT1	-0.548
RFPL2	-1.864
ZNF83	-0.097875
GDPD5	-1.5228
PDCD4	0.18568
CEP350	-0.1228
OR10A2	-0.2778
CST7	-0.3592
CIAO1	-1.3064
SELL	0.947818181818182
OR8J3	0.0513333333333333
LTBP4	-0.660625
SIRT6	-0.6068
CCL19	2.3614
PPIL1	-0.736375
GBP7	0.093
STK17A	0.234384615384615
ABR	1.8854
OR9G1	0.7395
FOXE1	-0.7651
CNGA3	3.69566666666667
GML	0.0893333333333333
CD38	-2.2818
ZDHHC6	-0.32
NEFH	-0.9004
CTDSP2	0.9071875
PGBD5	1.06766666666667
CCNY	0.672777777777778
RMND5B	-0.817
ZNF257	-2.932
FLJ22167	0.4485
EXOSC7	-0.72725
ROR2	-1.2039
MAOA	0.880181818181818
TNNT3	0.211875
GYPC	-0.429166666666667
C7orf33	-0.6995
PLIN	-0.38575
LOC90826	-0.0146
RNF4	-0.126846153846154
F8A1	0.25175
PLEKHG4	-2.5964
GRB2	0.448407407407407
HIST1H2AD	-0.9038
DUS3L	-0.955875
EIF1	-0.0685
RP5-1077B9.4	-1.64077777777778
FPGT	0.2292
GDF10	-0.613875
COQ9	-0.0318
GCC2	0.169388888888889
RARRES3	2.29827272727273
PLXNA1	0.636785714285714
KIAA0100	-0.403285714285714
PMF1	-0.285
FNDC1	0.6678
HS2ST1	0.00718750000000003
CRELD2	0.8952
C8G	-2.191
CD82	0.454
LIM2	-1.66033333333333
UNQ6490	-0.668
MMP16	1.54166666666667
DRD3	0.133
C5orf26	-0.462
C11orf73	0.5248
PTP4A2	1.4412
OR4M2	-0.2925
HPCA	-1.769
SEC14L1	0.464625
CHFR	0.462909090909091
EMILIN1	0.6814
NDUFS4	0.0426
COL18A1	0.2741
PDZD3	-0.225615384615385
C9orf16	-0.16225
ERBB2IP	1.45514285714286
EMX2	5.2808
FUS	-1.1408
TF	1.09330769230769
CLCN4	3.0325
CXorf56	-0.3116
C11orf72	0.119166666666667
ELAC2	-0.986866666666667
NPR1	-1.0858
ASS1	-3.46266666666667
USP42	0.0261
POLR2J	0.136
SEC23IP	-0.399625
UQCRC1	-0.328
LOC729603	-0.4566
C1orf71	-1.1188
POLG	-2.633
ADAM23	-0.781833333333333
TFR2	-0.8662
RICTOR	-0.441076923076923
MGC39606	1.4946
C19orf55	-0.682181818181818
SNAPC1	-0.764375
GNA11	0.722636363636364
CCDC52	-1.213625
FSIP1	1.35766666666667
UPF3A	0.3511
IGSF11	2.95125
LAGE3	-0.3166
CHST6	2.38066666666667
UNC13B	0.343909090909091
TTLL4	-0.0979090909090909
ZNF687	-0.0535
SDC2	-0.628642857142857
COX7A2	-0.3414
LAMB4	2.0706
FAM24A	0.819333333333333
LRRTM3	1.661875
GPHB5	-0.211
OR4C13	0.0956666666666667
EIF3EIP	0.257833333333333
HABP4	1.268
TMEM125	4.108
CNTN2	4.69636363636364
ASNSD1	-0.4712
FUT4	-0.5727
ACF	-3.0922
LOC158381	0.436
CDH8	1.8962
AGPS	-1.031375
C4orf18	1.45545454545455
PECI	0.5935
UNG	-1.25036363636364
GSTP1	-0.405363636363636
DCUN1D5	-1.887875
DKFZP564J0863	-1.5742
SLC9A3R1	-1.48481818181818
BCDO2	0.787181818181818
CHMP7	-0.2231
REM2	0.375333333333333
DNHD1	-0.366
FKBP4	-1.79354545454545
ZNF350	0.518
MGC11102	0.118636363636364
BST1	1.1554
KISS1R	-0.683666666666667
NCR2	-0.0273333333333333
DEFB125	0.201
UBE2W	0.549545454545455
KRT15	-4.03536363636364
C10orf99	0.329
SCN11A	0.152545454545455
GFI1	-3.3316
RDHE2	-0.893571428571429
FHL1	1.8555
