Hybridization REF	TCGA-08-0520-01A-01R-0282-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.2045
CREB3L1	-0.355166666666667
RPS11	0.546
PNMA1	0.9118
MMP2	-1.474375
C10orf90	-0.304
ZHX3	1.4355
ERCC5	-1.0798
GPR98	-0.1735
RXFP3	0.582
APBB2	0.3298
PRO0478	-0.477090909090909
KLHL13	0.1278
PRSSL1	-0.301375
PDCL3	-0.029375
DECR1	0.1984
SALL1	0.585875
CADM4	0.951
RPS18	0.592263157894737
HNRPD	-1.09693333333333
CFHR5	0.6
SLC10A7	-0.0610909090909091
OR2K2	0.309666666666667
LMAN1	-1.94918181818182
SUHW1	-1.6242
CHD8	-1.40376923076923
SUMO1	0.00684615384615381
GP1BA	0.161615384615385
DDB1	-0.292875
MYO9B	-0.209642857142857
MMP7	2.413
CRNKL1	-0.1466
C9orf45	-1.013625
XAB2	-0.1253
RTN1	4.26488888888889
KLHL14	-0.1567
TBX10	0.160666666666667
CENPQ	0.6204
UTY	1.26664705882353
ZBTB12	0.123333333333333
DTNBP1	0.178
KBTBD8	-0.348625
ZEB1	1.09575
ZG16	-1.0978
MIER1	-0.351846153846154
ADAM5P	-2.406
CHD9	-0.916380952380952
STK16	0.5114
KIAA1486	0.0516666666666667
TOB2	0.61725
BANK1	4.282
OR2V2	0.1706
GRM2	0.40375
PROSC	0.4729
SPIN2B	0.4454
PIR	0.0186363636363636
IPO9	0.0432857142857143
EVC	-0.04375
CXCL13	2.2715
KIAA1199	0.103153846153846
SORL1	1.4598
NAT10	-0.1698
CHD1	-1.777
SYN3	-0.103
SLC22A2	0.0844
SERPINF1	-1.114625
WDR34	-0.21
OR7A17	0.2298
C9orf11	1.12166666666667
RNF216L	0.927166666666667
LHB	0.538666666666667
STK25	0.5749
TAOK3	1.311
LOC152573	-0.6122
C3orf39	1.9669
C14orf108	-1.07146153846154
CDC25B	-0.540071428571429
BMP3	0.538666666666667
TMEM180	0.793666666666667
MAP1LC3C	1.2048
CRYGC	-0.349666666666667
POU3F1	0.141461538461538
C20orf32	-0.159666666666667
CCDC95	0.46
HIGD1B	4.9318
USP6NL	-0.8916
ABCD4	0.33075
DIMT1L	0.3145
TEK	1.10481818181818
SLC25A46	0.0446
LARP7	-0.613142857142857
CD160	1.08075
MT1JP	2.93085714285714
PHF20	-0.672714285714286
CPNE4	1.3448
GTPBP1	-0.757473684210527
RAB33B	1.859
ALDOC	2.89309090909091
ZNF212	0.0552
NUDT1	-0.056
RFPL2	-0.201
ZNF83	-0.275
GDPD5	-0.7447
PDCD4	0.124884615384615
CEP350	-0.716
OR10A2	0.395
CST7	-1.0864
CIAO1	-0.7804
SELL	1.4136
OR8J3	0.174333333333333
LTBP4	-0.52875
SIRT6	0.1796
CCL19	0.966
PPIL1	0.50525
GBP7	0.782625
STK17A	-0.238846153846154
ABR	2.4546
OR9G1	1.0725
FOXE1	0.1124
CNGA3	3.739
GML	0.390666666666667
CD38	0.911
ZDHHC6	-0.424375
NEFH	-1.2742
CTDSP2	-0.388125
PGBD5	1.26744444444444
CCNY	0.125722222222222
RMND5B	0.0525
ZNF257	-3.1304
FLJ22167	1.4757
EXOSC7	-0.623
ROR2	-0.3539
MAOA	2.07936363636364
TNNT3	0.328625
GYPC	-1.0995
C7orf33	0.964
PLIN	1.292875
LOC90826	0.0088
RNF4	-0.800692307692308
F8A1	-0.247625
PLEKHG4	-3.7922
GRB2	-0.388814814814815
HIST1H2AD	-0.7902
DUS3L	-0.067625
EIF1	0.1325
RP5-1077B9.4	-0.105444444444444
FPGT	1.2854
GDF10	3.314875
COQ9	-0.1556
GCC2	-0.601833333333333
RARRES3	2.23854545454545
PLXNA1	-0.390714285714286
KIAA0100	-0.610928571428571
PMF1	0.5204
FNDC1	0.842
HS2ST1	0.0970000000000001
CRELD2	-0.4184
C8G	-0.358666666666667
CD82	0.6526
LIM2	-0.220333333333333
UNQ6490	2.80233333333333
MMP16	0.3925
DRD3	-0.157166666666667
C5orf26	-0.3676
C11orf73	-0.0823
PTP4A2	0.0127
OR4M2	0.351
HPCA	-1.278375
SEC14L1	-0.54225
CHFR	-0.182
EMILIN1	0.7471
NDUFS4	0.6698
COL18A1	-0.8414
PDZD3	0.221846153846154
C9orf16	0.363
ERBB2IP	0.674428571428571
EMX2	5.879
FUS	-2.086
TF	-2.77830769230769
CLCN4	1.194125
CXorf56	0.4252
C11orf72	0.197666666666667
ELAC2	-0.719666666666667
NPR1	-0.7636
ASS1	-2.63666666666667
USP42	0.31
POLR2J	0.203
SEC23IP	-1.038125
UQCRC1	0.1274
LOC729603	-0.3236
C1orf71	-1.1107
POLG	-1.9885
ADAM23	-1.97766666666667
TFR2	-0.1162
RICTOR	-1.24041666666667
MGC39606	2.372
C19orf55	0.0259090909090909
SNAPC1	-1.43875
GNA11	0.697
CCDC52	-0.19125
FSIP1	0.951666666666667
UPF3A	-1.1578
IGSF11	1.935375
LAGE3	1.5382
CHST6	2.52466666666667
UNC13B	0.338545454545455
TTLL4	-0.651818181818182
ZNF687	0.2526
SDC2	0.0560714285714286
COX7A2	1.615
LAMB4	1.42225
FAM24A	0.271
LRRTM3	-0.730625
GPHB5	0.3138
OR4C13	-0.449333333333333
EIF3EIP	-0.968166666666667
HABP4	1.674
TMEM125	-2.3686
CNTN2	1.37809090909091
ASNSD1	0.5546
FUT4	-0.7082
ACF	-2.1956
LOC158381	0.193
CDH8	0.1632
AGPS	-1.240875
C4orf18	2.254
PECI	1.05121428571429
UNG	-0.105272727272727
GSTP1	-0.544363636363636
DCUN1D5	-1.492125
DKFZP564J0863	-1.2414
SLC9A3R1	-0.127545454545455
BCDO2	0.294818181818182
CHMP7	-0.1099
REM2	1.31433333333333
DNHD1	0.6771
FKBP4	-1.80609090909091
ZNF350	0.3654
MGC11102	-0.422818181818182
BST1	0.6898
KISS1R	0.945
NCR2	0.412666666666667
DEFB125	1.461
UBE2W	0.741363636363636
KRT15	-2.99327272727273
C10orf99	0.264666666666667
SCN11A	0.768272727272727
GFI1	-2.1798
RDHE2	-0.1585
FHL1	2.4135
OSGEP	0.068375
GATA1	-2.909625
SMC6	-1.8164
TTTY14	1.8275
LPIN3	0.0542
RPL4	-1.637
RBPMS	-0.235571428571429
PRPF3	-0.663375
EMR1	-0.8095
SPATA19	-0.0242
XCR1	0.422666666666667
IRX3	0.229384615384615
RBM6	0.0508
KLF4	-1.03761538461538
UNC5CL	-0.4276
SEBOX	0.0673333333333333
BTK	-0.298
KRCC1	1.4132
C6orf27	0.813666666666667
SYTL5	-0.0796666666666667
PRND	0.965625
LOC653319	-1.01766666666667
PIGL	-0.495090909090909
HUS1	-0.06
SFRS6	-0.005125
C17orf77	0.408666666666667
UIMC1	-0.12375
FXYD2	-0.866230769230769
LOC283152	0.9754
ZNF667	1.0034
ZCCHC12	1.4534
TFEC	2.39144444444444
ATP7B	-1.020625
POLD2	-0.489
RG9MTD1	0.0924
ACOT2	-0.481
HIST1H4I	-0.283727272727273
PPARGC1A	0.599923076923077
ETFA	-1.7575
POLRMT	-0.0136
ZNF146	-1.38272727272727
MIA2	-0.255333333333333
KLHL6	-1.518625
HOXB5	-0.601909090909091
NENF	1.6195
CUGBP1	0.0938
PRSS22	-0.574625
CASC4	1.26146153846154
CUL4B	-0.132076923076923
CENPJ	-1.7545
PITX1	-1.534625
FLJ31033	0.000714285714285709
CELSR3	-1.186375
ZNF568	0.375
ITSN1	-0.306733333333333
EHBP1L1	-1.488
C19orf2	-0.973
DCTN1	-0.4302
LIN28B	-3.52875
TNKS2	-0.5832
C1QBP	0.5589
CADPS2	0.5264
SRMS	0.3002
GJA9	0.07675
MGC24975	0.71925
TRIM45	-0.3665
TSP50	1.0602
TCP1	-1.0292
TMED7	0.428583333333333
CMA1	0.961333333333333
CENPL	-0.492125
PTCRA	0.534666666666667
FST	-3.527
VWCE	0.0158
PAWR	-1.0752
ABCC12	2.36171428571429
LDLR	-2.157
ASTN2	1.93728571428571
LOC441212	0.272272727272727
GPATCH8	-0.165166666666667
TANC2	-0.902125
KIF4A	-1.5376
C18orf18	0.706
PGM1	0.0862
KIAA0258	0.1732
CPD	-0.8485
SNCAIP	2.0638
DCT	-3.09577777777778
HLA-DOA	1.9658
OR11L1	0.775
UPK1B	0.63875
DNAJB4	0.1683
UGT1A8	-0.3328
HIST1H4L	0.873333333333333
PECR	-0.85375
HSPA2	2.326
WFIKKN1	0.485666666666667
SERP1	0.1341
SYDE2	-2.0145
TACR2	0.267666666666667
NUP85	-0.6612
CD177	-0.103111111111111
LGR5	-1.232
PIGG	0.0356875
PTHR1	0.3165
RAB5A	0.106538461538462
FLJ13224	0.534333333333333
USP9Y	0.44975
C7orf53	-0.292666666666667
LRP1B	2.3552
XAF1	0.326533333333333
ABCG8	-1.34
ANKDD1A	-0.05725
DAND5	0.593666666666667
SPAG6	1.16357142857143
LINCR	1.935
ZDHHC22	1.0303
CCDC60	0.702666666666667
THOC7	-1.37675
TCTA	0.874538461538461
OR8K3	-0.00659999999999998
NY-REN-7	-0.0805
B2M	1.002625
C6orf141	-2.0844
LPPR4	5.42383333333333
SQLE	-3.09427272727273
SEPHS1	-1.0836
BTBD14B	0.317444444444445
PLRG1	-0.0876
SPG7	-0.977142857142857
ZNF614	-0.0624444444444445
PARD6G	0.78975
INPP5B	-0.689461538461539
GRPEL2	0.4066
PPID	-0.675692307692308
TRIM56	-0.4256
UBE2J1	0.245272727272727
IL20RA	2.786
LOC387856	0.568
C1orf107	-0.1781875
UTS2R	1.606
C19orf22	-0.1726
SAFB2	0.5345
KIAA0652	0.2109
KLRG1	-0.5835
MS4A8B	0.6725
FRAG1	0.3176
KIAA1546	-0.4802
E2F4	-1.38130769230769
