Hybridization REF	TCGA-12-0653-01A-01R-0340-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.2170625
CREB3L1	-0.285166666666667
RPS11	0.273
PNMA1	0.3574
MMP2	-1.5145
C10orf90	0.4538
ZHX3	1.66875
ERCC5	0.5102
GPR98	0.231833333333333
RXFP3	0.326
APBB2	-0.0226
PRO0478	0.440454545454545
KLHL13	-0.9404
PRSSL1	-0.262
PDCL3	-0.556625
DECR1	-0.1127
SALL1	1.566875
CADM4	1.302875
RPS18	-0.0218947368421053
HNRPD	-0.9766
CFHR5	-0.045125
SLC10A7	-0.0108181818181818
OR2K2	0.447666666666667
LMAN1	-2.20263636363636
SUHW1	-1.7688
CHD8	-0.186846153846154
SUMO1	-0.0338461538461539
GP1BA	0.298769230769231
DDB1	0.124125
MYO9B	-0.1025
MMP7	2.9866
CRNKL1	-0.688
C9orf45	0.2025
XAB2	-0.6532
RTN1	3.191
KLHL14	-0.5127
TBX10	-0.0153333333333333
CENPQ	-0.9704
UTY	1.05694736842105
ZBTB12	0.155333333333333
DTNBP1	0.2504
KBTBD8	-1.038
ZEB1	2.173
ZG16	-0.5564
MIER1	-0.166
ADAM5P	-0.278333333333333
CHD9	0.191190476190476
STK16	0.7396
KIAA1486	-0.015
TOB2	1.36425
BANK1	0.9038
OR2V2	0.241
GRM2	0.358125
PROSC	-0.3858
SPIN2B	0.3752
PIR	-1.14254545454545
IPO9	-0.136857142857143
EVC	0.118375
CXCL13	0.581
KIAA1199	-1.23346153846154
SORL1	3.2366
NAT10	-0.3556
CHD1	-0.8472
SYN3	0.992
SLC22A2	-0.0304
SERPINF1	-0.803
WDR34	-0.3878
OR7A17	0.2076
C9orf11	1.47133333333333
RNF216L	1.12641666666667
LHB	0.507333333333333
STK25	-0.429
TAOK3	1.3195
LOC152573	-0.8852
C3orf39	0.8589
C14orf108	-1.15153846153846
CDC25B	-0.984642857142857
BMP3	0.561666666666667
TMEM180	0.891
MAP1LC3C	0.5956
CRYGC	-0.379666666666667
POU3F1	0.0615384615384615
C20orf32	0.180333333333333
CCDC95	-0.1105
HIGD1B	3.575
USP6NL	-1.3423
ABCD4	0.607875
DIMT1L	-1.24425
TEK	0.329363636363636
SLC25A46	-0.8598
LARP7	-0.367285714285714
CD160	0.1415
MT1JP	3.73728571428571
PHF20	-0.385714285714286
CPNE4	0.535
GTPBP1	0.0741052631578947
RAB33B	0.49625
ALDOC	0.790818181818182
ZNF212	0.657
NUDT1	-0.472125
RFPL2	2.15933333333333
ZNF83	0.58275
GDPD5	-0.4684
PDCD4	-0.488615384615385
CEP350	0.039
OR10A2	0.2354
CST7	-0.9324
CIAO1	-1.2992
SELL	0.551636363636364
OR8J3	0.245333333333333
LTBP4	-0.027
SIRT6	-0.09
CCL19	0.207
PPIL1	-0.701875
GBP7	0.32725
STK17A	-0.636461538461539
ABR	2.4754
OR9G1	0.6025
FOXE1	-0.029
CNGA3	4.07833333333333
GML	0.348666666666667
CD38	-1.2504
ZDHHC6	-0.52875
NEFH	-0.6254
CTDSP2	-0.027375
PGBD5	0.135111111111111
CCNY	0.165944444444444
RMND5B	-0.4685
ZNF257	-2.4084
FLJ22167	1.5265
EXOSC7	-0.983875
ROR2	-0.2717
MAOA	1.60809090909091
TNNT3	0.206875
GYPC	-1.0585
C7orf33	0.0916666666666667
PLIN	0.580375
LOC90826	-0.347
RNF4	0.0689230769230769
F8A1	0.217375
PLEKHG4	-0.608
GRB2	-0.405
HIST1H2AD	-1.4104
DUS3L	-1.072375
EIF1	-0.23575
RP5-1077B9.4	-0.565222222222222
FPGT	0.406
GDF10	-0.15675
COQ9	0.153
GCC2	-0.219055555555556
RARRES3	3.13381818181818
PLXNA1	-0.0896428571428571
KIAA0100	0.0694285714285714
PMF1	-0.4674
FNDC1	4.4194
HS2ST1	0.3660625
CRELD2	0.2296
C8G	-0.814666666666667
CD82	0.0636
LIM2	-0.122333333333333
UNQ6490	0.207333333333333
MMP16	0.198833333333333
DRD3	0.104333333333333
C5orf26	0.6058
C11orf73	-0.8076
PTP4A2	0.4547
OR4M2	0.24
HPCA	-1.76825
SEC14L1	0.154375
CHFR	-0.220454545454546
EMILIN1	1.088
NDUFS4	-0.1018
COL18A1	-0.3667
PDZD3	0.261153846153846
C9orf16	0.17225
ERBB2IP	0.525285714285714
EMX2	5.2562
FUS	-2.4766
TF	-1.46753846153846
CLCN4	0.847125
CXorf56	-0.9598
C11orf72	0.0945
ELAC2	-0.6442
NPR1	-0.7892
ASS1	-2.08544444444444
USP42	0.6338
POLR2J	1.022
SEC23IP	-0.889
UQCRC1	-0.3794
LOC729603	-0.2408
C1orf71	-1.2193
POLG	-2.22
ADAM23	-1.061
TFR2	-0.5566
RICTOR	-0.445769230769231
MGC39606	2.3168
C19orf55	-0.123909090909091
SNAPC1	-1.036625
GNA11	0.196636363636364
CCDC52	-0.46525
FSIP1	0.722
UPF3A	0.0613
IGSF11	1.411
LAGE3	0.6602
CHST6	3.99133333333333
UNC13B	-0.152363636363636
TTLL4	-0.637090909090909
ZNF687	-0.4427
SDC2	-0.912571428571429
COX7A2	0.0532
LAMB4	1.512
FAM24A	0.386333333333333
LRRTM3	0.1495
GPHB5	0.2226
OR4C13	-0.047
EIF3EIP	-0.287111111111111
HABP4	0.0633333333333333
TMEM125	-0.0552
CNTN2	1.83318181818182
