Hybridization REF	TCGA-02-0023-01B-01R-0300-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.1515625
CREB3L1	0.929666666666667
RPS11	0.3844
PNMA1	2.0928
MMP2	-1.069625
C10orf90	0.6904
ZHX3	1.442875
ERCC5	-0.1192
GPR98	0.8555
RXFP3	0.374333333333333
APBB2	1.2932
PRO0478	0.565818181818182
KLHL13	-0.1936
PRSSL1	-0.40175
PDCL3	-0.018125
DECR1	0.466
SALL1	2.409
CADM4	1.32575
RPS18	-0.880421052631579
HNRPD	-0.7994
CFHR5	0.087625
SLC10A7	0.0381818181818182
OR2K2	0.379
LMAN1	-1.83881818181818
SUHW1	-1.4484
CHD8	-0.375384615384615
SUMO1	-0.181769230769231
GP1BA	0.178846153846154
DDB1	-0.73525
MYO9B	0.434714285714286
MMP7	1.5592
CRNKL1	-0.6908
C9orf45	-1.2125
XAB2	-0.7442
RTN1	2.8285
KLHL14	-0.132
TBX10	0.163
CENPQ	-0.713
UTY	-0.811842105263158
ZBTB12	0.002
DTNBP1	-0.2512
KBTBD8	-0.521875
ZEB1	2.1155
ZG16	-0.7366
MIER1	0.594692307692308
ADAM5P	-0.129333333333333
CHD9	0.417809523809524
STK16	0.0876
KIAA1486	0.171
TOB2	0.679625
BANK1	2.408
OR2V2	0.3186
GRM2	0.265875
PROSC	-0.336
SPIN2B	0.4738
PIR	-0.835636363636364
IPO9	0.0535
EVC	0.021375
CXCL13	0.3925
KIAA1199	0.334
SORL1	2.7414
NAT10	-0.6172
CHD1	-0.8656
SYN3	0.238
SLC22A2	0.1594
SERPINF1	-0.2445
WDR34	-0.6704
OR7A17	0.1086
C9orf11	0.793
RNF216L	1.118
LHB	0.457
STK25	-0.5639
TAOK3	1.2568
LOC152573	-1.338
C3orf39	0.7555
C14orf108	-0.458076923076923
CDC25B	-0.0649285714285714
BMP3	0.123
TMEM180	0.800333333333333
MAP1LC3C	0.628
CRYGC	-0.0976666666666667
POU3F1	0.00500000000000005
C20orf32	0.0686666666666667
CCDC95	-0.096
HIGD1B	2.935
USP6NL	-0.5642
ABCD4	1.32475
DIMT1L	-0.0556875
TEK	0.736181818181818
SLC25A46	-0.4168
LARP7	-0.416357142857143
CD160	0.096125
MT1JP	3.43414285714286
PHF20	-0.587714285714286
CPNE4	3.6744
GTPBP1	-0.155736842105263
RAB33B	0.51675
ALDOC	0.689909090909091
ZNF212	0.2946
NUDT1	-0.45475
RFPL2	0.4935
ZNF83	0.13175
GDPD5	-0.8313
PDCD4	-0.633807692307692
CEP350	0.262
OR10A2	0.219
CST7	-1.2514
CIAO1	-1.3572
SELL	0.0112727272727273
OR8J3	0.241666666666667
LTBP4	-0.724125
SIRT6	0.0172
CCL19	0.405
PPIL1	-0.45475
GBP7	0.094125
STK17A	0.281538461538462
ABR	1.6928
OR9G1	0.226
FOXE1	-0.0323
CNGA3	4.24633333333333
GML	0.355666666666667
CD38	-0.5816
ZDHHC6	-0.581375
NEFH	-0.4046
CTDSP2	-0.2741875
PGBD5	-0.241111111111111
CCNY	-0.308111111111111
RMND5B	-0.7706875
ZNF257	-1.7342
FLJ22167	1.042
EXOSC7	-0.85275
ROR2	-0.458
MAOA	0.999181818181818
TNNT3	-0.00549999999999999
GYPC	-1.12266666666667
C7orf33	0.136333333333333
PLIN	0.279125
LOC90826	-0.0766
RNF4	0.0513846153846154
F8A1	-0.23225
PLEKHG4	-2.7954
GRB2	-0.684814814814815
HIST1H2AD	-0.6792
DUS3L	-0.855875
EIF1	0.324125
RP5-1077B9.4	-1.12388888888889
FPGT	1.246
GDF10	0.15175
COQ9	0.189
GCC2	0.108555555555556
RARRES3	2.93309090909091
PLXNA1	0.277428571428571
KIAA0100	-0.496
PMF1	-0.2528
FNDC1	0.5658
HS2ST1	0.343
CRELD2	0.2386
C8G	-0.947333333333333
CD82	0.296
LIM2	-0.199666666666667
UNQ6490	0.126333333333333
MMP16	0.233833333333333
DRD3	0.169166666666667
C5orf26	0.6912
C11orf73	0.1973
PTP4A2	0.3791
OR4M2	0.123666666666667
HPCA	-1.48625
SEC14L1	0.804625
CHFR	-0.385909090909091
EMILIN1	0.3383
NDUFS4	0.852
COL18A1	-0.9695
PDZD3	0.109
C9orf16	-0.375125
ERBB2IP	1.64014285714286
EMX2	5.5888
FUS	-2.195
TF	-1.48715384615385
CLCN4	0.905625
CXorf56	0.2978
C11orf72	0.184833333333333
ELAC2	-0.991333333333333
NPR1	-0.9086
ASS1	-2.74422222222222
USP42	0.7021
POLR2J	0.496666666666667
SEC23IP	-0.6635
UQCRC1	-0.2178
LOC729603	-0.2494
C1orf71	-0.7821
POLG	-2.041
ADAM23	-1.15066666666667
TFR2	-0.7024
RICTOR	-0.404769230769231
MGC39606	1.5316
C19orf55	-0.0458181818181818
SNAPC1	-0.32925
GNA11	0.496727272727273
CCDC52	-0.5585
FSIP1	1.01533333333333
UPF3A	-0.1605
IGSF11	1.91175
LAGE3	-0.2364
CHST6	3.389
UNC13B	0.248272727272727
TTLL4	-1.07954545454545
ZNF687	-0.2856
SDC2	0.522214285714286
COX7A2	0.4324
LAMB4	1.4254
FAM24A	0.281666666666667
LRRTM3	1.078875
GPHB5	0.1018
OR4C13	-0.160666666666667
EIF3EIP	-0.5625
HABP4	0.909
TMEM125	-0.0244
CNTN2	2.41118181818182
ASNSD1	0.6922
FUT4	-0.4932
ACF	-1.8716
LOC158381	0.0945
CDH8	1.3168
AGPS	-1.062125
C4orf18	1.91981818181818
PECI	0.474785714285714
UNG	-0.546727272727273
GSTP1	-0.304818181818182
DCUN1D5	-1.347
DKFZP564J0863	-1.8384
SLC9A3R1	-1.92954545454545
BCDO2	0.533636363636364
CHMP7	-1.0223
REM2	0.189333333333333
DNHD1	0.3558
FKBP4	-2.04109090909091
ZNF350	1.3982
MGC11102	-0.0322727272727273
BST1	-0.0144
KISS1R	-0.0913333333333333
NCR2	0.428
DEFB125	0.349666666666667
UBE2W	0.531090909090909
KRT15	-2.84963636363636
C10orf99	0.098
SCN11A	0.190727272727273
GFI1	-1.7124
RDHE2	0.426125
FHL1	1.11625
OSGEP	0.610125
GATA1	-2.907875
SMC6	-1.0574
TTTY14	-0.134666666666667
LPIN3	0.1654
RPL4	-1.75021428571429
RBPMS	-1.12171428571429
PRPF3	-0.81675
EMR1	-0.319
SPATA19	0.4382
XCR1	0.367
IRX3	-1.26315384615385
RBM6	-0.506
KLF4	-0.925153846153846
UNC5CL	-0.3142
SEBOX	0.194333333333333
BTK	-0.4014
KRCC1	0.776
C6orf27	0.716666666666667
SYTL5	-0.0703333333333333
PRND	0.149636363636364
LOC653319	0.242666666666667
PIGL	-0.905909090909091
HUS1	0.1545
SFRS6	-1.3838125
C17orf77	0.438333333333333
UIMC1	0.07475
FXYD2	-0.907076923076923
LOC283152	0.1414
ZNF667	0.7912
ZCCHC12	1.4382
TFEC	1.47715384615385
ATP7B	-0.774875
POLD2	-1.366875
RG9MTD1	0.0214
ACOT2	-0.40975
HIST1H4I	-0.442363636363636
PPARGC1A	1.43776923076923
ETFA	-0.989142857142857
POLRMT	-0.2378
ZNF146	-0.458363636363636
MIA2	-0.541
KLHL6	-0.6945
HOXB5	-0.0277272727272727
NENF	0.973125
CUGBP1	0.0176
PRSS22	-0.733625
CASC4	1.49315384615385
CUL4B	0.199692307692308
CENPJ	-1.26007142857143
PITX1	-1.304375
FLJ31033	0.498857142857143
CELSR3	-0.9015
ZNF568	1.0258
ITSN1	0.0436666666666666
EHBP1L1	-1.85875
C19orf2	-0.9174
DCTN1	-0.942
LIN28B	-2.058375
TNKS2	-0.3606
C1QBP	-0.3102
CADPS2	0.5906
SRMS	0.0792
GJA9	0.188125
MGC24975	0.1155
TRIM45	-0.463
TSP50	0.079
TCP1	-1.757
TMED7	0.125916666666667
CMA1	0.606
CENPL	-1.411375
PTCRA	0.744
FST	-3.8086
VWCE	-1.1948
PAWR	-2.9366
ABCC12	0.46
LDLR	-1.77630769230769
ASTN2	1.87307142857143
LOC441212	0.742909090909091
GPATCH8	-0.259333333333333
TANC2	-0.0659999999999999
KIF4A	-1.877
C18orf18	0.463
PGM1	-0.4052
KIAA0258	-0.6824
CPD	-0.7788
SNCAIP	0.3394
DCT	-2.90177777777778
HLA-DOA	1.54345161290323
OR11L1	0.672333333333333
UPK1B	0.062
DNAJB4	-0.0473
UGT1A8	-0.2064
HIST1H4L	1.076
PECR	-1.1
HSPA2	3.3608
WFIKKN1	-0.0466666666666667
SERP1	-0.7571
SYDE2	-0.705666666666667
TACR2	0.265666666666667
NUP85	-0.6284
CD177	-0.0178888888888889
LGR5	-1.0025
PIGG	0.0966875
PTHR1	-0.17075
RAB5A	0.452538461538462
FLJ13224	0.386
USP9Y	-1.068875
C7orf53	0.415
LRP1B	3.1736
XAF1	3.5506
ABCG8	-0.344333333333333
ANKDD1A	0.334375
DAND5	-0.0206666666666667
SPAG6	0.2885
LINCR	2.0654
ZDHHC22	1.416
CCDC60	0.183666666666667
THOC7	-1.649
TCTA	0.232384615384615
OR8K3	-0.018
NY-REN-7	0.6746
B2M	1.39325
C6orf141	-0.8678
LPPR4	5.53066666666667
SQLE	-1.335
SEPHS1	-1.5504
BTBD14B	0.345888888888889
PLRG1	0.0768
SPG7	-0.628809523809524
ZNF614	-0.396777777777778
PARD6G	0.340125
INPP5B	-0.966615384615385
GRPEL2	-0.4219
PPID	-0.692692307692308
TRIM56	-0.0788
UBE2J1	-1.086
IL20RA	1.4342
LOC387856	0.9542
C1orf107	-0.3436875
UTS2R	0.6508
C19orf22	-0.352
SAFB2	0.8409
KIAA0652	-0.6144
KLRG1	0.03325
MS4A8B	0.44125
FRAG1	-0.2844
KIAA1546	0.3028
E2F4	-1.52630769230769
CLEC4M	0.100555555555556
BTBD14A	0.9578
KIAA0999	0.848923076923077
GYPA	-2.2465
TAC1	2.69721428571429
TRAIP	-1.353
KIAA0232	0.747307692307692
ERCC8	-0.7071
