Hybridization REF	TCGA-14-3476-01B-01R-1231-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.23425
CREB3L1	-0.867166666666667
RPS11	0.6526
PNMA1	0.368
MMP2	-2.0625
C10orf90	-0.0488
ZHX3	-0.152875
ERCC5	-0.6952
GPR98	0.52
RXFP3	0.679333333333333
APBB2	2.4872
PRO0478	-0.849363636363636
KLHL13	0.7364
PRSSL1	-0.556125
PDCL3	-0.415375
DECR1	0.9407
SALL1	1.51525
CADM4	0.167625
RPS18	1.23515789473684
HNRPD	-1.95526666666667
CFHR5	0.636666666666667
SLC10A7	0.6227
OR2K2	0.803333333333333
LMAN1	-2.04472727272727
SUHW1	-1.575
CHD8	-1.94776923076923
SUMO1	1.03369230769231
GP1BA	0.531461538461538
DDB1	-1.117125
MYO9B	-0.645642857142857
MMP7	3.7662
CRNKL1	0.0417
C9orf45	-1.358625
XAB2	-0.8642
RTN1	2.1417
KLHL14	-0.2621
TBX10	-0.969666666666667
CENPQ	1.103
UTY	0.941944444444444
ZBTB12	-0.348
DTNBP1	0.4032
KBTBD8	2.0715
ZEB1	1.166875
ZG16	-0.5134
MIER1	0.481076923076923
ADAM5P	-0.972
CHD9	0.4427
STK16	0.2554
KIAA1486	0.143
TOB2	-0.00231250000000003
BANK1	1.6128
OR2V2	0.6294
GRM2	-0.240625
PROSC	-0.3294
SPIN2B	1.3456
PIR	-0.347090909090909
IPO9	-0.641428571428571
EVC	-0.787375
CXCL13	0.2625
KIAA1199	-0.815615384615385
SORL1	1.5928
NAT10	-1.982
CHD1	-0.6208
SYN3	0.875
SLC22A2	-0.557
SERPINF1	-1.00475
WDR34	-2.1766
OR7A17	0.1262
C9orf11	-0.207
RNF216L	1.11916666666667
LHB	-0.298
STK25	-1.6772
TAOK3	0.1027
LOC152573	0.92
C3orf39	1.1755
C14orf108	-0.408923076923077
CDC25B	-1.96114285714286
BMP3	0.477
TMEM180	0.179333333333333
MAP1LC3C	0.1472
CRYGC	-0.765333333333333
POU3F1	-0.642692307692308
C20orf32	-0.607666666666667
CCDC95	-0.489
HIGD1B	5.1446
USP6NL	-0.2279
ABCD4	0.6705
DIMT1L	1.02075
TEK	0.874
SLC25A46	0.9896
LARP7	-1.15071428571429
CD160	-0.02725
MT1JP	2.128
PHF20	-1.07309523809524
CPNE4	0.9194
GTPBP1	-1.46868421052632
RAB33B	1.026625
ALDOC	0.880454545454545
ZNF212	-0.63
NUDT1	-0.176
RFPL2	1.28066666666667
ZNF83	0.899875
GDPD5	-1.706
PDCD4	0.455730769230769
CEP350	-0.3722
OR10A2	-0.125
CST7	0.516
CIAO1	-0.745
SELL	0.463
OR8J3	0.602
LTBP4	-1.351125
SIRT6	-0.3782
CCL19	2.5404
PPIL1	1.38
GBP7	0.772375
STK17A	1.27676923076923
ABR	0.0084
OR9G1	-0.2765
FOXE1	-0.0742
CNGA3	2.66266666666667
GML	0.0333333333333333
CD38	0.6146
ZDHHC6	0.418125
NEFH	-1.987
CTDSP2	-1.223375
PGBD5	-0.297111111111111
CCNY	-0.00755555555555553
RMND5B	-0.74925
ZNF257	-0.0836666666666667
FLJ22167	1.1462
EXOSC7	-1.18525
ROR2	-0.5329
MAOA	0.408818181818182
TNNT3	0.352625
GYPC	-0.619333333333333
C7orf33	0.217666666666667
PLIN	0.293571428571429
LOC90826	0.561
RNF4	-0.932461538461539
F8A1	-2.306
PLEKHG4	-3.823
GRB2	-0.25
HIST1H2AD	-0.485
DUS3L	-1.2795
EIF1	-0.717
RP5-1077B9.4	-0.820333333333333
FPGT	2.3044
GDF10	2.298625
COQ9	-0.1556
GCC2	0.0992222222222223
RARRES3	2.81518181818182
PLXNA1	-0.939928571428571
KIAA0100	-2.01521428571429
PMF1	-0.8408
FNDC1	1.0982
HS2ST1	0.4438125
CRELD2	-1.9624
C8G	-1.05633333333333
CD82	-1.3426
LIM2	-0.131666666666667
UNQ6490	-0.237333333333333
MMP16	0.372
DRD3	-0.0876666666666667
C5orf26	0.1968
C11orf73	1.4531
PTP4A2	-0.0283
OR4M2	-0.143333333333333
HPCA	-1.798125
SEC14L1	-0.457
CHFR	0.29
EMILIN1	0.0239
NDUFS4	1.9874
COL18A1	-1.7107
PDZD3	-0.0728461538461539
C9orf16	-0.596
ERBB2IP	0.382
EMX2	3.187
FUS	-4.1634
TF	-0.917692307692308
CLCN4	0.936625
CXorf56	-0.213
C11orf72	-0.0501666666666666
ELAC2	-1.7402
NPR1	-1.1326
ASS1	-3.12411111111111
USP42	-0.1473
POLR2J	0.360666666666667
SEC23IP	0.502375
UQCRC1	-0.5908
LOC729603	-0.4234
C1orf71	-0.1575
POLG	-0.6995
ADAM23	-1.0905
TFR2	-0.9126
RICTOR	0.441384615384615
MGC39606	1.2242
C19orf55	-0.109
SNAPC1	-0.356625
GNA11	-1.128
CCDC52	-0.267125
FSIP1	0.117
UPF3A	-1.342
IGSF11	2.06875
LAGE3	0.3306
CHST6	2.43166666666667
UNC13B	-0.0111818181818182
TTLL4	-0.970090909090909
ZNF687	-0.4235
SDC2	0.191357142857143
COX7A2	2.1922
LAMB4	0.0675
FAM24A	0.689
LRRTM3	1.265
GPHB5	0.2238
OR4C13	-0.788
EIF3EIP	0.124222222222222
HABP4	-0.492666666666667
TMEM125	3.148
CNTN2	1.99863636363636
ASNSD1	1.2396
FUT4	-0.5922
ACF	-1.6826
LOC158381	0.664
CDH8	0.387
AGPS	-0.289125
C4orf18	2.29881818181818
PECI	0.997
UNG	-0.863636363636364
GSTP1	-1.47245454545455
DCUN1D5	-0.118
DKFZP564J0863	-0.4182
SLC9A3R1	-1.63245454545455
BCDO2	0.168545454545455
CHMP7	-0.9379
REM2	-0.784
DNHD1	-0.3631
FKBP4	-2.69972727272727
ZNF350	0.8142
MGC11102	0.0372727272727272
BST1	2.0386
KISS1R	0.0556666666666667
NCR2	0.456333333333333
DEFB125	0.162
UBE2W	1.922
KRT15	-3.22427272727273
C10orf99	-0.413
SCN11A	0.447727272727273
GFI1	-1.8922
RDHE2	0.17775
FHL1	1.98575
OSGEP	-0.024875
GATA1	-2.898875
SMC6	-1.0612
TTTY14	2.50533333333333
LPIN3	-0.5386
RPL4	-2.20128571428571
RBPMS	-1.80057142857143
PRPF3	-0.92975
EMR1	-0.919
SPATA19	0.2906
XCR1	-0.302666666666667
IRX3	-1.31653846153846
RBM6	-1.012
KLF4	-1.25384615384615
UNC5CL	-0.1644
SEBOX	0.0536666666666667
BTK	0.046
KRCC1	3.4754
C6orf27	0.142
SYTL5	-0.164
PRND	0.1995
LOC653319	-0.396666666666667
PIGL	-0.0508181818181818
HUS1	0.874125
SFRS6	0.0415625
C17orf77	0.163333333333333
UIMC1	0.3055
FXYD2	-1.34123076923077
LOC283152	0.3282
ZNF667	1.0348
ZCCHC12	1.8176
TFEC	1.32423076923077
ATP7B	-0.824625
POLD2	-2.403375
RG9MTD1	1.1476
ACOT2	-0.0655
HIST1H4I	1.25018181818182
PPARGC1A	0.245461538461538
ETFA	-0.327
POLRMT	-1.676
ZNF146	-2.26927272727273
MIA2	-1.35733333333333
KLHL6	-0.672125
HOXB5	-1.07963636363636
NENF	1.912375
CUGBP1	0.9394
PRSS22	-0.66475
CASC4	0.895461538461538
CUL4B	0.255384615384615
CENPJ	-0.378071428571429
PITX1	-2.065875
FLJ31033	0.650857142857143
CELSR3	0.713
ZNF568	0.93275
ITSN1	-0.2472
EHBP1L1	-2.549375
C19orf2	-0.845
DCTN1	-2.1244
LIN28B	-0.499125
TNKS2	1.3042
C1QBP	0.4679
CADPS2	-0.416
SRMS	-5.55111512312578e-18
GJA9	-0.083625
MGC24975	-0.90675
TRIM45	-0.50025
TSP50	-0.134
TCP1	-1.5478
TMED7	1.38108333333333
CMA1	0.105666666666667
CENPL	0.688625
PTCRA	1.01933333333333
FST	-5.2364
VWCE	-1.417
PAWR	-1.9522
ABCC12	0.068875
LDLR	-2.9285
ASTN2	2.25314285714286
LOC441212	0.727363636363636
GPATCH8	-0.421833333333333
TANC2	-0.71975
KIF4A	-1.285
C18orf18	2.4498
PGM1	-0.1252
KIAA0258	0.5222
CPD	0.1317
SNCAIP	1.4902
DCT	-1.97844444444444
HLA-DOA	1.61435483870968
OR11L1	0.435666666666667
UPK1B	0.01575
DNAJB4	0.26
UGT1A8	-0.3208
HIST1H4L	2.85566666666667
PECR	-0.443375
HSPA2	2.811
WFIKKN1	-1.63233333333333
SERP1	0.8065
SYDE2	-0.141666666666667
TACR2	-0.309333333333333
NUP85	-0.9898
CD177	-0.201888888888889
LGR5	-0.36275
PIGG	-0.453
PTHR1	-1.149625
RAB5A	0.241769230769231
FLJ13224	0.285333333333333
USP9Y	0.3905
C7orf53	-0.193
LRP1B	3.4984
XAF1	0.711933333333333
ABCG8	0.157666666666667
ANKDD1A	0.358125
DAND5	-0.00533333333333334
SPAG6	0.724375
LINCR	1.2722
ZDHHC22	1.8562
CCDC60	0.409666666666667
THOC7	0.48925
TCTA	0.904461538461539
OR8K3	0.2315
NY-REN-7	-0.0828
B2M	2.115875
C6orf141	-1.3372
LPPR4	4.84516666666667
SQLE	-2.03163636363636
SEPHS1	-0.456
BTBD14B	-0.562166666666667
PLRG1	-0.3332
SPG7	-1.678
ZNF614	0.977333333333333
PARD6G	1.43775
INPP5B	-0.581
GRPEL2	0.7602
PPID	-0.710538461538462
TRIM56	-3.5574
UBE2J1	1.04481818181818
IL20RA	2.0894
LOC387856	0.321
C1orf107	-0.1286
UTS2R	0.5156
C19orf22	-1.4984
SAFB2	-1.1764
KIAA0652	-0.9978
KLRG1	1.141
MS4A8B	0.386428571428571
FRAG1	-0.562
KIAA1546	1.2512
E2F4	-1.80523076923077
CLEC4M	0.231666666666667
BTBD14A	-0.0232
KIAA0999	0.365307692307692
GYPA	-0.815285714285714
TAC1	2.64285714285714
TRAIP	-0.62775
KIAA0232	0.832230769230769
ERCC8	0.1486
GPX4	-0.0382727272727273
KIAA0368	-0.5577
GPR157	-0.730875
CTAGE4	-1.4
C9orf30	0.4195
OR52A1	0.587
HSP90B3P	-1.4895
ALG9	0.385
BTBD10	1.6846
SDK2	-0.237833333333333
BAIAP3	-0.5136
RABGGTB	-0.0842
ANKRD40	-0.062
KRT74	0.349333333333333
CALCOCO2	-0.149388888888889
SNCA	-0.365
TMSL8	3.45663636363636
C2orf53	0.468
ESRRB	-0.4154
ARHGAP26	0.1152
TDRD9	1.6836
HRAS	-1.176875
KLRC4	1.1
JAGN1	0.6205
BSDC1	-0.1594
RNF43	-2.23461538461539
NDUFAF1	0.2774
PHF12	0.0268333333333333
OR1L3	0.5274
FOLR2	1.9468
LYZL6	-0.0295
tcag7.1260	-0.043
WSB1	1.389375
PROS1	0.767
OSTN	0.393
PSMB8	0.7716
SOCS4	0.0885454545454545
DDIT4L	4.733
MAS1	0.411333333333333
MGC34796	-0.7312
CSHL1	0.179125
TBCCD1	0.912625
ZBTB7C	-0.893333333333333
AP2S1	-0.567909090909091
P15RS	1.41669230769231
VAT1	-1.56107692307692
SHANK3	1.0015
TUFM	-1.5955
THEG	-0.275
KRT34	-0.2798
SGSM3	-2.0162
TOMM22	1.5784
SOCS3	0.472625
CPO	1.00466666666667
POP4	1.0736
BHLHB3	1.7782
MALL	-0.011
OR1B1	0.0446666666666667
PARK2	0.325555555555556
GPR124	-0.9886
LCE1E	0.686
RUVBL2	-2.1626
CGRRF1	2.92176923076923
ACPL2	2.0704
WNT10B	0.0211818181818182
BAIAP2L2	-1.64663636363636
ISCA1	2.079
C1orf125	0.473272727272727
RPAP1	-1.707
RAI16	-1.81225
RPL27	1.33454545454545
NLRP9	-0.618666666666667
EPN1	-0.868666666666667
LOC388610	-0.0555
SLC35A1	1.16623076923077
GAL	-3.2182
SLC14A2	-0.0613333333333333
RDH11	-0.46325
FAM138F	-0.751666666666667
AUH	0.6612
FLJ40243	-0.3835
C14orf129	2.1585
MBD2	-0.98775
ABHD14B	-1.3392
PIGT	-0.624636363636364
ALS2CR4	1.06790909090909
ALAS1	-0.525538461538462
FOXO1	1.073625
CRLF3	-0.0281818181818182
C20orf107	-0.0515
FARS2	-0.0168
CCDC28A	1.1606
NPHP3	0.1686
OR13F1	0.508333333333333
TSEN54	-1.665
DEFB106B	-0.147083333333333
OR8B4	0.101333333333333
STH	0.6812
ZC3H14	-0.9469
CBX2	-0.596333333333333
TMEM49	-0.7562
C6orf21	-0.373
FLJ20920	-0.875363636363636
CRTAP	-0.389263157894737
DDX50	-0.0474
STYXL1	-0.0902
BLVRB	-1.553375
LOC147650	-0.501
MMP24	-0.190666666666667
GRID1	2.36425
BANF1	-0.981125
CTAGEP	-0.8228
HMBS	-1.5246
SLC25A24	-0.65975
C14orf50	1.43
MRO	3.76825
SLC25A15	-0.036
FAM84B	0.186714285714286
TDP1	-1.00033333333333
C16orf78	-0.670125
C11orf57	0.8745
RFK	1.6685
ZFYVE9	-0.431636363636364
STCH	0.738384615384615
WIBG	-0.099
LOC283871	-0.5665
GBA2	-1.63885714285714
NDUFB3	2.3032
HSD17B13	0.431
GRIN3A	1.31275
FMNL1	-2.44175
SEPT7	1.983
GNLY	1.58966666666667
GRAMD1C	3.00325
ZNF165	-1.5364
USP38	0.5448
FAM83A	-1.35271428571429
C14orf24	-0.4081875
ARMCX3	1.165
ARHGDIB	-0.940375
AK1	0.220636363636364
KIAA1045	0.7686
DNAJB13	-0.037125
NEU2	0.553
HIST1H4B	1.247375
FAM20B	-0.875
HES2	-0.19
FAM73B	-0.861692307692308
LOC388381	0.3684
INTS7	0.0316428571428571
AMPH	1.767
ZNF775	-0.7759
UCKL1	-1.611375
C10orf97	0.9678
C1orf161	-0.224666666666667
ALDH1L1	1.7632
FLJ39378	-0.429727272727273
SLC23A1	-0.154666666666667
RBM4B	-0.0806
THAP4	-1.23475
OGFRL1	1.9048
KIAA0831	0.142090909090909
PPP1R15A	-2.51175
