Hybridization REF	TCGA-12-1093-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.71625
CREB3L1	-0.547833333333333
RPS11	-0.4961
PNMA1	0.9026
MMP2	-0.7915
C10orf90	2.2536
ZHX3	2.02
ERCC5	-0.724
GPR98	0.9375
RXFP3	0.349
APBB2	1.461
PRO0478	-0.337181818181818
KLHL13	0.5714
PRSSL1	-0.893875
PDCL3	0.09775
DECR1	0.6926
SALL1	2.29425
CADM4	1.873
RPS18	-0.859736842105263
HNRPD	-0.9458
CFHR5	0.41125
SLC10A7	0.517
OR2K2	0.408333333333333
LMAN1	-1.28009090909091
SUHW1	-1.9228
CHD8	-1.16853846153846
SUMO1	-0.216
GP1BA	0.264076923076923
DDB1	0.004375
MYO9B	0.431785714285714
MMP7	4.3044
CRNKL1	0.2862
C9orf45	-2.08525
XAB2	-0.4978
RTN1	2.1444
KLHL14	-1.1039
TBX10	-1.231
CENPQ	-1.52
UTY	-1.20952631578947
ZBTB12	-0.147666666666667
DTNBP1	0.2209
KBTBD8	-0.1955
ZEB1	1.402
ZG16	-2.176
MIER1	-0.0170769230769231
ADAM5P	0.542
CHD9	0.502238095238095
STK16	0.265
KIAA1486	-0.489333333333333
TOB2	0.26825
BANK1	4.4606
OR2V2	0.3874
GRM2	0.325625
PROSC	0.0156
SPIN2B	0.4066
PIR	-0.704909090909091
IPO9	0.393214285714286
EVC	0.738
CXCL13	4.466125
KIAA1199	1.20061538461538
SORL1	3.0292
NAT10	0.0198
CHD1	-0.6994
SYN3	0.812
SLC22A2	-0.3166
SERPINF1	1.53825
WDR34	-1.9726
OR7A17	0.2182
C9orf11	0.275333333333333
RNF216L	0.723583333333333
LHB	0.503333333333333
STK25	-0.2904
TAOK3	1.0299
LOC152573	-1.1842
C3orf39	1.1683
C14orf108	0.107846153846154
CDC25B	-1.12678571428571
BMP3	-0.00766666666666666
TMEM180	0.478
MAP1LC3C	2.5326
CRYGC	-0.929
POU3F1	-0.0575384615384615
C20orf32	-0.354333333333333
CCDC95	0.0595
HIGD1B	5.4648
USP6NL	-0.5634
ABCD4	1.07625
DIMT1L	-0.3540625
TEK	0.0497272727272727
SLC25A46	0.5192
LARP7	-1.06585714285714
CD160	0.16425
MT1JP	2.79642857142857
PHF20	-0.102857142857143
CPNE4	3.4786
GTPBP1	-0.752052631578947
RAB33B	0.7775
ALDOC	0.996909090909091
ZNF212	-0.7308
NUDT1	-1.016375
RFPL2	-0.507333333333333
ZNF83	0.123
GDPD5	-1.662
PDCD4	-0.445115384615385
CEP350	-0.2346
OR10A2	0.7552
CST7	0.1702
CIAO1	-0.509
SELL	1.49909090909091
OR8J3	-0.619666666666667
LTBP4	-0.39
SIRT6	-0.2628
CCL19	1.3354
PPIL1	0.05725
GBP7	1.88125
STK17A	0.450538461538461
ABR	1.047
OR9G1	0.111
FOXE1	-0.6409
CNGA3	4.22866666666667
GML	0.46
CD38	0.000599999999999996
ZDHHC6	-0.27025
NEFH	-2.0002
CTDSP2	0.0840625
PGBD5	0.491111111111111
CCNY	0.187666666666667
RMND5B	0.182125
ZNF257	-2.9168
FLJ22167	0.3542
EXOSC7	-1.0685
ROR2	-0.3148
MAOA	3.55409090909091
TNNT3	-0.32975
GYPC	-1.4235
C7orf33	0.06
PLIN	0.993875
LOC90826	0.3948
RNF4	-0.00646153846153844
F8A1	-0.407125
PLEKHG4	-3.4036
GRB2	0.220111111111111
HIST1H2AD	1.1214
DUS3L	-1.1555
EIF1	0.668375
RP5-1077B9.4	-1.705
FPGT	1.408
GDF10	-1.573875
COQ9	0.5806
GCC2	-0.350888888888889
RARRES3	3.17927272727273
PLXNA1	-0.114071428571429
KIAA0100	-0.472285714285714
PMF1	-0.688
FNDC1	1.17
HS2ST1	0.4614375
CRELD2	0.114
C8G	-1.14333333333333
CD82	-0.1706
LIM2	-0.661333333333333
UNQ6490	-0.00899999999999999
MMP16	0.126
DRD3	0.166
C5orf26	-1.5508
C11orf73	0.2949
PTP4A2	0.568
OR4M2	0.482666666666667
HPCA	-1.558375
SEC14L1	0.097
CHFR	0.579
EMILIN1	0.5889
NDUFS4	0.6108
COL18A1	-1.3242
PDZD3	-0.00800000000000001
C9orf16	0.24325
ERBB2IP	1.17728571428571
EMX2	5.7124
FUS	-3.8566
TF	-1.46207692307692
CLCN4	2.42025
CXorf56	0.2148
C11orf72	0.223166666666667
ELAC2	-0.932933333333333
NPR1	-1.7052
ASS1	-3.53622222222222
USP42	-0.7751
POLR2J	0.606666666666667
SEC23IP	-0.35475
UQCRC1	-0.1066
LOC729603	-0.79
C1orf71	-0.432
POLG	-2.6805
ADAM23	1.0695
TFR2	-0.486
RICTOR	-1.06030769230769
MGC39606	3.2626
C19orf55	-0.0345454545454545
SNAPC1	0.768875
GNA11	-0.475454545454546
CCDC52	-0.6375
