Hybridization REF	TCGA-14-0866-01B-01R-0598-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.158
CREB3L1	0.235
RPS11	1.0864
PNMA1	0.7486
MMP2	-1.3015
C10orf90	-0.8614
ZHX3	1.42425
ERCC5	-0.3948
GPR98	1.19341666666667
RXFP3	0.979666666666667
APBB2	2.1568
PRO0478	-0.344181818181818
KLHL13	0.1848
PRSSL1	-0.353125
PDCL3	-0.4085
DECR1	0.1578
SALL1	1.7885
CADM4	2.66275
RPS18	0.38378947368421
HNRPD	-1.0504
CFHR5	0.577166666666667
SLC10A7	-0.603181818181818
OR2K2	-0.057
LMAN1	-2.15290909090909
SUHW1	-2.478
CHD8	-0.985307692307692
SUMO1	0.0143846153846154
GP1BA	0.258461538461538
DDB1	-0.477625
MYO9B	0.616214285714286
MMP7	2.2146
CRNKL1	0.1602
C9orf45	-1.896375
XAB2	-0.6261
RTN1	3.4494
KLHL14	-1.1594
TBX10	-0.907666666666667
CENPQ	-0.0058
UTY	0.621473684210526
ZBTB12	-0.104333333333333
DTNBP1	-0.1549
KBTBD8	0.31275
ZEB1	2.31025
ZG16	-1.6516
MIER1	0.185692307692308
ADAM5P	0.501
CHD9	0.583238095238095
STK16	0.933
KIAA1486	-0.496
TOB2	0.9183125
BANK1	2.495
OR2V2	0.3048
GRM2	0.195625
PROSC	0.4697
SPIN2B	0.4496
PIR	-2.23290909090909
IPO9	0.0415714285714286
EVC	-1.293125
CXCL13	0.62775
KIAA1199	-1.20230769230769
SORL1	1.6866
NAT10	-0.6406
CHD1	-0.6918
SYN3	-0.0914
SLC22A2	-0.1934
SERPINF1	-0.38425
WDR34	-0.7234
OR7A17	0.1488
C9orf11	0.984
RNF216L	1.09275
LHB	0.760666666666667
STK25	-0.429
TAOK3	1.4185
LOC152573	0.9252
C3orf39	1.0714
C14orf108	0.190307692307692
CDC25B	-0.804571428571429
BMP3	0.425666666666667
TMEM180	1.33066666666667
MAP1LC3C	1.3026
CRYGC	-0.653666666666667
POU3F1	0.359461538461538
C20orf32	-0.329666666666667
CCDC95	0.3215
HIGD1B	6.8998
USP6NL	-0.2046
ABCD4	1.14375
DIMT1L	0.1629375
