Hybridization REF	TCGA-12-1597-01B-01R-0918-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.4550625
CREB3L1	0.0261666666666667
RPS11	0.8932
PNMA1	1.6792
MMP2	-1.65425
C10orf90	1.0672
ZHX3	1.48275
ERCC5	-0.3136
GPR98	1.44641666666667
RXFP3	0.763
APBB2	1.0118
PRO0478	-0.807
KLHL13	1.1998
PRSSL1	-0.088625
PDCL3	-0.375875
DECR1	-0.5801
SALL1	1.9615
CADM4	2.153625
RPS18	0.253473684210526
HNRPD	-0.5964
CFHR5	0.942
SLC10A7	0.462
OR2K2	0.737666666666667
LMAN1	-2.224
SUHW1	-1.8302
CHD8	-1.27561538461538
SUMO1	0.534
GP1BA	0.229
DDB1	-0.995625
MYO9B	-0.182785714285714
MMP7	2.237
CRNKL1	0.7876
C9orf45	-1.312875
XAB2	-0.1202
RTN1	4.2903
KLHL14	-1.5224
TBX10	-0.068
CENPQ	0.2632
UTY	-1.3215625
ZBTB12	0.325666666666667
DTNBP1	0.0205
KBTBD8	1.1305
ZEB1	1.918875
ZG16	-1.1018
MIER1	-0.464230769230769
ADAM5P	null
CHD9	0.207761904761905
STK16	-0.3792
KIAA1486	0.434666666666667
TOB2	0.7691875
BANK1	1.6758
OR2V2	0.3582
GRM2	0.19625
PROSC	0.3418
SPIN2B	0.8106
PIR	-1.39663636363636
IPO9	-0.499785714285714
EVC	-1.61175
CXCL13	0.890428571428571
KIAA1199	-1.61107692307692
SORL1	1.0288
NAT10	-0.7924
CHD1	-1.249
SYN3	0.7728
SLC22A2	-0.0958
SERPINF1	-1.04525
WDR34	-1.2922
OR7A17	0.4776
C9orf11	0.684666666666667
RNF216L	0.5515
LHB	0.146666666666667
STK25	-0.3709
TAOK3	1.0839
LOC152573	0.586
C3orf39	0.4581
C14orf108	0.287076923076923
CDC25B	-0.966071428571429
BMP3	0.8935
TMEM180	0.886333333333333
MAP1LC3C	0.3736
CRYGC	1.33733333333333
POU3F1	0.639538461538462
C20orf32	-0.159666666666667
CCDC95	0.2925
HIGD1B	5.147
USP6NL	-0.7246
ABCD4	0.488875
DIMT1L	0.172625
TEK	-0.00040000000000001
SLC25A46	0.00959999999999999
LARP7	-1.61885714285714
CD160	-0.634857142857143
MT1JP	2.68128571428571
PHF20	0.0124285714285714
CPNE4	4.0394
GTPBP1	-0.639736842105263
RAB33B	2.415625
ALDOC	2.21690909090909
ZNF212	-0.0904
NUDT1	0.50825
RFPL2	0.237833333333333
ZNF83	0.0835
GDPD5	-0.6854
PDCD4	0.0761923076923077
CEP350	-0.7952
OR10A2	0.603
CST7	-1.6608
CIAO1	-1.157
SELL	1.03127272727273
OR8J3	-0.527333333333333
LTBP4	0.40375
SIRT6	0.2616
CCL19	0.5704
PPIL1	-0.1435
GBP7	0.147142857142857
STK17A	0.521769230769231
ABR	0.2736
OR9G1	1.1285
FOXE1	-0.1509
CNGA3	5.50566666666667
GML	0.0153333333333333
CD38	0.2412
ZDHHC6	-0.803125
NEFH	-1.762
CTDSP2	2.586625
PGBD5	1.27511111111111
CCNY	0.282722222222222
RMND5B	-0.152375
ZNF257	-0.7614
FLJ22167	0.7195
EXOSC7	-1.30925
ROR2	-0.6994
MAOA	1.72918181818182
TNNT3	0.052
GYPC	-0.796
C7orf33	-1.633
PLIN	0.626571428571428
LOC90826	0.128
RNF4	-0.322153846153846
F8A1	-0.502125
PLEKHG4	-4.2612
GRB2	-0.179222222222222
HIST1H2AD	-0.921
DUS3L	0.179375
EIF1	-0.593625
RP5-1077B9.4	-0.267222222222222
FPGT	0.7998
GDF10	3.12275
COQ9	-0.0868
GCC2	-1.06183333333333
RARRES3	1.60818181818182
PLXNA1	-0.484285714285714
KIAA0100	-0.726357142857143
PMF1	-0.0912
FNDC1	0.5532
HS2ST1	0.1638125
CRELD2	0.0156
C8G	-1.46966666666667
CD82	-0.1912
LIM2	0.199333333333333
UNQ6490	-0.901
MMP16	0.901666666666667
DRD3	0.429333333333333
C5orf26	-0.144
C11orf73	0.4703
PTP4A2	0.1927
OR4M2	0.805666666666667
HPCA	-0.54125
SEC14L1	0.261375
CHFR	0.0162727272727273
EMILIN1	0.2425
NDUFS4	0.4242
COL18A1	-0.9371
PDZD3	-0.298769230769231
C9orf16	0.119
ERBB2IP	0.793
EMX2	6.512
FUS	-2.9658
TF	-0.0116153846153846
CLCN4	1.992625
CXorf56	0.3566
C11orf72	-0.289833333333333
ELAC2	-1.61253333333333
NPR1	0.3642
ASS1	-2.70522222222222
USP42	0.00939999999999999
