Hybridization REF	TCGA-14-0781-01B-01R-1700-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.48975
CREB3L1	-0.632666666666667
RPS11	0.2545
PNMA1	1.7856
MMP2	-1.4615
C10orf90	0.8194
ZHX3	1.532
ERCC5	0.0178
GPR98	1.16081818181818
RXFP3	0.714
APBB2	0.6248
PRO0478	-0.0641818181818182
KLHL13	-0.0646
PRSSL1	-0.67725
PDCL3	0.051375
DECR1	0.2953
SALL1	1.868375
CADM4	2.43525
RPS18	-0.361578947368421
HNRPD	-1.35613333333333
CFHR5	0.0385
SLC10A7	-0.557818181818182
OR2K2	0.253
LMAN1	-1.95809090909091
SUHW1	-3.9304
CHD8	-0.0596923076923077
SUMO1	0.476846153846154
GP1BA	0.900307692307692
DDB1	-0.365625
MYO9B	0.503428571428571
MMP7	5.6536
CRNKL1	-0.1572
C9orf45	-2.2135
XAB2	-1.2151
RTN1	3.212
KLHL14	-1.8309
TBX10	-2.45533333333333
CENPQ	-0.9612
UTY	1.37984210526316
ZBTB12	0.229666666666667
DTNBP1	0.0281
KBTBD8	-0.20875
ZEB1	1.8785
ZG16	-2.598
MIER1	-0.0297692307692308
ADAM5P	-0.600666666666667
CHD9	0.580142857142857
STK16	0.0622
KIAA1486	0.015
TOB2	0.0865625
BANK1	4.3628
OR2V2	0.6582
GRM2	0.018625
PROSC	0.2889
SPIN2B	0.2948
PIR	-1.04136363636364
IPO9	0.0465
EVC	0.85925
CXCL13	0.227375
KIAA1199	-1.68053846153846
SORL1	2.929
NAT10	-0.5306
CHD1	-1.1472
SYN3	0.0074
SLC22A2	-0.539
SERPINF1	-1.32275
WDR34	-1.7652
OR7A17	0.4324
C9orf11	-0.663666666666667
RNF216L	0.996
LHB	0.593666666666667
STK25	0.1961
TAOK3	1.4047
LOC152573	-1.0232
C3orf39	0.8476
C14orf108	-0.074923076923077
CDC25B	-1.19421428571429
BMP3	0.165333333333333
TMEM180	0.362
MAP1LC3C	2.4326
CRYGC	-2.53966666666667
POU3F1	0.504923076923077
C20orf32	-0.761
CCDC95	-0.4455
HIGD1B	5.652
USP6NL	-0.3247
ABCD4	1.373375
DIMT1L	-0.6784375
TEK	1.02
SLC25A46	-0.0608
LARP7	-0.799714285714286
CD160	-0.165625
MT1JP	2.47371428571429
PHF20	-0.352666666666667
CPNE4	4.5716
GTPBP1	-0.723421052631579
RAB33B	0.367375
ALDOC	0.933181818181818
ZNF212	0.1134
NUDT1	-1.061875
RFPL2	-2.17266666666667
ZNF83	-0.003125
GDPD5	-1.6305
PDCD4	-0.13468
CEP350	0.0076
OR10A2	0.4196
CST7	-0.736
CIAO1	-0.783
SELL	2.61336363636364
OR8J3	0.103333333333333
LTBP4	-0.4125
SIRT6	-0.2372
CCL19	0.2786
PPIL1	0.3685
GBP7	-0.14125
STK17A	1.06
ABR	1.5712
OR9G1	-0.48
FOXE1	-0.6977
CNGA3	3.58666666666667
GML	0.352
CD38	-1.2254
ZDHHC6	-0.050375
NEFH	-2.7726
CTDSP2	0.5945625
PGBD5	-0.841
CCNY	0.283944444444444
RMND5B	-0.5920625
ZNF257	-3.5392
FLJ22167	0.8578
EXOSC7	-1.19525
ROR2	-0.6146
MAOA	1.23427272727273
TNNT3	0.09225
GYPC	-1.339
C7orf33	1.30966666666667
PLIN	0.066
LOC90826	-0.1252
RNF4	-0.19
F8A1	-0.81525
PLEKHG4	-3.5478
GRB2	0.0814074074074074
HIST1H2AD	-0.4958
DUS3L	-1.26975
EIF1	0.207
RP5-1077B9.4	-1.33822222222222
FPGT	1.3628
GDF10	-0.084875
COQ9	0.0678
GCC2	-0.114111111111111
RARRES3	2.95681818181818
PLXNA1	0.170785714285714
KIAA0100	-0.248857142857143
PMF1	-0.5594
