Hybridization REF	TCGA-06-1084-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.526875
CREB3L1	-0.318
RPS11	0.0679
PNMA1	-0.255
MMP2	-1.423125
C10orf90	0.4622
ZHX3	0.00624999999999998
ERCC5	-0.1952
GPR98	0.184
RXFP3	0.608666666666667
APBB2	0.679
PRO0478	-0.481909090909091
KLHL13	0.4916
PRSSL1	1.448375
PDCL3	-0.13475
DECR1	0.6119
SALL1	0.353125
CADM4	0.3145
RPS18	0.147842105263158
HNRPD	-1.86013333333333
CFHR5	0.24975
SLC10A7	0.297727272727273
OR2K2	0.0683333333333333
LMAN1	-1.68563636363636
SUHW1	-2.8986
CHD8	-1.45584615384615
SUMO1	0.536615384615385
GP1BA	0.199615384615385
DDB1	-0.5895
MYO9B	-0.0732142857142857
MMP7	7.6732
CRNKL1	-0.2067
C9orf45	-2.345
XAB2	-0.9527
RTN1	2.7184
KLHL14	-1.1566
TBX10	-1.04366666666667
CENPQ	-0.449
UTY	1.41384210526316
ZBTB12	-0.132666666666667
DTNBP1	0.0363
KBTBD8	1.12575
ZEB1	1.363
ZG16	-2.0014
MIER1	1.19476923076923
ADAM5P	0.0596666666666667
CHD9	0.290380952380952
STK16	0.8538
KIAA1486	-0.474666666666667
TOB2	-0.5424375
BANK1	4.571
OR2V2	-0.1226
GRM2	0.124125
PROSC	-0.2744
SPIN2B	0.3798
PIR	-0.972545454545455
IPO9	-0.170285714285714
EVC	-0.7155
CXCL13	2.88325
KIAA1199	0.508923076923077
SORL1	1.2296
NAT10	-1.2182
CHD1	-0.226
SYN3	0.1062
SLC22A2	0.2048
SERPINF1	-0.731875
WDR34	-0.2444
OR7A17	0.199
C9orf11	0.0173333333333333
RNF216L	0.69825
LHB	0.285
STK25	-0.9802
TAOK3	0.2762
LOC152573	-0.9206
C3orf39	0.0606
C14orf108	-0.599153846153846
CDC25B	-1.32064285714286
BMP3	-0.233333333333333
TMEM180	0.0963333333333333
MAP1LC3C	3.8116
CRYGC	-0.464
POU3F1	-0.489692307692308
C20orf32	-0.477
CCDC95	0.2355
HIGD1B	6.1236
USP6NL	-1.2899
ABCD4	0.063375
DIMT1L	0.1169375
TEK	0.647818181818182
SLC25A46	0.449
LARP7	-0.931857142857143
CD160	0.43875
MT1JP	3.046
PHF20	-0.954142857142857
CPNE4	2.603
GTPBP1	-1.46510526315789
RAB33B	1.144125
ALDOC	-1.22590909090909
ZNF212	-0.679
NUDT1	-0.5445
RFPL2	1.47183333333333
ZNF83	0.406875
GDPD5	-1.6856
PDCD4	-0.252653846153846
CEP350	-0.3892
OR10A2	0.552
CST7	0.882
CIAO1	-0.33
SELL	2.40472727272727
OR8J3	-0.274333333333333
LTBP4	-0.408625
SIRT6	0.0218
CCL19	4.0336
PPIL1	0.549375
GBP7	0.4015
STK17A	1.58023076923077
ABR	0.5568
OR9G1	0.9655
FOXE1	-0.653
CNGA3	3.76766666666667
GML	-0.0936666666666667
CD38	-0.0422
ZDHHC6	0.480125
NEFH	-2.1236
CTDSP2	-0.7369375
PGBD5	-1.23033333333333
CCNY	-0.227666666666667
RMND5B	-0.603375
ZNF257	-2.5998
FLJ22167	0.8061
EXOSC7	-1.562375
ROR2	-0.3516
MAOA	0.243272727272727
TNNT3	0.11475
GYPC	-1.45266666666667
C7orf33	0.00700000000000001
PLIN	0.4705
LOC90826	0.446
RNF4	-0.465692307692308
F8A1	-0.69525
PLEKHG4	-2.7608
GRB2	0.0688148148148148
HIST1H2AD	0.658
DUS3L	-0.982625
EIF1	-0.506
RP5-1077B9.4	-1.30844444444444
FPGT	2.2322
GDF10	0.442875
COQ9	-0.1822
GCC2	-0.361388888888889
RARRES3	3.25672727272727
PLXNA1	-0.563928571428571
KIAA0100	-1.01128571428571
PMF1	0.585
FNDC1	2.3696
HS2ST1	0.9525625
CRELD2	-0.5584
C8G	-1.01833333333333
CD82	0.0378
LIM2	-0.726333333333333
UNQ6490	0.227666666666667
MMP16	-0.179333333333333
DRD3	0.292833333333333
C5orf26	-0.798
C11orf73	0.7096
PTP4A2	0.1136
OR4M2	0.591333333333333
HPCA	-1.653
SEC14L1	-0.424625
CHFR	0.414363636363636
EMILIN1	0.6588
NDUFS4	0.7572
COL18A1	-1.0164
PDZD3	0.852384615384615
C9orf16	0.295125
ERBB2IP	0.347571428571429
EMX2	4.534
FUS	-3.2254
TF	-3.21384615384615
CLCN4	0.728875
CXorf56	0.8898
C11orf72	0.0681666666666667
ELAC2	-1.73326666666667
NPR1	-1.1978
ASS1	-1.982
USP42	-0.9875
POLR2J	0.898
SEC23IP	-0.4555
UQCRC1	-0.0962
LOC729603	-0.8796
C1orf71	-0.698
POLG	-1.2905
ADAM23	-1.27316666666667
TFR2	-0.5406
RICTOR	-0.768153846153846
MGC39606	0.8892
C19orf55	-0.0050909090909091
SNAPC1	-0.5945
GNA11	-0.860909090909091
CCDC52	-1.140125
FSIP1	2.22833333333333
UPF3A	-0.6064
IGSF11	1.487125
LAGE3	1.095
CHST6	3.85766666666667
UNC13B	-0.961727272727273
TTLL4	-0.632090909090909
ZNF687	-0.2268
SDC2	1.58192857142857
COX7A2	1.106
LAMB4	1.2556
FAM24A	0.749
LRRTM3	-1.079375
GPHB5	1.0548
OR4C13	0.414
EIF3EIP	-0.331333333333333
HABP4	-0.944
TMEM125	-0.9508
CNTN2	2.299
ASNSD1	0.728
FUT4	-0.6261
ACF	-2.9962
LOC158381	0.877
CDH8	0.332
AGPS	-0.697625
C4orf18	2.23881818181818
PECI	0.478071428571429
UNG	0.127363636363636
GSTP1	-0.457727272727273
DCUN1D5	-0.606875
DKFZP564J0863	-0.5172
SLC9A3R1	-0.563909090909091
BCDO2	2.24827272727273
CHMP7	-0.9277
REM2	0.111
DNHD1	0.2824
FKBP4	-1.68654545454545
ZNF350	-0.0212
MGC11102	0.124454545454545
BST1	3.437
KISS1R	0.571333333333333
NCR2	0.682666666666667
DEFB125	-0.102666666666667
UBE2W	1.87409090909091
KRT15	-2.64890909090909
C10orf99	-0.079
SCN11A	0.362545454545455
GFI1	-1.2824
RDHE2	0.00837499999999999
FHL1	1.397375
OSGEP	0.498
GATA1	-2.953125
SMC6	-0.9442
TTTY14	2.1625
LPIN3	-0.4734
RPL4	-1.72778571428571
RBPMS	-1.09678571428571
PRPF3	0.817375
EMR1	-0.0645
SPATA19	1.7034
XCR1	1.77433333333333
IRX3	-0.479846153846154
RBM6	-1.1164
KLF4	-1.42669230769231
UNC5CL	0.0788
SEBOX	0.0503333333333333
BTK	0.9298
KRCC1	2.1092
C6orf27	0.449
SYTL5	-0.493333333333333
PRND	0.0948181818181818
LOC653319	-0.586
PIGL	-0.0130909090909091
HUS1	0.66725
SFRS6	0.2465
C17orf77	0.437666666666667
UIMC1	-0.4025
FXYD2	-1.08669230769231
LOC283152	1.798
ZNF667	0.624
ZCCHC12	1.1674
TFEC	3.90415384615385
ATP7B	-1.94025
POLD2	-1.663375
RG9MTD1	0.0828
ACOT2	-0.28525
HIST1H4I	-0.323545454545455
PPARGC1A	0.534461538461538
ETFA	-0.723071428571428
POLRMT	-1.542
ZNF146	-2.30009090909091
MIA2	-0.669
KLHL6	-0.406625
HOXB5	-0.470909090909091
NENF	1.05925
CUGBP1	-0.0112
PRSS22	-0.726
CASC4	1.42346153846154
CUL4B	-0.00846153846153847
CENPJ	-1.99
PITX1	-0.663125
FLJ31033	0.562714285714286
CELSR3	-1.458625
ZNF568	1.6956
ITSN1	-0.2378
EHBP1L1	-0.859
C19orf2	-1.2422
DCTN1	-1.5786
LIN28B	-3.822625
TNKS2	-0.7028
C1QBP	0.2784
CADPS2	0.7388
SRMS	-0.0378
GJA9	-0.0405
MGC24975	-0.363625
TRIM45	-0.022
TSP50	0.2596
TCP1	-1.1074
TMED7	0.456833333333333
CMA1	0.437333333333333
CENPL	0.524625
PTCRA	0.492
FST	-4.3626
VWCE	0.2694
PAWR	-0.2388
ABCC12	0.449142857142857
LDLR	-1.573
ASTN2	2.00778571428571
LOC441212	-0.0164545454545455
GPATCH8	-0.627
TANC2	-1.1888125
KIF4A	-1.0488
C18orf18	0.7834
PGM1	-0.2932
KIAA0258	-0.8816
CPD	1.5054
SNCAIP	1.3124
DCT	-3.77588888888889
HLA-DOA	3.58074193548387
OR11L1	0.707666666666667
UPK1B	-0.06725
DNAJB4	1.5321
UGT1A8	-0.2224
