Hybridization REF	TCGA-12-1097-01B-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.60225
CREB3L1	0.346666666666667
RPS11	-0.4339
PNMA1	1.8476
MMP2	-0.2145
C10orf90	1.1576
ZHX3	1.62075
ERCC5	-0.5864
GPR98	0.3475
RXFP3	0.873
APBB2	1.6244
PRO0478	-0.902272727272727
KLHL13	0.363
PRSSL1	-0.91775
PDCL3	-0.3025
DECR1	0.2998
SALL1	1.974625
CADM4	2.523
RPS18	-0.253
HNRPD	-0.537866666666667
CFHR5	0.310875
SLC10A7	0.00381818181818183
OR2K2	0.219666666666667
LMAN1	-1.62745454545455
SUHW1	-2.9244
CHD8	-0.489307692307692
SUMO1	0.00461538461538457
GP1BA	-0.0559230769230769
DDB1	0.103
MYO9B	0.863
MMP7	2.2104
CRNKL1	-0.0779
C9orf45	-1.920875
XAB2	0.3642
RTN1	3.1254
KLHL14	-2.2722
TBX10	-1.09833333333333
CENPQ	-0.3072
UTY	-0.289
ZBTB12	-0.353
DTNBP1	-0.4814
KBTBD8	-0.574
ZEB1	3.393375
ZG16	-2.0996
MIER1	0.256384615384615
ADAM5P	0.444666666666667
CHD9	0.503619047619048
STK16	0.0842
KIAA1486	-0.546666666666667
TOB2	0.2371875
BANK1	1.246
OR2V2	0.1528
GRM2	0.223125
PROSC	0.2155
SPIN2B	0.1154
PIR	-1.14609090909091
IPO9	0.5535
EVC	-0.121125
CXCL13	0.957125
KIAA1199	-0.817615384615385
SORL1	2.5096
NAT10	-0.3808
CHD1	-1.3928
SYN3	1.4434
SLC22A2	-0.7986
SERPINF1	-1.677875
WDR34	-0.9014
OR7A17	0.1832
C9orf11	0.617
RNF216L	0.48125
LHB	0.585666666666667
STK25	-0.051
TAOK3	1.4168
LOC152573	-0.8216
C3orf39	1.8859
C14orf108	0.0553846153846154
CDC25B	-0.468642857142857
BMP3	0.0033333333333333
TMEM180	1.13266666666667
MAP1LC3C	0.5016
CRYGC	-0.826666666666667
POU3F1	0.408
C20orf32	-1.13466666666667
CCDC95	0.4045
HIGD1B	5.7622
USP6NL	-0.6769
ABCD4	1.03575
DIMT1L	-0.121375
TEK	0.784545454545455
SLC25A46	-0.0168
LARP7	-0.9345
CD160	0.44525
MT1JP	3.59571428571429
PHF20	-0.352904761904762
CPNE4	3.1712
GTPBP1	-0.733947368421053
RAB33B	1.12575
ALDOC	2.54809090909091
ZNF212	-0.1368
NUDT1	0.131625
RFPL2	-1.60966666666667
ZNF83	-1.432375
GDPD5	-1.1457
PDCD4	-0.0693461538461538
CEP350	-0.5974
OR10A2	0.443
CST7	-0.5212
CIAO1	-0.969
SELL	0.822545454545455
OR8J3	-0.170333333333333
LTBP4	0.322125
SIRT6	-0.0356
CCL19	0.6964
PPIL1	-0.196125
GBP7	0.82375
STK17A	1.17684615384615
ABR	1.7148
OR9G1	-0.3235
FOXE1	-0.618
CNGA3	4.115
GML	0.125333333333333
CD38	0.0848
ZDHHC6	-0.57375
NEFH	-1.9856
CTDSP2	-0.3584375
PGBD5	1.25333333333333
CCNY	0.234722222222222
RMND5B	-0.032125
ZNF257	-0.9554
FLJ22167	1.2572
EXOSC7	-0.734125
ROR2	-0.8568
MAOA	1.94036363636364
TNNT3	0.0635
GYPC	-1.7905
C7orf33	0.752333333333333
PLIN	1.05325
LOC90826	0.2312
RNF4	-0.0993076923076923
F8A1	-0.49825
PLEKHG4	-3.9342
GRB2	0.427555555555556
HIST1H2AD	-1.2462
DUS3L	-0.489625
EIF1	0.38925
RP5-1077B9.4	-0.856888888888889
FPGT	1.1548
GDF10	-0.514125
COQ9	0.7362
GCC2	-0.588555555555556
RARRES3	2.492
PLXNA1	-0.133357142857143
KIAA0100	-0.303214285714286
PMF1	0.1826
FNDC1	0.9964
HS2ST1	1.06075
CRELD2	-0.4622
C8G	-1.19133333333333
CD82	0.9442
LIM2	-0.953333333333333
UNQ6490	0.638666666666667
MMP16	1.13066666666667
DRD3	-0.133333333333333
C5orf26	0.1356
C11orf73	0.519
PTP4A2	0.1532
OR4M2	-0.291
HPCA	-0.911125
SEC14L1	0.328125
CHFR	-0.170636363636364
EMILIN1	0.8426
NDUFS4	0.2618
COL18A1	-0.9603
PDZD3	0.173923076923077
C9orf16	0.923875
ERBB2IP	1.47971428571429
EMX2	5.931
FUS	-2.3572
TF	-0.293923076923077
CLCN4	1.956
CXorf56	0.6102
C11orf72	0.328
ELAC2	-0.981
NPR1	-1.3614
ASS1	-3.16422222222222
USP42	-0.0728
POLR2J	1.08233333333333
SEC23IP	-0.91875
UQCRC1	0.4842
LOC729603	-0.8802
C1orf71	-0.5611
POLG	-2.134
ADAM23	-0.927
TFR2	0.4088
RICTOR	-0.973923076923077
MGC39606	1.9866
C19orf55	-0.489636363636364
SNAPC1	-0.441375
GNA11	0.557818181818182
CCDC52	-0.187375
FSIP1	-0.272333333333333
UPF3A	-0.5102
IGSF11	2.43925
LAGE3	0.5132
CHST6	3.05366666666667
UNC13B	-0.357545454545454
TTLL4	-1.18527272727273
ZNF687	0.2796
SDC2	0.0102857142857143
COX7A2	0.7608
LAMB4	1.2352
FAM24A	0.446666666666667
LRRTM3	1.892125
GPHB5	0.4998
OR4C13	-0.189333333333333
EIF3EIP	-0.403777777777778
HABP4	1.28166666666667
TMEM125	1.9836
CNTN2	3.56309090909091
ASNSD1	0.4014
FUT4	-0.4353
ACF	-3.0026
LOC158381	-0.0335
CDH8	1.349
AGPS	-0.77875
C4orf18	2.15190909090909
PECI	0.429285714285714
UNG	0.180363636363636
GSTP1	-0.309909090909091
DCUN1D5	-1.11475
DKFZP564J0863	-1.4818
SLC9A3R1	-0.823363636363636
BCDO2	-0.308272727272727
CHMP7	0.0544
REM2	-0.116333333333333
DNHD1	0.099
FKBP4	-1.86909090909091
ZNF350	0.287
MGC11102	0.148727272727273
BST1	1.6434
KISS1R	2.021
NCR2	0.0973333333333333
DEFB125	0.244666666666667
UBE2W	0.690909090909091
KRT15	-3.65581818181818
C10orf99	0.324333333333333
SCN11A	0.238363636363636
GFI1	-3.3336
RDHE2	-1.071875
FHL1	2.4685
OSGEP	-0.0095
GATA1	-2.91
SMC6	-0.5372
TTTY14	-0.289166666666667
LPIN3	-0.2876
RPL4	-1.43178571428571
RBPMS	-1.8355
PRPF3	-0.51675
EMR1	-1.173
SPATA19	-0.1086
XCR1	0.262
IRX3	-0.0763846153846153
RBM6	-0.7754
KLF4	-1.64161538461538
UNC5CL	-0.1278
SEBOX	0.0993333333333333
BTK	-0.2898
KRCC1	1.361
C6orf27	1.083
SYTL5	-0.935
PRND	0.172636363636364
LOC653319	-0.586
PIGL	-1.32381818181818
HUS1	0.061375
SFRS6	-0.4865
C17orf77	-0.0913333333333333
UIMC1	-0.247125
FXYD2	-1.61176923076923
LOC283152	0.6484
ZNF667	0.0712
ZCCHC12	0.9386
TFEC	2.79623076923077
ATP7B	-1.085
POLD2	-1.042
RG9MTD1	-0.581
ACOT2	0.4935
HIST1H4I	-0.607727272727273
PPARGC1A	2.26438461538462
ETFA	-0.796214285714286
POLRMT	-0.2858
ZNF146	-1.36463636363636
MIA2	-1.159
KLHL6	-0.513875
HOXB5	-2.10881818181818
NENF	1.077625
CUGBP1	0.6424
PRSS22	-0.7395
CASC4	1.48623076923077
CUL4B	0.0300769230769231
CENPJ	-2.28778571428571
PITX1	-1.527
FLJ31033	0.370428571428571
CELSR3	-0.2465
ZNF568	1.2126
ITSN1	-0.198333333333333
EHBP1L1	-2.158125
C19orf2	-1.7098
DCTN1	-0.0882
LIN28B	-3.510375
TNKS2	-0.3914
C1QBP	-0.0468
CADPS2	-0.0176
SRMS	0.2394
GJA9	0.019125
MGC24975	0.21275
TRIM45	-0.825875
TSP50	0.3118
TCP1	-1.131
TMED7	0.421333333333333
CMA1	0.258666666666667
CENPL	-0.39175
PTCRA	1.55433333333333
FST	-4.4816
VWCE	0.2004
PAWR	-2.851
ABCC12	0.415375
LDLR	-2.11507692307692
ASTN2	3.48292857142857
LOC441212	0.95
GPATCH8	0.1125
TANC2	0.0233125
KIF4A	-1.3602
C18orf18	0.787
PGM1	-0.0342
KIAA0258	-0.6944
CPD	-0.4705
SNCAIP	2.0776
DCT	-3.62844444444444
HLA-DOA	2.94867741935484
OR11L1	1.003
UPK1B	-0.735875
DNAJB4	0.00470000000000003
UGT1A8	-0.7874
HIST1H4L	0.780666666666667
PECR	-0.78525
HSPA2	2.9746
WFIKKN1	-0.499666666666667
SERP1	-0.0328
SYDE2	-1.16433333333333
TACR2	0.476666666666667
NUP85	-0.9202
CD177	-0.849222222222222
LGR5	0.296625
PIGG	-0.158375
PTHR1	0.28975
RAB5A	1.05753846153846
FLJ13224	-0.354333333333333
USP9Y	-1.2805
C7orf53	-0.242666666666667
LRP1B	5.1484
XAF1	0.968733333333333
ABCG8	-1.25933333333333
ANKDD1A	0.372125
DAND5	0.138333333333333
SPAG6	0.543875
LINCR	2.2392
ZDHHC22	2.7127
CCDC60	0.489
THOC7	-1.6375
TCTA	0.832769230769231
OR8K3	0.2064
NY-REN-7	-0.7118
B2M	1.487125
C6orf141	-2.3855
LPPR4	5.7995
SQLE	-1.91427272727273
SEPHS1	-0.8264
BTBD14B	0.997555555555556
PLRG1	-0.01
SPG7	-0.673333333333333
ZNF614	-0.111555555555556
PARD6G	1.00875
INPP5B	-0.459846153846154
GRPEL2	-0.0681
PPID	-1.37592307692308
TRIM56	-0.814
UBE2J1	-0.0359090909090909
IL20RA	0.3476
LOC387856	1.7138
C1orf107	-0.24025
UTS2R	2.086
C19orf22	0.699
SAFB2	1.1369
KIAA0652	0.3431
KLRG1	0.29275
MS4A8B	0.42025
FRAG1	0.3572
KIAA1546	-0.0766
E2F4	-1.45976923076923
CLEC4M	0.283222222222222
BTBD14A	1.3738
KIAA0999	0.551615384615385
GYPA	-3.355375
TAC1	0.612642857142857
TRAIP	-1.646125
KIAA0232	0.401846153846154
ERCC8	-0.7528
GPX4	0.830454545454545
KIAA0368	-0.0799
GPR157	-1.215375
CTAGE4	-1.498
C9orf30	-0.090875
OR52A1	0.423333333333333
HSP90B3P	-0.454
ALG9	-0.101384615384615
BTBD10	0.8094
SDK2	0.311333333333333
BAIAP3	0.6492
RABGGTB	-0.4323
ANKRD40	0.69275
KRT74	1.72533333333333
CALCOCO2	0.477111111111111
SNCA	-2.0648
TMSL8	-4.99309090909091
C2orf53	0.402666666666667
ESRRB	-0.149
ARHGAP26	0.751
TDRD9	0.458
HRAS	-0.017
KLRC4	-1.926
JAGN1	0.00925
BSDC1	0.8168
RNF43	-2.45576923076923
