Hybridization REF	TCGA-08-0360-01A-01R-0300-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.0729375
CREB3L1	-0.3985
RPS11	-0.1938
PNMA1	1.1542
MMP2	-0.948
C10orf90	-0.0756
ZHX3	1.465375
ERCC5	-0.3692
GPR98	0.0825
RXFP3	0.194666666666667
APBB2	-0.332
PRO0478	0.195818181818182
KLHL13	-0.0272
PRSSL1	-0.447875
PDCL3	0.027625
DECR1	0.146
SALL1	0.957625
CADM4	0.499875
RPS18	-0.0311052631578947
HNRPD	-0.635066666666667
CFHR5	0.049375
SLC10A7	0.289
OR2K2	0.253666666666667
LMAN1	-1.64745454545455
SUHW1	-1.3672
CHD8	-1.33276923076923
SUMO1	-0.00115384615384614
GP1BA	0.338230769230769
DDB1	-0.4545
MYO9B	0.243214285714286
MMP7	2.932
CRNKL1	-0.1828
C9orf45	-1.024875
XAB2	-0.5871
RTN1	1.5938
KLHL14	-0.5736
TBX10	0.0833333333333333
CENPQ	-0.551
UTY	-0.283684210526316
ZBTB12	0.067
DTNBP1	0.4745
KBTBD8	-0.349375
ZEB1	0.443875
ZG16	-0.7134
MIER1	-0.620384615384615
ADAM5P	-0.0486666666666667
CHD9	-0.574285714285714
STK16	0.3344
KIAA1486	-0.0346666666666667
TOB2	-0.02325
BANK1	1.9082
OR2V2	0.266
GRM2	0.218125
PROSC	-0.239
SPIN2B	0.8716
PIR	-0.0859090909090909
IPO9	-0.0149285714285714
EVC	-0.107125
CXCL13	3.385625
KIAA1199	0.278769230769231
SORL1	1.9558
NAT10	-0.2508
CHD1	-0.937
SYN3	0.0062
SLC22A2	0.1076
SERPINF1	-0.649
WDR34	-1.073
OR7A17	0.1596
C9orf11	1.681
RNF216L	0.520833333333333
LHB	0.364
STK25	-0.0448
TAOK3	1.2486
LOC152573	-0.8452
C3orf39	1.275
C14orf108	-0.903153846153846
CDC25B	-0.0592857142857143
BMP3	0.297
TMEM180	0.274
MAP1LC3C	0.8466
CRYGC	-0.173333333333333
POU3F1	-0.411846153846154
C20orf32	0.061
CCDC95	-0.3425
HIGD1B	3.6334
USP6NL	-1.041
ABCD4	0.615625
DIMT1L	-0.38
TEK	0.395454545454545
SLC25A46	-0.0694
LARP7	-0.652
CD160	-0.032625
MT1JP	2.593
PHF20	-0.403619047619048
CPNE4	0.2662
GTPBP1	-0.852473684210526
RAB33B	0.91625
ALDOC	-0.134363636363636
ZNF212	0.4012
NUDT1	-0.190125
RFPL2	-0.368833333333333
ZNF83	-0.713
GDPD5	-0.2415
