Hybridization REF	TCGA-06-0649-01B-01R-0340-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.153375
CREB3L1	-0.668333333333333
RPS11	0.3845
PNMA1	0.2018
MMP2	-1.295375
C10orf90	-0.4938
ZHX3	1.2865
ERCC5	-0.3532
GPR98	-0.234363636363636
RXFP3	0.164
APBB2	0.3822
PRO0478	-0.297818181818182
KLHL13	1.4208
PRSSL1	-0.332625
PDCL3	0.237625
DECR1	0.2632
SALL1	2.5745
CADM4	1.0655
RPS18	0.264157894736842
HNRPD	-1.09
CFHR5	-0.116125
SLC10A7	0.484454545454545
OR2K2	0.316
LMAN1	-1.91363636363636
SUHW1	-1.6774
CHD8	-1.27630769230769
SUMO1	0.0906923076923077
GP1BA	0.176615384615385
DDB1	-0.460375
MYO9B	-0.251071428571429
MMP7	4.8016
CRNKL1	-0.1067
C9orf45	-0.250625
XAB2	-0.6992
RTN1	2.2592
KLHL14	-0.182
TBX10	-0.224666666666667
CENPQ	-0.2706
UTY	-1.22777777777778
ZBTB12	-0.0156666666666667
DTNBP1	-0.0885
KBTBD8	0.43775
ZEB1	1.029
ZG16	-0.6512
MIER1	0.173153846153846
ADAM5P	0.41
CHD9	0.0825238095238095
STK16	0.5262
KIAA1486	0.102333333333333
TOB2	1.1539375
BANK1	1.4742
OR2V2	0.2496
GRM2	0.236375
PROSC	0.1985
SPIN2B	0.753
PIR	-0.334545454545455
IPO9	-0.223428571428571
EVC	-0.118875
CXCL13	2.01475
KIAA1199	-0.200307692307692
SORL1	3.0054
NAT10	-0.8662
CHD1	-1.4952
SYN3	0.5576
SLC22A2	0.331
SERPINF1	-0.332875
WDR34	-0.642
OR7A17	0.2236
C9orf11	1.77466666666667
RNF216L	0.821583333333333
LHB	0.297666666666667
STK25	-0.8431
TAOK3	0.7998
LOC152573	0.1088
C3orf39	1.5761
C14orf108	-0.313538461538462
CDC25B	-1.02721428571429
BMP3	0.375666666666667
TMEM180	0.649333333333333
MAP1LC3C	0.4046
CRYGC	-0.159333333333333
POU3F1	-0.0675384615384615
C20orf32	-0.231333333333333
CCDC95	-0.412
HIGD1B	4.7868
USP6NL	-0.5382
ABCD4	0.5075
DIMT1L	0.2825625
TEK	0.707545454545454
SLC25A46	-0.0376
LARP7	-0.548214285714286
CD160	0.099375
MT1JP	2.661
PHF20	-0.514952380952381
CPNE4	0.5406
GTPBP1	-0.604052631578947
RAB33B	1.13825
ALDOC	2.14536363636364
ZNF212	0.2098
NUDT1	-0.11275
RFPL2	0.517
ZNF83	0.8415
GDPD5	-0.7495
PDCD4	-0.0715769230769231
CEP350	-0.1424
OR10A2	0.2288
CST7	-0.5976
CIAO1	-0.7698
SELL	1.02790909090909
OR8J3	0.0263333333333333
LTBP4	-0.33875
SIRT6	-0.3394
CCL19	0.3764
PPIL1	0.15325
GBP7	1.018875
STK17A	0.821384615384615
ABR	1.6622
OR9G1	0.423
FOXE1	-0.1012
CNGA3	3.64366666666667
GML	0.145333333333333
CD38	-0.9216
ZDHHC6	-0.1305
NEFH	-2.316
CTDSP2	-0.10575
PGBD5	0.565111111111111
CCNY	-0.0053888888888889
RMND5B	-0.8210625
ZNF257	-1.9034
FLJ22167	1.7684
EXOSC7	-0.6755
ROR2	-0.1467
MAOA	1.74463636363636
TNNT3	0.248
GYPC	-1.01216666666667
C7orf33	-0.186666666666667
PLIN	0.263375
LOC90826	0.401
RNF4	-0.168076923076923
F8A1	-0.107875
PLEKHG4	-2.888
GRB2	-0.126925925925926
HIST1H2AD	-0.1988
DUS3L	-1.11675
EIF1	-0.20125
RP5-1077B9.4	-0.313666666666667
FPGT	2.0738
GDF10	0.953625
COQ9	0.2158
GCC2	-0.183444444444444
RARRES3	2.41563636363636
PLXNA1	-0.374857142857143
KIAA0100	-0.2345
PMF1	-0.467
FNDC1	2.729
HS2ST1	0.89775
CRELD2	0.0152
C8G	-0.903666666666667
CD82	-0.0814
LIM2	-0.254333333333333
UNQ6490	0.303666666666667
MMP16	0.7505
DRD3	-0.0558333333333333
C5orf26	-0.6976
C11orf73	0.4073
PTP4A2	-0.0338
OR4M2	0.153666666666667
HPCA	-1.725
SEC14L1	-0.289375
CHFR	-0.402636363636364
EMILIN1	0.5364
NDUFS4	0.9654
COL18A1	-1.4206
PDZD3	-0.0650769230769231
C9orf16	0.312625
ERBB2IP	0.998714285714286
EMX2	4.5426
FUS	-2.755
TF	-1.97961538461538
CLCN4	1.3195
CXorf56	-0.182
C11orf72	0.0583333333333333
ELAC2	-1.10393333333333
NPR1	-0.957
ASS1	-2.23488888888889
USP42	0.2341
POLR2J	0.794333333333333
SEC23IP	-0.35575
UQCRC1	-0.4064
LOC729603	-0.5262
C1orf71	-0.9068
POLG	-2.2815
ADAM23	-1.16683333333333
TFR2	-0.825
RICTOR	0.0223076923076923
MGC39606	1.7532
C19orf55	-0.271
SNAPC1	-0.988125
GNA11	-0.162272727272727
CCDC52	-0.58175
FSIP1	1.803
UPF3A	-0.3227
IGSF11	2.053375
LAGE3	0.671
CHST6	2.93933333333333
UNC13B	0.0251818181818182
TTLL4	-0.851181818181818
ZNF687	-0.4656
SDC2	0.202357142857143
COX7A2	-0.1762
LAMB4	1.6762
FAM24A	0.330333333333333
LRRTM3	0.642125
GPHB5	0.2512
OR4C13	-0.129666666666667
EIF3EIP	-0.566777777777778
HABP4	0.796
TMEM125	-2.0594
CNTN2	1.61245454545455
ASNSD1	0.3902
FUT4	-0.2434
ACF	-2.2478
LOC158381	0.137
CDH8	0.0654
AGPS	-1.035125
C4orf18	3.22954545454545
PECI	0.329071428571429
UNG	-1.354
GSTP1	-0.111363636363636
DCUN1D5	-1.484375
DKFZP564J0863	-1.5512
SLC9A3R1	-1.30490909090909
BCDO2	1.78372727272727
CHMP7	-0.7214
REM2	0.16
DNHD1	0.3605
FKBP4	-1.91763636363636
ZNF350	1.264
MGC11102	-0.441363636363636
BST1	1.2798
KISS1R	0.283666666666667
NCR2	0.328333333333333
DEFB125	0.276333333333333
UBE2W	0.652636363636364
KRT15	-3.40054545454546
C10orf99	-0.115
SCN11A	0.740909090909091
GFI1	-1.8522
RDHE2	-0.2475
FHL1	2.56275
OSGEP	0.38875
GATA1	-3.172875
SMC6	-1.3422
TTTY14	-0.641666666666667
LPIN3	-0.0326
RPL4	-2.40107142857143
RBPMS	-2.05078571428571
PRPF3	-0.669
EMR1	0.366
SPATA19	0.5448
XCR1	0.241333333333333
IRX3	-0.420153846153846
RBM6	-0.4338
KLF4	-1.31846153846154
UNC5CL	-0.3272
SEBOX	0.059
BTK	-0.0418
KRCC1	1.489
C6orf27	0.428666666666667
SYTL5	-0.423
PRND	0.287363636363636
LOC653319	0.334666666666667
PIGL	-1.041
HUS1	0.35075
SFRS6	-2.09375
C17orf77	0.260333333333333
UIMC1	0.0255
FXYD2	-1.07053846153846
LOC283152	2.6206
ZNF667	0.5254
ZCCHC12	2.2076
TFEC	3.44546153846154
ATP7B	-1.386
POLD2	-1.019125
RG9MTD1	0.0822
ACOT2	-1.325
HIST1H4I	0.0853636363636364
PPARGC1A	0.969615384615385
ETFA	-1.57185714285714
POLRMT	-0.8236
ZNF146	-1.138
MIA2	-0.61
KLHL6	-0.301125
HOXB5	-0.113545454545455
NENF	1.52125
