Hybridization REF	TCGA-26-1442-01A-01R-1700-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.444375
CREB3L1	-1.28683333333333
RPS11	0.7636
PNMA1	1.503
MMP2	-1.577375
C10orf90	1.0168
ZHX3	0.937375
ERCC5	0.266
GPR98	1.60145454545455
RXFP3	0.783333333333333
APBB2	0.37
PRO0478	0.587727272727273
KLHL13	0.824
PRSSL1	-1.140375
PDCL3	-0.666875
DECR1	0.3644
SALL1	2.176
CADM4	1.70225
RPS18	-0.0537894736842106
HNRPD	-0.721733333333333
CFHR5	-0.3535
SLC10A7	0.142545454545455
OR2K2	0.839666666666667
LMAN1	-2.42
SUHW1	-2.1766
CHD8	0.115769230769231
SUMO1	-0.537769230769231
GP1BA	0.526076923076923
DDB1	0.0725
MYO9B	-0.251285714285714
MMP7	-0.1176
CRNKL1	-0.2658
C9orf45	-0.615375
XAB2	0.0416
RTN1	2.1141
KLHL14	-0.981
TBX10	-1.03
CENPQ	-0.6372
UTY	1.17957894736842
ZBTB12	-0.0223333333333333
DTNBP1	-0.7032
KBTBD8	-0.196125
ZEB1	2.534625
ZG16	-1.2208
MIER1	0.0999230769230769
ADAM5P	0.357666666666667
CHD9	0.833809523809524
STK16	-0.3892
KIAA1486	1.34533333333333
TOB2	1.3408125
BANK1	1.4684
OR2V2	0.4976
GRM2	0.591125
PROSC	0.3638
SPIN2B	0.3936
PIR	-1.91463636363636
IPO9	0.208142857142857
EVC	-1.671375
CXCL13	-0.059125
KIAA1199	-0.907846153846154
SORL1	1.929
NAT10	-0.6634
CHD1	-1.1348
SYN3	1.3224
SLC22A2	-0.2358
SERPINF1	-1.58225
WDR34	-1.2712
OR7A17	0.8086
C9orf11	-0.146
RNF216L	0.291
LHB	0.537333333333333
STK25	-0.1635
TAOK3	1.1857
LOC152573	-0.3046
C3orf39	1.7849
C14orf108	-0.130384615384615
CDC25B	-0.921071428571429
BMP3	-0.358
TMEM180	0.142333333333333
MAP1LC3C	-0.3246
CRYGC	-0.946
POU3F1	0.148307692307692
C20orf32	-0.791666666666667
CCDC95	-0.055
HIGD1B	2.9684
USP6NL	-0.263
ABCD4	0.26075
DIMT1L	0.688375
TEK	1.01554545454545
SLC25A46	-0.0308
LARP7	-0.706857142857143
CD160	0.018
MT1JP	2.19285714285714
PHF20	-0.164428571428571
CPNE4	0.774
GTPBP1	-0.0223157894736842
RAB33B	0.268625
ALDOC	1.26845454545455
ZNF212	0.2012
NUDT1	-0.152375
RFPL2	1.192
ZNF83	0.02025
GDPD5	-0.6395
PDCD4	0.422153846153846
CEP350	1.0946
OR10A2	0.5374
CST7	-0.564
CIAO1	-1.0962
SELL	1.073
OR8J3	0.207666666666667
LTBP4	0.80325
SIRT6	-0.518
CCL19	2.42
PPIL1	0.033625
GBP7	1.72
STK17A	-0.066
ABR	1.4782
OR9G1	-0.563
FOXE1	-0.5896
CNGA3	0.890666666666667
GML	0.552
CD38	0.74
ZDHHC6	0.32275
NEFH	0.257
CTDSP2	0.119125
PGBD5	-0.152555555555556
CCNY	0.593222222222222
RMND5B	-0.3166875
ZNF257	-0.9172
FLJ22167	0.5319
EXOSC7	-0.443125
ROR2	-1.0664
MAOA	1.60109090909091
TNNT3	-0.0925
GYPC	-1.50683333333333
C7orf33	0.223333333333333
PLIN	1.130125
LOC90826	-0.251
RNF4	0.355307692307692
F8A1	-0.604625
PLEKHG4	-2.9906
GRB2	-0.0304074074074074
HIST1H2AD	-2.119
DUS3L	-0.897875
EIF1	-0.22175
RP5-1077B9.4	0.0125555555555556
FPGT	0.5258
GDF10	0.99325
COQ9	-0.0436
GCC2	0.0211111111111111
RARRES3	1.15445454545455
PLXNA1	-0.407071428571429
KIAA0100	-0.0663571428571429
PMF1	-0.339
FNDC1	0.8934
HS2ST1	0.4595625
CRELD2	-0.6318
C8G	-1.55533333333333
CD82	1.2314
LIM2	-0.953
UNQ6490	-0.484666666666667
MMP16	1.18366666666667
DRD3	0.297166666666667
C5orf26	0.1616
C11orf73	-0.3198
PTP4A2	0.45
OR4M2	0.118333333333333
HPCA	-0.556375
SEC14L1	0.29775
CHFR	-0.014
EMILIN1	0.5711
NDUFS4	0.606
COL18A1	-1.644
PDZD3	0.00253846153846153
C9orf16	0.667
ERBB2IP	1.24028571428571
EMX2	3.8752
FUS	-1.2364
TF	-0.638769230769231
CLCN4	2.190375
CXorf56	0.4094
C11orf72	-0.0351666666666667
ELAC2	-1.0598
NPR1	-1.6986
ASS1	-2.10366666666667
USP42	-0.4472
POLR2J	0.764333333333333
SEC23IP	-0.302375
UQCRC1	-0.0216
LOC729603	-0.2908
C1orf71	-0.8992
POLG	-1.98
ADAM23	0.0815
TFR2	-0.3392
RICTOR	0.803923076923077
MGC39606	2.1592
C19orf55	-0.0226363636363636
SNAPC1	-0.8365
GNA11	0.112363636363636
CCDC52	-0.874
FSIP1	-0.895
UPF3A	0.3891
IGSF11	1.23375
LAGE3	-0.3474
CHST6	0.612
UNC13B	-0.073
TTLL4	-0.798818181818182
ZNF687	0.0475
SDC2	-1.50835714285714
COX7A2	0.8808
LAMB4	0.2698
FAM24A	-0.344333333333333
LRRTM3	2.497375
GPHB5	1.0268
OR4C13	0.887333333333333
EIF3EIP	0.148111111111111
HABP4	1.34066666666667
TMEM125	0.9014
CNTN2	2.59081818181818
ASNSD1	0.8298
FUT4	-0.8979
ACF	-1.8738
LOC158381	0.39
CDH8	1.6674
AGPS	-0.58575
C4orf18	1.36081818181818
PECI	1.05871428571429
UNG	-1.11618181818182
GSTP1	-1.62354545454545
DCUN1D5	-1.650625
DKFZP564J0863	-1.7892
SLC9A3R1	-0.283090909090909
BCDO2	0.916454545454545
CHMP7	-0.6247
REM2	-0.198
DNHD1	0.1843
FKBP4	-0.823727272727273
ZNF350	1.411
MGC11102	-0.289818181818182
BST1	0.5278
KISS1R	0.519
NCR2	0.182666666666667
DEFB125	-0.297333333333333
UBE2W	-0.032
KRT15	-2.32927272727273
C10orf99	-0.0593333333333333
SCN11A	0.447818181818182
GFI1	-2.7292
RDHE2	0.168375
FHL1	1.4455
OSGEP	0.869625
GATA1	-2.64725
SMC6	-0.8944
TTTY14	1.95033333333333
LPIN3	-0.24
RPL4	-0.657571428571428
RBPMS	-1.34171428571429
PRPF3	-0.471625
EMR1	-1.6225
SPATA19	0.363
XCR1	0.385
IRX3	-0.400846153846154
RBM6	-0.2256
KLF4	-2.25146153846154
UNC5CL	0.8256
SEBOX	0.426333333333333
BTK	-0.3708
KRCC1	0.628
C6orf27	0.0743333333333333
SYTL5	-1.10133333333333
PRND	-0.0949090909090909
LOC653319	0.232333333333333
PIGL	-1.30654545454545
HUS1	-0.576375
SFRS6	-0.805625
C17orf77	0.293
UIMC1	-0.311
FXYD2	-1.20930769230769
LOC283152	-0.2196
ZNF667	0.2532
ZCCHC12	1.0976
TFEC	1.81807692307692
ATP7B	-0.33075
POLD2	-0.884375
RG9MTD1	-0.6284
ACOT2	-1.5795
HIST1H4I	-1.04663636363636
PPARGC1A	1.42284615384615
ETFA	-0.878428571428572
POLRMT	-0.5548
ZNF146	-0.390818181818182
MIA2	-1.018
KLHL6	-1.329
HOXB5	-1.51209090909091
NENF	0.8845
CUGBP1	-0.8302
PRSS22	-1.383125
CASC4	1.75761538461538
CUL4B	-0.0812307692307692
CENPJ	-1.702
PITX1	-1.92425
FLJ31033	0.223
CELSR3	0.412
ZNF568	0.5204
ITSN1	0.642866666666667
EHBP1L1	-1.90675
C19orf2	-0.2184
DCTN1	-0.482
LIN28B	-2.524625
TNKS2	1.3422
C1QBP	-1.6009
CADPS2	-0.776
SRMS	0.2346
GJA9	0.47925
MGC24975	-0.276125
TRIM45	-1.01575
TSP50	0.7434
TCP1	-0.776
TMED7	-0.0841666666666667
CMA1	0.778666666666667
CENPL	-1.762
PTCRA	0.140666666666667
FST	-2.7458
VWCE	-0.889
PAWR	-2.615
ABCC12	0.91975
LDLR	-1.94092307692308
ASTN2	1.50971428571429
LOC441212	0.308454545454545
GPATCH8	0.0388333333333333
TANC2	0.1795625
KIF4A	-2.6428
C18orf18	0.6522
PGM1	-0.8506
KIAA0258	-1.3596
CPD	-0.2874
SNCAIP	1.6068
DCT	-2.82988888888889
HLA-DOA	1.83612903225806
OR11L1	0.751666666666667
UPK1B	-0.1025
DNAJB4	0.7164
UGT1A8	-0.5304
HIST1H4L	-0.00633333333333333
PECR	-0.9045
HSPA2	1.5158
WFIKKN1	0.508
SERP1	0.0547
SYDE2	-0.639833333333333
TACR2	0.145
NUP85	-1.0914
CD177	-0.647777777777778
LGR5	-0.979375
PIGG	-0.4105625
PTHR1	0.929625
RAB5A	0.830230769230769
FLJ13224	0.0103333333333333
USP9Y	1.157625
C7orf53	-0.0853333333333333
LRP1B	4.9594
XAF1	1.22033333333333
ABCG8	-0.529666666666667
ANKDD1A	0.351875
DAND5	1.59433333333333
SPAG6	0.8385
LINCR	1.113
ZDHHC22	1.7676
CCDC60	-0.732333333333333
THOC7	-1.1505
TCTA	0.633923076923077
OR8K3	0.1996
NY-REN-7	0.9076
B2M	0.63
C6orf141	-1.9987
LPPR4	3.73183333333333
SQLE	-1.39354545454545
SEPHS1	-1.197
BTBD14B	0.212944444444444
PLRG1	-0.8174
SPG7	-0.520333333333333
ZNF614	-0.246555555555556
PARD6G	0.270125
INPP5B	-0.582615384615385
GRPEL2	-1.5029
PPID	-0.654692307692308
TRIM56	-0.1688
UBE2J1	-0.632818181818182
IL20RA	-0.8394
LOC387856	1.1078
C1orf107	-0.165375
UTS2R	1.177
C19orf22	-0.6652
SAFB2	0.6333
KIAA0652	-0.0303
KLRG1	1.328375
MS4A8B	-0.145125
FRAG1	-0.3674
KIAA1546	0.9268
E2F4	-1.43792307692308
CLEC4M	-0.647666666666667
BTBD14A	-1.787
KIAA0999	0.451846153846154
GYPA	-2.7145
TAC1	3.68492857142857
TRAIP	-1.578875
KIAA0232	1.06392307692308
ERCC8	-0.4756
GPX4	0.626454545454545
KIAA0368	0.5844
GPR157	-0.83725
CTAGE4	-1.7285
C9orf30	-0.81675
OR52A1	0.311666666666667
HSP90B3P	-0.9855
ALG9	0.00330769230769231
BTBD10	0.8
SDK2	-0.366833333333333
BAIAP3	0.868
RABGGTB	0.1938
ANKRD40	-0.31725
KRT74	2.70066666666667
CALCOCO2	0.0575
SNCA	-1.1768
TMSL8	-1.978
C2orf53	0.464
ESRRB	-0.3304
ARHGAP26	1.0295
TDRD9	-0.6436
HRAS	-0.016625
KLRC4	2.246
JAGN1	-0.033625
BSDC1	0.6064
RNF43	-1.26569230769231
NDUFAF1	0.5438
PHF12	0.185
OR1L3	0.6752
FOLR2	1.501
LYZL6	0.024125
tcag7.1260	1.23866666666667
WSB1	0.64125
PROS1	0.611538461538462
OSTN	1.04233333333333
PSMB8	0.5276
SOCS4	-0.256545454545455
DDIT4L	0.2666
MAS1	-0.649666666666667
MGC34796	-0.7708
CSHL1	0.217375
TBCCD1	-0.322625
ZBTB7C	-0.331
AP2S1	-0.33
P15RS	0.893461538461539
