Hybridization REF	TCGA-14-0786-01B-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.9159375
CREB3L1	0.756666666666667
RPS11	-0.00599999999999999
PNMA1	1.9744
MMP2	-0.229875
C10orf90	-1.0592
ZHX3	1.90975
ERCC5	0.0122
GPR98	0.14325
RXFP3	0.420333333333333
APBB2	1.6352
PRO0478	-0.937727272727273
KLHL13	0.7828
PRSSL1	-0.726
PDCL3	-0.334375
DECR1	0.1698
SALL1	2.882875
CADM4	2.10225
RPS18	-0.314526315789474
HNRPD	-0.189266666666667
CFHR5	0.262
SLC10A7	0.366545454545455
OR2K2	-0.307
LMAN1	-1.29590909090909
SUHW1	-2.7044
CHD8	-0.519769230769231
SUMO1	-0.230307692307692
GP1BA	0.140230769230769
DDB1	-0.449
MYO9B	1.075
MMP7	2.6978
CRNKL1	0.985
C9orf45	-1.48675
XAB2	0.2777
RTN1	3.8338
KLHL14	-1.4275
TBX10	-1.113
CENPQ	-0.4412
UTY	-1.64077777777778
ZBTB12	-0.248
DTNBP1	-0.5723
KBTBD8	0.069375
ZEB1	2.619125
ZG16	-1.8772
MIER1	0.238
ADAM5P	0.013
CHD9	0.667714285714286
STK16	-0.6814
KIAA1486	-0.469333333333333
TOB2	0.583625
BANK1	2.4148
OR2V2	0.4242
GRM2	0.01125
PROSC	0.3028
SPIN2B	0.0636
PIR	-1.813
IPO9	0.237571428571429
EVC	-1.227625
CXCL13	0.222625
KIAA1199	-0.0204615384615385
SORL1	1.9758
NAT10	-0.242
CHD1	-0.108
SYN3	-1.1034
SLC22A2	-0.3842
SERPINF1	-2.565875
WDR34	-0.8564
OR7A17	0.4466
C9orf11	-0.183333333333333
RNF216L	0.98925
LHB	0.382333333333333
STK25	-0.4146
TAOK3	1.2801
LOC152573	-3.1922
C3orf39	0.809
C14orf108	0.0115384615384615
CDC25B	-1.11457142857143
BMP3	0.458
TMEM180	0.872
MAP1LC3C	2.0406
CRYGC	0.0763333333333333
POU3F1	0.965307692307692
C20orf32	-1.102
CCDC95	0.224
HIGD1B	5.9002
USP6NL	0.7318
ABCD4	0.80175
DIMT1L	-0.0881875
TEK	0.567272727272727
SLC25A46	-0.3326
LARP7	-1.25128571428571
CD160	0.341
MT1JP	3.02457142857143
PHF20	0.475238095238095
CPNE4	7.131
GTPBP1	-0.108421052631579
RAB33B	2.0675
ALDOC	0.338545454545455
ZNF212	0.0796
NUDT1	-0.279
RFPL2	-1.87816666666667
ZNF83	-0.281625
GDPD5	-1.7911
PDCD4	-0.475576923076923
CEP350	0.1508
OR10A2	0.3552
CST7	-0.1484
CIAO1	-1.2572
SELL	0.522818181818182
OR8J3	0.079
LTBP4	-0.568625
SIRT6	0.2886
CCL19	0.1196
PPIL1	0.09475
GBP7	0.103571428571429
STK17A	1.53176923076923
ABR	1.1098
OR9G1	0.336
FOXE1	-0.6185
CNGA3	3.67766666666667
GML	0.287333333333333
CD38	-2.7552
ZDHHC6	0.005
NEFH	-2.287
CTDSP2	0.6839375
PGBD5	-1.12333333333333
CCNY	-0.188833333333333
RMND5B	-0.5611875
ZNF257	-0.869
FLJ22167	0.9067
EXOSC7	-1.216125
ROR2	-1.1455
MAOA	0.259090909090909
TNNT3	0.181625
GYPC	-2.513
C7orf33	0.374
PLIN	0.80175
LOC90826	0.3056
RNF4	0.0903076923076923
F8A1	-0.98375
PLEKHG4	-4.947
GRB2	-0.132518518518518
HIST1H2AD	-2.1806
DUS3L	-0.088
EIF1	0.202375
RP5-1077B9.4	-1.12622222222222
FPGT	1.4346
GDF10	-1.712875
COQ9	0.4044
GCC2	-0.297277777777778
RARRES3	1.79790909090909
PLXNA1	0.775285714285714
KIAA0100	-0.477642857142857
PMF1	-0.057
FNDC1	0.1016
HS2ST1	1.33025
CRELD2	-0.101
C8G	-2.16566666666667
CD82	0.8136
LIM2	-0.267
UNQ6490	-0.024
MMP16	1.221
DRD3	0.232333333333333
C5orf26	0.2954
C11orf73	0.328
PTP4A2	0.1122
OR4M2	0.0766666666666667
HPCA	-1.4945
SEC14L1	0.83775
CHFR	0.412090909090909
EMILIN1	0.3157
NDUFS4	0.3554
COL18A1	-1.6006
PDZD3	-0.0876923076923077
C9orf16	0.143875
ERBB2IP	1.97485714285714
EMX2	6.3932
FUS	-2.9196
TF	-3.99669230769231
CLCN4	1.639125
CXorf56	0.5948
C11orf72	0.384
ELAC2	-1.21093333333333
NPR1	-0.1712
ASS1	-3.27288888888889
USP42	0.2285
POLR2J	0.0926666666666667
SEC23IP	-0.516375
UQCRC1	0.1578
LOC729603	-0.6822
C1orf71	-0.8638
POLG	-1.9725
ADAM23	-0.827
TFR2	0.0202
RICTOR	-0.793307692307692
MGC39606	1.1392
C19orf55	-0.442636363636364
SNAPC1	-0.6555
GNA11	0.439454545454545
CCDC52	-0.15475
FSIP1	1.259
UPF3A	-0.5785
IGSF11	2.279125
LAGE3	-0.4912
CHST6	0.956333333333333
UNC13B	-0.199909090909091
TTLL4	-1.71336363636364
ZNF687	0.3019
SDC2	0.183857142857143
COX7A2	0.2892
LAMB4	1.0614
FAM24A	-0.148333333333333
LRRTM3	2.849125
GPHB5	0.568
OR4C13	-0.170666666666667
EIF3EIP	0.2525
HABP4	0.955333333333333
TMEM125	-3.9898
CNTN2	1.81209090909091
ASNSD1	0.4704
FUT4	-1.0006
ACF	-3.2794
LOC158381	0.2445
CDH8	-0.2014
AGPS	-0.938375
C4orf18	0.079
PECI	0.661142857142857
UNG	-0.895363636363636
GSTP1	0.0145454545454545
DCUN1D5	-1.28025
DKFZP564J0863	-1.6666
SLC9A3R1	-2.33563636363636
BCDO2	-0.648181818181818
CHMP7	-0.2754
REM2	-0.0353333333333333
DNHD1	0.0334
FKBP4	-1.87436363636364
ZNF350	1.075
MGC11102	0.351363636363636
BST1	0.4296
KISS1R	0.145666666666667
NCR2	0.326
DEFB125	0.747
UBE2W	0.656
KRT15	-3.94536363636364
C10orf99	0.11
SCN11A	0.131363636363636
GFI1	-3.4194
RDHE2	-1.11085714285714
FHL1	2.59375
OSGEP	-0.041125
GATA1	-3.380625
SMC6	-1.0738
TTTY14	-1.25933333333333
LPIN3	-0.1194
RPL4	-1.60585714285714
RBPMS	-2.17278571428571
PRPF3	0.136
EMR1	-1.3925
SPATA19	-0.288
XCR1	0.753333333333333
IRX3	-2.612
RBM6	-0.2592
KLF4	-2.53930769230769
UNC5CL	0.1552
SEBOX	0.157333333333333
BTK	-0.3096
KRCC1	0.8064
C6orf27	0.946
SYTL5	-0.906
PRND	1.05209090909091
LOC653319	-1.148
PIGL	-1.11863636363636
HUS1	0.300625
SFRS6	0.0916875
C17orf77	0.158333333333333
UIMC1	-0.16025
FXYD2	-1.67584615384615
LOC283152	-0.7326
ZNF667	1.029
ZCCHC12	0.7232
TFEC	2.93107692307692
ATP7B	-0.354625
POLD2	-1.03
RG9MTD1	-0.1576
ACOT2	-0.76
HIST1H4I	-0.911272727272727
PPARGC1A	1.29261538461538
ETFA	-1.051
POLRMT	0.0758
ZNF146	-0.620272727272727
MIA2	-3.208
KLHL6	-1.0665
HOXB5	0.306272727272727
NENF	1.0535
CUGBP1	-0.0654
PRSS22	-0.858375
CASC4	2.43123076923077
CUL4B	0.0303076923076923
CENPJ	-1.54642857142857
PITX1	-2.833
FLJ31033	0.455142857142857
CELSR3	-1.09
ZNF568	1.7014
ITSN1	-0.541333333333333
EHBP1L1	-1.8685
C19orf2	-0.8478
DCTN1	-0.4692
LIN28B	-3.89525
TNKS2	-0.2444
C1QBP	-0.6637
CADPS2	-2.4736
SRMS	-0.00660000000000001
GJA9	0.473
MGC24975	-0.559875
TRIM45	-0.934625
TSP50	0.0282
TCP1	-0.985
TMED7	0.408166666666667
CMA1	0.151
CENPL	-1.0285
PTCRA	0.561666666666667
FST	-5.286
VWCE	-2.5192
PAWR	-3.6862
ABCC12	0.135125
LDLR	-1.972
ASTN2	1.62471428571429
LOC441212	0.621
GPATCH8	0.421333333333333
TANC2	0.665625
KIF4A	-1.7154
C18orf18	0.17
PGM1	-0.3136
KIAA0258	-0.237
CPD	0.4495
SNCAIP	2.601
DCT	-4.09955555555555
HLA-DOA	2.311
OR11L1	0.909666666666667
UPK1B	-0.4285
DNAJB4	0.0449
UGT1A8	-0.3054
HIST1H4L	-0.617333333333333
PECR	-0.94025
HSPA2	1.8434
WFIKKN1	-2.19733333333333
SERP1	-0.5974
SYDE2	-2.27233333333333
TACR2	-0.0586666666666667
NUP85	-0.6336
CD177	-0.822888888888889
LGR5	-2.477
PIGG	0.1305
PTHR1	-0.1635
RAB5A	1.46538461538462
FLJ13224	-0.161
USP9Y	-1.872125
C7orf53	0.234
LRP1B	6.4458
XAF1	0.199666666666667
ABCG8	-0.302
ANKDD1A	0.48725
DAND5	-0.884
SPAG6	-0.48825
LINCR	0.6702
ZDHHC22	1.1029
CCDC60	0.2895
THOC7	-1.5005
TCTA	0.616923076923077
OR8K3	-0.0512
NY-REN-7	-0.6504
B2M	1.523875
C6orf141	-0.8772
LPPR4	6.44133333333333
SQLE	-1.62427272727273
SEPHS1	-1.259
BTBD14B	0.363333333333333
PLRG1	0.1262
SPG7	-0.835238095238095
ZNF614	0.266444444444444
PARD6G	0.53025
INPP5B	0.00676923076923077
GRPEL2	0.0959
PPID	-1.17976923076923
TRIM56	-0.521
UBE2J1	0.236727272727273
IL20RA	-1.0112
LOC387856	2.7494
C1orf107	0.70125
UTS2R	0.3028
C19orf22	1.0058
SAFB2	0.5247
KIAA0652	-0.1539
KLRG1	-0.367375
MS4A8B	0.69075
FRAG1	0.8706
KIAA1546	0.5022
E2F4	-1.59376923076923
CLEC4M	0.0541111111111111
BTBD14A	0.6232
KIAA0999	0.908307692307692
GYPA	-3.955625
TAC1	5.42742857142857
TRAIP	-1.747875
KIAA0232	1.25669230769231
ERCC8	-0.5494
GPX4	0.542636363636364
KIAA0368	0.2063
GPR157	-1.149875
CTAGE4	-1.671
C9orf30	-0.5215
OR52A1	-0.0296666666666667
HSP90B3P	-0.517
ALG9	0.313153846153846
