Hybridization REF	TCGA-19-2625-01A-01R-0918-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.2045625
CREB3L1	-0.266333333333333
RPS11	-0.4258
PNMA1	0.1578
MMP2	-1.791625
C10orf90	-0.3996
ZHX3	1.7175
ERCC5	-0.6
GPR98	0.624416666666667
RXFP3	0.718
APBB2	0.043
PRO0478	0.207727272727273
KLHL13	0.2292
PRSSL1	-0.127125
PDCL3	-0.173875
DECR1	-0.2341
SALL1	2.0055
CADM4	1.2
RPS18	-0.636894736842105
HNRPD	-0.406066666666667
CFHR5	0.181625
SLC10A7	0.1394
OR2K2	-0.126
LMAN1	-1.32663636363636
SUHW1	-1.7138
CHD8	-0.852153846153846
SUMO1	-0.146076923076923
GP1BA	0.329076923076923
DDB1	0.039125
MYO9B	0.281571428571429
MMP7	4.4486
CRNKL1	0.0338
C9orf45	-1.262125
XAB2	-0.0268
RTN1	1.9932
KLHL14	-0.7743
TBX10	-0.113666666666667
CENPQ	-0.5218
UTY	-1.16594736842105
ZBTB12	0.487
DTNBP1	0.0554
KBTBD8	-1.376875
ZEB1	1.680625
ZG16	-0.5282
MIER1	0.116538461538462
ADAM5P	-0.0395
CHD9	0.469333333333333
STK16	-0.7206
KIAA1486	0.094
TOB2	0.32475
BANK1	0.2668
OR2V2	0.3318
GRM2	0.442875
PROSC	0.0935
SPIN2B	0.375
PIR	-0.750636363636364
IPO9	1.13185714285714
EVC	0.405
CXCL13	1.406375
KIAA1199	0.00984615384615388
SORL1	2.3808
NAT10	-0.3438
CHD1	-0.4628
SYN3	0.6052
SLC22A2	0.174
SERPINF1	-2.049125
WDR34	-0.6602
OR7A17	0.2686
C9orf11	1.344
RNF216L	0.886333333333333
LHB	0.505333333333333
STK25	-0.3263
TAOK3	1.5504
LOC152573	-1.1716
C3orf39	0.4486
C14orf108	-0.865384615384615
CDC25B	-0.522714285714286
BMP3	0.492666666666667
TMEM180	0.493666666666667
MAP1LC3C	0.7742
CRYGC	-0.231
POU3F1	0.711461538461538
C20orf32	-0.462
CCDC95	0.1905
HIGD1B	2.906
USP6NL	-0.7127
ABCD4	0.162625
DIMT1L	-0.636875
TEK	-0.570636363636364
SLC25A46	-0.3988
LARP7	-0.832071428571429
CD160	0.09625
MT1JP	3.025
PHF20	0.130142857142857
CPNE4	-0.106
GTPBP1	-0.863526315789474
RAB33B	1.019
ALDOC	1.29481818181818
ZNF212	0.0992
NUDT1	-0.68375
RFPL2	-0.0861666666666667
ZNF83	0.49625
GDPD5	-1.2356
PDCD4	-0.390461538461538
CEP350	0.2944
OR10A2	0.2282
CST7	-1.44
CIAO1	-0.9754
SELL	0.4324
OR8J3	-0.00233333333333335
LTBP4	0.34425
SIRT6	0.191
CCL19	0.5208
PPIL1	-0.255375
GBP7	2.42725
STK17A	-0.332076923076923
ABR	2.2848
OR9G1	0.37
FOXE1	0.1338
CNGA3	5.53733333333333
GML	-0.00366666666666667
CD38	-0.231
ZDHHC6	-0.35
NEFH	-2.425
CTDSP2	0.398375
PGBD5	0.144666666666667
CCNY	-0.0834444444444445
RMND5B	-0.566
ZNF257	-4.0776
FLJ22167	0.8032
EXOSC7	-1.504125
ROR2	-0.5783
MAOA	2.25690909090909
TNNT3	0.641125
GYPC	-0.840166666666667
C7orf33	0.688333333333333
PLIN	0.54525
LOC90826	0.3132
RNF4	0.471230769230769
F8A1	0.194125
PLEKHG4	-4.5314
GRB2	-0.058925925925926
HIST1H2AD	-0.7986
DUS3L	-0.257
EIF1	-0.105625
RP5-1077B9.4	-0.489555555555556
FPGT	1.0118
GDF10	-1.05485714285714
COQ9	0.0102
GCC2	-0.412888888888889
RARRES3	2.03245454545455
PLXNA1	-0.135642857142857
KIAA0100	0.299571428571429
PMF1	0.226
FNDC1	0.1478
HS2ST1	1.2046875
CRELD2	-0.1842
C8G	-0.917666666666667
CD82	0.0648
LIM2	0.202
UNQ6490	-0.0596666666666667
MMP16	0.3225
DRD3	0.169
C5orf26	-0.2148
C11orf73	-0.1237
PTP4A2	1.2169
OR4M2	0.559333333333333
HPCA	-1.33475
SEC14L1	0.120875
CHFR	0.374272727272727
EMILIN1	1.0866
NDUFS4	0.038
COL18A1	-1.1911
PDZD3	0.183846153846154
C9orf16	-0.14275
ERBB2IP	1.86285714285714
EMX2	6.6224
FUS	-1.8908
TF	-1.72784615384615
CLCN4	1.022875
CXorf56	-0.1172
C11orf72	0.0045
ELAC2	-0.913
NPR1	-0.697
ASS1	-3.09711111111111
USP42	0.1086
POLR2J	0.302
SEC23IP	-0.767
UQCRC1	-1.0736
LOC729603	-0.4782
C1orf71	-0.4664
POLG	-1.1375
ADAM23	-1.15466666666667
TFR2	0.9786
RICTOR	-0.996230769230769
MGC39606	2.2024
C19orf55	0.169181818181818
SNAPC1	-1.25375
GNA11	0.520727272727273
CCDC52	-0.599625
FSIP1	1.01333333333333
UPF3A	0.0355
IGSF11	1.781
LAGE3	0.279
CHST6	3.64666666666667
UNC13B	0.471181818181818
TTLL4	-0.151545454545455
ZNF687	0.659
SDC2	-0.369785714285714
COX7A2	0.1074
LAMB4	1.9328
FAM24A	0.186333333333333
LRRTM3	0.399125
GPHB5	-0.5566
OR4C13	0.282666666666667
EIF3EIP	-1.06
HABP4	0.0486666666666667
TMEM125	-1.6038
CNTN2	1.33109090909091
ASNSD1	0.2652
FUT4	-0.1373
ACF	-1.3792
LOC158381	-0.3905
CDH8	-0.375
AGPS	-1.00125
C4orf18	2.89445454545455
PECI	0.265
UNG	-0.322272727272727
GSTP1	-0.394818181818182
DCUN1D5	-1.402375
DKFZP564J0863	-0.9538
SLC9A3R1	0.054
BCDO2	0.684727272727273
CHMP7	-0.2984
REM2	0.697
DNHD1	0.3906
FKBP4	-2.005
ZNF350	0.5074
MGC11102	0.299636363636364
BST1	1.1954
KISS1R	0.985
NCR2	0.303333333333333
DEFB125	0.876
UBE2W	-0.208181818181818
KRT15	-2.79118181818182
C10orf99	0.205666666666667
SCN11A	-0.0311818181818182
GFI1	-2.0498
RDHE2	-0.43975
FHL1	2.593125
OSGEP	-0.097375
GATA1	-3.118625
SMC6	-1.431
TTTY14	0.128
LPIN3	0.0516
RPL4	-1.83321428571429
RBPMS	-0.988428571428572
PRPF3	0.190625
EMR1	-0.7145
SPATA19	0.1102
XCR1	0.558
IRX3	0.0922307692307692
RBM6	-0.6814
KLF4	-1.213
UNC5CL	-0.1802
SEBOX	0.274333333333333
BTK	-1.0798
KRCC1	0.6898
C6orf27	0.697666666666667
SYTL5	-0.00566666666666667
PRND	0.155909090909091
LOC653319	-0.675333333333333
PIGL	-0.99
HUS1	-0.1225
SFRS6	-0.2778125
C17orf77	0.171
UIMC1	0.52
FXYD2	-0.585153846153846
LOC283152	0.9966
ZNF667	0.9058
ZCCHC12	-0.1498
TFEC	1.08830769230769
ATP7B	-1.6705
POLD2	-0.837375
RG9MTD1	-0.6064
ACOT2	-1.07175
HIST1H4I	-1.23681818181818
PPARGC1A	1.02630769230769
ETFA	-1.20692857142857
POLRMT	-0.5552
ZNF146	-0.770818181818182
MIA2	-1.076
KLHL6	-1.277875
HOXB5	-1.06345454545455
NENF	1.70525
CUGBP1	0.3574
PRSS22	-0.54525
CASC4	1.16946153846154
CUL4B	-0.251384615384615
CENPJ	-1.80635714285714
PITX1	-1.047125
