Hybridization REF	TCGA-02-0337-01A-01R-0282-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.2068125
CREB3L1	0.344333333333333
RPS11	0.3884
PNMA1	1.0268
MMP2	-0.555375
C10orf90	1.931
ZHX3	1.3585
ERCC5	0.4488
GPR98	-0.688166666666667
RXFP3	0.512333333333333
APBB2	1.0604
PRO0478	0.370181818181818
KLHL13	-1.1498
PRSSL1	-0.10475
PDCL3	-0.2515
DECR1	-0.4519
SALL1	0.90175
CADM4	1.389
RPS18	0.253578947368421
HNRPD	-1.2488
CFHR5	0.14425
SLC10A7	-0.517545454545455
OR2K2	0.329
LMAN1	-2.31318181818182
SUHW1	-1.5116
CHD8	0.324846153846154
SUMO1	0.0612307692307693
GP1BA	0.279384615384615
DDB1	-0.07025
MYO9B	0.384857142857143
MMP7	4.8624
CRNKL1	-1.065
C9orf45	-1.418875
XAB2	0.3148
RTN1	2.4687
KLHL14	-0.4219
TBX10	0.195333333333333
CENPQ	-0.8666
UTY	0.453944444444444
ZBTB12	-0.142
DTNBP1	0.052
KBTBD8	-0.506125
ZEB1	1.428125
ZG16	-0.6774
MIER1	-0.516384615384615
ADAM5P	-0.159333333333333
CHD9	-0.513285714285714
STK16	-0.3828
KIAA1486	0
TOB2	0.443125
BANK1	1.5668
OR2V2	0.1306
GRM2	0.549625
PROSC	-0.2887
SPIN2B	0.1452
PIR	-0.536818181818182
IPO9	0.163357142857143
EVC	-0.163375
CXCL13	0.9425
KIAA1199	-0.0116153846153846
SORL1	3.0026
NAT10	-0.3432
CHD1	-1.1696
SYN3	0.84
SLC22A2	0.2406
SERPINF1	0.943625
WDR34	-0.0034
OR7A17	0.145
C9orf11	0.296333333333333
RNF216L	1.01758333333333
LHB	0.807333333333333
STK25	0.1121
TAOK3	0.9954
LOC152573	-1.0062
C3orf39	0.8081
C14orf108	-1.08023076923077
CDC25B	-0.6955
BMP3	0.183
TMEM180	0.301
MAP1LC3C	0.167
CRYGC	-0.106666666666667
POU3F1	0.356307692307692
C20orf32	-0.116666666666667
CCDC95	0.426
HIGD1B	5.5674
USP6NL	-0.3754
ABCD4	1.256125
DIMT1L	-0.608375
TEK	1.46927272727273
SLC25A46	-0.9294
LARP7	-0.779
CD160	-0.000374999999999997
MT1JP	1.23785714285714
PHF20	-0.480857142857143
CPNE4	0.1862
GTPBP1	-0.236473684210526
RAB33B	0.8995
ALDOC	0.160363636363636
ZNF212	0.4262
NUDT1	-0.3205
RFPL2	-0.563333333333333
ZNF83	-0.981625
GDPD5	-0.1122
PDCD4	-0.0391923076923077
CEP350	-0.3394
OR10A2	0.427
CST7	-0.8018
CIAO1	-0.7628
SELL	1.12109090909091
OR8J3	0.284666666666667
LTBP4	0.825125
SIRT6	0.3662
CCL19	0.5914
PPIL1	-0.6105
GBP7	0.118125
STK17A	-0.216769230769231
ABR	2.337
OR9G1	0.946
FOXE1	0.1548
CNGA3	2.72466666666667
GML	0.351
CD38	-1.0814
ZDHHC6	-0.33675
NEFH	-0.4066
CTDSP2	0.40175
PGBD5	0.205777777777778
CCNY	0.664388888888889
RMND5B	-0.42275
ZNF257	-0.8408
FLJ22167	0.3305
EXOSC7	-0.83825
ROR2	0.0848
MAOA	0.506363636363636
TNNT3	0.30325
GYPC	0.332666666666667
C7orf33	-0.00666666666666666
PLIN	0.516625
LOC90826	-0.4978
RNF4	0.203846153846154
F8A1	0.380875
PLEKHG4	-3.0276
GRB2	0.0631481481481481
HIST1H2AD	-0.7738
DUS3L	-0.89825
EIF1	0.03575
RP5-1077B9.4	-0.339111111111111
FPGT	0.0184
GDF10	1.127375
COQ9	-0.2172
GCC2	-0.903277777777778
RARRES3	3.06481818181818
PLXNA1	0.0442142857142857
KIAA0100	0.0595
PMF1	0.5706
FNDC1	1.5032
HS2ST1	0.4269375
CRELD2	0.6566
C8G	-0.917
CD82	0.139
LIM2	-0.215
UNQ6490	0.269333333333333
MMP16	0.747166666666667
DRD3	0.101166666666667
C5orf26	-0.768
C11orf73	-0.5602
PTP4A2	0.6802
OR4M2	0.183333333333333
HPCA	-1.417125
SEC14L1	0.042375
CHFR	0.539181818181818
EMILIN1	1.9143
NDUFS4	-0.2392
COL18A1	2.015
PDZD3	0.068
C9orf16	0.859875
ERBB2IP	0.863428571428571
EMX2	4.1954
FUS	-1.5574
TF	1.29407692307692
CLCN4	1.470375
CXorf56	-0.8754
C11orf72	0.3475
