Hybridization REF	TCGA-76-4926-01B-01R-1484-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.5104375
CREB3L1	-0.4805
RPS11	0.0639
PNMA1	2.6542
MMP2	-1.45825
C10orf90	0.2698
ZHX3	1.82925
ERCC5	0.0198
GPR98	1.53883333333333
RXFP3	1.182
APBB2	0.8056
PRO0478	-0.0834545454545454
KLHL13	-3.2806
PRSSL1	-0.7625
PDCL3	0.054625
DECR1	0.6371
SALL1	2.21825
CADM4	2.13275
RPS18	-0.636315789473684
HNRPD	-0.351133333333333
CFHR5	0.384125
SLC10A7	0.361545454545455
OR2K2	0.145
LMAN1	-2.53545454545455
SUHW1	-3.103
CHD8	-0.323230769230769
SUMO1	0.0432307692307692
GP1BA	0.277076923076923
DDB1	-0.10425
MYO9B	0.00592857142857142
MMP7	2.223
CRNKL1	-0.183
C9orf45	-0.834
XAB2	-0.5076
RTN1	4.0331
KLHL14	-1.1061
TBX10	-1.45733333333333
CENPQ	-0.2366
UTY	1.32773684210526
ZBTB12	0.0376666666666667
DTNBP1	-0.2142
KBTBD8	-0.556375
ZEB1	1.989375
ZG16	-2.1726
MIER1	-0.429461538461538
ADAM5P	0.167666666666667
CHD9	0.0565714285714286
STK16	-0.222
KIAA1486	-0.075
TOB2	0.509125
BANK1	5.089
OR2V2	-0.1356
GRM2	0.155625
PROSC	0.7183
SPIN2B	0.8152
PIR	-0.640636363636364
IPO9	0.362785714285714
EVC	0.3955
CXCL13	0.50775
KIAA1199	-1.05615384615385
SORL1	1.8952
NAT10	-0.2988
CHD1	-1.28
SYN3	0.0584
SLC22A2	-0.4744
SERPINF1	-1.831125
WDR34	-0.2224
OR7A17	0.4634
C9orf11	-0.0583333333333333
RNF216L	0.741
LHB	0.261333333333333
STK25	0.3408
TAOK3	1.9074
LOC152573	-1.457
C3orf39	1.6541
C14orf108	0.092
CDC25B	-1.63307142857143
BMP3	0.257666666666667
TMEM180	1.13733333333333
MAP1LC3C	2.0142
CRYGC	-0.592333333333333
POU3F1	0.113153846153846
