Hybridization REF	TCGA-14-0740-01B-01R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.0906000000000001
CREB3L1	-0.982333333333333
RPS11	0.1611
PNMA1	1.8066
MMP2	-1.755875
C10orf90	-1.1304
ZHX3	0.86
ERCC5	-0.4736
GPR98	0.688636363636364
RXFP3	1.00566666666667
APBB2	2.4828
PRO0478	-0.0304545454545454
KLHL13	1.5406
PRSSL1	-1.607375
PDCL3	0.515375
DECR1	0.2924
SALL1	2.434625
CADM4	2.43675
RPS18	-0.169210526315789
HNRPD	-0.595066666666667
CFHR5	0.231375
SLC10A7	-0.4835
OR2K2	0.315
LMAN1	-1.932
SUHW1	-3.1434
CHD8	-0.260307692307692
SUMO1	0.802
GP1BA	0.0263076923076923
DDB1	-0.721125
MYO9B	0.36
MMP7	2.4846
CRNKL1	0.3276
C9orf45	-1.58175
XAB2	-0.3907
RTN1	3.5354
KLHL14	-1.8515
TBX10	-1.73233333333333
CENPQ	0.086
UTY	0.774470588235294
ZBTB12	-0.475
DTNBP1	1.0216
KBTBD8	1.399
ZEB1	3.315
ZG16	-4.0828
MIER1	-0.0251538461538462
ADAM5P	0.138666666666667
CHD9	0.673476190476191
STK16	-0.5218
KIAA1486	0.435
TOB2	0.2745
BANK1	-0.4476
OR2V2	0.3354
GRM2	-0.302625
PROSC	0.3438
SPIN2B	0.4586
PIR	-2.24772727272727
IPO9	-0.397357142857143
EVC	-0.00162499999999998
CXCL13	0.0707142857142857
KIAA1199	-3.64007692307692
SORL1	1.221
NAT10	-0.918
CHD1	-0.6466
SYN3	2.3784
SLC22A2	-0.6098
SERPINF1	-3.06025
WDR34	-2.2454
OR7A17	0.2692
C9orf11	0.479666666666667
RNF216L	0.563166666666667
LHB	0.406333333333333
STK25	0.353
TAOK3	0.9364
LOC152573	-1.1044
C3orf39	1.0658
C14orf108	0.0207692307692308
CDC25B	-0.888357142857143
BMP3	-0.7975
TMEM180	-0.483
MAP1LC3C	-0.2936
CRYGC	-0.97
POU3F1	0.710307692307692
C20orf32	-1.34566666666667
CCDC95	0.0485
HIGD1B	6.3736
USP6NL	-0.4569
ABCD4	0.922625
DIMT1L	-0.641625
TEK	-0.201909090909091
SLC25A46	-0.3384
LARP7	-1.41407142857143
CD160	-0.95875
MT1JP	3.31285714285714
PHF20	-0.337285714285714
CPNE4	-0.2786
GTPBP1	-0.250578947368421
RAB33B	-0.233571428571429
ALDOC	0.623363636363636
ZNF212	0.1404
NUDT1	0.771875
RFPL2	-0.228666666666667
ZNF83	-0.510375
GDPD5	-2.6721
PDCD4	-0.324153846153846
CEP350	0.0288
OR10A2	-0.7332
CST7	-1.2376
CIAO1	-0.4986
SELL	-0.0368181818181818
OR8J3	0.373333333333333
LTBP4	-0.659875
SIRT6	-0.2438
CCL19	0.3484
PPIL1	0.605125
GBP7	0.00287500000000002
STK17A	0.681076923076923
ABR	1.0204
OR9G1	-0.899
FOXE1	-0.8485
CNGA3	2.221
GML	0.176
CD38	-3.0848
ZDHHC6	-0.177625
NEFH	-0.1754
CTDSP2	0.0580625
PGBD5	-0.331555555555556
CCNY	0.548777777777778
RMND5B	-0.545
ZNF257	-0.2978
FLJ22167	0.3391
EXOSC7	-0.141125
ROR2	-0.9913
MAOA	0.273636363636364
TNNT3	0.27275
GYPC	-2.063
C7orf33	0.168666666666667
PLIN	0.34875
LOC90826	-0.775
RNF4	-0.109384615384615
F8A1	0.049875
PLEKHG4	-4.5054
GRB2	-0.343666666666667
HIST1H2AD	-1.622
DUS3L	-0.42275
EIF1	-0.052875
RP5-1077B9.4	-0.254111111111111
FPGT	0.9518
GDF10	-0.06525
COQ9	0.591
GCC2	0.0318888888888889
RARRES3	0.383909090909091
PLXNA1	-0.2615
KIAA0100	-0.639571428571428
PMF1	0.5848
FNDC1	-1.5305
HS2ST1	0.7035625
CRELD2	0.293
C8G	-2.058
CD82	-1.395
LIM2	-1.06533333333333
UNQ6490	0.434666666666667
MMP16	3.20316666666667
DRD3	-0.196
C5orf26	0.3932
C11orf73	0.2079
PTP4A2	0.0662
OR4M2	0.657
HPCA	-0.43
SEC14L1	-1.042
CHFR	0.313818181818182
EMILIN1	-0.0671
NDUFS4	0.1294
COL18A1	-1.8223
PDZD3	0.127538461538462
C9orf16	-0.638375
ERBB2IP	1.08857142857143
EMX2	4.987
FUS	-2.6588
TF	-2.005
CLCN4	1.307
CXorf56	0.543
C11orf72	0.0141666666666666
ELAC2	-0.817066666666667
NPR1	-2.161
ASS1	-4.45044444444444
USP42	0.776
POLR2J	0.271333333333333
SEC23IP	-0.506125
UQCRC1	-0.17
LOC729603	-1.733
C1orf71	-0.7041
POLG	-0.724
ADAM23	-0.514833333333333
TFR2	0.569
RICTOR	-0.182153846153846
MGC39606	1.2818
C19orf55	-0.114545454545455
SNAPC1	-0.235625
GNA11	0.183545454545455
CCDC52	0.25425
FSIP1	-0.114333333333333
UPF3A	-0.9231
IGSF11	2.610625
LAGE3	-0.2234
CHST6	1.71066666666667
UNC13B	-0.846090909090909
TTLL4	-1.49063636363636
ZNF687	-0.6087
SDC2	-1.55835714285714
COX7A2	0.772
LAMB4	0.0174
FAM24A	0.141333333333333
LRRTM3	2.9355
GPHB5	0.1724
OR4C13	-0.0593333333333333
EIF3EIP	0.3865
HABP4	0.419666666666667
TMEM125	0.1912
CNTN2	3.59481818181818
ASNSD1	1.2278
FUT4	-1.06111111111111
ACF	-3.3512
LOC158381	0.3565
CDH8	3.0242
AGPS	-0.35175
C4orf18	-0.750181818181818
PECI	0.9845
UNG	-0.971545454545454
GSTP1	-0.147545454545455
DCUN1D5	-1.21975
DKFZP564J0863	-0.9382
