Hybridization REF	TCGA-16-1048-01B-01R-1231-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.5184375
CREB3L1	-0.314333333333333
RPS11	0.2296
PNMA1	0.9874
MMP2	-1.17275
C10orf90	0.3236
ZHX3	1.7385
ERCC5	-0.1812
GPR98	1.06972727272727
RXFP3	0.842
APBB2	0.6378
PRO0478	0.00490909090909091
KLHL13	-0.2526
PRSSL1	-1.295
PDCL3	-0.09325
DECR1	0.1534
SALL1	2.139875
CADM4	2.062875
RPS18	-0.444684210526316
HNRPD	-0.3902
CFHR5	-0.407428571428571
SLC10A7	0.373272727272727
OR2K2	0.334
LMAN1	-1.82327272727273
SUHW1	-2.7314
CHD8	-1.45046153846154
SUMO1	0.0205384615384615
GP1BA	0.469769230769231
DDB1	-1.086875
MYO9B	0.481785714285714
MMP7	1.0538
CRNKL1	0.2577
C9orf45	-0.829875
XAB2	-0.5037
RTN1	3.0074
KLHL14	-1.3359
TBX10	-1.08866666666667
CENPQ	-0.5342
UTY	0.905421052631579
ZBTB12	0.0796666666666666
DTNBP1	0.4934
KBTBD8	0.368625
ZEB1	2.157125
ZG16	-1.514
MIER1	-0.138307692307692
ADAM5P	0.462666666666667
CHD9	0.207761904761905
STK16	-0.548
KIAA1486	-0.476333333333333
TOB2	1.4615625
BANK1	2.7402
OR2V2	0.6046
GRM2	0.13725
PROSC	0.4352
SPIN2B	0.5188
PIR	-0.560363636363636
IPO9	0.156846153846154
EVC	0.11125
CXCL13	0.35175
KIAA1199	-0.714923076923077
SORL1	3.003
NAT10	-0.3548
CHD1	-1.0246
SYN3	1.3314
SLC22A2	-0.612
SERPINF1	-1.010625
WDR34	-1.1072
OR7A17	-0.2152
C9orf11	0.823666666666667
RNF216L	0.515416666666667
LHB	0.207333333333333
STK25	-0.2634
TAOK3	1.4988
LOC152573	0.0986
C3orf39	1.6446
C14orf108	-0.517538461538462
CDC25B	-0.954857142857143
BMP3	0.79
TMEM180	-0.0113333333333333
MAP1LC3C	2.0872
CRYGC	-0.640333333333333
POU3F1	0.115384615384615
C20orf32	-1.26966666666667
CCDC95	-0.001
HIGD1B	5.7472
USP6NL	-0.3469
ABCD4	0.09325
DIMT1L	-0.049875
TEK	0.138454545454545
SLC25A46	-0.3318
LARP7	-1.17685714285714
CD160	-0.147142857142857
MT1JP	2.092
PHF20	0.0102380952380952
CPNE4	1.4372
GTPBP1	-0.528
RAB33B	0.435875
ALDOC	1.90936363636364
ZNF212	-0.3804
NUDT1	-0.1
RFPL2	0.5645
ZNF83	-0.0605
GDPD5	-0.4023
PDCD4	-0.307153846153846
CEP350	-0.6354
OR10A2	0.0578
CST7	-0.1766
CIAO1	-0.9416
SELL	0.9681
OR8J3	-0.138
LTBP4	-0.040625
SIRT6	-0.1128
CCL19	0.5644
PPIL1	0.104875
GBP7	0.873
STK17A	0.845
ABR	1.409
OR9G1	0.377
FOXE1	-0.9755
CNGA3	4.88033333333333
GML	-0.180666666666667
CD38	-0.5848
ZDHHC6	-0.299
NEFH	-1.6458
CTDSP2	0.1231875
PGBD5	0.772777777777778
CCNY	0.369388888888889
RMND5B	-0.1935
ZNF257	-2.6828
FLJ22167	0.2276
EXOSC7	-1.2265
ROR2	-0.5072
MAOA	1.04745454545455
TNNT3	-0.192625
GYPC	-0.653333333333333
C7orf33	-0.74
PLIN	0.431
LOC90826	0.2954
RNF4	0.00561538461538461
F8A1	-0.337875
PLEKHG4	-4.8136
GRB2	0.0116666666666667
HIST1H2AD	-1.6114
DUS3L	-0.380375
EIF1	0.419375
RP5-1077B9.4	-0.817888888888889
FPGT	0.541
GDF10	-0.286625
COQ9	0.2724
GCC2	-0.470611111111111
RARRES3	2.42545454545455
PLXNA1	-0.358785714285714
KIAA0100	-0.451428571428571
PMF1	0.1566
FNDC1	2.4182
HS2ST1	0.6095625
CRELD2	0.168
C8G	-2.257
CD82	0.6084
LIM2	-0.647666666666667
UNQ6490	-0.434
MMP16	1.11416666666667
DRD3	0.141166666666667
C5orf26	-0.343
C11orf73	0.6377
PTP4A2	0.731
OR4M2	0.604333333333333
HPCA	-1.759125
SEC14L1	-0.66025
CHFR	0.373727272727273
EMILIN1	0.5052
NDUFS4	0.0212
COL18A1	-1.3686
PDZD3	0.0987692307692308
C9orf16	0.34575
ERBB2IP	1.60585714285714
EMX2	3.8116
FUS	-2.5416
TF	-0.102692307692308
CLCN4	2.144875
CXorf56	0.2338
C11orf72	-0.105166666666667
ELAC2	-0.8698
NPR1	-1.8796
ASS1	-2.35844444444444
USP42	0.5719
POLR2J	0.805
SEC23IP	-0.57125
UQCRC1	0.1658
LOC729603	-0.6756
C1orf71	-0.8733
POLG	-2.3265
ADAM23	-0.398166666666667
TFR2	-0.3192
RICTOR	-0.698384615384615
MGC39606	1.9912
C19orf55	-0.225181818181818
SNAPC1	-1.40975
GNA11	0.998181818181818
CCDC52	-0.9495
FSIP1	0.315666666666667
UPF3A	-0.0195
IGSF11	2.47375
LAGE3	0.5158
CHST6	1.258
UNC13B	0.255363636363636
TTLL4	-1.23690909090909
ZNF687	0.1202
SDC2	-0.522285714285714
COX7A2	0.2434
LAMB4	0.9152
FAM24A	0.481
LRRTM3	1.459375
GPHB5	-0.0816
OR4C13	-0.6
EIF3EIP	0.0241666666666667
HABP4	1.602
TMEM125	1.105
CNTN2	3.43418181818182
ASNSD1	0.4808
FUT4	-0.2643
ACF	-3.3752
LOC158381	-0.527
CDH8	-0.353
AGPS	-1.01725
C4orf18	2.53109090909091
PECI	0.583285714285714
UNG	-0.958272727272727
GSTP1	0.0237272727272727
DCUN1D5	-0.95325
DKFZP564J0863	-1.9124
SLC9A3R1	-0.991818181818182
BCDO2	0.402090909090909
CHMP7	-0.1037
REM2	-0.0446666666666667
DNHD1	-0.0407
FKBP4	-1.98581818181818
ZNF350	0.902
MGC11102	0.221454545454545
BST1	1.5066
KISS1R	0.479
NCR2	0.031
DEFB125	0.224
UBE2W	0.533
KRT15	-4.19363636363636
C10orf99	-0.0346666666666667
SCN11A	-0.142727272727273
GFI1	-3.5262
RDHE2	-0.45525
FHL1	2.732625
OSGEP	-0.52925
GATA1	-3.755375
SMC6	-1.2164
TTTY14	1.767
LPIN3	0.0786
RPL4	-1.36471428571429
RBPMS	-1.38321428571429
PRPF3	-0.619625
EMR1	0.011
SPATA19	0.3696
XCR1	-0.208
IRX3	-1.33207692307692
RBM6	-0.292
KLF4	-1.29623076923077
UNC5CL	-0.0698
SEBOX	0.555
BTK	0.1172
KRCC1	0.756
C6orf27	0.618
SYTL5	-0.502666666666667
PRND	-0.154636363636364
