Hybridization REF	TCGA-14-0812-01B-01R-0598-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.3035
CREB3L1	-0.855833333333333
RPS11	0.3609
PNMA1	1.2206
MMP2	-1.82
C10orf90	1.716
ZHX3	1.708
ERCC5	-0.4236
GPR98	1.677
RXFP3	0.752333333333333
APBB2	1.8212
PRO0478	-0.555454545454545
KLHL13	0.392
PRSSL1	-0.526875
PDCL3	-0.497125
DECR1	-0.1374
SALL1	2.301375
CADM4	1.418
RPS18	-0.0473684210526316
HNRPD	-1.1468
CFHR5	0.777166666666667
SLC10A7	0.201909090909091
OR2K2	-0.155333333333333
LMAN1	-2.40727272727273
SUHW1	-2.7528
CHD8	-0.819076923076923
SUMO1	-0.0367692307692307
GP1BA	0.271
DDB1	-0.590875
MYO9B	0.207571428571429
MMP7	5.5646
CRNKL1	0.0942
C9orf45	-1.64375
XAB2	-0.4873
RTN1	4.4312
KLHL14	-1.53777777777778
TBX10	-0.999666666666667
CENPQ	0.0516
UTY	1.35526315789474
ZBTB12	-0.188666666666667
DTNBP1	0.0305
KBTBD8	0.218125
ZEB1	1.115125
ZG16	-1.7328
MIER1	-0.327
ADAM5P	3.4225
CHD9	0.233285714285714
STK16	1.2952
KIAA1486	-0.394333333333333
TOB2	0.51925
BANK1	2.2474
OR2V2	0.4812
GRM2	0.048125
PROSC	0.1299
SPIN2B	0.5934
PIR	-0.992818181818182
IPO9	0.210357142857143
EVC	-0.0345
CXCL13	1.903
KIAA1199	0.265384615384615
SORL1	2.5484
NAT10	-0.7714
CHD1	-0.7766
SYN3	0.3298
SLC22A2	0.7194
SERPINF1	-0.201
WDR34	-0.1438
OR7A17	-0.0024
C9orf11	0.148666666666667
RNF216L	0.756333333333333
LHB	0.282
STK25	-0.3704
TAOK3	1.6044
LOC152573	0.054
C3orf39	0.7181
C14orf108	0.190461538461538
CDC25B	-1.28371428571429
BMP3	0.179666666666667
TMEM180	0.663666666666667
MAP1LC3C	1.8034
CRYGC	-0.504666666666667
POU3F1	-0.255307692307692
C20orf32	-0.822666666666667
CCDC95	-0.138
HIGD1B	6.4484
USP6NL	-0.1934
ABCD4	1.475
DIMT1L	0.0138125
TEK	0.698
SLC25A46	-0.0154
LARP7	-0.972428571428571
CD160	0.973
MT1JP	2.74157142857143
PHF20	-0.727428571428571
CPNE4	1.5048
GTPBP1	-0.701368421052632
RAB33B	2.324875
ALDOC	1.13754545454545
ZNF212	-0.4472
NUDT1	-0.33
RFPL2	-0.0126666666666667
ZNF83	0.3135
GDPD5	-1.3584
PDCD4	0.140730769230769
CEP350	0.1846
OR10A2	0.2274
CST7	-0.299
CIAO1	-0.7438
SELL	1.63809090909091
OR8J3	-0.093
LTBP4	-0.297625
SIRT6	-0.2878
CCL19	3.0412
PPIL1	0.170625
GBP7	1.188
STK17A	0.409538461538461
ABR	1.3648
OR9G1	-0.7165
FOXE1	-0.3464
CNGA3	5.77866666666667
GML	-0.0266666666666667
CD38	1.005
ZDHHC6	0.23075
NEFH	-0.5288
CTDSP2	0.17575
PGBD5	0.531
CCNY	0.3235
RMND5B	-0.3529375
ZNF257	-2.5718
FLJ22167	1.4853
EXOSC7	-1.426125
ROR2	-0.6791
MAOA	1.92763636363636
TNNT3	-0.349625
GYPC	-0.633666666666667
C7orf33	0.847
PLIN	1.236
LOC90826	0.9598
RNF4	-0.229230769230769
F8A1	-0.500875
PLEKHG4	-4.5576
GRB2	0.208148148148148
HIST1H2AD	-0.5276
DUS3L	-0.729125
EIF1	0.1025
RP5-1077B9.4	-0.805666666666667
FPGT	1.5682
GDF10	1.058
COQ9	0.5002
GCC2	-0.307111111111111
RARRES3	3.36263636363636
PLXNA1	-0.772857142857143
KIAA0100	-0.502142857142857
PMF1	0.1572
FNDC1	0.8454
HS2ST1	0.2923125
CRELD2	0.189
C8G	-1.783
CD82	-0.4784
LIM2	-0.722666666666667
UNQ6490	0.018
MMP16	0.573333333333333
DRD3	0.199666666666667
C5orf26	-0.0648
C11orf73	0.3064
PTP4A2	0.4749
OR4M2	0.669666666666667
HPCA	-0.927
SEC14L1	-0.0815
CHFR	0.0898181818181818
EMILIN1	0.5298
NDUFS4	0.5862
COL18A1	-1.5833
PDZD3	-0.0498333333333333
C9orf16	0.30225
ERBB2IP	1.29728571428571
EMX2	7.0888
FUS	-3.4134
TF	-0.129923076923077
CLCN4	2.123125
CXorf56	0.1318
C11orf72	0.308333333333333
ELAC2	-1.37933333333333
NPR1	-1.6704
ASS1	-2.64844444444444
USP42	-0.8011
POLR2J	0.576333333333333
SEC23IP	-0.21325
UQCRC1	-0.1946
LOC729603	-0.9374
C1orf71	-0.8615
POLG	-1.575
ADAM23	-0.179666666666667
TFR2	-0.1944
RICTOR	-1.19676923076923
MGC39606	2.1946
C19orf55	-0.231818181818182
SNAPC1	-0.7195
GNA11	0.0539090909090909
CCDC52	-1.577375
FSIP1	2.48866666666667
UPF3A	-0.9872
IGSF11	2.299875
LAGE3	0.4308
CHST6	3.367
UNC13B	0.192636363636364
TTLL4	-1.49963636363636
ZNF687	-0.1595
SDC2	0.674285714285714
COX7A2	0.9752
LAMB4	1.04
FAM24A	-0.0766666666666667
LRRTM3	2.42425
GPHB5	0.4814
OR4C13	0.148333333333333
EIF3EIP	-0.343277777777778
HABP4	1.33966666666667
TMEM125	3.6168
CNTN2	4.16790909090909
ASNSD1	0.6364
FUT4	-0.555
ACF	-3.0638
LOC158381	0.862
CDH8	2.1754
AGPS	-0.6685
C4orf18	2.72109090909091
PECI	1.31035714285714
UNG	-0.612636363636364
GSTP1	-0.0356363636363636
DCUN1D5	-1.280125
DKFZP564J0863	-0.7096
SLC9A3R1	-1.57881818181818
BCDO2	0.669
CHMP7	-0.1907
REM2	0.1
DNHD1	0.2631
FKBP4	-2.13290909090909
ZNF350	0.9578
MGC11102	0.305181818181818
BST1	3.3794
KISS1R	1.15633333333333
NCR2	-0.101666666666667
DEFB125	1.41666666666667
UBE2W	0.724636363636364
KRT15	-4.34281818181818
C10orf99	0.141666666666667
SCN11A	0.0284
GFI1	-2.4252
RDHE2	0.72275
FHL1	2.87675
OSGEP	0.985625
GATA1	-3.67
SMC6	-1.3586
TTTY14	2.07016666666667
LPIN3	0.3498
RPL4	-1.838
RBPMS	-0.390142857142857
PRPF3	-0.146
EMR1	0.3535
SPATA19	0.2616
