Hybridization REF	TCGA-08-0356-01A-01R-0300-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.03325
CREB3L1	0.267666666666667
RPS11	1.0997
PNMA1	1.9266
MMP2	-0.92525
C10orf90	0.5128
ZHX3	1.614125
ERCC5	-0.2902
GPR98	-0.159166666666667
RXFP3	0.485
APBB2	1.514
PRO0478	-0.338
KLHL13	0.283
PRSSL1	0.030625
PDCL3	0.236
DECR1	0.4902
SALL1	2.45375
CADM4	1.412
RPS18	0.224473684210526
HNRPD	-0.409533333333333
CFHR5	0.27525
SLC10A7	0.118363636363636
OR2K2	0.219333333333333
LMAN1	-1.83718181818182
SUHW1	-1.3714
CHD8	-0.692230769230769
SUMO1	-0.00976923076923078
GP1BA	0.205153846153846
DDB1	-0.872
MYO9B	0.489928571428571
MMP7	0.6562
CRNKL1	0.3091
C9orf45	-1.68575
XAB2	-0.7522
RTN1	3.2348
KLHL14	-0.5433
TBX10	-0.0156666666666667
CENPQ	-0.1276
UTY	-0.793263157894737
ZBTB12	0.0813333333333333
DTNBP1	0.1699
KBTBD8	0.298125
ZEB1	2.176125
ZG16	-0.79
MIER1	0.656230769230769
ADAM5P	-0.120666666666667
CHD9	0.141285714285714
STK16	0.0464
KIAA1486	0.0326666666666667
TOB2	0.6009375
BANK1	1.9234
OR2V2	0.3406
GRM2	0.276375
PROSC	-0.3573
SPIN2B	0.701
PIR	-1.35463636363636
IPO9	-0.311857142857143
EVC	-0.103
CXCL13	0.439875
KIAA1199	0.412538461538462
SORL1	1.834
NAT10	-0.6758
CHD1	-0.6928
SYN3	0.1392
SLC22A2	0.2184
SERPINF1	-0.894125
WDR34	-0.9382
OR7A17	0.2564
C9orf11	0.840666666666667
RNF216L	1.16466666666667
LHB	0.414
STK25	-0.6702
TAOK3	1.1115
LOC152573	-1.6392
C3orf39	0.9385
C14orf108	-0.144461538461538
CDC25B	-0.942571428571429
BMP3	0.347666666666667
TMEM180	0.509
MAP1LC3C	0.584
CRYGC	-0.171
POU3F1	0.232769230769231
C20orf32	-0.227666666666667
CCDC95	-0.2
HIGD1B	4.6004
USP6NL	-0.4701
ABCD4	0.958875
DIMT1L	0.2296875
TEK	0.816
SLC25A46	-0.1408
LARP7	-0.549428571428571
CD160	0.107375
MT1JP	3.17514285714286
PHF20	-0.232857142857143
CPNE4	4.5528
GTPBP1	-0.0835263157894737
RAB33B	0.346125
ALDOC	0.0649090909090909
ZNF212	0.3738
NUDT1	-0.155125
RFPL2	-0.595333333333333
ZNF83	-0.012125
GDPD5	-0.7991
PDCD4	-0.675346153846154
CEP350	-0.3364
OR10A2	0.2646
CST7	-0.811
CIAO1	-1.1782
SELL	0.675818181818182
OR8J3	0.217666666666667
LTBP4	-0.324875
SIRT6	-0.1578
CCL19	0.2744
PPIL1	0.081875
GBP7	0.353625
STK17A	0.869923076923077
ABR	1.0042
OR9G1	0.324
FOXE1	0.1242
CNGA3	3.70666666666667
GML	0.389
CD38	-1.6506
ZDHHC6	-0.67275
NEFH	-1.8798
CTDSP2	-0.3840625
PGBD5	-0.577666666666667
CCNY	-0.397611111111111
RMND5B	-0.830375
ZNF257	-2.1866
FLJ22167	1.0013
EXOSC7	-0.593375
ROR2	-0.1877
MAOA	0.228090909090909
TNNT3	0.070875
GYPC	-1.078
C7orf33	0.638
PLIN	0.270625
LOC90826	0.0828
RNF4	0.259461538461538
F8A1	-0.84625
PLEKHG4	-2.685
GRB2	-0.526259259259259
HIST1H2AD	-1.3826
DUS3L	-0.573
EIF1	-0.33675
RP5-1077B9.4	-0.944555555555555
FPGT	0.9384
GDF10	-0.04125
COQ9	0.143
GCC2	-0.154277777777778
RARRES3	3.38309090909091
PLXNA1	0.0782142857142857
KIAA0100	-0.6425
PMF1	-0.3774
FNDC1	1.3758
HS2ST1	0.3688125
CRELD2	0.3228
C8G	-1.072
CD82	0.5928
LIM2	-0.079
UNQ6490	0.132666666666667
MMP16	0.637333333333333
DRD3	0.0765
C5orf26	-0.3666
C11orf73	0.2452
PTP4A2	0.0842
OR4M2	0.132333333333333
HPCA	-1.7065
SEC14L1	0.17575
CHFR	-0.458454545454545
EMILIN1	0.3656
NDUFS4	0.7302
COL18A1	-0.1911
PDZD3	0.133
C9orf16	-0.714875
ERBB2IP	1.128
EMX2	3.2168
FUS	-2.1324
TF	-1.52030769230769
CLCN4	0.86925
CXorf56	0.3968
C11orf72	0.246666666666667
ELAC2	-0.8402
NPR1	-0.8794
ASS1	-1.715
USP42	0.8975
POLR2J	-0.0756666666666667
SEC23IP	-0.614875
UQCRC1	-0.841
LOC729603	-0.2468
C1orf71	-0.838
POLG	-1.7075
ADAM23	-1.16983333333333
TFR2	-0.568
RICTOR	-0.767923076923077
MGC39606	0.8458
C19orf55	-0.0977272727272727
SNAPC1	-0.291
GNA11	0.478909090909091
CCDC52	0.01775
FSIP1	1.75966666666667
UPF3A	-0.7013
IGSF11	1.822125
LAGE3	-0.309
CHST6	1.47633333333333
UNC13B	-0.340545454545455
TTLL4	-1.04118181818182
ZNF687	-0.2348
SDC2	-0.301928571428571
COX7A2	0.9248
LAMB4	1.2582
FAM24A	0.264333333333333
LRRTM3	1.822
GPHB5	0.2148
OR4C13	-0.0663333333333333
EIF3EIP	-0.292333333333333
HABP4	0.327333333333333
TMEM125	0.3878
CNTN2	1.81818181818182
ASNSD1	0.6768
FUT4	-0.1996
ACF	-1.9434
LOC158381	0.168
CDH8	0.2188
AGPS	-0.86525
C4orf18	1.87290909090909
PECI	1.02742857142857
UNG	-0.516909090909091
GSTP1	-0.572909090909091
DCUN1D5	-1.089625
DKFZP564J0863	-1.471
SLC9A3R1	-2.24509090909091
BCDO2	-0.00790909090909091
CHMP7	-0.909
REM2	0.0726666666666667
DNHD1	0.0237
FKBP4	-2.13609090909091
ZNF350	1.8426
MGC11102	-0.00836363636363637
BST1	0.7346
KISS1R	-0.0456666666666667
NCR2	0.392333333333333
DEFB125	0.0923333333333333
UBE2W	0.649636363636364
KRT15	-2.95136363636364
C10orf99	0.203333333333333
SCN11A	0.223727272727273
GFI1	-1.77
RDHE2	-0.238
FHL1	1.43675
OSGEP	0.752875
GATA1	-2.896375
SMC6	-0.773
TTTY14	-0.5375
LPIN3	0.0976
RPL4	-1.52285714285714
RBPMS	-1.2855
PRPF3	-1.262875
EMR1	-0.125
SPATA19	0.3618
XCR1	0.359666666666667
IRX3	-1.67276923076923
RBM6	-0.8284
KLF4	-1.09307692307692
UNC5CL	-0.8664
SEBOX	0.244333333333333
BTK	0.0478
KRCC1	0.97
C6orf27	0.604666666666667
SYTL5	-0.189
PRND	0.273272727272727
LOC653319	-0.669
PIGL	-0.795272727272727
HUS1	0.4765
SFRS6	-1.4203125
C17orf77	0.394666666666667
UIMC1	-0.05925
FXYD2	-0.922384615384615
LOC283152	-0.2744
ZNF667	1.0638
ZCCHC12	0.506
TFEC	2.53561538461538
ATP7B	-0.858125
POLD2	-1.621375
RG9MTD1	0.5248
ACOT2	-0.224375
HIST1H4I	0.0375454545454546
PPARGC1A	0.797461538461539
ETFA	-0.678571428571429
POLRMT	-0.3242
ZNF146	-0.0711818181818182
MIA2	-0.414666666666667
KLHL6	0.288125
HOXB5	-0.193
NENF	0.805125
CUGBP1	-0.3038
PRSS22	-0.73525
CASC4	1.39007692307692
CUL4B	-0.0104615384615385
CENPJ	-1.33042857142857
PITX1	-1.8865
FLJ31033	0.837428571428571
CELSR3	-1.372375
ZNF568	1.0456
ITSN1	0.0730666666666666
EHBP1L1	-1.881375
C19orf2	-0.2958
DCTN1	-1.221
LIN28B	-1.9615
TNKS2	-0.3306
C1QBP	0.0655
CADPS2	-0.013
SRMS	0.1824
GJA9	0.332375
MGC24975	-0.6585
TRIM45	-0.705875
TSP50	0.1544
TCP1	-1.8224
TMED7	0.310916666666667
CMA1	0.595333333333333
CENPL	-1.142625
PTCRA	0.396666666666667
FST	-3.9666
VWCE	-1.9852
PAWR	-2.9002
ABCC12	0.246
LDLR	-2.345
ASTN2	1.22871428571429
LOC441212	0.754727272727273
GPATCH8	-0.2485
TANC2	-0.224
KIF4A	-1.695
C18orf18	0.501
PGM1	-0.5506
KIAA0258	-0.4526
CPD	0.0393
SNCAIP	1.5724
DCT	-3.01866666666667
HLA-DOA	1.87045161290323
OR11L1	0.506666666666667
UPK1B	0.037875
DNAJB4	0.0132
UGT1A8	-0.0998
HIST1H4L	1.14933333333333
PECR	-0.8765
HSPA2	3.1646
WFIKKN1	-1.49066666666667
SERP1	-0.6677
