Hybridization REF	TCGA-76-6282-01A-11R-1700-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.34075
CREB3L1	0.36
RPS11	-0.7688
PNMA1	0.7312
MMP2	-0.09825
C10orf90	0.9356
ZHX3	1.170375
ERCC5	0.1516
GPR98	-0.387833333333333
RXFP3	0.161666666666667
APBB2	0.2646
PRO0478	-0.293181818181818
KLHL13	-0.1906
PRSSL1	-1.22575
PDCL3	-0.282
DECR1	0.121
SALL1	2.308625
CADM4	2.34475
RPS18	-0.491052631578947
HNRPD	-0.506866666666667
CFHR5	-0.213857142857143
SLC10A7	0.0340909090909091
OR2K2	0.498
LMAN1	-1.25436363636364
SUHW1	-2.0518
CHD8	-0.337
SUMO1	-0.129846153846154
GP1BA	0.475923076923077
DDB1	0.242125
MYO9B	0.446214285714286
MMP7	3.5758
CRNKL1	0.2678
C9orf45	-0.056625
XAB2	-0.5088
RTN1	1.9232
KLHL14	-1.4374
TBX10	-1.29966666666667
CENPQ	-1.4594
UTY	1.32684210526316
ZBTB12	0.00100000000000002
DTNBP1	-0.6034
KBTBD8	-0.33975
ZEB1	1.254375
ZG16	-1.145
MIER1	-0.280846153846154
ADAM5P	0.314
CHD9	0.380428571428571
STK16	0.4808
KIAA1486	-0.511333333333333
TOB2	0.982
BANK1	2.945
OR2V2	0.264
GRM2	0.034875
PROSC	0.8018
SPIN2B	-0.0832
PIR	-0.638363636363636
IPO9	0.433071428571429
EVC	0.484375
CXCL13	3.648625
KIAA1199	1.38476923076923
SORL1	1.8714
NAT10	-0.51
CHD1	-0.689
SYN3	0.25
SLC22A2	-0.2198
SERPINF1	-0.247375
WDR34	-0.2908
OR7A17	-0.0444
C9orf11	0.874666666666667
RNF216L	0.722
LHB	-0.260666666666667
STK25	0.0241
TAOK3	1.3054
LOC152573	-2.1388
C3orf39	0.5375
C14orf108	-0.415307692307692
CDC25B	-0.329285714285714
BMP3	0.676666666666667
TMEM180	0.0986666666666667
MAP1LC3C	1.9124
CRYGC	-1.53033333333333
POU3F1	0.225384615384615
C20orf32	-0.483333333333333
CCDC95	-0.4355
HIGD1B	3.4974
USP6NL	-0.6104
ABCD4	0.23425
DIMT1L	-0.7434375
TEK	0.410636363636364
SLC25A46	-0.7222
LARP7	-0.687285714285714
CD160	0.170875
MT1JP	2.69828571428571
PHF20	-0.284761904761905
CPNE4	3
GTPBP1	-0.356
RAB33B	1.099125
ALDOC	-0.532636363636364
ZNF212	0.0582
NUDT1	-1.030625
RFPL2	-0.822666666666667
ZNF83	0.37625
GDPD5	-0.55
PDCD4	-0.390307692307692
CEP350	0.3722
OR10A2	-0.055
CST7	0.2888
CIAO1	-0.5936
SELL	0.802727272727273
OR8J3	0.462666666666667
LTBP4	-0.512375
SIRT6	0.0308
CCL19	1.9382
PPIL1	-0.8005
GBP7	0.296375
STK17A	0.590923076923077
ABR	1.7972
OR9G1	0.5965
FOXE1	-0.7621
CNGA3	2.055
GML	-0.145
CD38	-0.4104
ZDHHC6	-0.167875
NEFH	0.1796
CTDSP2	0.8246875
PGBD5	0.933555555555556
CCNY	0.497944444444444
RMND5B	-0.069
ZNF257	-2.6566
FLJ22167	1.6597
EXOSC7	-0.5925
ROR2	-0.1269
MAOA	1.309
TNNT3	0.701875
GYPC	-0.617666666666667
C7orf33	-0.145333333333333
PLIN	0.513
LOC90826	-0.1244
RNF4	-0.046
F8A1	0.5595
PLEKHG4	-2.5992
GRB2	0.507888888888889
HIST1H2AD	0.1626
DUS3L	-0.597625
EIF1	0.3695
RP5-1077B9.4	-0.703555555555556
FPGT	1.377
GDF10	-0.733125
COQ9	0.4808
GCC2	-0.150611111111111
RARRES3	2.15790909090909
PLXNA1	0.359214285714286
KIAA0100	0.111785714285714
PMF1	-0.1818
FNDC1	3.6792
HS2ST1	0.41825
CRELD2	0.7088
C8G	-1.77933333333333
CD82	0.8092
LIM2	-1.03
UNQ6490	0.401
MMP16	0.877
DRD3	-0.111166666666667
C5orf26	-0.7316
C11orf73	-0.0814
PTP4A2	0.1193
OR4M2	0.2
HPCA	-0.952125
SEC14L1	0.79475
CHFR	0.282090909090909
EMILIN1	1.096
NDUFS4	-0.4864
COL18A1	0.2367
PDZD3	-0.199307692307692
C9orf16	0.1175
ERBB2IP	1.49685714285714
EMX2	3.615
FUS	-0.8086
TF	-1.04869230769231
CLCN4	1.857
CXorf56	-0.493
C11orf72	0.151
ELAC2	-0.374733333333333
NPR1	-0.4418
ASS1	-0.692333333333333
