Hybridization REF	TCGA-06-0645-01A-01R-0308-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.401875
CREB3L1	0.151333333333333
RPS11	0.9471
PNMA1	1.5454
MMP2	-0.495125
C10orf90	-0.052
ZHX3	0.896875
ERCC5	-0.305
GPR98	0.3613
RXFP3	0.376
APBB2	0.0498
PRO0478	-0.128727272727273
KLHL13	-0.2788
PRSSL1	-0.43375
PDCL3	-0.101625
DECR1	-0.4875
SALL1	1.828
CADM4	1.2005
RPS18	-0.170526315789474
HNRPD	-0.890666666666667
CFHR5	-0.16525
SLC10A7	-0.169818181818182
OR2K2	0.171
LMAN1	-1.33309090909091
SUHW1	-1.239
CHD8	-1.00038461538462
SUMO1	-0.321769230769231
GP1BA	0.236923076923077
DDB1	-0.549625
MYO9B	0.620357142857143
MMP7	6.3858
CRNKL1	0.1061
C9orf45	-1.3515
XAB2	-0.0672
RTN1	3.1011
KLHL14	-0.4067
TBX10	0.134
CENPQ	-0.5562
UTY	-1.0905
ZBTB12	-0.264666666666667
DTNBP1	0.2854
KBTBD8	0.564375
ZEB1	1.411125
ZG16	-0.7384
MIER1	-0.288692307692308
ADAM5P	0.404333333333333
CHD9	-0.20147619047619
STK16	-0.1744
KIAA1486	-0.0183333333333333
TOB2	0.0904375
BANK1	1.4634
OR2V2	0.2336
GRM2	0.266125
PROSC	0.1087
SPIN2B	0.4744
PIR	-2.10654545454545
IPO9	0.164642857142857
EVC	-0.726625
CXCL13	0.644
KIAA1199	0.2
SORL1	1.6358
NAT10	-0.3858
CHD1	-0.699
SYN3	0.0664
SLC22A2	0.0708
SERPINF1	0.513125
WDR34	-1.0622
OR7A17	0.2102
C9orf11	0.637333333333333
RNF216L	0.258083333333333
LHB	0.605
STK25	0.3024
TAOK3	1.2362
LOC152573	-0.3126
C3orf39	1.0931
C14orf108	-0.429615384615385
CDC25B	-0.0416428571428571
BMP3	0.201333333333333
TMEM180	0.463666666666667
MAP1LC3C	0.4998
CRYGC	-0.388666666666667
POU3F1	0.127
C20orf32	0.105
CCDC95	0.0495
HIGD1B	4.606
USP6NL	-0.7476
ABCD4	0.63425
DIMT1L	-0.056875
TEK	1.05345454545455
SLC25A46	-0.143
LARP7	-1.13035714285714
CD160	-0.19575
MT1JP	2.40371428571429
PHF20	-0.181095238095238
CPNE4	3.4754
GTPBP1	-0.387421052631579
RAB33B	1.94157142857143
ALDOC	0.254818181818182
ZNF212	0.3776
NUDT1	-0.26
RFPL2	0.576666666666667
ZNF83	-0.437875
GDPD5	-0.1236
PDCD4	-0.490153846153846
CEP350	-0.6436
OR10A2	0.2538
CST7	-0.6826
CIAO1	-0.8854
SELL	1.01872727272727
OR8J3	0.183333333333333
LTBP4	0.12575
SIRT6	0.115
CCL19	2.1712
PPIL1	-0.1605
GBP7	0.244125
STK17A	0.305
ABR	1.4876
OR9G1	0.626
FOXE1	0.0637
CNGA3	3.442
GML	0.314333333333333
CD38	-0.0656
ZDHHC6	-0.319625
NEFH	-0.5672
CTDSP2	0.3380625
PGBD5	0.847666666666667
CCNY	0.199222222222222
RMND5B	-0.3690625
ZNF257	-2.8214
FLJ22167	0.4358
EXOSC7	-1.15475
ROR2	0.2653
MAOA	0.721636363636364
TNNT3	0.085
GYPC	-0.7875
C7orf33	1.729
PLIN	0.248625
LOC90826	-0.0276
RNF4	0.0642307692307692
F8A1	-0.66675
PLEKHG4	-3.6394
GRB2	0.772333333333333
HIST1H2AD	-0.9238
DUS3L	-0.255
EIF1	0.67825
RP5-1077B9.4	-0.322111111111111
FPGT	0.2212
GDF10	-0.739125
COQ9	0.1048
GCC2	-0.568166666666667
RARRES3	2.74872727272727
PLXNA1	0.0104285714285714
KIAA0100	-0.368785714285714
PMF1	0.3812
FNDC1	1.3958
HS2ST1	0.4186875
CRELD2	0.7512
C8G	-1.07466666666667
CD82	0.722
LIM2	-0.266
UNQ6490	0.463
MMP16	0.568666666666667
DRD3	0.120166666666667
C5orf26	-0.336
C11orf73	0.2211
PTP4A2	0.627
OR4M2	0.0526666666666667
HPCA	-0.846
SEC14L1	0.130125
CHFR	0.0859090909090909
EMILIN1	1.0957
NDUFS4	0.2052
COL18A1	-0.1243
PDZD3	0.106769230769231
C9orf16	0.143125
ERBB2IP	1.03428571428571
EMX2	4.0472
FUS	-1.7114
TF	-0.569307692307692
CLCN4	0.827
CXorf56	-0.692
C11orf72	0.249833333333333
ELAC2	-0.826066666666667
NPR1	-0.4798
ASS1	-0.502555555555556
USP42	0.0932
POLR2J	0.0646666666666667
SEC23IP	-0.48675
UQCRC1	0.151
LOC729603	-0.0858
C1orf71	-0.8155
POLG	-1.863
ADAM23	0.4875
TFR2	-0.0408
RICTOR	-1.30766666666667
MGC39606	1.0154
C19orf55	-0.0932727272727273
SNAPC1	-1.2325
GNA11	0.695181818181818
CCDC52	-0.70925
FSIP1	0.462
UPF3A	0.0204
IGSF11	1.002
LAGE3	-0.2172
CHST6	1.84866666666667
UNC13B	-0.184909090909091
TTLL4	-0.741272727272727
ZNF687	-0.2331
SDC2	0.0655714285714286
COX7A2	0.4826
LAMB4	2.20725
FAM24A	0.204333333333333
LRRTM3	1.899
GPHB5	0.128
OR4C13	-0.242666666666667
EIF3EIP	0.0907777777777778
HABP4	0.97
TMEM125	1.409
CNTN2	2.38918181818182
ASNSD1	0.2094
FUT4	-0.205
ACF	-1.8454
LOC158381	-0.373
CDH8	0.4954
AGPS	-0.977625
C4orf18	1.94654545454545
PECI	1.01807142857143
UNG	-0.911545454545454
GSTP1	-0.652636363636364
DCUN1D5	-1.147
DKFZP564J0863	-0.8278
SLC9A3R1	-1.44009090909091
BCDO2	0.062
CHMP7	-0.1878
REM2	0.528
DNHD1	-0.068
FKBP4	-1.71709090909091
ZNF350	0.9414
MGC11102	0.0666363636363636
BST1	0.9526
KISS1R	1.06566666666667
NCR2	0.405333333333333
DEFB125	0.117666666666667
UBE2W	0.334181818181818
KRT15	-2.95490909090909
C10orf99	0.513333333333333
SCN11A	0.282727272727273
GFI1	-1.6346
RDHE2	-0.02
FHL1	1.64475
OSGEP	0.601625
GATA1	-2.957
SMC6	-1.3464
TTTY14	-0.611166666666667
LPIN3	0.1036
RPL4	-1.35557142857143
RBPMS	-0.627642857142857
PRPF3	-0.786875
EMR1	1.404
SPATA19	0.2816
XCR1	0.346
IRX3	-1.54223076923077
RBM6	-0.0154
KLF4	-0.601615384615385
UNC5CL	-1.3372
SEBOX	0.287
BTK	1.4372
KRCC1	0.6072
C6orf27	0.813
SYTL5	0.0793333333333333
PRND	0.216727272727273
LOC653319	-0.478
PIGL	-1.24954545454545
HUS1	0.168875
SFRS6	-0.1715625
C17orf77	0.264666666666667
UIMC1	0.433625
FXYD2	-1.07223076923077
LOC283152	-0.548
ZNF667	0.5862
ZCCHC12	1.0666
TFEC	3.0305
ATP7B	-0.464625
POLD2	-0.989875
RG9MTD1	-0.2238
ACOT2	-0.174125
HIST1H4I	-0.469545454545454
PPARGC1A	0.129692307692308
ETFA	-1.05442857142857
POLRMT	-0.1746
ZNF146	-0.527727272727273
MIA2	-1.202
KLHL6	0.26925
HOXB5	-0.181818181818182
NENF	0.936375
CUGBP1	0.0474
PRSS22	-0.392125
CASC4	0.621846153846154
CUL4B	-0.223846153846154
CENPJ	-1.23892857142857
