Hybridization REF	TCGA-02-0269-01B-01R-0282-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.1990625
CREB3L1	0.7045
RPS11	0.8316
PNMA1	1.6632
MMP2	0.191375
C10orf90	0.4808
ZHX3	2.610625
ERCC5	0.4518
GPR98	1.7655
RXFP3	0.339666666666667
APBB2	1.1718
PRO0478	1.072
KLHL13	-1.0572
PRSSL1	-0.36975
PDCL3	-0.04875
DECR1	-0.8074
SALL1	2.231875
CADM4	1.214375
RPS18	-0.372315789473684
HNRPD	-0.980866666666667
CFHR5	-0.05275
SLC10A7	0.0671818181818182
OR2K2	0.202666666666667
LMAN1	-2.35609090909091
SUHW1	-1.4602
CHD8	0.272
SUMO1	-0.490769230769231
GP1BA	0.342461538461538
DDB1	-0.02625
MYO9B	0.808214285714286
MMP7	-0.3828
CRNKL1	-0.4454
C9orf45	-0.77975
XAB2	0.3724
RTN1	3.2065
KLHL14	-0.5287
TBX10	0.145
CENPQ	-1.138
UTY	1.01438888888889
ZBTB12	0.121666666666667
DTNBP1	0.2311
KBTBD8	-0.37375
ZEB1	2.232375
ZG16	-0.6424
MIER1	-0.00476923076923076
ADAM5P	1.32333333333333
CHD9	0.640333333333333
STK16	-0.2702
KIAA1486	0.042
TOB2	1.1274375
BANK1	1.5678
OR2V2	0.1698
GRM2	0.176375
PROSC	-0.0616
SPIN2B	0.8684
PIR	-2.01127272727273
IPO9	0.702428571428571
EVC	-0.173
CXCL13	0.312
KIAA1199	-0.535076923076923
SORL1	1.9594
NAT10	-0.211
CHD1	-0.3722
SYN3	0.000399999999999995
SLC22A2	0.0902
SERPINF1	-2.56325
WDR34	-0.3282
OR7A17	0.171
C9orf11	0.400666666666667
RNF216L	1.01866666666667
LHB	0.508333333333333
STK25	0.3008
TAOK3	2.3927
LOC152573	-1.6598
C3orf39	0.8472
C14orf108	-1.12884615384615
CDC25B	-0.253071428571429
BMP3	0.283333333333333
TMEM180	0.636
MAP1LC3C	0.5162
CRYGC	-0.176333333333333
POU3F1	0.614846153846154
C20orf32	-0.0826666666666667
CCDC95	0.497
HIGD1B	4.5476
USP6NL	-0.3294
ABCD4	1.570625
DIMT1L	-0.5990625
TEK	2.01036363636364
SLC25A46	-1.5992
LARP7	-0.771357142857143
CD160	0.1715
MT1JP	2.85671428571429
PHF20	-0.112333333333333
CPNE4	1.846
GTPBP1	-0.0741052631578947
RAB33B	0.714875
ALDOC	1.24063636363636
ZNF212	0.896
NUDT1	-0.281375
RFPL2	-0.211833333333333
ZNF83	1.295
GDPD5	-0.6745
PDCD4	-0.481269230769231
CEP350	0.1338
OR10A2	0.1366
CST7	-1.126
CIAO1	-1.1748
SELL	-0.747363636363636
OR8J3	0.24
LTBP4	-0.11575
SIRT6	0.5792
CCL19	0.4254
PPIL1	-0.788125
GBP7	0.109
STK17A	0.632230769230769
ABR	2.126
OR9G1	0.2645
FOXE1	-0.0398
CNGA3	3.99333333333333
GML	0.309666666666667
CD38	-2.2212
ZDHHC6	-0.68475
NEFH	-2.133
CTDSP2	0.363625
PGBD5	-0.616555555555556
CCNY	-0.187944444444444
RMND5B	-0.73225
ZNF257	-1.5044
FLJ22167	1.0305
EXOSC7	-1.13475
ROR2	-0.647
MAOA	0.666272727272727
TNNT3	0.04575
GYPC	-1.27116666666667
C7orf33	0.716666666666667
PLIN	0.387875
LOC90826	-0.2568
RNF4	-0.0192307692307692
F8A1	-0.047875
PLEKHG4	-3.0764
GRB2	-0.724444444444445
HIST1H2AD	-2.2172
DUS3L	-0.307625
EIF1	-0.416125
RP5-1077B9.4	0.0546666666666667
FPGT	0.8428
GDF10	-0.42
COQ9	0.6686
GCC2	-0.352111111111111
RARRES3	1.80918181818182
PLXNA1	0.476071428571429
KIAA0100	0.170071428571429
PMF1	0.7148
FNDC1	0.2736
HS2ST1	0.334125
CRELD2	0.8036
C8G	-0.851
CD82	0.82
LIM2	1.67966666666667
UNQ6490	-0.144666666666667
MMP16	0.812666666666667
DRD3	0.065
C5orf26	-0.8606
C11orf73	-0.6802
PTP4A2	0.506
OR4M2	0.0423333333333333
HPCA	-1.669875
SEC14L1	1.057625
CHFR	0.444454545454545
EMILIN1	1.0187
NDUFS4	-0.1944
COL18A1	-0.4622
PDZD3	0.141615384615385
C9orf16	0.444125
ERBB2IP	1.45028571428571
EMX2	5.6824
FUS	-0.8926
TF	-2.26730769230769
CLCN4	0.560375
CXorf56	-1.0544
C11orf72	0.234
ELAC2	-0.434133333333333
NPR1	-0.667
ASS1	-2.97455555555556
USP42	0.958
POLR2J	0.189
SEC23IP	-1.264375
UQCRC1	0.472
LOC729603	-0.2524
C1orf71	-0.7533
POLG	-1.636
ADAM23	-1.30033333333333
TFR2	-0.5542
RICTOR	-0.656307692307692
MGC39606	0.6916
