Hybridization REF	TCGA-12-0780-01A-01R-0340-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.00187500000000006
CREB3L1	0.585666666666667
RPS11	0.3068
PNMA1	1.2584
MMP2	-0.78875
C10orf90	0.9548
ZHX3	2.104625
ERCC5	0.257
GPR98	0.910916666666667
RXFP3	0.118
APBB2	1.1654
PRO0478	0.147181818181818
KLHL13	0.3936
PRSSL1	-0.291875
PDCL3	-0.18
DECR1	0.2006
SALL1	2.15275
CADM4	2.066
RPS18	-0.171736842105263
HNRPD	-0.568466666666667
CFHR5	-0.05975
SLC10A7	-0.436636363636364
OR2K2	0.735
LMAN1	-2.00018181818182
SUHW1	-2.4582
CHD8	0.242230769230769
SUMO1	0.0443076923076923
GP1BA	0.135846153846154
DDB1	0.068125
MYO9B	0.654214285714286
MMP7	6.6784
CRNKL1	0.1026
C9orf45	-0.817875
XAB2	-0.36
RTN1	2.1461
KLHL14	-0.9225
TBX10	-0.164333333333333
CENPQ	-0.9688
UTY	-0.812
ZBTB12	0.0343333333333333
DTNBP1	0.0273
KBTBD8	-0.337625
ZEB1	2.270625
ZG16	-0.9866
MIER1	-0.230076923076923
ADAM5P	-0.120666666666667
CHD9	0.452619047619048
STK16	0.034
KIAA1486	-0.0483333333333333
TOB2	0.413
BANK1	2.088
OR2V2	0.2584
GRM2	0.225125
PROSC	0.2633
SPIN2B	0.4688
PIR	-2.596
IPO9	0.226857142857143
EVC	0.1945
CXCL13	0.244125
KIAA1199	-0.148076923076923
SORL1	1.5656
NAT10	-0.131
CHD1	-0.344
SYN3	0.3692
SLC22A2	0.1922
SERPINF1	-1.116625
WDR34	-0.7446
OR7A17	0.1526
C9orf11	0.628666666666667
RNF216L	1.25925
LHB	0.406333333333333
STK25	-0.1053
TAOK3	1.8285
LOC152573	-2.123
C3orf39	1.2299
C14orf108	-0.364769230769231
CDC25B	-0.343
BMP3	0.409
TMEM180	0.964666666666667
MAP1LC3C	0.2458
CRYGC	-0.057
POU3F1	0.523769230769231
C20orf32	0.148666666666667
CCDC95	0.353
HIGD1B	5.1454
USP6NL	0.0859
ABCD4	1.483625
DIMT1L	-0.2713125
TEK	0.760818181818182
SLC25A46	-0.7876
LARP7	-0.671428571428571
CD160	-0.016625
MT1JP	3.10042857142857
PHF20	-0.109666666666667
