Hybridization REF	TCGA-06-1801-01A-02R-0598-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.6096875
CREB3L1	-0.663166666666667
RPS11	-0.2313
PNMA1	2.137
MMP2	-1.096625
C10orf90	0.5154
ZHX3	1.156125
ERCC5	0.668
GPR98	1.55058333333333
RXFP3	0.210666666666667
APBB2	2.021
PRO0478	0.00336363636363636
KLHL13	0.2238
PRSSL1	-1.032375
PDCL3	-0.2565
DECR1	-0.2723
SALL1	1.085375
CADM4	2.569125
RPS18	-0.654526315789474
HNRPD	0.0102
CFHR5	1.11414285714286
SLC10A7	0.0298181818181818
OR2K2	-0.486333333333333
LMAN1	-2.21236363636364
SUHW1	-2.7206
CHD8	-0.236692307692308
SUMO1	-0.497307692307692
GP1BA	0.230769230769231
DDB1	0.255125
MYO9B	0.845714285714286
MMP7	0.9366
CRNKL1	0.0491
C9orf45	-0.263375
XAB2	-0.4871
RTN1	4.6508
KLHL14	-0.5554
TBX10	-1.14833333333333
CENPQ	-0.7732
UTY	-1.698
ZBTB12	0.121666666666667
DTNBP1	0.2882
KBTBD8	0.066875
ZEB1	2.173375
ZG16	-1.8676
MIER1	-0.460923076923077
ADAM5P	-0.717
CHD9	0.452904761904762
STK16	0.8004
KIAA1486	-0.0936666666666667
TOB2	0.6658125
BANK1	2.167
OR2V2	0.2102
GRM2	-0.0395
PROSC	0.1011
SPIN2B	1.1736
PIR	-1.99390909090909
IPO9	0.130571428571429
EVC	-0.302125
CXCL13	0.2315
KIAA1199	-1.10107692307692
SORL1	1.7594
NAT10	-0.4116
CHD1	-0.55
SYN3	1.628
SLC22A2	0.249
SERPINF1	-1.6185
WDR34	-1.337
OR7A17	0.302
C9orf11	-0.048
RNF216L	1.05508333333333
LHB	0.109333333333333
STK25	0.242
TAOK3	2.5074
LOC152573	2.2716
C3orf39	1.7406
C14orf108	0.131692307692308
CDC25B	-0.208642857142857
BMP3	0.175
TMEM180	0.545666666666667
MAP1LC3C	0.8138
CRYGC	-0.831
POU3F1	0.132230769230769
C20orf32	-1.40733333333333
CCDC95	0.0505
HIGD1B	6.572
USP6NL	-0.1053
ABCD4	1.223
DIMT1L	-0.1873125
TEK	1.192
SLC25A46	0.0266
LARP7	-1.40357142857143
CD160	-0.122
MT1JP	2.24614285714286
PHF20	-0.290619047619048
CPNE4	0.4184
GTPBP1	-0.663421052631579
RAB33B	1.3585
ALDOC	2.77054545454546
ZNF212	0.9418
NUDT1	-0.13975
RFPL2	0.981833333333333
ZNF83	0.867875
GDPD5	-1.0597
PDCD4	0.281384615384615
CEP350	0.3908
OR10A2	0.1618
CST7	-0.5434
CIAO1	-0.8488
SELL	0.431636363636364
OR8J3	-0.127
LTBP4	0.30925
SIRT6	-0.0804
CCL19	0.1402
PPIL1	-0.118
GBP7	1.201375
STK17A	-0.0286153846153846
ABR	2.249
OR9G1	-0.4045
FOXE1	-0.6498
CNGA3	4.73666666666667
GML	-0.116
CD38	0.7502
ZDHHC6	-0.263625
NEFH	0.5482
CTDSP2	0.3296875
PGBD5	0.790555555555555
CCNY	0.127722222222222
RMND5B	-0.572
ZNF257	-2.6062
FLJ22167	0.9285
EXOSC7	-1.47575
ROR2	-0.4034
MAOA	1.97254545454545
TNNT3	-0.108375
GYPC	-1.59583333333333
C7orf33	0.163333333333333
PLIN	1.514375
LOC90826	0.393
RNF4	0.440384615384615
F8A1	0.170625
PLEKHG4	-2.943
GRB2	0.201222222222222
HIST1H2AD	-1.2982
DUS3L	-0.704
EIF1	-0.39175
RP5-1077B9.4	-0.202444444444444
FPGT	0.928
GDF10	2.054125
COQ9	0.2372
GCC2	-0.166
RARRES3	1.59972727272727
PLXNA1	0.178571428571429
KIAA0100	0.057
PMF1	-0.465
FNDC1	0.7804
HS2ST1	-0.011375
CRELD2	0.0878
C8G	-1.882
CD82	-0.212
LIM2	-0.873333333333333
UNQ6490	0.097
MMP16	2.53033333333333
DRD3	-0.193166666666667
C5orf26	-0.5344
C11orf73	0.0603
PTP4A2	0.2762
OR4M2	0.254
HPCA	-1.022
SEC14L1	0.22925
CHFR	0.730636363636364
EMILIN1	0.5097
NDUFS4	-0.1766
COL18A1	-0.5341
PDZD3	0.330384615384615
C9orf16	0.15675
ERBB2IP	0.499
EMX2	5.081
FUS	-0.9034
TF	-0.800769230769231
CLCN4	2.375125
CXorf56	-0.7338
C11orf72	0.144333333333333
ELAC2	-0.905
NPR1	-0.2566
ASS1	-4.15766666666667
USP42	0.1306
POLR2J	0.787666666666667
SEC23IP	-0.6345
UQCRC1	-0.1912
LOC729603	-0.4926
C1orf71	-0.868
POLG	-1.2425
ADAM23	0.108833333333333
TFR2	-0.2484
RICTOR	0.208230769230769
MGC39606	2.4234
C19orf55	-0.315818181818182
SNAPC1	-0.8365
GNA11	1.18836363636364
CCDC52	-0.97075
FSIP1	-0.004
UPF3A	0.4742
IGSF11	2.40225
LAGE3	0.0646
CHST6	2.73366666666667
UNC13B	0.774636363636364
TTLL4	-0.921818181818182
ZNF687	-0.2801
SDC2	-1.13871428571429
COX7A2	0.4386
LAMB4	1.9052
FAM24A	2.11833333333333
LRRTM3	2.615875
GPHB5	-0.1816
OR4C13	0.027
