Hybridization REF	TCGA-02-0079-01A-03R-0308-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.527
CREB3L1	0.062
RPS11	-0.291
PNMA1	1.4726
MMP2	-1.395
C10orf90	1.9962
ZHX3	1.813375
ERCC5	-0.3056
GPR98	-0.868
RXFP3	0.308666666666667
APBB2	0.1066
PRO0478	1.08745454545455
KLHL13	-1.5228
PRSSL1	0.189
PDCL3	-0.24875
DECR1	-0.8546
SALL1	2.114875
CADM4	0.707375
RPS18	-0.556578947368421
HNRPD	-1.3448
CFHR5	-0.015875
SLC10A7	-0.510090909090909
OR2K2	0.586333333333333
LMAN1	-1.70518181818182
SUHW1	-1.1942
CHD8	-0.394538461538462
SUMO1	-0.398846153846154
GP1BA	0.296923076923077
DDB1	-0.417
MYO9B	0.786714285714286
MMP7	3.8214
CRNKL1	-0.3509
C9orf45	-0.818125
XAB2	-0.9386
RTN1	3.0444
KLHL14	-1.1763
TBX10	0.099
CENPQ	-1.2348
UTY	0.875736842105263
ZBTB12	0.0616666666666667
DTNBP1	0.3905
KBTBD8	-0.102
ZEB1	1.371
ZG16	-0.9802
MIER1	-0.0798461538461539
ADAM5P	0.059
CHD9	0.161285714285714
STK16	0.3152
KIAA1486	0.0456666666666667
TOB2	0.483625
BANK1	2.5248
OR2V2	0.2522
GRM2	0.268125
PROSC	-0.1945
SPIN2B	-0.009
PIR	0.157818181818182
IPO9	-0.0731428571428571
EVC	-0.07125
CXCL13	0.331375
KIAA1199	-0.636076923076923
SORL1	2.6344
NAT10	-0.7244
CHD1	-0.5916
SYN3	0.5784
SLC22A2	0.1112
SERPINF1	-0.6405
WDR34	-0.6452
OR7A17	0.1762
C9orf11	1.08333333333333
RNF216L	1.06
LHB	0.561666666666667
STK25	-0.8143
TAOK3	0.1638
LOC152573	-1.2508
C3orf39	0.7341
C14orf108	-0.996153846153846
CDC25B	0.0517142857142857
BMP3	0.123666666666667
TMEM180	0.402
MAP1LC3C	0.852
CRYGC	-0.361666666666667
POU3F1	-0.273846153846154
C20orf32	-0.135333333333333
CCDC95	0.1015
HIGD1B	2.3942
USP6NL	-1.0677
ABCD4	0.963
DIMT1L	-0.5550625
TEK	0.726454545454545
SLC25A46	-0.0346
LARP7	0.579642857142857
CD160	0.0095
MT1JP	3.13928571428571
PHF20	0.0513809523809524
CPNE4	3.2986
GTPBP1	0.0472631578947368
RAB33B	0.23575
ALDOC	0.287818181818182
ZNF212	0.0898
NUDT1	-0.99275
RFPL2	3.8645
ZNF83	-1.560125
GDPD5	-0.4577
PDCD4	0.173923076923077
CEP350	-0.5608
OR10A2	0.3344
CST7	-0.3126
CIAO1	-0.8038
SELL	1.51545454545455
OR8J3	0.0653333333333333
LTBP4	-0.09175
SIRT6	-0.6018
CCL19	1.1382
PPIL1	-0.346375
GBP7	0.404625
STK17A	0.288769230769231
ABR	1.9502
OR9G1	-0.067
FOXE1	-0.2282
CNGA3	3.827
GML	0.447333333333333
CD38	0.532
ZDHHC6	-0.636625
NEFH	-1.0004
CTDSP2	0.5083125
PGBD5	0.784555555555556
CCNY	0.321777777777778
RMND5B	-0.0509375000000001
ZNF257	-1.6248
FLJ22167	1.0398
EXOSC7	-1.228125
ROR2	-0.3148
MAOA	2.07954545454545
TNNT3	0.26
GYPC	-0.9885
C7orf33	0.345666666666667
PLIN	0.562125
LOC90826	-0.6876
RNF4	-0.184461538461538
F8A1	0.765625
PLEKHG4	-3.321
GRB2	-0.0883703703703704
HIST1H2AD	-0.0958
DUS3L	-1.7455
EIF1	-0.136875
RP5-1077B9.4	-0.917888888888889
FPGT	0.856
GDF10	-0.78275
COQ9	0.3628
GCC2	-0.173277777777778
RARRES3	3.94709090909091
PLXNA1	0.0672857142857143
KIAA0100	-0.943071428571429
PMF1	-0.1614
FNDC1	3.315
HS2ST1	-0.1249375
CRELD2	-0.28
C8G	-0.82
CD82	0.2618
LIM2	-0.277
UNQ6490	-0.172
MMP16	-0.0236666666666667
DRD3	0.2555
C5orf26	-0.7808
C11orf73	-0.2327
PTP4A2	1.6146
OR4M2	0.006
HPCA	-0.943875
SEC14L1	0.374125
CHFR	0.184545454545455
EMILIN1	1.2746
NDUFS4	0.0948
COL18A1	-0.5767
PDZD3	0.189384615384615
C9orf16	-0.31825
ERBB2IP	1.21085714285714
EMX2	5.284
FUS	-2.594
TF	0.00100000000000004
CLCN4	1.747125
CXorf56	-1.017
C11orf72	0.0301666666666667
ELAC2	-0.863266666666667
NPR1	-0.5632
ASS1	-1.53222222222222
USP42	0.1237
POLR2J	-0.645
SEC23IP	-0.46075
UQCRC1	-0.3432
LOC729603	-0.0116
C1orf71	-0.7396
POLG	-2.153
ADAM23	-1.78033333333333
TFR2	-0.217
RICTOR	-1.02953846153846
MGC39606	1.9414
C19orf55	0.00645454545454546
SNAPC1	-0.647125
GNA11	-0.372636363636364
CCDC52	-0.01325
FSIP1	0.334666666666667
UPF3A	-0.5713
IGSF11	1.18225
LAGE3	0.2866
CHST6	4.91566666666667
UNC13B	0.151545454545455
TTLL4	-0.767090909090909
ZNF687	0.0974
SDC2	0.0906428571428572
COX7A2	0.2698
LAMB4	2.3214
FAM24A	0.395333333333333
LRRTM3	0.040375
GPHB5	-0.1686
OR4C13	-0.368333333333333
EIF3EIP	-0.332
HABP4	0.411
TMEM125	3.1608
CNTN2	3.35709090909091
ASNSD1	0.1246
FUT4	-0.4568
ACF	-2.0742
LOC158381	-1.0705
CDH8	1.6308
AGPS	-0.88225
C4orf18	2.37445454545455
PECI	-0.239357142857143
UNG	-0.569727272727273
GSTP1	0.0819090909090909
DCUN1D5	-1.105875
DKFZP564J0863	0.4148
SLC9A3R1	-0.622090909090909
BCDO2	0.133272727272727
CHMP7	-0.2161
REM2	0.259666666666667
DNHD1	0.9202
FKBP4	-1.42327272727273
ZNF350	0.5878
MGC11102	0.0052727272727273
BST1	1.8548
KISS1R	0.0123333333333333
NCR2	0.0243333333333333
DEFB125	0.04
UBE2W	0.230454545454545
KRT15	-3.11254545454545
C10orf99	0.140666666666667
SCN11A	0.954181818181818
GFI1	-1.8742
RDHE2	0.426125
FHL1	1.3565
OSGEP	0.426625
GATA1	-3.05675
SMC6	-1.3332
TTTY14	0.752333333333333
LPIN3	-0.0616
RPL4	-2.128
RBPMS	-0.220071428571429
PRPF3	-0.12825
EMR1	-0.085
SPATA19	0.4598
XCR1	0.289333333333333
IRX3	-0.238076923076923
RBM6	-0.1218
KLF4	-1.54007692307692
UNC5CL	-0.6168
SEBOX	0.123
BTK	-0.8592
KRCC1	0.9028
C6orf27	0.586
SYTL5	-0.0106666666666667
PRND	0.242272727272727
LOC653319	0.359
PIGL	-1.40909090909091
HUS1	0.102875
SFRS6	0.1608125
C17orf77	0.343
UIMC1	0.081625
FXYD2	-1.13407692307692
LOC283152	0.1548
ZNF667	0.1374
ZCCHC12	0.662
TFEC	2.67330769230769
ATP7B	-1.287875
POLD2	-1.14675
RG9MTD1	-0.858
ACOT2	-0.7945
HIST1H4I	-0.786272727272727
PPARGC1A	-0.408769230769231
ETFA	-2.00757142857143
POLRMT	-0.3664
ZNF146	-1.672
MIA2	-0.734333333333333
KLHL6	1.007125
HOXB5	-0.472636363636364
NENF	1.1955
CUGBP1	0.8878
PRSS22	-0.614375
CASC4	1.17553846153846
CUL4B	0.136769230769231
CENPJ	-1.62657142857143
PITX1	-1.16775
FLJ31033	0.594428571428571
CELSR3	-0.728625
ZNF568	0.2198
ITSN1	0.1206
EHBP1L1	-1.502375
C19orf2	-1.489
DCTN1	-0.3742
LIN28B	-3.071625
TNKS2	-0.7386
C1QBP	-1.1393
CADPS2	-0.128
SRMS	-0.0788
GJA9	0.084875
MGC24975	0.076625
