Hybridization REF	TCGA-16-1055-01B-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.2233125
CREB3L1	0.249
RPS11	-0.2376
PNMA1	1.7104
MMP2	-0.38225
C10orf90	0.6286
ZHX3	0.778875
ERCC5	0.3832
GPR98	0.499416666666667
RXFP3	0.253
APBB2	2.4764
PRO0478	0.459272727272727
KLHL13	0.4032
PRSSL1	-1.254125
PDCL3	-0.193
DECR1	0.7295
SALL1	3.161625
CADM4	2.08025
RPS18	-0.775421052631579
HNRPD	-0.384866666666667
CFHR5	0.231857142857143
SLC10A7	0.621090909090909
OR2K2	0.091
LMAN1	-1.76572727272727
SUHW1	-3.5722
CHD8	-0.217692307692308
SUMO1	-0.804538461538461
GP1BA	0.377846153846154
DDB1	-0.889625
MYO9B	0.834357142857143
MMP7	3.2986
CRNKL1	0.026
C9orf45	-1.42275
XAB2	-1.1749
RTN1	2.2876
KLHL14	-0.7278
TBX10	-2.04333333333333
CENPQ	-0.923
UTY	1.53136842105263
ZBTB12	-0.157333333333333
DTNBP1	0.0233
KBTBD8	1.06725
ZEB1	3.061
ZG16	-2.1422
MIER1	0.350538461538462
ADAM5P	0.395
CHD9	1.22133333333333
STK16	-1.0016
KIAA1486	-0.172666666666667
TOB2	1.20375
BANK1	2.6878
OR2V2	0.1938
GRM2	-0.297875
PROSC	-0.2008
SPIN2B	-0.1134
PIR	-1.16436363636364
IPO9	0.129928571428571
EVC	0.315125
CXCL13	1.044875
KIAA1199	0.625461538461538
SORL1	3.0748
NAT10	-0.808
CHD1	-0.00599999999999999
SYN3	-0.0828
SLC22A2	-0.532
SERPINF1	-0.274625
WDR34	-1.0986
OR7A17	0.3338
C9orf11	0.462666666666667
RNF216L	1.28783333333333
LHB	-0.233333333333333
STK25	-1.5382
TAOK3	1.1589
LOC152573	2.6102
C3orf39	0.3364
C14orf108	0.708307692307692
CDC25B	-0.579928571428572
BMP3	-0.386
TMEM180	-0.165333333333333
MAP1LC3C	0.7326
CRYGC	-0.569
POU3F1	0.242692307692308
C20orf32	-0.930333333333333
CCDC95	-0.476
HIGD1B	4.9226
USP6NL	0.0256
ABCD4	1.429125
DIMT1L	0.0271875
TEK	1.35118181818182
SLC25A46	-0.169
LARP7	-1.02692857142857
CD160	-0.0425
MT1JP	2.93785714285714
PHF20	0.0706190476190475
CPNE4	6.0786
GTPBP1	-0.398789473684211
RAB33B	1.40825
ALDOC	0.865363636363636
ZNF212	-0.0092
NUDT1	0.363125
RFPL2	1.00383333333333
ZNF83	1.480125
GDPD5	-1.7269
PDCD4	-0.595576923076923
CEP350	1.0054
OR10A2	0.0598
CST7	-0.0604
CIAO1	-1.013
SELL	0.851090909090909
OR8J3	-0.108666666666667
LTBP4	0.062
SIRT6	-0.8776
CCL19	1.255
PPIL1	0.212375
GBP7	0.391
STK17A	0.433
ABR	1.0986
OR9G1	-0.445
FOXE1	-1.139
CNGA3	3.19633333333333
GML	-0.0963333333333333
CD38	-0.011
ZDHHC6	-0.17025
NEFH	-0.5596
CTDSP2	0.3256875
PGBD5	-0.413111111111111
CCNY	-0.461777777777778
RMND5B	-0.7595
ZNF257	-1.9766
FLJ22167	0.3459
EXOSC7	-1.332375
ROR2	-0.3782
MAOA	0.325727272727273
TNNT3	0.110625
GYPC	-1.45633333333333
C7orf33	-0.104333333333333
PLIN	0.358375
LOC90826	0.4934
RNF4	0.439769230769231
F8A1	-0.181
PLEKHG4	-4.2602
GRB2	-0.290703703703704
HIST1H2AD	-1.3622
DUS3L	-1.024875
EIF1	0.234375
RP5-1077B9.4	-1.63177777777778
FPGT	1.3974
GDF10	-0.41925
COQ9	-0.4982
GCC2	0.379111111111111
RARRES3	2.54290909090909
PLXNA1	-0.0135
KIAA0100	-0.0987142857142857
PMF1	-0.9076
FNDC1	3.7452
HS2ST1	-0.5055
CRELD2	0.2806
C8G	-2.04733333333333
CD82	1.1198
LIM2	-1.307
UNQ6490	-0.420333333333333
MMP16	1.90933333333333
DRD3	-0.131
C5orf26	-0.4088
C11orf73	-0.2385
PTP4A2	0.2313
OR4M2	0.275666666666667
HPCA	-1.604875
SEC14L1	-0.177125
CHFR	0.696090909090909
EMILIN1	0.5214
NDUFS4	0.6514
COL18A1	-0.9645
PDZD3	0.140076923076923
C9orf16	-0.734875
ERBB2IP	1.56271428571429
EMX2	5.2738
FUS	-3.0592
TF	-1.36030769230769
CLCN4	1.824375
CXorf56	0.328
C11orf72	-0.186
ELAC2	-1.14286666666667
NPR1	-1.822
ASS1	-3.37411111111111
USP42	1.1015
POLR2J	0.756333333333333
SEC23IP	-0.184875
UQCRC1	-0.3856
LOC729603	-0.1936
C1orf71	-0.6005
POLG	-0.8505
ADAM23	-0.855333333333333
TFR2	-1.1018
RICTOR	-0.194538461538462
MGC39606	0.9938
C19orf55	-0.0710909090909091
SNAPC1	-0.433375
GNA11	-0.231454545454545
CCDC52	-0.64225
FSIP1	1.677
UPF3A	-0.0349999999999999
IGSF11	2.058125
LAGE3	-0.3758
CHST6	2.22533333333333
UNC13B	0.811636363636364
TTLL4	-1.43736363636364
ZNF687	-0.4419
SDC2	0.861071428571429
COX7A2	0.7552
LAMB4	2.7162
FAM24A	-0.0246666666666667
LRRTM3	2.08975
GPHB5	-0.4674
OR4C13	-0.137333333333333
EIF3EIP	-0.669888888888889
HABP4	0.199333333333333
TMEM125	0.9076
CNTN2	3.59190909090909
ASNSD1	0.3632
FUT4	-0.5302
ACF	-4.1024
LOC158381	-0.178
CDH8	1.6412
AGPS	-0.633
C4orf18	4.011
PECI	-0.180285714285714
UNG	-1.099
GSTP1	-0.102545454545455
DCUN1D5	-1.328375
DKFZP564J0863	-1.8268
SLC9A3R1	-0.605909090909091
BCDO2	0.599181818181818
CHMP7	-0.806
REM2	-0.287
DNHD1	0.4109
FKBP4	-2.18054545454545
ZNF350	1.4688
MGC11102	-0.302909090909091
BST1	0.563
KISS1R	-1.03933333333333
NCR2	0.200666666666667
DEFB125	-0.465333333333333
UBE2W	1.03836363636364
KRT15	-4.71127272727273
C10orf99	-0.343333333333333
SCN11A	-0.530181818181818
GFI1	-2.71
RDHE2	-0.548125
FHL1	0.976625
OSGEP	0.6295
GATA1	-4.228
SMC6	-0.44
TTTY14	1.152
LPIN3	-0.3414
RPL4	-2.10378571428571
RBPMS	-1.01521428571429
PRPF3	-0.1555
EMR1	-0.635
SPATA19	0.1394
XCR1	0.252
IRX3	-2.28823076923077
RBM6	0.317
KLF4	-1.63830769230769
UNC5CL	-0.4434
SEBOX	0.398666666666667
BTK	-0.1712
KRCC1	1.4458
C6orf27	0.578333333333333
SYTL5	-0.539
PRND	1.43209090909091
LOC653319	0.639
PIGL	-0.464636363636364
HUS1	0.6005
SFRS6	-1.494
C17orf77	0.377
UIMC1	-0.32475
FXYD2	-1.57492307692308
LOC283152	0.0284
ZNF667	1.8974
ZCCHC12	1.1396
TFEC	4.15907692307692
ATP7B	-2.045375
POLD2	-1.82175
RG9MTD1	-0.118
ACOT2	-0.719375
HIST1H4I	-0.725909090909091
PPARGC1A	-0.351769230769231
ETFA	-1.14928571428571
POLRMT	-1.2038
ZNF146	-0.486454545454546
MIA2	-1.19866666666667
KLHL6	1.097125
HOXB5	0.0117272727272727
NENF	0.647
CUGBP1	-0.4192
PRSS22	-1.58225
CASC4	2.21476923076923
CUL4B	0.0653076923076923
CENPJ	-0.526
PITX1	-2.52675
FLJ31033	1.55257142857143
CELSR3	0.04825
ZNF568	2.024
ITSN1	-0.0924
EHBP1L1	-1.414875
C19orf2	-0.516
DCTN1	-1.5422
LIN28B	-3.682875
TNKS2	-0.0838
C1QBP	-1.3075
CADPS2	-0.5522
SRMS	-0.32
GJA9	-0.003125
MGC24975	-0.42275
TRIM45	-0.385875
TSP50	0.0504
TCP1	-0.5964
TMED7	0.933
CMA1	0.143333333333333
CENPL	-0.917125
PTCRA	1.53933333333333
FST	-5.7664
VWCE	-1.8112
PAWR	-2.12
ABCC12	0.3795
LDLR	-3.09738461538462
ASTN2	1.43635714285714
LOC441212	1.04563636363636
GPATCH8	0.0181666666666667
TANC2	0.0854375000000001
KIF4A	-0.552
C18orf18	0.092
PGM1	-0.0414
KIAA0258	-0.5336
CPD	0.6879
SNCAIP	2.2604
DCT	-4.86633333333333
HLA-DOA	2.83696774193548
OR11L1	0.123333333333333
UPK1B	-0.304625
DNAJB4	0.6574
UGT1A8	-0.3692
HIST1H4L	0.928
PECR	-1.678875
HSPA2	2.7948
WFIKKN1	-1.40033333333333
SERP1	-0.2652
SYDE2	-1.79366666666667
TACR2	-0.419333333333333
NUP85	-0.4916
CD177	-0.832111111111111
LGR5	-2.123875
PIGG	0.13775
PTHR1	-0.152375
RAB5A	1.04346153846154
FLJ13224	-0.389
USP9Y	1.147125
C7orf53	1.568
LRP1B	4.132
XAF1	3.2232
ABCG8	-0.754666666666667
ANKDD1A	0.628625
DAND5	0.580666666666667
SPAG6	0.54075
LINCR	0.3096
ZDHHC22	1.4933
CCDC60	-0.32
THOC7	-1.77
TCTA	0.565076923076923
OR8K3	0.00539999999999999
NY-REN-7	0.4046
B2M	1.70875
C6orf141	-1.3292
LPPR4	5.5885
SQLE	-2.27036363636364
SEPHS1	-1.2258
BTBD14B	-0.0591111111111111
PLRG1	-0.0078
SPG7	-0.768476190476191
ZNF614	0.289
PARD6G	0.13275
INPP5B	-0.491615384615385
GRPEL2	0.1248
PPID	-0.587
TRIM56	0.0278
UBE2J1	0.217727272727273
IL20RA	2.5722
LOC387856	0.6064
