Hybridization REF	TCGA-26-6173-01A-11R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.544125
CREB3L1	0.6665
RPS11	-0.4253
PNMA1	1.909
MMP2	-0.010625
C10orf90	0.4684
ZHX3	1.528625
ERCC5	-0.461
GPR98	-0.257166666666667
RXFP3	0.247
APBB2	1.3576
PRO0478	-0.609363636363636
KLHL13	0.397
PRSSL1	-1.491625
PDCL3	0.19
DECR1	0.2772
SALL1	2.59725
CADM4	2.116
RPS18	-0.496
HNRPD	-0.150533333333333
CFHR5	0.729625
SLC10A7	-0.00354545454545462
OR2K2	0.113666666666667
LMAN1	-0.754
SUHW1	-1.9538
CHD8	-0.576615384615385
SUMO1	0.130384615384615
GP1BA	0.164846153846154
DDB1	0.040375
MYO9B	0.726071428571428
MMP7	1.9876
CRNKL1	0.4417
C9orf45	-0.91875
XAB2	-0.6328
RTN1	1.7338
KLHL14	-0.9745
TBX10	-2.314
CENPQ	-0.9262
UTY	1.35431578947368
ZBTB12	0.355666666666667
DTNBP1	-0.6082
KBTBD8	0.3795
ZEB1	2.728
ZG16	-1.7792
MIER1	1.07984615384615
ADAM5P	-0.581333333333333
CHD9	0.590857142857143
STK16	0.194
KIAA1486	-0.234
TOB2	0.491
BANK1	3.3976
OR2V2	-0.3604
GRM2	-0.2955
PROSC	0.5649
SPIN2B	-0.237
PIR	-0.772727272727273
IPO9	0.554785714285714
EVC	0.1735
CXCL13	0.56375
KIAA1199	1.84823076923077
SORL1	2.402
NAT10	-0.7378
CHD1	-0.5174
SYN3	-0.5216
SLC22A2	2.2696
SERPINF1	-0.8535
WDR34	-0.7094
OR7A17	-0.2238
C9orf11	0.846333333333333
RNF216L	0.68625
LHB	-0.273666666666667
STK25	-0.1494
TAOK3	1.2111
LOC152573	0.6764
C3orf39	0.5073
C14orf108	-0.160076923076923
CDC25B	-0.266071428571429
BMP3	0.353333333333333
TMEM180	0.366
MAP1LC3C	2.0302
CRYGC	-1.52133333333333
POU3F1	0.709153846153846
C20orf32	-1.223
CCDC95	-0.4115
HIGD1B	3.1744
USP6NL	0.2614
ABCD4	0.04075
DIMT1L	-0.4995625
TEK	1.42254545454545
SLC25A46	-0.548
LARP7	-0.260071428571429
CD160	0.454625
MT1JP	2.45457142857143
PHF20	-0.0369047619047619
CPNE4	3.4364
GTPBP1	-0.418052631578947
RAB33B	1.127125
ALDOC	0.525090909090909
ZNF212	-0.222
NUDT1	-0.91375
RFPL2	-1.73816666666667
ZNF83	-0.03275
GDPD5	-0.8565
PDCD4	0.0338461538461538
CEP350	0.303
OR10A2	-0.1982
CST7	-0.1702
CIAO1	-0.6326
SELL	0.31
OR8J3	0.349
LTBP4	-0.495125
SIRT6	0.0634
CCL19	2.8494
PPIL1	-0.292375
GBP7	0.817
STK17A	1.09538461538462
ABR	0.6042
OR9G1	0.043
FOXE1	-1.1497
CNGA3	1.82533333333333
GML	-0.272
CD38	-2.6168
ZDHHC6	-0.296125
NEFH	-1.7824
CTDSP2	0.3595
PGBD5	0.174888888888889
CCNY	0.576333333333333
RMND5B	-0.092125
ZNF257	-1.293
FLJ22167	0.7697
EXOSC7	-0.66525
ROR2	-0.4088
MAOA	0.931181818181818
TNNT3	0.0185
GYPC	-0.67
C7orf33	-0.100333333333333
PLIN	-0.388875
LOC90826	0.0074
RNF4	-0.186
F8A1	0.142625
PLEKHG4	-2.8098
GRB2	-0.0417037037037037
HIST1H2AD	-0.4358
DUS3L	-0.657
EIF1	0.031125
RP5-1077B9.4	-1.37777777777778
FPGT	1.8092
GDF10	0.511625
COQ9	0.4962
GCC2	-0.207888888888889
RARRES3	1.20590909090909
PLXNA1	0.848642857142857
KIAA0100	-0.403071428571429
PMF1	-0.1648
FNDC1	3.4806
HS2ST1	1.3105625
CRELD2	0.1126
C8G	-1.74833333333333
CD82	0.5032
LIM2	-0.887
UNQ6490	0.180666666666667
MMP16	1.03883333333333
DRD3	0.152666666666667
C5orf26	-0.8488
C11orf73	0.2009
PTP4A2	0.5077
OR4M2	0.281
HPCA	-1.067
SEC14L1	0.852125
CHFR	-0.211090909090909
EMILIN1	0.6212
NDUFS4	-0.199
COL18A1	0.9492
PDZD3	-0.562538461538462
C9orf16	-0.24175
ERBB2IP	1.33171428571429
EMX2	4.212
FUS	-0.9932
TF	-1.26469230769231
CLCN4	1.528125
CXorf56	0.5174
C11orf72	0.121666666666667
ELAC2	-0.570466666666666
NPR1	0.7802
ASS1	-1.84622222222222
USP42	0.7015
POLR2J	-0.209
SEC23IP	-0.375375
UQCRC1	-0.4718
LOC729603	-0.851
C1orf71	-0.1756
POLG	-1.701
ADAM23	-0.272333333333333
TFR2	-1.1052
RICTOR	-0.691538461538462
MGC39606	0.0654
C19orf55	-0.685181818181818
SNAPC1	-1.258375
GNA11	0.856454545454545
CCDC52	-0.702625
FSIP1	0.606333333333333
UPF3A	-0.7993
IGSF11	1.84875
LAGE3	0.3088
CHST6	2.331
UNC13B	0.546272727272727
TTLL4	0.0759090909090909
ZNF687	0.3322
SDC2	1.39192857142857
COX7A2	-0.4182
LAMB4	0.9662
FAM24A	0.704666666666667
LRRTM3	0.9695
GPHB5	-1.2056
OR4C13	-0.175666666666667
EIF3EIP	-0.220277777777778
HABP4	1.00433333333333
TMEM125	-3.0278
CNTN2	1.33672727272727
ASNSD1	0.0218
FUT4	-0.0351
ACF	-1.8292
LOC158381	0.009
CDH8	0.7114
AGPS	-1.168375
C4orf18	2.4
PECI	0.263428571428571
UNG	-0.371909090909091
GSTP1	-0.998090909090909
DCUN1D5	-1.66075
DKFZP564J0863	-1.2994
SLC9A3R1	-1.42109090909091
BCDO2	0.676545454545455
CHMP7	0.0734
REM2	0.194
DNHD1	-0.3784
FKBP4	-1.07290909090909
ZNF350	0.6256
MGC11102	-0.103909090909091
BST1	0.6064
KISS1R	-0.337
NCR2	-0.249
DEFB125	-0.837666666666667
UBE2W	1.29745454545455
KRT15	-2.38309090909091
C10orf99	-0.299333333333333
SCN11A	0.429363636363636
GFI1	-2.2584
RDHE2	-1.139875
FHL1	1.34875
OSGEP	-0.735375
GATA1	-2.48525
SMC6	-0.9906
TTTY14	1.391
LPIN3	-0.5098
RPL4	-0.829928571428571
RBPMS	0.482142857142857
PRPF3	-0.543375
EMR1	-1.4095
SPATA19	0.205
XCR1	-0.259666666666667
IRX3	-0.665153846153846
RBM6	-0.5572
KLF4	-0.923692307692308
UNC5CL	-2.2072
SEBOX	-0.322
BTK	-0.418
KRCC1	1.0592
C6orf27	0.414333333333333
SYTL5	-1.083
PRND	1.261
LOC653319	-0.906666666666667
PIGL	-1.04972727272727
HUS1	0.6
SFRS6	-0.379125
C17orf77	0.277
UIMC1	-0.047125
FXYD2	-1.82576923076923
LOC283152	-0.4392
ZNF667	1.2216
ZCCHC12	1.4566
TFEC	3.03507692307692
ATP7B	-1.0895
POLD2	-1.019875
RG9MTD1	-0.5914
ACOT2	-0.023375
HIST1H4I	-1.16972727272727
PPARGC1A	2.38407692307692
ETFA	-1.07085714285714
POLRMT	-0.5628
ZNF146	-0.501545454545455
MIA2	-0.833666666666667
KLHL6	-0.294375
HOXB5	-0.438090909090909
NENF	0.491625
CUGBP1	-0.2214
PRSS22	-1.37125
CASC4	1.67753846153846
CUL4B	0.163692307692308
CENPJ	-1.59692857142857
PITX1	-1.8835
FLJ31033	0.650142857142857
CELSR3	-2.165625
ZNF568	1.2662
ITSN1	0.506
EHBP1L1	-0.420625
C19orf2	-0.8988
DCTN1	-0.159
LIN28B	-2.806125
TNKS2	1.1694
C1QBP	-0.1699
CADPS2	1.2512
SRMS	-0.1174
GJA9	-0.016375
MGC24975	-1.2805
TRIM45	-0.584875
TSP50	0.239
TCP1	-1.6706
TMED7	0.917083333333333
CMA1	0.245333333333333
CENPL	-0.88925
PTCRA	0.0193333333333333
FST	-2.751
VWCE	-1.3986
PAWR	-0.8606
ABCC12	-0.395
LDLR	-1.41969230769231
ASTN2	1.71135714285714
LOC441212	0.139363636363636
GPATCH8	0.115333333333333
TANC2	0.059625
KIF4A	-1.3698
C18orf18	0.0692
PGM1	0.743
KIAA0258	-0.2642
CPD	0.2381
SNCAIP	-0.2226
DCT	-2.97655555555556
HLA-DOA	1.97170967741935
OR11L1	0.320333333333333
UPK1B	0.763714285714286
DNAJB4	0.8125
UGT1A8	-1.956
HIST1H4L	0.0126666666666667
PECR	-0.985375
HSPA2	2.1334
WFIKKN1	-1.73633333333333
SERP1	-0.2182
SYDE2	-1.611
TACR2	-0.207333333333333
NUP85	-0.7684
CD177	-0.777444444444444
LGR5	-1.492625
PIGG	-0.093875
PTHR1	-0.1525
RAB5A	0.519230769230769
FLJ13224	-0.163
USP9Y	0.443875
C7orf53	-0.703
LRP1B	4.7574
XAF1	2.21553333333333
ABCG8	-1.56466666666667
ANKDD1A	0.133125
DAND5	-1.561
SPAG6	0.172714285714286
LINCR	0.0238
ZDHHC22	-0.7754
CCDC60	0.0586666666666667
THOC7	-1.558125
TCTA	1.18007692307692
OR8K3	-0.097
NY-REN-7	-0.8328
B2M	1.515375
C6orf141	-2.057
LPPR4	4.13383333333333
SQLE	-2.163
SEPHS1	-0.5686
BTBD14B	0.450055555555556
PLRG1	-0.0184
SPG7	-0.593761904761905
ZNF614	-0.304555555555556
PARD6G	1.222375
INPP5B	0.102615384615385
GRPEL2	0.1932
PPID	-0.871153846153846
TRIM56	0.1288
UBE2J1	0.189818181818182
IL20RA	-0.9048
LOC387856	2.027
C1orf107	0.1485
UTS2R	1.0316
C19orf22	-0.456
SAFB2	0.8808
KIAA0652	0.2706
KLRG1	0.171625
MS4A8B	0.559875
FRAG1	-0.4472
KIAA1546	0.5316
E2F4	-0.854153846153846
CLEC4M	-0.302888888888889
BTBD14A	1.6906
KIAA0999	0.671846153846154
GYPA	-2.200375
TAC1	4.00392857142857
TRAIP	-1.758125
KIAA0232	0.905307692307692
ERCC8	-1.0238
GPX4	0.169727272727273
KIAA0368	0.1554
GPR157	-0.872625
CTAGE4	-1.5605
C9orf30	-0.444375
OR52A1	-0.405333333333333
HSP90B3P	-0.143
ALG9	-0.214
BTBD10	0.6446
SDK2	0.190166666666667
BAIAP3	-0.2926
RABGGTB	-0.5288
ANKRD40	-0.003
KRT74	0.151333333333333
CALCOCO2	0.0535555555555556
SNCA	-1.769
TMSL8	-3.02436363636364
C2orf53	-0.0176666666666667
ESRRB	-0.2238
ARHGAP26	0.4049
TDRD9	-1.2258
HRAS	0.232875
KLRC4	-1.8285
JAGN1	-0.941
BSDC1	0.341
RNF43	-1.922
NDUFAF1	0.0894
PHF12	0.0648333333333333
OR1L3	-0.2288
FOLR2	1.71973333333333
LYZL6	0.19175
tcag7.1260	-0.960333333333333
WSB1	-0.665125
PROS1	1.97669230769231
OSTN	0.42
PSMB8	0.0356
SOCS4	-0.0983636363636363
DDIT4L	4.4136
MAS1	0.0163333333333333
MGC34796	-0.9052
CSHL1	-0.117125
TBCCD1	-0.092375
ZBTB7C	-0.0866666666666667
AP2S1	-0.437454545454545
P15RS	0.179461538461538
VAT1	0.169307692307692
SHANK3	0.8695
TUFM	-0.547125
THEG	-1.2374
KRT34	-1.2882
SGSM3	-0.7101
TOMM22	-0.1937
SOCS3	0.788125
CPO	-0.176333333333333
POP4	0.1922
BHLHB3	2.7936
MALL	1.42483333333333
OR1B1	-0.139
PARK2	0.373
GPR124	1.5157
LCE1E	0.185666666666667
RUVBL2	-0.9904
CGRRF1	0.2
ACPL2	1.7308
WNT10B	-2.47518181818182
BAIAP2L2	-1.228
ISCA1	0.6515
C1orf125	-0.278090909090909
RPAP1	-0.5392
RAI16	0.068375
RPL27	-0.975545454545454
NLRP9	0.376
EPN1	-0.148
LOC388610	-1.4253
SLC35A1	0.306615384615385
GAL	-2.6984
SLC14A2	-0.0968333333333333
RDH11	-0.610125
FAM138F	-1.21733333333333
AUH	-0.6834
FLJ40243	0.534
C14orf129	-0.30275
MBD2	-0.838875
ABHD14B	-0.32
PIGT	0.120181818181818
ALS2CR4	0.232636363636364
ALAS1	0.390076923076923
FOXO1	1.5185
CRLF3	-0.625454545454545
C20orf107	-0.9535
FARS2	0.3256
CCDC28A	0.1784
NPHP3	-0.4848
OR13F1	0.149666666666667
TSEN54	-0.9194
DEFB106B	-0.420818181818182
OR8B4	-0.0413333333333333
STH	0.5172
ZC3H14	0.00549999999999999
CBX2	0.132333333333333
TMEM49	-0.8832
C6orf21	-0.0836666666666667
FLJ20920	-0.230181818181818
CRTAP	0.289631578947368
DDX50	-0.6324
STYXL1	-0.5338
BLVRB	-1.002625
LOC147650	-0.157625
MMP24	0.231166666666667
GRID1	2.428625
BANF1	-0.586
CTAGEP	-0.8524
HMBS	-2.3342
SLC25A24	-0.4425
C14orf50	0.7456
MRO	3.0095
SLC25A15	-0.6394
FAM84B	0.550428571428571
TDP1	-1.514
C16orf78	0.017
C11orf57	-0.2471
RFK	-0.2177
ZFYVE9	0.927363636363636
STCH	-0.0459230769230768
WIBG	-0.637
LOC283871	-1.033875
GBA2	-0.187857142857143
NDUFB3	0.1526
HSD17B13	0.418333333333333
GRIN3A	0.571125
FMNL1	-1.099375
SEPT7	1.71823076923077
GNLY	1.572
GRAMD1C	2.391125
ZNF165	-1.5194
USP38	0.6348
FAM83A	-2.427375
C14orf24	0.3623125
ARMCX3	1.4677
ARHGDIB	-0.1275
AK1	-0.342818181818182
KIAA1045	1.3238
DNAJB13	0.072625
NEU2	-0.107666666666667
HIST1H4B	-1.245125
FAM20B	-0.336153846153846
HES2	-0.0642105263157895
FAM73B	-0.409692307692308
LOC388381	-0.3756
INTS7	-0.380928571428571
AMPH	2.33066666666667
ZNF775	-0.0594
UCKL1	-0.66175
C10orf97	-0.1526
C1orf161	-0.2825
ALDH1L1	3.1616
FLJ39378	0.277272727272727
SLC23A1	-1.99
RBM4B	0.2948
THAP4	-0.132125
OGFRL1	0.787
KIAA0831	-0.302363636363636
PPP1R15A	-0.752
C1orf96	0.971157894736842
C12orf11	-1.5914
BMF	0.135727272727273
MAN1A1	-1.34845454545455
KIAA1600	0.1805
NLGN4X	3.2436
ALOX12	-1.043875
RB1CC1	-0.104285714285714
NEIL2	1.05653846153846
EIF4E	0.304448275862069
ABHD5	-0.1962
EXOC4	0.486375
CIP29	-0.21625
BATF2	0.7678
SLC29A4	0.0229090909090909
HTR4	1.64
EMB	-1.795
TRAF6	0.7562
LMNB1	-0.7596
FAM19A5	-0.138272727272727
SHE	2.0282
PIK3C2B	0.3634
C15orf15	-0.611285714285714
USP15	-0.224153846153846
TCEAL2	2.2258
C5orf39	-0.562714285714286
PTGER2	-1.7276
SLC31A1	-0.142714285714286
IFT172	0.2748
ADAM29	-0.4164
GFOD1	-0.3458
ST7L	0.831
C15orf26	-2.1804
PKN3	-1.3246
CNTD1	0.570125
COMMD1	0.0921
NTRK2	3.48
FOXN3	0.935727272727273
MFGE8	0.899230769230769
PFKFB2	1.11675
TAS2R4	0.0096
ENTHD1	0.051125
PRMT5	-1.0547
MGC16384	-1.23063636363636
LOC442229	-0.7012
TSKU	0.425090909090909
KRTCAP3	-2.656
PDLIM1	0.534384615384615
KCNS2	0.576166666666667
RNF126	-0.765875
CEP63	-0.1911
CLIC4	0.6616
hCG_1990170	0.6468
ACR	0.242846153846154
KLK7	-0.395
ALOX5AP	2.75409090909091
RIPK3	2.046
TAS2R9	-0.586
C19orf18	1.712
BIRC6	-0.396789473684211
ZNF16	0.359
RFT1	-1.224
SLC8A2	-0.258
TACC1	1.45618181818182
ITGAD	0.265666666666667
SAMHD1	1.43816666666667
SH3PXD2B	1.21876923076923
EPC2	1.3296
C20orf85	0.0106
ATP13A2	0.110625
KRT4	-0.0039090909090909
CAPNS1	-0.5994
MDM2	1.326375
PCDH20	5.3664
KCNK9	-0.539
OR2C1	-0.0743333333333333
KLHDC3	-0.192625
IPPK	0.224
EFHD2	-0.5894
GALR3	1.039
NBEA	0.389375
ABCA6	3.37184615384615
CLDN3	-3.00125
AKT2	0.194105263157895
EGFR	2.78271428571429
RBM16	-0.3701
ZDHHC3	0.0375384615384615
SLC25A4	1.008
CYB5B	-0.21675
CPXM1	1.158
NDRG1	-0.5110625
FLJ43826	0.4382
OR5L2	0.31075
FARP2	-0.326384615384615
MRPL46	-0.42575
LDHAL6B	0.035
MAPKAPK3	-1.055875
NCAM2	1.7532
PRKD2	-0.59225
ZFP36L1	0.290307692307692
CYSLTR1	-0.4516
OR4C3	-0.6078
HIST1H2AJ	-1.03566666666667
CCNB2	-1.415
ZNF10	0.3663
TMEM175	0.911
FAM134A	0.56525
TIGD4	1.30766666666667
PCNP	-0.5958
MGC39715	1.93083333333333
LQK1	-0.313
CREB1	0.939846153846154
TMPRSS3	-1.87083333333333
C4orf32	-0.7094
LAT	-1.46546666666667
KCNA3	-0.354333333333333
SKIV2L2	-1.3368
ROPN1B	-2.5554
tcag7.23	-2.58
CDT1	-2.7593
ZHX2	0.717090909090909
CD28	-2.9848
ZNF624	1.0002
SEPT2	0.661133333333333
SOHLH2	-1.215
MCOLN3	-1.38027272727273
UNQ1945	0.047
MASP2	-1.605
ZNRF3	0.597769230769231
GPATCH3	0.2584
AGL	1.67118181818182
QRICH2	-0.0856666666666667
PSD4	-1.667875
CCNB1IP1	-0.876
ENPP7	-0.486
OBFC1	-0.4212
KCNG3	-2.105
C14orf79	-0.633933333333333
ENPEP	3.608625
SCT	-0.0933333333333333
SKI	1.76409090909091
SEC61G	3.4978
CAPN11	0.1704
ATXN7L3	-0.9022
DBNDD1	0.06825
FAIM	0.5892
ANKRD36	-1.00966666666667
GABRP	-0.753444444444444
TACSTD2	-2.045125
EIF3J	-0.8448
PPP2R2A	-0.3104
TEKT4	-0.83575
PVALB	-2.064375
F10	-2.004
FAM134C	0.107846153846154
COMP	2.1515
EFCBP1	1.18904545454545
SCLT1	0.8546
TAL1	-0.825461538461539
ACSL1	0.1718
ABCC5	-0.0294
ABL1	-0.10612
RBBP7	0.1794375
PTPRG	1.4756
NCOR1	0.0758461538461539
SPINK4	-0.684625
TXNRD1	-0.667307692307692
TNRC15	1.2468
C9orf138	0.284181818181818
UBE2H	1.408
BRDT	0.207125
C8orf31	0.2918
CCNE2	-1.6
SLC6A8	-0.5496
CALCR	-3.4706
PPP1CB	0.701733333333333
ABHD8	0.0226
ARF5	-0.327153846153846
SLC24A4	1.788
CCT3	-0.2434
ZNF121	0.470818181818182
SLC3A2	-0.6065
OR13A1	-0.306333333333333
SLC5A10	-0.6454
RAD50	-0.0706000000000001
IER5	0.6639
MTHFD1L	-1.61118181818182
MBTPS2	0.426333333333333
MVK	-1.22136363636364
NCL	-0.253769230769231
PSMD10	-0.2376
MOBP	0.591909090909091
FLJ32894	-0.244666666666667
HRH1	1.942125
C5orf30	-0.396
