Hybridization REF	TCGA-28-2502-01B-01R-0791-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.3178125
CREB3L1	0.776166666666667
RPS11	1.0716
PNMA1	0.692
MMP2	0.593
C10orf90	0.9058
ZHX3	0.95875
ERCC5	-0.6346
GPR98	0.319
RXFP3	0.463666666666667
APBB2	1.0064
PRO0478	-0.579454545454545
KLHL13	0.4826
PRSSL1	-0.682875
PDCL3	-0.432
DECR1	0.2902
SALL1	1.7275
CADM4	2.095875
RPS18	0.410894736842105
HNRPD	-1.46826666666667
CFHR5	1.06942857142857
SLC10A7	-0.0073
OR2K2	0.95
LMAN1	-1.94836363636364
SUHW1	-2.7778
CHD8	-0.234307692307692
SUMO1	0.248
GP1BA	-0.00569230769230768
DDB1	-0.54925
MYO9B	0.839285714285714
MMP7	3.1318
CRNKL1	-0.5275
C9orf45	-1.890875
XAB2	2.5295
RTN1	3.3358
KLHL14	-0.5905
TBX10	-2.214
CENPQ	-0.6854
UTY	0.443631578947368
ZBTB12	-0.450333333333333
DTNBP1	-0.432
KBTBD8	-0.163125
ZEB1	0.97825
ZG16	-1.3585
MIER1	-0.0549230769230769
ADAM5P	0.309666666666667
CHD9	-0.0161428571428572
STK16	0.294
KIAA1486	-0.0206666666666667
TOB2	0.6676875
BANK1	0.8244
OR2V2	0.00759999999999998
GRM2	0.050625
PROSC	0.6273
SPIN2B	0.1782
PIR	-0.747181818181818
IPO9	0.0632857142857143
EVC	-0.54925
CXCL13	1.859375
KIAA1199	-0.451153846153846
SORL1	1.7906
NAT10	-0.436
CHD1	-1.22
SYN3	-0.045
SLC22A2	0.232
SERPINF1	1.41375
WDR34	-0.6718
OR7A17	0.5672
C9orf11	0.407333333333333
RNF216L	0.40925
LHB	0.501
STK25	0.5573
TAOK3	0.7022
LOC152573	0.6592
C3orf39	1.0206
C14orf108	-0.274384615384615
CDC25B	-0.177071428571429
BMP3	0.312666666666667
TMEM180	-0.626
MAP1LC3C	0.7508
CRYGC	-0.0235
POU3F1	1.48507692307692
C20orf32	-1.13733333333333
CCDC95	1.1125
HIGD1B	6.077
USP6NL	-0.6339
ABCD4	0.53775
DIMT1L	-0.303125
TEK	0.390090909090909
SLC25A46	-0.344
LARP7	-1.22592857142857
CD160	0.00875
MT1JP	4.59214285714286
PHF20	-0.713428571428572
CPNE4	4.3126
GTPBP1	-0.534210526315789
RAB33B	0.527625
ALDOC	1.74854545454545
ZNF212	-0.8248
NUDT1	-0.1095
RFPL2	-0.503
ZNF83	-0.318375
GDPD5	-0.1904
PDCD4	-0.253538461538461
CEP350	-0.7102
OR10A2	0.2884
CST7	1.5144
CIAO1	-0.3462
SELL	2.08527272727273
OR8J3	0.500666666666667
LTBP4	1.7355
SIRT6	1.7574
CCL19	2.6116
PPIL1	0.4705
GBP7	0.0978571428571429
STK17A	1.45523076923077
ABR	0.9922
OR9G1	1.075
FOXE1	-0.710111111111111
CNGA3	2.36033333333333
GML	0.733333333333333
CD38	-0.1044
ZDHHC6	-0.316125
NEFH	-1.9384
CTDSP2	0.1105625
PGBD5	0.908444444444444
CCNY	0.618888888888889
RMND5B	0.3583125
ZNF257	-1.8792
FLJ22167	0.5577
EXOSC7	-1.01975
ROR2	-1.1208
MAOA	0.854909090909091
TNNT3	-0.027625
GYPC	-0.389
C7orf33	0.154666666666667
PLIN	0.6835
LOC90826	-0.501
RNF4	-0.268
F8A1	-0.661875
PLEKHG4	-2.8198
GRB2	0.327851851851852
HIST1H2AD	-0.4836
DUS3L	0.1895
EIF1	-0.199125
RP5-1077B9.4	-0.521222222222222
FPGT	0.7638
GDF10	-0.017125
COQ9	0.244
GCC2	-1.04155555555556
RARRES3	2.95272727272727
PLXNA1	-0.0492857142857143
KIAA0100	-0.377285714285714
PMF1	0.7708
FNDC1	1.8192
HS2ST1	1.092875
CRELD2	0.7758
C8G	-1.064
CD82	1.4804
LIM2	-1.16233333333333
UNQ6490	0.904333333333333
MMP16	0.314666666666667
DRD3	0.172166666666667
C5orf26	-0.633
C11orf73	0.7078
PTP4A2	0.36
OR4M2	0.138666666666667
HPCA	-0.018625
SEC14L1	-0.02125
CHFR	0.555818181818182
EMILIN1	2.5979
NDUFS4	0.3928
COL18A1	0.0652
PDZD3	-0.203846153846154
C9orf16	1.636
ERBB2IP	0.836285714285714
EMX2	5.2004
FUS	-2.7422
TF	0.134461538461538
CLCN4	1.1945
CXorf56	-0.5354
C11orf72	-0.430833333333333
ELAC2	-0.989466666666667
NPR1	-0.3998
ASS1	-1.63233333333333
USP42	-0.0722
POLR2J	0.791333333333333
