Hybridization REF	TCGA-02-0026-01B-01R-0300-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.0861875
CREB3L1	-0.455666666666667
RPS11	0.00950000000000001
PNMA1	1.9982
MMP2	-1.7905
C10orf90	0.5754
ZHX3	1.295875
ERCC5	0.546
GPR98	0.42175
RXFP3	0.246333333333333
APBB2	0.4624
PRO0478	1.12045454545455
KLHL13	0.8206
PRSSL1	-0.704375
PDCL3	0.722625
DECR1	-1.151
SALL1	1.332125
CADM4	0.7215
RPS18	-0.390421052631579
HNRPD	-0.0219333333333333
CFHR5	0.054375
SLC10A7	-0.277363636363636
OR2K2	0.119333333333333
LMAN1	-2.03863636363636
SUHW1	-1.249
CHD8	-0.301846153846154
SUMO1	0.321692307692308
GP1BA	0.525769230769231
DDB1	-0.453375
MYO9B	0.338714285714286
MMP7	5.2862
CRNKL1	-0.3683
C9orf45	-0.092875
XAB2	-0.4605
RTN1	3.6137
KLHL14	-0.4514
TBX10	0.0833333333333333
CENPQ	0.3126
UTY	0.77778947368421
ZBTB12	0.22
DTNBP1	0.7876
KBTBD8	-0.291
ZEB1	1.215125
ZG16	-0.84
MIER1	-0.344230769230769
ADAM5P	-0.143666666666667
CHD9	0.315666666666667
STK16	-0.178
KIAA1486	0.216666666666667
TOB2	0.25675
BANK1	0.6322
OR2V2	0.2272
GRM2	0.22425
PROSC	-0.6513
SPIN2B	0.7248
PIR	-0.949545454545455
IPO9	0.335071428571429
EVC	-0.3025
CXCL13	0.115125
KIAA1199	-1.83438461538462
SORL1	1.3456
NAT10	-0.5278
CHD1	-1.0128
SYN3	1.038
SLC22A2	0.1202
SERPINF1	-1.652875
WDR34	-1.0016
OR7A17	0.00599999999999999
C9orf11	0.439666666666667
RNF216L	0.0144166666666667
LHB	0.242
STK25	0.1034
TAOK3	1.4204
LOC152573	0.0794
C3orf39	1.3554
C14orf108	-0.674153846153846
CDC25B	-0.106
BMP3	0.449
TMEM180	0.00366666666666666
MAP1LC3C	-0.0222
CRYGC	-0.170666666666667
POU3F1	-0.0221538461538461
C20orf32	-0.671333333333333
CCDC95	-0.129
HIGD1B	3.4426
USP6NL	-0.9052
ABCD4	1.137375
