Hybridization REF	TCGA-14-0790-01B-01R-0791-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.4475
CREB3L1	1.42683333333333
RPS11	1.0563
PNMA1	1.8694
MMP2	1.0405
C10orf90	0.0012
ZHX3	1.7995
ERCC5	-0.4052
GPR98	1.71058333333333
RXFP3	0.691666666666667
APBB2	1.9264
PRO0478	-0.201363636363636
KLHL13	0.415
PRSSL1	-1.055125
PDCL3	-0.025375
DECR1	0.2677
SALL1	2.749
CADM4	2.22025
RPS18	-0.119631578947368
HNRPD	-0.531533333333333
CFHR5	0.257625
SLC10A7	0.201727272727273
OR2K2	0.266666666666667
LMAN1	-2.97609090909091
SUHW1	-3.7086
CHD8	-0.303
SUMO1	0.285615384615385
GP1BA	0.286307692307692
DDB1	-0.3945
MYO9B	0.627571428571429
MMP7	-1.8772
CRNKL1	0.0221
C9orf45	-1.631875
XAB2	1.177
RTN1	3.2073
KLHL14	-0.064
TBX10	-1.77833333333333
CENPQ	0.1216
UTY	-1.05152631578947
ZBTB12	-0.172
DTNBP1	-0.2439
KBTBD8	0.199125
ZEB1	2.7795
ZG16	-1.8018
MIER1	-0.160307692307692
ADAM5P	0.27
CHD9	0.499047619047619
STK16	-0.4024
KIAA1486	-0.165
TOB2	1.27625
BANK1	3.5772
OR2V2	-0.0334
GRM2	-0.07925
PROSC	0.2866
SPIN2B	0.6654
PIR	-2.76054545454545
IPO9	0.377214285714286
EVC	-0.052875
CXCL13	1.899875
KIAA1199	-1.26538461538462
SORL1	1.59
NAT10	-0.4918
CHD1	-0.8004
SYN3	0.5146
SLC22A2	-0.3406
SERPINF1	-0.6225
WDR34	-0.096
OR7A17	0.0754
C9orf11	0.209333333333333
RNF216L	0.915416666666667
LHB	0.161333333333333
STK25	0.6424
TAOK3	1.7327
LOC152573	2.7386
C3orf39	1.5744
C14orf108	0.0267692307692308
CDC25B	-0.218142857142857
BMP3	0.218333333333333
TMEM180	0.385
MAP1LC3C	3.1622
CRYGC	-0.646
POU3F1	0.652692307692308
C20orf32	-1.19233333333333
CCDC95	0.5285
HIGD1B	5.5854
USP6NL	0.6293
ABCD4	1.29625
DIMT1L	-0.149
TEK	0.721181818181818
SLC25A46	-0.6184
LARP7	-0.824
CD160	0.18875
MT1JP	3.26128571428571
PHF20	-0.724285714285714
CPNE4	7.112
GTPBP1	-0.390789473684211
RAB33B	1.240125
ALDOC	3.08636363636364
ZNF212	-0.1464
NUDT1	-0.12575
RFPL2	-0.7415
ZNF83	0.80025
GDPD5	-1.3877
PDCD4	-0.0519615384615384
CEP350	-0.3926
OR10A2	0.3952
CST7	-0.6532
CIAO1	-1.0152
SELL	0.701090909090909
OR8J3	0.399333333333333
LTBP4	-0.07275
SIRT6	0.8932
CCL19	1.4498
PPIL1	0.14275
GBP7	0.968875
STK17A	1.99984615384615
ABR	1.8158
OR9G1	-0.1625
FOXE1	-0.8202
CNGA3	4.174
GML	0.08
CD38	1.7684
ZDHHC6	-0.363
NEFH	-3.1624
CTDSP2	0.368875
PGBD5	1.60688888888889
CCNY	-0.132944444444444
RMND5B	-0.31325
ZNF257	-3.112
FLJ22167	2.1672
EXOSC7	-1.49025
ROR2	-1.2056
MAOA	1.18854545454545
TNNT3	-0.192875
GYPC	-0.181166666666667
C7orf33	-0.123666666666667
PLIN	2.377
LOC90826	-0.00680000000000001
RNF4	-0.0606923076923077
F8A1	-1.1385
PLEKHG4	-4.581
GRB2	-0.343222222222222
HIST1H2AD	-2.294
DUS3L	0.40625
EIF1	-0.01825
RP5-1077B9.4	0.119333333333333
FPGT	1.3388
GDF10	-0.9225
COQ9	0.699
GCC2	-0.185944444444444
RARRES3	2.78945454545455
PLXNA1	0.0845
KIAA0100	-0.488928571428571
PMF1	0.5854
FNDC1	0.0012
HS2ST1	0.7500625
CRELD2	0.3274
C8G	-1.30466666666667
CD82	2.1502
LIM2	-1.329
UNQ6490	-0.105333333333333
MMP16	1.247
DRD3	-0.256166666666667
C5orf26	-1.2536
C11orf73	0.3853
PTP4A2	0.2436
OR4M2	-0.0106666666666667
HPCA	-0.870875
SEC14L1	0.206375
CHFR	0.783454545454546
EMILIN1	1.0336
NDUFS4	0.2268
COL18A1	-1.5419
PDZD3	-0.100769230769231
C9orf16	0.730875
ERBB2IP	1.04171428571429
EMX2	6.7664
FUS	-1.4486
TF	-2.93623076923077
CLCN4	1.52125
CXorf56	-0.8334
C11orf72	0.4555
ELAC2	-0.349133333333333
NPR1	-2.2356
ASS1	-0.932777777777778
USP42	0.5835
POLR2J	1.33733333333333
SEC23IP	-0.591625
UQCRC1	0.1096
LOC729603	-0.8194
C1orf71	-1.1554
