Hybridization REF	TCGA-19-0963-01B-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.4805625
CREB3L1	-0.607666666666667
RPS11	-0.3591
PNMA1	2.481
MMP2	-1.167
C10orf90	0.4616
ZHX3	1.33725
ERCC5	-0.0726
GPR98	1.23283333333333
RXFP3	0.331333333333333
APBB2	1.2458
PRO0478	-0.0241818181818182
KLHL13	0.0578
PRSSL1	-1.45325
PDCL3	-0.051
DECR1	-0.3063
SALL1	1.663375
CADM4	1.593125
RPS18	-1.15710526315789
HNRPD	-0.318466666666667
CFHR5	0.56525
SLC10A7	-0.169545454545455
OR2K2	0.339333333333333
LMAN1	-2.03081818181818
SUHW1	-3.0166
CHD8	-0.773846153846154
SUMO1	0.205769230769231
GP1BA	0.352769230769231
DDB1	-0.482875
MYO9B	0.559857142857143
MMP7	3.703
CRNKL1	-0.4838
C9orf45	-0.998875
XAB2	-0.057
RTN1	4.4887
KLHL14	-0.7139
TBX10	-1.403
CENPQ	-0.5384
UTY	1.17078947368421
ZBTB12	-0.212666666666667
DTNBP1	0.4515
KBTBD8	0.331875
ZEB1	1.96425
ZG16	-2.3032
MIER1	-0.369153846153846
ADAM5P	-1.219
CHD9	0.349142857142857
STK16	0.065
KIAA1486	0.358
TOB2	0.24525
BANK1	3.1518
OR2V2	-0.118
GRM2	0.1185
PROSC	0.4539
SPIN2B	0.8942
PIR	-0.278727272727273
IPO9	0.743071428571429
EVC	-0.573125
CXCL13	1.53275
KIAA1199	-1.11630769230769
SORL1	1.2436
NAT10	-0.2582
CHD1	-0.9456
SYN3	1.4892
SLC22A2	-0.6942
SERPINF1	-1.490125
WDR34	-1.4604
OR7A17	-0.152
C9orf11	-0.0866666666666667
RNF216L	0.467916666666667
LHB	0.257
STK25	0.6543
TAOK3	1.8658
LOC152573	1.6466
C3orf39	1.5705
C14orf108	-0.431384615384615
CDC25B	-1.28192857142857
BMP3	0.499666666666667
TMEM180	0.576
MAP1LC3C	0.5244
CRYGC	-1.515
POU3F1	-0.272153846153846
C20orf32	-1.55566666666667
CCDC95	0.1175
HIGD1B	5.4816
USP6NL	-0.6829
ABCD4	1.2665
DIMT1L	-0.2895
TEK	0.764181818181818
SLC25A46	-0.1324
LARP7	-0.934071428571428
CD160	0.025
