Hybridization REF	TCGA-06-6697-01A-11R-1847-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.840125
CREB3L1	-0.5335
RPS11	-0.3469
PNMA1	0.5792
MMP2	-0.64375
C10orf90	0.7268
ZHX3	2.267
ERCC5	-0.0792
GPR98	1.69758333333333
RXFP3	0.756333333333333
APBB2	1.402
PRO0478	-0.756363636363636
KLHL13	1.147
PRSSL1	-0.937375
PDCL3	-0.536
DECR1	0.7009
SALL1	2.6735
CADM4	2.64775
RPS18	-0.71421052631579
HNRPD	-0.887733333333333
CFHR5	-0.400571428571429
SLC10A7	0.637909090909091
OR2K2	-0.811
LMAN1	-1.09790909090909
SUHW1	-4.1952
CHD8	-0.901076923076923
SUMO1	0.0235384615384615
GP1BA	0.398846153846154
DDB1	0.29525
MYO9B	0.187714285714286
MMP7	5.0282
CRNKL1	1.3021
C9orf45	-1.209375
XAB2	-0.7887
RTN1	2.8851
KLHL14	-1.5184
TBX10	-2.12766666666667
CENPQ	-0.3696
UTY	1.49
ZBTB12	-0.687666666666667
DTNBP1	0.2099
KBTBD8	0.35275
ZEB1	1.237375
ZG16	-2.92075
MIER1	-0.231230769230769
ADAM5P	-0.767
CHD9	0.379380952380952
STK16	0.4492
KIAA1486	-0.409333333333333
TOB2	0.082625
BANK1	5.5722
OR2V2	0.6584
GRM2	-0.336875
PROSC	0.8378
SPIN2B	-0.0994
PIR	-0.455
IPO9	0.185928571428571
EVC	0.886625
CXCL13	1.648375
KIAA1199	1.06369230769231
SORL1	4.012
NAT10	-1.0598
CHD1	-0.4688
SYN3	1.1408
SLC22A2	-0.5576
SERPINF1	-0.688
WDR34	-1.4772
OR7A17	0.4452
C9orf11	0.398333333333333
RNF216L	0.81075
LHB	0.351666666666667
STK25	-0.8082
TAOK3	1.9569
LOC152573	-1.7124
C3orf39	0.908
C14orf108	0.583153846153846
CDC25B	-1.14342857142857
BMP3	0.319333333333333
TMEM180	0.340333333333333
MAP1LC3C	3.6286
CRYGC	-1.21333333333333
POU3F1	0.160615384615385
C20orf32	-1.27033333333333
CCDC95	-0.6435
HIGD1B	5.846
USP6NL	0.4065
ABCD4	0.331375
DIMT1L	-0.3495
TEK	-0.0185454545454546
SLC25A46	0.2116
LARP7	-1.5805
CD160	0.204
MT1JP	2.96585714285714
PHF20	0.0726666666666667
CPNE4	4.6954
GTPBP1	-1.15021052631579
RAB33B	1.23775
ALDOC	0.802636363636364
ZNF212	-0.021
NUDT1	-0.898375
RFPL2	-1.6705
ZNF83	-0.029375
GDPD5	-1.3857
PDCD4	-0.0191153846153846
CEP350	1.099
OR10A2	-0.1724
CST7	-0.1716
CIAO1	-0.8404
SELL	2.93090909090909
OR8J3	-0.910333333333333
LTBP4	-0.504875
SIRT6	-0.82
CCL19	3.7458
PPIL1	-0.12625
GBP7	0.661
STK17A	1.84776923076923
ABR	1.5496
OR9G1	-0.8125
FOXE1	-0.8202
CNGA3	3.94666666666667
GML	0.058
CD38	-1.0714
ZDHHC6	-0.06675
NEFH	-2.1886
CTDSP2	0.60625
PGBD5	-0.335
CCNY	0.0919444444444444
RMND5B	-0.6129375
ZNF257	-2.7972
FLJ22167	1.6827
EXOSC7	-1.237125
ROR2	-1.2333
MAOA	2.42590909090909
TNNT3	-0.044875
GYPC	-1.34966666666667
C7orf33	1.13866666666667
PLIN	1.383375
LOC90826	0.7374
RNF4	0.812153846153846
F8A1	-0.287625
PLEKHG4	-4.4562
GRB2	-0.172444444444444
HIST1H2AD	-0.5928
DUS3L	-1.045375
EIF1	-0.1235
RP5-1077B9.4	-1.59966666666667
FPGT	2.2038
GDF10	3.83975
COQ9	0.2282
GCC2	-0.0456111111111111
RARRES3	2.00390909090909
PLXNA1	0.282071428571429
KIAA0100	-0.100428571428571
PMF1	-0.7294
FNDC1	5.5106
HS2ST1	1.2990625
CRELD2	-0.4048
C8G	-2.084
CD82	-0.2746
LIM2	-1.592
UNQ6490	-1.236
MMP16	0.430333333333333
DRD3	0.101
C5orf26	-1.2612
C11orf73	0.1185
PTP4A2	0.177
OR4M2	-0.147333333333333
HPCA	-1.612125
SEC14L1	2.665375
CHFR	-0.0157272727272727
EMILIN1	0.9683
NDUFS4	0.1128
COL18A1	-0.6095
PDZD3	-0.153615384615385
C9orf16	0.1395
ERBB2IP	1.843
EMX2	4.788
FUS	-1.7226
TF	-1.85876923076923
CLCN4	2.834875
CXorf56	0.9784
C11orf72	0.0328333333333333
ELAC2	-0.639666666666667
NPR1	-2.5312
ASS1	-3.486
USP42	-0.2794
POLR2J	0.450666666666667
SEC23IP	0.177875
UQCRC1	-0.6364
LOC729603	-1.9748
C1orf71	-1.0996
POLG	-1.905
ADAM23	0.0218333333333333
TFR2	-1.2886
RICTOR	-1.14884615384615
MGC39606	3.0046
C19orf55	-0.672454545454546
SNAPC1	-1.564
GNA11	0.159727272727273
CCDC52	-0.775875
FSIP1	2.62833333333333
UPF3A	-0.3223
IGSF11	3.355625
LAGE3	-0.0736
CHST6	2.482
UNC13B	-0.00772727272727272
TTLL4	0.142181818181818
ZNF687	0.1163
SDC2	-0.108142857142857
COX7A2	0.1956
LAMB4	1.5614
FAM24A	1.17533333333333
LRRTM3	0.781
GPHB5	-0.2802
OR4C13	-0.406
EIF3EIP	-0.0287777777777777
HABP4	0.705333333333333
TMEM125	-1.6898
CNTN2	2.62654545454545
ASNSD1	0.106
FUT4	-0.6879
ACF	-3.7986
LOC158381	1.497
CDH8	0.9508
AGPS	0.17825
C4orf18	4.30963636363636
PECI	0.865785714285714
UNG	-1.25318181818182
GSTP1	0.102545454545455
DCUN1D5	-1.474
DKFZP564J0863	-1.9324
SLC9A3R1	-1.35527272727273
BCDO2	3.17718181818182
CHMP7	-0.3982
REM2	-2.038
DNHD1	0.1626
FKBP4	-1.94536363636364
ZNF350	0.8514
MGC11102	0.03
BST1	1.9738
KISS1R	-0.0636666666666666
NCR2	-0.664
DEFB125	-1.841
UBE2W	1.08936363636364
KRT15	-4.87409090909091
C10orf99	0.186333333333333
SCN11A	0.0674545454545455
GFI1	-2.905
RDHE2	-1.86657142857143
FHL1	2.71325
OSGEP	-0.213625
GATA1	-5.126875
SMC6	-1.5826
TTTY14	2.14266666666667
LPIN3	-1.0404
