Hybridization REF	TCGA-12-1094-01A-01R-0524-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.4355625
CREB3L1	0.493333333333333
RPS11	-0.4471
PNMA1	1.9814
MMP2	-0.416125
C10orf90	1.1652
ZHX3	1.510625
ERCC5	-0.7418
GPR98	0.482166666666667
RXFP3	0.396333333333333
APBB2	1.6308
PRO0478	-0.0810909090909091
KLHL13	0.599
PRSSL1	-0.815125
PDCL3	-0.083625
DECR1	0.0459
SALL1	2.996125
CADM4	2.245125
RPS18	-0.984684210526316
HNRPD	-0.670533333333334
CFHR5	-0.311875
SLC10A7	0.137818181818182
OR2K2	0.505333333333333
LMAN1	-1.37363636363636
SUHW1	-2.9202
CHD8	-0.558153846153846
SUMO1	-0.452846153846154
GP1BA	0.240846153846154
DDB1	-0.706125
MYO9B	1.26128571428571
MMP7	6.132
CRNKL1	0.5324
C9orf45	-1.805625
XAB2	0.0391
RTN1	2.818
KLHL14	-1.6178
TBX10	-1.07066666666667
CENPQ	-0.956
UTY	1.24989473684211
ZBTB12	-0.501
DTNBP1	0.2136
KBTBD8	0.599125
ZEB1	3.211
ZG16	-2.02775
MIER1	0.331
ADAM5P	0.0356666666666667
CHD9	0.901333333333334
STK16	-0.4926
KIAA1486	-0.526333333333333
TOB2	0.33625
BANK1	3.5288
OR2V2	0.4006
GRM2	0.008125
PROSC	0.0851
SPIN2B	0.0796
PIR	-2.11409090909091
IPO9	0.2105
EVC	0.21275
CXCL13	0.803375
KIAA1199	0.548230769230769
SORL1	2.0964
NAT10	-0.4384
CHD1	-0.1714
SYN3	0.3304
SLC22A2	-1.2786
SERPINF1	-1.083
WDR34	-1.2236
OR7A17	0.1178
C9orf11	0.295666666666667
RNF216L	0.940083333333333
LHB	0.318333333333333
STK25	-0.6932
TAOK3	1.214
LOC152573	-2.6756
C3orf39	0.9758
C14orf108	-0.0162307692307692
CDC25B	-0.880071428571429
BMP3	0.7345
TMEM180	0.579333333333333
MAP1LC3C	2.1424
CRYGC	-0.54
POU3F1	0.347153846153846
C20orf32	-0.998666666666667
CCDC95	0.13
HIGD1B	5.6918
USP6NL	0.2938
ABCD4	1.23975
DIMT1L	-0.4048125
TEK	0.527363636363636
SLC25A46	-0.1182
LARP7	-0.926285714285714
CD160	-0.17675
MT1JP	3.44471428571429
PHF20	-0.0727619047619048
CPNE4	5.9654
GTPBP1	-0.511684210526316
RAB33B	1.19625
ALDOC	-0.125454545454545
ZNF212	-0.2078
NUDT1	-0.657
RFPL2	-1.58866666666667
ZNF83	0.459125
GDPD5	-1.8431
PDCD4	-0.533576923076923
CEP350	0.1412
OR10A2	0.424
CST7	0.1534
CIAO1	-1.0914
SELL	1.16990909090909
OR8J3	0.1515
LTBP4	0.532125
SIRT6	-0.0368
CCL19	0.754
PPIL1	-0.089375
GBP7	0.319857142857143
STK17A	1.252
ABR	1.6896
OR9G1	0.0025
FOXE1	-1.09
CNGA3	3.99
GML	0.293333333333333
CD38	-0.3854
ZDHHC6	-0.164375
NEFH	-0.3946
CTDSP2	0.55475
PGBD5	-0.822111111111111
CCNY	-0.452222222222222
RMND5B	-0.3543125
ZNF257	-2.8668
FLJ22167	0.6572
EXOSC7	-1.289875
ROR2	-1.3186
MAOA	1.67372727272727
TNNT3	-0.530875
GYPC	-2.4425
C7orf33	0.244
PLIN	0.358875
LOC90826	0.3742
RNF4	0.242076923076923
F8A1	-0.44175
PLEKHG4	-3.7426
GRB2	0.0529259259259259
HIST1H2AD	-1.223
DUS3L	-0.905625
EIF1	0.429
RP5-1077B9.4	-1.51577777777778
FPGT	0.9376
GDF10	-0.64575
COQ9	0.1516
GCC2	-0.0298333333333333
RARRES3	2.551
