Hybridization REF	TCGA-06-2563-01A-01R-0791-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.4468125
CREB3L1	1.17166666666667
RPS11	0.4865
PNMA1	2.565
MMP2	0.413
C10orf90	0.7288
ZHX3	1.309375
ERCC5	-0.5088
GPR98	-0.50175
RXFP3	0.561
APBB2	2.29
PRO0478	-0.277636363636364
KLHL13	-0.8588
PRSSL1	-0.93325
PDCL3	0.2295
DECR1	0.6849
SALL1	2.79925
CADM4	2.48075
RPS18	0.617105263157895
HNRPD	-0.484466666666667
CFHR5	0.027875
SLC10A7	0.292090909090909
OR2K2	0.217666666666667
LMAN1	-1.92609090909091
SUHW1	-2.954
CHD8	-0.791
SUMO1	0.192384615384615
GP1BA	0.262461538461538
DDB1	-0.947625
MYO9B	0.752714285714286
MMP7	0.5326
CRNKL1	0.5014
C9orf45	-1.569375
XAB2	0.2692
RTN1	3.062
KLHL14	0.0894
TBX10	-1.08333333333333
CENPQ	-0.281
UTY	-1.02557894736842
ZBTB12	-0.0416666666666667
DTNBP1	-0.0496
KBTBD8	0.709625
ZEB1	2.197125
ZG16	-1.4524
MIER1	0.00846153846153844
ADAM5P	0.316666666666667
CHD9	0.465380952380952
STK16	-0.0444
KIAA1486	0.089
TOB2	0.190875
BANK1	3.4972
OR2V2	0.207
GRM2	0.068125
PROSC	0.5285
SPIN2B	0.7386
PIR	-1.65172727272727
IPO9	0.142857142857143
EVC	-0.158875
CXCL13	0.356375
KIAA1199	0.848153846153846
SORL1	1.0936
NAT10	-0.676
CHD1	-0.3472
SYN3	-0.0498
SLC22A2	0.1022
SERPINF1	-2.107875
WDR34	-0.8572
OR7A17	-0.0014
C9orf11	0.256
RNF216L	0.537166666666667
LHB	-0.0463333333333333
STK25	0.1661
TAOK3	1.5472
LOC152573	-2.1968
C3orf39	0.8108
C14orf108	0.352846153846154
CDC25B	-0.298
BMP3	0.169333333333333
TMEM180	0.373333333333333
MAP1LC3C	0.9414
CRYGC	-0.173666666666667
POU3F1	0.344
C20orf32	-0.692666666666667
CCDC95	0.1485
HIGD1B	5.2038
USP6NL	-0.0175
ABCD4	1.938375
DIMT1L	0.0726875
TEK	1.36845454545455
SLC25A46	-0.4212
LARP7	-1.17892857142857
CD160	0.0135
MT1JP	1.55457142857143
