Hybridization REF	TCGA-06-0137-01B-02R-0213-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-1.7014
2'-PDE	-0.01025
7A5	-1.503
A1BG	1.774625
A2BP1	1.058
A2M	1.283
A2ML1	1.84133333333333
A3GALT2	-0.0132
A4GALT	-0.446875
A4GNT	-0.119333333333333
AAAS	-0.8314
AACS	-1.4268
AADAC	-0.8634
AADACL1	0.909
AADACL2	-0.0178
AADACL3	0.358
AADACL4	-0.751333333333333
AADAT	-0.1156
AAK1	0.479941176470588
AAMP	-0.3708
AANAT	0.318333333333333
AARS	-1.043125
AARS2	-0.169875
AARSD1	-0.8319
AASDH	0.346363636363636
AASDHPPT	0.0388461538461539
AASS	0.5142
AATF	-0.4312
AATK	0.475692307692308
ABAT	2.59584615384615
ABBA-1	1.4252
ABCA1	3.056875
ABCA10	0.245333333333333
ABCA11	-0.923
ABCA12	-3.9314
ABCA13	-0.167454545454545
ABCA2	-0.1576
ABCA3	2.01881818181818
ABCA4	-0.953333333333333
ABCA5	-0.3511
ABCA6	1.79561538461538
ABCA7	-1.0894
ABCA8	-0.0372
ABCA9	0.360076923076923
ABCB1	0.294090909090909
ABCB10	-1.42058333333333
ABCB11	0.215666666666667
ABCB4	-0.0418
ABCB5	-0.813666666666667
ABCB6	0.172384615384615
ABCB7	-0.1074
ABCB8	-0.234625
ABCB9	0.23525
ABCC1	-2.362625
ABCC10	-0.513
ABCC11	-0.579375
ABCC12	0.301125
ABCC13	0.0984545454545455
ABCC2	-3.63144444444444
ABCC3	2.23054545454545
ABCC4	-1.968125
ABCC5	0.137666666666667
ABCC6	-1.21516666666667
ABCC8	2.6282
ABCC9	0.374818181818182
ABCD1	-0.147333333333333
ABCD2	0.4485
ABCD3	-0.413642857142857
ABCD4	0.73525
ABCE1	0.1804
ABCF1	-0.134769230769231
ABCF2	-0.540090909090909
ABCF3	-0.095375
ABCG1	0.621333333333333
ABCG2	0.2562
ABCG4	0.171666666666667
ABCG5	-3.607
ABCG8	-2.82466666666667
ABHD1	0.5172
ABHD10	-0.627615384615385
ABHD11	-0.418230769230769
ABHD12	1.06076923076923
ABHD12B	-2.3398
ABHD13	0.359230769230769
ABHD14A	1.011
ABHD14B	-0.5147
ABHD2	0.764571428571429
ABHD3	-2.1758
ABHD4	1.143
ABHD5	-0.776
ABHD6	1.8394
ABHD7	-0.61
ABHD8	0.7388
ABHD9	0.966666666666667
ABI1	-1.21475
ABI2	0.284875
ABI3	2.0628
ABI3BP	-0.1054
ABL1	0.39508
ABL2	-0.316933333333333
ABLIM1	0.3435
ABLIM2	1.1476
ABLIM3	-0.829615384615385
ABO	-0.10775
ABP1	0.258727272727273
ABR	1.1244
ABRA	-0.0666
ABT1	-0.4752
ABTB1	0.284375
ABTB2	0.133
ACAA1	0.290615384615385
ACAA2	-0.889090909090909
ACACA	-1.0214375
ACACB	0.518
ACAD10	-0.105375
ACAD11	0.245142857142857
ACAD8	0.2806
ACAD9	-1.0154
ACADL	-0.162375
ACADM	-1.36672727272727
ACADS	0.183357142857143
ACADSB	-1.42008333333333
ACADVL	0.1125
ACAN	1.70683333333333
ACAT1	-1.72533333333333
ACBD3	0.412692307692308
ACBD4	0.728727272727273
ACBD5	0.5195
ACBD6	-0.2844
ACCN1	0.08775
ACCN2	2.862
ACCN3	-0.591
ACCN4	1.98025
ACCN5	-0.120333333333333
ACD	-0.253375
ACE	-0.167
ACE2	-0.7636
ACF	-2.9506
ACHE	1.25875
ACIN1	0.0975
ACLY	-0.129727272727273
ACMSD	-0.9192
ACN9	0.2966
ACO1	-0.574125
ACOT11	0.0607368421052632
ACOT12	0.5298
ACOT2	-0.18775
ACOT4	-1.3128
ACOT6	1.3882
ACOT7	-2.108
ACOT8	0.9556
ACOT9	-0.834
ACOX1	0.620785714285714
ACOX2	0.23725
ACOX3	0.637363636363636
ACP1	-0.580125
ACP2	-0.0948333333333334
ACP5	2.924375
ACP6	-1.161375
ACPL2	2.4654
ACPP	-0.888384615384615
ACPT	0.467125
ACR	0.830384615384615
ACRBP	-1.3876
ACRC	0.1554
ACRV1	0.750875
ACSBG1	3.5362
ACSBG2	0.6
ACSL1	-0.0738
ACSL3	0.1821
ACSL4	-1.871
ACSL5	-1.470125
ACSL6	1.62863636363636
ACSM1	-2.067
ACSM2A	-1.0496
ACSM2B	-1.5862
ACSM3	-4.40866666666667
ACSS1	-0.0373999999999999
ACSS2	0.20775
ACTA1	-1.936125
ACTA2	2.7765
ACTB	1.32428571428571
ACTBL1	-1.4696
ACTC1	-0.114230769230769
ACTG1	0.557714285714286
ACTG2	0.403769230769231
ACTL6A	-0.57125
ACTL6B	1.813125
ACTL7A	0.1188
ACTL7B	0.1632
ACTL8	-3.09275
ACTN1	1.42730769230769
ACTN2	5.1628
ACTN3	0.411333333333333
ACTN4	0.429555555555556
ACTR10	-0.139
ACTR1A	0.140722222222222
ACTR1B	-0.736
ACTR2	0.203307692307692
ACTR3	-0.8914
ACTR3B	-0.5933
ACTR5	-1.391
ACTR6	0.8272
ACTR8	0.0015
ACTRT1	0.156666666666667
ACTRT2	0.458333333333333
ACVR1	-0.16775
ACVR1B	1.126875
ACVR1C	-1.502875
ACVR2A	-0.49
ACVR2B	0.175444444444444
ACVRL1	1.974
ACY1	-0.2094
ACY1L2	0.378333333333333
ACY3	-0.5626
ACYP1	-0.6036
ACYP2	1.771
ADA	-3.0306
ADAD1	0.7836
ADAD2	0.8476
ADAL	1.2502
ADAM10	-1.0384
ADAM11	0.27775
ADAM12	0.362
ADAM15	-0.9955625
ADAM17	0.9808
ADAM18	-0.0165
ADAM19	0.652692307692308
ADAM2	-2.3235
ADAM20	1.8548
ADAM21	0.409666666666667
ADAM22	1.10345454545455
ADAM23	-1.16166666666667
ADAM28	1.91166666666667
ADAM29	-0.0556
ADAM30	0.1736
ADAM32	0.656
ADAM33	0.508666666666667
ADAM5P	-1.4915
ADAM7	0.316
ADAM8	2.75463636363636
ADAM9	0.54725
ADAMDEC1	6.1884
ADAMTS1	-2.56484615384615
ADAMTS10	1.1975
ADAMTS12	-0.912375
ADAMTS13	0.009
ADAMTS14	-0.4626
ADAMTS15	0.471
ADAMTS16	-0.114272727272727
ADAMTS17	-0.208
ADAMTS18	1.791125
ADAMTS19	-2.488
ADAMTS2	0.335666666666667
ADAMTS20	0.1545
ADAMTS3	0.429307692307692
ADAMTS4	0.949555555555556
ADAMTS5	2.105
ADAMTS6	-0.110625
ADAMTS7	1.33561538461538
ADAMTS8	0.9084
ADAMTS9	3.44223076923077
ADAMTSL1	-1.09372222222222
ADAMTSL2	1.733625
ADAMTSL3	0.00392307692307692
ADAMTSL4	-1.281625
ADAMTSL5	-0.299
ADAR	-0.3886
ADARB1	-1.3653
ADARB2	0.087
ADAT1	-1.31584615384615
ADAT2	-2.289125
ADAT3	0.984375
ADC	1.433375
ADCK1	-1.1762
ADCK2	-0.326384615384615
ADCK4	0.72425
ADCK5	-0.208
ADCY1	0.11
ADCY2	3.00775
ADCY3	-0.4665
ADCY4	2.520875
