Hybridization REF	TCGA-02-0011-01B-01R-0179-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-1.7226
2'-PDE	0.09465
7A5	-1.26333333333333
A1BG	1.49025
A2BP1	1.446125
A2M	1.6244
A2ML1	0.286
A3GALT2	-0.2494
A4GALT	-0.579125
A4GNT	0.068
AAAS	0.2664
AACS	-0.913
AADAC	-0.267
AADACL1	-1.1394
AADACL2	0.0346
AADACL3	0.118
AADACL4	-0.661
AADAT	0.4648
AAK1	0.289647058823529
AAMP	0.1714
AANAT	0.208666666666667
AARS	0.2635
AARS2	-0.25875
AARSD1	-0.5025
AASDH	0.398272727272727
AASDHPPT	0.662769230769231
AASS	-0.4322
AATF	-0.0519
AATK	0.551
ABAT	2.62284615384615
ABBA-1	1.144
ABCA1	1.435625
ABCA10	0.254666666666667
ABCA11	0.0133333333333333
ABCA12	-2.761
ABCA13	-0.226363636363636
ABCA2	0.194
ABCA3	2.053
ABCA4	-0.635777777777778
ABCA5	-0.0815
ABCA6	1.04792307692308
ABCA7	-2.2908
ABCA8	1.252
ABCA9	0.936615384615385
ABCB1	1.76290909090909
ABCB10	-1.21833333333333
ABCB11	0.147333333333333
ABCB4	1.1426
ABCB5	-0.212666666666667
ABCB6	0.410538461538462
ABCB7	-0.9454
ABCB8	-0.024625
ABCB9	0.16675
ABCC1	-2.346
ABCC10	-0.4292
ABCC11	0.30125
ABCC12	1.03475
ABCC13	0.0692727272727273
ABCC2	-3.10055555555556
ABCC3	-3.13309090909091
ABCC4	-1.319625
ABCC5	-0.316666666666667
ABCC6	-0.645777777777778
ABCC8	-0.0658
ABCC9	0.988909090909091
ABCD1	0.185666666666667
ABCD2	0.723666666666667
ABCD3	0.204857142857143
ABCD4	-0.24575
ABCE1	-0.1302
ABCF1	-0.0932307692307692
ABCF2	-0.822272727272727
ABCF3	0.492
ABCG1	0.544333333333333
ABCG2	1.1226
ABCG4	0.629833333333333
ABCG5	-2.249
ABCG8	0.0386666666666667
ABHD1	0.386
ABHD10	0.153692307692308
ABHD11	-0.724846153846154
ABHD12	0.816615384615385
ABHD12B	-0.885
ABHD13	-0.669
ABHD14A	0.9526
ABHD14B	-0.5203
ABHD2	-0.0581071428571429
ABHD3	-2.7374
ABHD4	0.8868
ABHD5	-0.9526
ABHD6	1.9576
ABHD7	0.4846
ABHD8	0.477
ABHD9	0.402333333333333
ABI1	1.02725
ABI2	0.062875
ABI3	1.5378
ABI3BP	2.0872
ABL1	-0.18628
ABL2	-0.522933333333333
ABLIM1	0.8725
ABLIM2	1.5964
ABLIM3	0.356615384615385
ABO	-0.171375
ABP1	0.160818181818182
ABR	1.7126
ABRA	-0.1876
ABT1	-1.798
ABTB1	0.548375
ABTB2	0.4022
ACAA1	0.0814615384615385
ACAA2	-0.902181818181818
ACACA	-0.32
ACACB	0.3008
ACAD10	0.0620625
ACAD11	0.339785714285714
ACAD8	1.3326
ACAD9	-0.3394
ACADL	1.593625
ACADM	-0.620454545454546
ACADS	-0.604928571428571
ACADSB	-1.59266666666667
ACADVL	-0.95225
ACAN	2.1055
ACAT1	-0.6575
ACBD3	-0.152076923076923
ACBD4	0.300545454545455
ACBD5	1.7651
ACBD6	-0.3854
ACCN1	0.42275
ACCN2	3.2862
ACCN3	-0.0936666666666667
ACCN4	0.68225
ACCN5	-0.08
ACD	0.07975
ACE	-0.0623333333333333
ACE2	-0.008
ACF	-1.66
ACHE	0.115
ACIN1	-0.184125
ACLY	0.0818181818181818
ACMSD	-0.6684
ACN9	0.2624
ACO1	-0.3125
ACOT11	-0.00515789473684215
ACOT12	0.1998
ACOT2	-1.15
ACOT4	-1.8758
ACOT6	0.69
ACOT7	-1.007
ACOT8	0.1498
ACOT9	-0.999625
ACOX1	0.557785714285714
ACOX2	-1.743125
ACOX3	1.10909090909091
ACP1	-0.706
ACP2	-0.448166666666667
ACP5	-2.32475
ACP6	-1.696375
ACPL2	2.5514
ACPP	-0.609
ACPT	0.266125
ACR	0.595384615384615
ACRBP	-1.525
ACRC	0.826
ACRV1	1.605625
ACSBG1	0.1766
ACSBG2	0.2736
ACSL1	-0.1844
ACSL3	-0.8947
ACSL4	-0.963
ACSL5	-1.049
ACSL6	1.69590909090909
ACSM1	-0.982333333333333
ACSM2A	-0.4482
ACSM2B	-1.024
ACSM3	-3.06966666666667
ACSS1	-0.2532
ACSS2	-1.43275
ACTA1	-1.477875
ACTA2	1.8895
ACTB	0.654380952380952
ACTBL1	-1.2604
ACTC1	1.04669230769231
ACTG1	0.795428571428571
ACTG2	-1.649
ACTL6A	-0.732375
ACTL6B	0.58425
ACTL7A	-0.0396
ACTL7B	-0.0364
ACTL8	-2.29775
ACTN1	-0.702538461538461
ACTN2	3.3306
ACTN3	-0.805666666666667
ACTN4	-0.0357777777777778
ACTR10	-0.43075
ACTR1A	0.301
ACTR1B	-0.1916
ACTR2	-0.721384615384615
ACTR3	-0.3858
ACTR3B	-0.6623
ACTR5	-1.1276
ACTR6	0.3026
ACTR8	0.1032
ACTRT1	-0.173666666666667
ACTRT2	0.183833333333333
ACVR1	0.424375
ACVR1B	0.618875
ACVR1C	-0.56775
ACVR2A	0.39025
ACVR2B	0.2725
ACVRL1	1.69653846153846
ACY1	-0.4706
ACY1L2	0.539
ACY3	0.3222
ACYP1	-0.9868
ACYP2	2.49590909090909
ADA	-2.8744
ADAD1	0.277
ADAD2	0.1248
ADAL	-0.1768
ADAM10	-1.733
ADAM11	-0.347
ADAM12	-1.01
ADAM15	-0.8235625
ADAM17	1.3684
ADAM18	0.149333333333333
ADAM19	-0.230769230769231
ADAM2	-1.1545
ADAM20	0.0916
ADAM21	0.830333333333333
ADAM22	-0.182909090909091
ADAM23	-0.9065
ADAM28	1.63316666666667
ADAM29	0.1086
ADAM30	0.2124
ADAM32	0.697666666666667
ADAM33	0.0831666666666667
ADAM5P	0.150333333333333
ADAM7	0.109
ADAM8	0.244272727272727
ADAM9	-0.9769375
ADAMDEC1	0.339
ADAMTS1	-2.87692307692308
ADAMTS10	0.449875
ADAMTS12	0.26
ADAMTS13	0.209
ADAMTS14	-0.4892
ADAMTS15	0.0556666666666667
ADAMTS16	0.104090909090909
ADAMTS17	0.136333333333333
ADAMTS18	0.103375
ADAMTS19	-0.8832
ADAMTS2	-0.181
ADAMTS20	-0.240166666666667
ADAMTS3	-0.0704615384615385
ADAMTS4	-0.0476666666666667
ADAMTS5	1.2508
ADAMTS6	0.32675
ADAMTS7	0.681153846153846
ADAMTS8	-0.2024
ADAMTS9	1.13292307692308
ADAMTSL1	-0.531333333333333
ADAMTSL2	0.81625
ADAMTSL3	1.78030769230769
ADAMTSL4	-1.307625
ADAMTSL5	-0.0224285714285714
ADAR	-0.3326
ADARB1	-2.1757
ADARB2	3.04014285714286
ADAT1	-0.961538461538461
ADAT2	-1.863125
ADAT3	0.631125
ADC	1.446375
ADCK1	-0.7256
ADCK2	-0.652384615384615
ADCK4	0.359625
ADCK5	-0.6954
ADCY1	0.167625
ADCY2	2.52775
ADCY3	-0.8095
ADCY4	1.625875
ADCY5	0.346727272727273
ADCY6	-0.55725
ADCY7	-0.467384615384615
ADCY8	1.820875
ADCY9	0.251181818181818
ADCYAP1	0.583
ADCYAP1R1	0.696666666666667
ADD1	1.64772222222222
ADD2	0.884083333333333
ADD3	1.3317
ADFP	-1.873375
ADH1A	0.153
ADH1B	0.353222222222222
ADH1C	0.573
ADH4	-2.8156
ADH5	0.0522666666666667
ADH6	-1.146375
ADH7	0.1516
ADHFE1	1.6994
ADI1	0.351933333333333
ADIG	-0.108333333333333
ADIPOQ	0.110625
ADIPOR1	-0.21175
ADIPOR2	0.1112
ADK	-1.35918181818182
ADM	-0.395272727272727
ADM2	-0.553125
ADMR	-0.140333333333333
ADNP	0.0444
ADNP2	-0.495
ADORA1	0.6978
ADORA2A	-0.6502
ADORA2B	-0.527625
ADORA3	3.48525
ADPGK	-1.4028
ADPRH	0.393125
ADPRHL1	-1.1015
ADPRHL2	0.2738
ADRA1A	0.1084
ADRA1B	0.8131
ADRA1D	0.457
ADRA2A	2.837375
ADRA2B	-0.094375
ADRA2C	-3.243375
ADRB1	1.270125
ADRB2	-0.3498
ADRB3	0.243666666666667
ADRBK1	-0.285
ADRBK2	0.14875
ADRM1	-0.573125
ADSL	-0.854785714285714
ADSS	-1.11975
ADSSL1	-0.89175
AEBP1	0.9832
AEBP2	-0.699333333333333
AES	0.801611111111111
AFAP1	1.6736
AFAP1L1	0.309625
AFAP1L2	2.2427
AFAR3	0.304
AFF1	-0.490772727272727
AFF2	1.97775
AFF3	0.216
AFF4	-0.660263157894737
AFG3L1	-0.874375
AFG3L2	-2.11425
AFM	-0.1415
AFMID	-1.6628
AFP	-3.95625
AFTPH	0.496952380952381
AGA	-0.8222
AGBL2	-0.7882
AGBL3	1.1494
AGBL5	0.0225
AGER	-0.04275
AGGF1	-0.481277777777778
AGK	-0.371090909090909
AGL	-0.0625454545454545
AGMAT	-2.552375
AGPAT1	1.271
AGPAT2	-2.86675
AGPAT3	-0.2524
AGPAT4	1.68553846153846
AGPAT5	0.426769230769231
AGPAT6	-0.9195
AGPAT7	-0.6595
AGPS	-0.9865
AGR2	-3.00827272727273
AGR3	-3.8152
