Hybridization REF	TCGA-02-0009-01A-01R-0179-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-2.3584
2'-PDE	0.0129
7A5	-2.224
A1BG	-1.277375
A2BP1	-1.068
A2M	1.9466
A2ML1	0.606
A3GALT2	-0.2144
A4GALT	-1.266125
A4GNT	0.399666666666667
AAAS	-0.0394
AACS	-1.0408
AADAC	-0.6798
AADACL1	-0.38
AADACL2	0.1872
AADACL3	0.0276666666666667
AADACL4	-0.643333333333333
AADAT	0.3017
AAK1	0.141058823529412
AAMP	0.277
AANAT	-0.062
AARS	-0.746875
AARS2	-0.110375
AARSD1	-0.8041
AASDH	0.348272727272727
AASDHPPT	-0.0751538461538461
AASS	1.7088
AATF	-0.2679
AATK	0.188769230769231
ABAT	2.68461538461538
ABBA-1	0.6736
ABCA1	1.888
ABCA10	0.187333333333333
ABCA11	0.851
ABCA12	-4.0418
ABCA13	-0.248909090909091
ABCA2	-0.064
ABCA3	0.767272727272727
ABCA4	-1.154
ABCA5	0.0443
ABCA6	3.50607692307692
ABCA7	-2.0608
ABCA8	4.0826
ABCA9	2.94176923076923
ABCB1	1.98009090909091
ABCB10	-1.06433333333333
ABCB11	0.288666666666667
ABCB4	0.0398
ABCB5	0.094
ABCB6	-0.262153846153846
ABCB7	-0.365
ABCB8	0.2505
ABCB9	0.914375
ABCC1	-3.173
ABCC10	-0.4228
ABCC11	-0.5975
ABCC12	0.176125
ABCC13	0.1641
ABCC2	-4.03811111111111
ABCC3	0.967727272727273
ABCC4	-1.3548125
ABCC5	0.320866666666667
ABCC6	-0.973388888888889
ABCC8	1.4062
ABCC9	0.227545454545455
ABCD1	-0.633666666666667
ABCD2	2.33633333333333
ABCD3	0.716928571428571
ABCD4	1.19575
ABCE1	0.0426
ABCF1	-0.352076923076923
ABCF2	-0.545454545454545
ABCF3	0.058375
ABCG1	-0.115333333333333
ABCG2	1.6474
ABCG4	0.504
ABCG5	-3.5746
ABCG8	-0.998
ABHD1	1.9066
ABHD10	-0.308076923076923
ABHD11	-0.0878461538461538
ABHD12	0.683307692307692
ABHD12B	-2.3246
ABHD13	0.585230769230769
ABHD14A	0.6482
ABHD14B	-0.1797
ABHD2	0.42325
ABHD3	-1.8302
ABHD4	1.0314
ABHD5	-0.585
ABHD6	1.1834
ABHD7	-0.2802
ABHD8	0.5696
ABHD9	0.335666666666667
ABI1	-0.16925
ABI2	0.93225
ABI3	1.7136
ABI3BP	-0.4334
ABL1	-0.36568
ABL2	-0.5652
ABLIM1	1.576625
ABLIM2	1.5704
ABLIM3	-1.53907692307692
ABO	0.008625
ABP1	0.0860909090909091
ABR	1.8608
ABRA	0.0582
ABT1	-1.2438
ABTB1	0.583
ABTB2	-0.3026
ACAA1	0.529461538461538
ACAA2	-0.277909090909091
ACACA	-0.5960625
ACACB	0.924
ACAD10	-0.13825
ACAD11	0.232357142857143
ACAD8	1.3086
ACAD9	-0.1061
ACADL	1.682375
ACADM	-0.205818181818182
ACADS	-0.297714285714286
ACADSB	-1.58379166666667
ACADVL	-0.145625
ACAN	0.2235
ACAT1	-0.683833333333333
ACBD3	0.193461538461538
ACBD4	0.082
ACBD5	0.5792
ACBD6	-0.1938
ACCN1	0.799625
ACCN2	2.5974
ACCN3	0.179333333333333
ACCN4	-0.317125
ACCN5	-0.0226666666666667
ACD	-0.837875
ACE	0.0373333333333333
ACE2	-0.1812
ACF	-2.7716
ACHE	0.521375
ACIN1	-0.215
ACLY	-0.00872727272727276
ACMSD	-0.819
ACN9	-1.2834
ACO1	-1.173
ACOT11	0.654105263157895
ACOT12	1.3412
