Hybridization REF	TCGA-02-0058-01A-01R-0179-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-2.0834
2'-PDE	-0.13
7A5	-1.134
A1BG	0.249375
A2BP1	2.077375
A2M	1.1086
A2ML1	0.724333333333333
A3GALT2	-0.0074
A4GALT	-0.661125
A4GNT	0.393666666666667
AAAS	-0.62
AACS	-1.3762
AADAC	-0.134
AADACL1	-0.00600000000000001
AADACL2	0.23
AADACL3	0.315666666666667
AADACL4	-0.547666666666667
AADAT	0.5489
AAK1	0.106823529411765
AAMP	0.075
AANAT	0.446
AARS	-0.69975
AARS2	-0.55575
AARSD1	-0.4492
AASDH	0.322090909090909
AASDHPPT	-0.0462307692307692
AASS	0.3984
AATF	-0.3797
AATK	0.743307692307692
ABAT	2.73815384615385
ABBA-1	1.14446666666667
ABCA1	2.955625
ABCA10	0.300666666666667
ABCA11	-0.454666666666667
ABCA12	-2.4782
ABCA13	0.0925454545454546
ABCA2	0.1312
ABCA3	0.989909090909091
ABCA4	-0.424666666666667
ABCA5	-1.6199
ABCA6	1.17438461538462
ABCA7	-1.828
ABCA8	1.1472
ABCA9	0.636307692307692
ABCB1	0.673
ABCB10	-1.01541666666667
ABCB11	0.022
ABCB4	-0.3166
ABCB5	-0.116666666666667
ABCB6	0.509923076923077
ABCB7	-0.4524
ABCB8	-0.376625
ABCB9	0.04975
ABCC1	-2.46175
ABCC10	-0.689
ABCC11	0.14625
ABCC12	0.47
ABCC13	0.124363636363636
ABCC2	-2.85055555555556
ABCC3	-1.56563636363636
ABCC4	-0.889375
ABCC5	-0.154866666666667
ABCC6	-0.4615
ABCC8	2.1538
ABCC9	0.611
ABCD1	-0.409333333333333
ABCD2	0.488666666666667
ABCD3	0.628642857142857
ABCD4	-0.049125
ABCE1	-0.5894
ABCF1	-0.737307692307692
ABCF2	-0.735727272727273
ABCF3	-0.07325
ABCG1	0.574666666666667
ABCG2	0.0744
ABCG4	0.472166666666667
ABCG5	-2.0398
ABCG8	-0.0326666666666667
ABHD1	1.4322
ABHD10	0.505846153846154
ABHD11	-0.868076923076923
ABHD12	0.969923076923077
ABHD12B	-0.845
ABHD13	0.363076923076923
ABHD14A	1.3704
ABHD14B	-0.5212
ABHD2	-0.517642857142857
ABHD3	-0.3224
ABHD4	0.567
ABHD5	-1.001
ABHD6	2.3534
ABHD7	0.2658
ABHD8	0.6606
ABHD9	-0.0116666666666667
ABI1	1.309875
ABI2	-0.116375
ABI3	1.8616
ABI3BP	1.0992
ABL1	-0.44824
ABL2	-0.265466666666667
ABLIM1	2.01375
ABLIM2	1.367
ABLIM3	0.158
ABO	0.0455
ABP1	0.0496363636363637
ABR	2.0506
ABRA	0.178
ABT1	-0.6156
ABTB1	0.49325
ABTB2	-1.0832
ACAA1	0.305461538461538
ACAA2	-0.0732727272727273
ACACA	-0.4269375
ACACB	0.0464
ACAD10	-0.4689375
ACAD11	0.429928571428571
ACAD8	0.9304
ACAD9	-0.5474
ACADL	-0.0935
ACADM	0.414090909090909
ACADS	0.198071428571429
ACADSB	-0.298666666666667
ACADVL	-0.252125
ACAN	0.552833333333333
ACAT1	-0.128833333333333
ACBD3	0.269384615384615
ACBD4	0.484818181818182
ACBD5	1.169
ACBD6	-0.2758
ACCN1	0.668125
ACCN2	2.184
ACCN3	0.320666666666667
ACCN4	0.4895
ACCN5	-0.0283333333333333
ACD	-0.065625
ACE	-0.155666666666667
ACE2	-0.026
ACF	-2.0542
ACHE	0.087625
ACIN1	-0.911875
ACLY	-1.15981818181818
ACMSD	-0.2352
ACN9	0.9378
ACO1	-0.6895
ACOT11	0.0356842105263158
ACOT12	0.1634
ACOT2	-0.63175
ACOT4	-0.874
ACOT6	0.208
ACOT7	-1.69363636363636
ACOT8	0.2868
ACOT9	-0.6965
ACOX1	0.413285714285714
ACOX2	1.00625
ACOX3	0.232818181818182
ACP1	-0.362
ACP2	-0.632333333333333
ACP5	-0.02825
ACP6	-0.96175
ACPL2	1.7448
ACPP	-0.247461538461538
ACPT	0.378375
ACR	0.279692307692308
ACRBP	-0.8772
ACRC	0.7414
ACRV1	0.117375
ACSBG1	3.168
ACSBG2	1.111
ACSL1	0.6236
ACSL3	-0.5817
ACSL4	-0.637
ACSL5	0.168625
ACSL6	2.20254545454545
ACSM1	-0.767333333333333
ACSM2A	-0.299
