Hybridization REF	TCGA-06-0157-01A-01R-0229-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-1.7538
2'-PDE	0.00655
7A5	-1.33733333333333
A1BG	-0.776
A2BP1	1.0995
A2M	3.326
A2ML1	1.279
A3GALT2	0.1892
A4GALT	-0.646625
A4GNT	0.376333333333333
AAAS	-0.5488
AACS	-1.35
AADAC	-0.3964
AADACL1	-0.9854
AADACL2	-0.0804
AADACL3	0.182666666666667
AADACL4	-0.318333333333333
AADAT	0.7707
AAK1	-0.000294117647058827
AAMP	-0.3332
AANAT	0.216666666666667
AARS	-0.7615
AARS2	-0.34425
AARSD1	-0.6109
AASDH	0.374636363636364
AASDHPPT	0.0858461538461538
AASS	0.3602
AATF	-0.6688
AATK	-0.337
ABAT	2.38830769230769
ABBA-1	0.2348
ABCA1	2.1645
ABCA10	0.116666666666667
ABCA11	0.580666666666667
ABCA12	-2.3988
ABCA13	0.731727272727273
ABCA2	-0.778
ABCA3	1.58181818181818
ABCA4	-0.362444444444444
ABCA5	-0.3247
ABCA6	0.821076923076923
ABCA7	-1.4172
ABCA8	1.429
ABCA9	1.26469230769231
ABCB1	2.36254545454545
ABCB10	-0.853916666666667
ABCB11	0.367333333333333
ABCB4	0.3074
ABCB5	0.322
ABCB6	-0.459
ABCB7	-0.5388
ABCB8	-0.372375
ABCB9	-0.29775
ABCC1	-3.00025
ABCC10	-0.9534
ABCC11	0.398
ABCC12	0.264375
ABCC13	0.156181818181818
ABCC2	-3.72444444444444
ABCC3	-0.500545454545455
ABCC4	-0.859875
ABCC5	-0.4682
ABCC6	-0.504555555555556
ABCC8	1.5736
ABCC9	2.07263636363636
ABCD1	-0.949666666666667
ABCD2	2.8885
ABCD3	1.29242857142857
ABCD4	1.126
ABCE1	0.00859999999999999
ABCF1	-0.603153846153846
ABCF2	-0.265
ABCF3	-0.296375
ABCG1	0.107333333333333
ABCG2	2.3716
ABCG4	0.182
ABCG5	-3.1772
ABCG8	-0.322
ABHD1	0.9006
ABHD10	0.460461538461538
ABHD11	-0.468692307692308
ABHD12	0.978307692307692
ABHD12B	-2.4506
ABHD13	0.709692307692308
ABHD14A	0.9372
ABHD14B	-0.5858
ABHD2	-0.316678571428571
ABHD3	-0.125
ABHD4	0.9196
ABHD5	-0.0026
ABHD6	1.5996
ABHD7	0.8916
ABHD8	0.3426
ABHD9	0.102
ABI1	-0.02025
ABI2	0.400125
ABI3	2.3144
ABI3BP	1.2802
ABL1	-0.61964
ABL2	-0.877933333333333
ABLIM1	1.1195
ABLIM2	1.8328
ABLIM3	-0.303076923076923
ABO	0.267625
ABP1	-0.0656363636363636
