Hybridization REF	TCGA-02-0107-01A-01R-0195-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-1.4334
2'-PDE	0.38085
7A5	-0.746666666666667
A1BG	0.455125
A2BP1	1.2605
A2M	4.0586
A2ML1	1.04766666666667
A3GALT2	-0.00599999999999998
A4GALT	0.620875
A4GNT	0.129333333333333
AAAS	-0.9384
AACS	-1.3454
AADAC	-0.3646
AADACL1	1.2906
AADACL2	0.0764
AADACL3	0.407
AADACL4	-0.407
AADAT	-0.2112
AAK1	0.320352941176471
AAMP	-0.0822
AANAT	0.423
AARS	-0.913375
AARS2	-0.621375
AARSD1	-0.8387
AASDH	0.460909090909091
AASDHPPT	-0.164153846153846
AASS	0.2664
AATF	-0.5371
AATK	1.04430769230769
ABAT	0.661538461538462
ABBA-1	0.51
ABCA1	2.758125
ABCA10	0.231333333333333
ABCA11	-1.33066666666667
ABCA12	-2.9096
ABCA13	1.73636363636364
ABCA2	0.4594
ABCA3	1.01109090909091
ABCA4	0.205888888888889
ABCA5	0.1148
ABCA6	2.32930769230769
ABCA7	-1.101
ABCA8	2.1934
ABCA9	0.948307692307692
ABCB1	1.07536363636364
ABCB10	-1.26558333333333
ABCB11	0.0426666666666667
ABCB4	-0.2166
ABCB5	0.336666666666667
ABCB6	-0.630692307692308
ABCB7	-0.4812
ABCB8	-0.154875
ABCB9	0.215125
ABCC1	-1.997625
ABCC10	-0.706
ABCC11	0.453125
ABCC12	0.15075
ABCC13	-0.0736363636363636
ABCC2	-4.13055555555556
ABCC3	2.53009090909091
ABCC4	-0.7003125
ABCC5	-0.2576
ABCC6	-1.12766666666667
ABCC8	0.0934
ABCC9	1.74063636363636
ABCD1	-0.104666666666667
ABCD2	1.22566666666667
ABCD3	-0.0847142857142858
ABCD4	0.537125
ABCE1	-0.7448
ABCF1	-0.709923076923077
ABCF2	-0.831090909090909
ABCF3	0.061625
ABCG1	2.505
ABCG2	0.4818
ABCG4	0.7755
ABCG5	-3.2108
ABCG8	0.187666666666667
ABHD1	1.2062
ABHD10	-0.124307692307692
ABHD11	-0.376307692307692
ABHD12	0.777230769230769
ABHD12B	-1.07
ABHD13	0.31
ABHD14A	0.439
ABHD14B	0.1979
ABHD2	0.137928571428571
ABHD3	-1.159
ABHD4	0.6284
ABHD5	-0.11
ABHD6	1.6116
ABHD7	0.0298
ABHD8	0.396
ABHD9	0.986666666666667
ABI1	0.324125
