Hybridization REF	TCGA-06-0208-01B-01R-0229-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-1.0252
2'-PDE	0.224
7A5	-1.346
A1BG	-0.16575
A2BP1	1.907375
A2M	1.9042
A2ML1	0.712
A3GALT2	0.054
A4GALT	0.0725
A4GNT	0.175333333333333
AAAS	-1.0534
AACS	-1.0106
AADAC	-0.7646
AADACL1	0.6554
AADACL2	0.0368
AADACL3	0.208666666666667
AADACL4	0.0723333333333333
AADAT	0.2229
AAK1	0.159058823529412
AAMP	-0.1126
AANAT	0.310666666666667
AARS	-0.915875
AARS2	-0.913625
AARSD1	-0.6331
AASDH	-0.0983636363636364
AASDHPPT	0.694076923076923
AASS	1.3754
AATF	-2.0888
AATK	0.353846153846154
ABAT	2.12046153846154
ABBA-1	0.218666666666667
ABCA1	1.186625
ABCA10	0.594333333333333
ABCA11	1.19366666666667
ABCA12	-2.463
ABCA13	0.681909090909091
ABCA2	-0.8222
ABCA3	0.923727272727273
ABCA4	-0.434333333333333
ABCA5	-1.4021
ABCA6	1.93830769230769
ABCA7	-1.2802
ABCA8	2.177
ABCA9	0.883384615384615
ABCB1	1.96990909090909
ABCB10	-1.082
ABCB11	0.370333333333333
ABCB4	0.269
ABCB5	0.871
ABCB6	-0.683538461538461
ABCB7	-0.3502
ABCB8	-0.3995
ABCB9	0.658
ABCC1	-2.393625
ABCC10	-0.6456
ABCC11	-0.631125
ABCC12	0.345125
ABCC13	-0.248
ABCC2	-3.30811111111111
ABCC3	0.635363636363636
ABCC4	-0.3763125
ABCC5	-0.6838
ABCC6	-1.14183333333333
ABCC8	3.427
ABCC9	0.0738181818181818
ABCD1	-1.33066666666667
ABCD2	2.4955
ABCD3	1.49778571428571
ABCD4	0.9605
ABCE1	0.6086
ABCF1	-0.960230769230769
ABCF2	-0.228818181818182
ABCF3	-1.023
ABCG1	0.686666666666667
ABCG2	2.2392
ABCG4	0.1675
ABCG5	-2.3434
ABCG8	0.181
ABHD1	0.7994
ABHD10	0.587384615384616
ABHD11	0.441923076923077
ABHD12	1.03084615384615
ABHD12B	-1.4958
ABHD13	1.06776923076923
ABHD14A	0.7248
ABHD14B	-0.5895
ABHD2	0.610714285714286
ABHD3	-0.316
ABHD4	0.8244
ABHD5	0.9608
ABHD6	2.3062
ABHD7	0.8496
ABHD8	0.5596
ABHD9	0.0453333333333333
ABI1	0.259875
ABI2	0.88975
ABI3	2.229
ABI3BP	-0.6208
ABL1	-0.97496
ABL2	-1.01306666666667
ABLIM1	0.764875
ABLIM2	1.4576
ABLIM3	-0.298615384615385
ABO	0.14625
ABP1	-0.042
ABR	0.9776
ABRA	0.6074
ABT1	-0.4
ABTB1	0.115
ABTB2	-1.2068
ACAA1	0.591846153846154
ACAA2	0.116
ACACA	-0.6836875
ACACB	-0.6198
ACAD10	-0.450875
ACAD11	0.319571428571429
ACAD8	1.4338
ACAD9	-0.657
ACADL	0.4745
ACADM	0.701363636363636
ACADS	-0.250785714285714
ACADSB	0.092625
ACADVL	-0.677
ACAN	0.292666666666667
ACAT1	0.6495
ACBD3	-0.0243846153846154
ACBD4	-0.157363636363636
ACBD5	0.7216
ACBD6	0.1476
ACCN1	0.906625
ACCN2	3.1242
ACCN3	0.00733333333333334
ACCN4	2.774
ACCN5	-0.609333333333333
ACD	-0.9805
ACE	-0.287833333333333
ACE2	0.1478
ACF	-2.5938
ACHE	0.129
ACIN1	-0.6
ACLY	-0.275909090909091
ACMSD	-0.1154
ACN9	1.2712
ACO1	-1.331
ACOT11	0.500526315789474
ACOT12	1.079
ACOT2	0.485125
ACOT4	-1.0898
ACOT6	1.3192
ACOT7	-1.99281818181818
ACOT8	0.454
ACOT9	0.228625
ACOX1	0.800142857142857
ACOX2	1.30175
ACOX3	0.404181818181818
ACP1	-0.29025
ACP2	-0.442833333333333
ACP5	-1.781625
ACP6	0.095125
ACPL2	1.4108
ACPP	-0.766461538461539
ACPT	0.29175
ACR	0.508230769230769
ACRBP	-1.292
ACRC	0.69
ACRV1	0.370625
ACSBG1	5.1912
ACSBG2	0.5978
ACSL1	0.3928
ACSL3	-0.00669999999999997
