Hybridization REF	TCGA-06-0176-01A-02R-0229-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	0.237
2'-PDE	-0.05835
7A5	-0.605666666666667
A1BG	0.069125
A2BP1	-0.355875
A2M	1.0314
A2ML1	0.534
A3GALT2	0.0644
A4GALT	0.12925
A4GNT	0.105333333333333
AAAS	-0.846
AACS	-0.9772
AADAC	-0.2046
AADACL1	-0.5376
AADACL2	-0.1598
AADACL3	0.434666666666667
AADACL4	0.0186666666666667
AADAT	0.3141
AAK1	0.191352941176471
AAMP	-0.7334
AANAT	0.296333333333333
AARS	-1.2845
AARS2	-0.60725
AARSD1	-0.4342
AASDH	-0.184727272727273
AASDHPPT	-0.307923076923077
AASS	-0.3212
AATF	-0.5263
AATK	0.289
ABAT	-0.507461538461538
ABBA-1	0.3116
ABCA1	1.442875
ABCA10	0.438
ABCA11	-0.378333333333333
ABCA12	-1.7486
ABCA13	1.20645454545455
ABCA2	-0.6088
ABCA3	-0.368727272727273
ABCA4	0.409555555555556
ABCA5	-0.5251
ABCA6	0.489230769230769
ABCA7	-1.3938
ABCA8	-0.3356
ABCA9	0.186769230769231
ABCB1	0.192545454545455
ABCB10	-0.223833333333333
ABCB11	0.0396666666666667
ABCB4	0.2278
ABCB5	0.741333333333333
ABCB6	-0.354615384615385
ABCB7	0.622
ABCB8	-0.232375
ABCB9	0.436875
ABCC1	-0.9645
ABCC10	-0.723
ABCC11	-0.33
ABCC12	0.2845
ABCC13	-0.0398181818181818
ABCC2	-2.26577777777778
ABCC3	1.25781818181818
ABCC4	-0.0631875
ABCC5	-0.644466666666667
ABCC6	-0.458611111111111
ABCC8	0.0416
ABCC9	0.625272727272727
ABCD1	-0.308666666666667
ABCD2	0.277333333333333
ABCD3	0.263571428571429
ABCD4	0.335
ABCE1	-0.0388
ABCF1	-0.49
ABCF2	-0.394272727272727
ABCF3	-0.462625
ABCG1	0.705333333333333
ABCG2	-0.3422
ABCG4	-0.0303333333333333
ABCG5	-1.584
ABCG8	0.239666666666667
ABHD1	0.1998
ABHD10	0.119076923076923
ABHD11	0.206153846153846
ABHD12	0.911692307692308
ABHD12B	-0.7824
ABHD13	0.210307692307692
ABHD14A	0.2452
ABHD14B	-0.0945
