Hybridization REF	TCGA-02-0052-01A-01R-0179-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
15E1.2	-0.5314
2'-PDE	-0.19995
7A5	-1.137
A1BG	1.23
A2BP1	1.04925
A2M	2.7176
A2ML1	0.871333333333333
A3GALT2	0.0728
A4GALT	-0.384125
A4GNT	0.249
AAAS	-0.5298
AACS	-1.268
AADAC	0.1928
AADACL1	-0.2684
AADACL2	0.015
AADACL3	0.496333333333333
AADACL4	-0.519333333333333
AADAT	0.6661
AAK1	0.101411764705882
AAMP	-0.8762
AANAT	0.407333333333333
AARS	-1.58825
AARS2	-0.885625
AARSD1	-0.5748
AASDH	0.0558181818181818
AASDHPPT	0.530538461538462
AASS	0.1336
AATF	-1.3693
AATK	1.06292307692308
ABAT	1.26915384615385
ABBA-1	0.592066666666667
ABCA1	1.370125
ABCA10	0.351666666666667
ABCA11	0.598
ABCA12	-2.2448
ABCA13	0.253727272727273
ABCA2	-0.0502
ABCA3	0.0435454545454545
ABCA4	-0.227444444444444
ABCA5	-0.7913
ABCA6	0.525
ABCA7	-1.7586
ABCA8	1.1052
ABCA9	0.155615384615385
ABCB1	1.30745454545455
ABCB10	-0.767833333333333
ABCB11	-0.103333333333333
ABCB4	-0.0482
ABCB5	0.0556666666666667
ABCB6	-0.699692307692308
ABCB7	-0.3318
ABCB8	-0.085125
ABCB9	0.06075
ABCC1	-2.308875
ABCC10	-0.6834
ABCC11	-0.312875
ABCC12	0.167625
ABCC13	-0.0010909090909091
ABCC2	-2.78277777777778
ABCC3	-0.532
ABCC4	-0.9459375
ABCC5	-0.248066666666667
ABCC6	-0.749888888888889
ABCC8	0.7266
ABCC9	0.342
ABCD1	-0.0793333333333333
ABCD2	0.462833333333333
ABCD3	0.716785714285714
ABCD4	0.526
ABCE1	0.202
ABCF1	-0.812230769230769
ABCF2	-0.768363636363636
ABCF3	-0.6225
ABCG1	1.17466666666667
ABCG2	1.5122
ABCG4	-0.056
ABCG5	-1.3894
ABCG8	0.150666666666667
ABHD1	0.5392
ABHD10	0.625923076923077
ABHD11	-0.48
ABHD12	1.285
ABHD12B	-0.1602
ABHD13	0.772
ABHD14A	1.003
ABHD14B	-0.6484
ABHD2	-0.421
ABHD3	0.0184
ABHD4	0.6682
ABHD5	0.2502
ABHD6	1.5002
ABHD7	0.3726
ABHD8	-0.0794
ABHD9	-0.180666666666667
ABI1	0.4605
ABI2	0.141875
ABI3	2.576
ABI3BP	0.1724
ABL1	-0.55332
ABL2	-0.659333333333333
ABLIM1	-0.270875
ABLIM2	0.4218
ABLIM3	-0.430846153846154
ABO	0.288
ABP1	-0.0165454545454545
ABR	0.1126
ABRA	0.11
ABT1	-0.0864
ABTB1	0.168
ABTB2	-0.2772
ACAA1	-0.171230769230769
ACAA2	0.843454545454545
ACACA	-0.6748125
ACACB	-0.0516
ACAD10	-0.315875
ACAD11	-0.512571428571429
ACAD8	0.4662
ACAD9	-0.6002
ACADL	0.645625
ACADM	0.0970909090909091
ACADS	0.392857142857143
ACADSB	-0.997875
ACADVL	-1.261375
ACAN	3.441
ACAT1	-0.617
ACBD3	-0.0950769230769231
ACBD4	0.802363636363636
ACBD5	0.2833
ACBD6	-0.211
ACCN1	0.36875
ACCN2	1.4698
ACCN3	0.425666666666667
ACCN4	1.049
ACCN5	-0.045
ACD	-0.52775
ACE	0.2465
ACE2	-0.2622
ACF	-1.89
ACHE	0.050625
ACIN1	-0.955625
ACLY	-0.602272727272727
ACMSD	-0.0462
ACN9	1.4746
ACO1	-1.13175
ACOT11	0.0306842105263158
ACOT12	0.2366
ACOT2	0.762625
ACOT4	-0.6536
ACOT6	0.7312
ACOT7	-0.790636363636364
ACOT8	0.511
ACOT9	-0.125625
ACOX1	0.0766428571428571
ACOX2	-0.400125
ACOX3	0.0535454545454546
ACP1	-0.17675
ACP2	-0.3335
ACP5	1.4815
ACP6	-0.78125
ACPL2	1.8196
ACPP	-0.128153846153846
ACPT	0.257875
ACR	0.385076923076923
ACRBP	-0.2736
ACRC	-0.2604
ACRV1	0.095875
ACSBG1	2.345
ACSBG2	0.105
ACSL1	1.4098
ACSL3	-1.1942
ACSL4	-0.7228
ACSL5	-0.383125
ACSL6	1.23554545454545
ACSM1	-0.548
ACSM2A	-0.303
ACSM2B	-0.9226
ACSM3	-2.71966666666667
ACSS1	-0.8398
ACSS2	-1.28
ACTA1	-0.58625
ACTA2	3.606
ACTB	0.75247619047619
ACTBL1	-1.1828
ACTC1	0.899923076923077
ACTG1	0.204857142857143
ACTG2	1.47223076923077
ACTL6A	0.319625
ACTL6B	2.156125
ACTL7A	0.2804
ACTL7B	-0.1976
ACTL8	-1.5425
ACTN1	-0.278076923076923
ACTN2	1.7232
ACTN3	-0.623666666666667
ACTN4	-0.822888888888889
ACTR10	1.293375
ACTR1A	0.728111111111111
ACTR1B	-0.4158
ACTR2	-0.463538461538461
ACTR3	0.0323
ACTR3B	-0.263
ACTR5	-0.8224
ACTR6	0.9718
ACTR8	0.3964
ACTRT1	0.357666666666667
ACTRT2	0.586
ACVR1	0.48375
ACVR1B	0.5095
ACVR1C	-0.358625
ACVR2A	0.813875
ACVR2B	-1.76433333333333
ACVRL1	1.59661538461538
ACY1	-0.991
ACY1L2	0.366333333333333
ACY3	0.0906
ACYP1	0.2054
ACYP2	2.094
ADA	-2.5446
ADAD1	0.5786
ADAD2	1.3142
ADAL	0.5882
ADAM10	-0.6006
ADAM11	0.017125
ADAM12	0.164666666666667
ADAM15	-1.017375
ADAM17	0.5588
ADAM18	-0.0495
ADAM19	0.111692307692308
ADAM2	-0.79125
ADAM20	0.1834
ADAM21	0.494666666666667
ADAM22	0.316272727272727
ADAM23	-1.16466666666667
ADAM28	1.60616666666667
ADAM29	0.2652
ADAM30	0.3462
ADAM32	0.180666666666667
ADAM33	-0.152666666666667
ADAM5P	0.223
ADAM7	0.309666666666667
ADAM8	-0.447545454545455
ADAM9	-0.349125
ADAMDEC1	2.2396
ADAMTS1	-1.78869230769231
ADAMTS10	0.86025
ADAMTS12	0.40025
ADAMTS13	-0.247909090909091
ADAMTS14	-0.1513
ADAMTS15	0.450666666666667
ADAMTS16	0.335090909090909
ADAMTS17	-0.126666666666667
ADAMTS18	0.911875
ADAMTS19	-1.4482
ADAMTS2	-0.189
ADAMTS20	0.00433333333333333
ADAMTS3	-0.105538461538462
ADAMTS4	1.08822222222222
ADAMTS5	0.8896
ADAMTS6	-0.28675
ADAMTS7	0.900230769230769
ADAMTS8	0.0202
ADAMTS9	0.358692307692308
ADAMTSL1	-0.302666666666667
ADAMTSL2	1.292
ADAMTSL3	0.0976923076923077
ADAMTSL4	-1.576875
ADAMTSL5	-0.242285714285714
ADAR	-0.5122
ADARB1	-1.441
ADARB2	0.733857142857143
ADAT1	-0.619153846153846
ADAT2	-0.99025
ADAT3	0.388
ADC	0.816875
